time,SplyExpFut10yr
2014-11-24,19740915.625
2014-11-25,19741328.125
2014-11-26,19741756.25
2014-11-27,19742196.875
2014-11-28,19742659.375
2014-11-29,19743150.0
2014-11-30,19743650.0
2014-12-01,19744056.25
2014-12-02,19744525.0
2014-12-03,19744887.5
2014-12-04,19745343.75
2014-12-05,19745831.25
2014-12-06,19746259.375
2014-12-07,19746653.125
2014-12-08,19747162.5
2014-12-09,19747606.25
2014-12-10,19748053.125
2014-12-11,19748515.625
2014-12-12,19748956.25
2014-12-13,19749412.5
2014-12-14,19749853.125
2014-12-15,19750293.75
2014-12-16,19750740.625
2014-12-17,19751140.625
2014-12-18,19751543.75
2014-12-19,19751971.875
2014-12-20,19752390.625
2014-12-21,19752803.125
2014-12-22,19753315.625
2014-12-23,19753784.375
2014-12-24,19754262.5
2014-12-25,19754756.25
2014-12-26,19755231.25
2014-12-27,19755706.25
2014-12-28,19756234.375
2014-12-29,19756746.875
2014-12-30,19757231.25
2014-12-31,19757706.25
2015-01-01,19758221.875
2015-01-02,19758737.5
2015-01-03,19759243.75
2015-01-04,19759781.25
2015-01-05,19760268.75
2015-01-06,19760762.5
2015-01-07,19761200.0
2015-01-08,19761659.375
2015-01-09,19762096.875
2015-01-10,19762556.25
2015-01-11,19763040.625
2015-01-12,19763484.375
2015-01-13,19763881.25
2015-01-14,19764334.375
2015-01-15,19764806.25
2015-01-16,19765240.625
2015-01-17,19765671.875
2015-01-18,19766150.0
2015-01-19,19766600.0
2015-01-20,19766968.75
2015-01-21,19767434.375
2015-01-22,19767856.25
2015-01-23,19768243.75
2015-01-24,19768637.5
2015-01-25,19769028.125
2015-01-26,19769425.0
2015-01-27,19769890.625
2015-01-28,19770403.125
2015-01-29,19770915.625
2015-01-30,19771346.875
2015-01-31,19771865.625
2015-02-01,19772350.0
2015-02-02,19772846.875
2015-02-03,19773243.75
2015-02-04,19773740.625
2015-02-05,19774237.5
2015-02-06,19774790.625
2015-02-07,19775287.5
2015-02-08,19775700.0
2015-02-09,19776203.125
2015-02-10,19776653.125
2015-02-11,19777146.875
2015-02-12,19777518.75
2015-02-13,19777975.0
2015-02-14,19778475.0
2015-02-15,19778912.5
2015-02-16,19779403.125
2015-02-17,19779868.75
2015-02-18,19780390.625
2015-02-19,19780909.375
2015-02-20,19781403.125
2015-02-21,19781846.875
2015-02-22,19782318.75
2015-02-23,19782762.5
2015-02-24,19783165.625
2015-02-25,19783662.5
2015-02-26,19784131.25
2015-02-27,19784606.25
2015-02-28,19785050.0
2015-03-01,19785487.5
2015-03-02,19785981.25
2015-03-03,19786475.0
2015-03-04,19786912.5
2015-03-05,19787325.0
2015-03-06,19787787.5
2015-03-07,19788225.0
2015-03-08,19788712.5
2015-03-09,19789162.5
2015-03-10,19789637.5
2015-03-11,19790118.75
2015-03-12,19790528.125
2015-03-13,19790984.375
2015-03-14,19791393.75
2015-03-15,19791840.625
2015-03-16,19792275.0
2015-03-17,19792675.0
2015-03-18,19793153.125
2015-03-19,19793581.25
2015-03-20,19794006.25
2015-03-21,19794478.125
2015-03-22,19794921.875
2015-03-23,19795375.0
2015-03-24,19795915.625
2015-03-25,19796421.875
2015-03-26,19796884.375
2015-03-27,19797418.75
2015-03-28,19797881.25
2015-03-29,19798359.375
2015-03-30,19798803.125
2015-03-31,19799271.875
2015-04-01,19799684.375
2015-04-02,19800203.125
2015-04-03,19800659.375
2015-04-04,19801137.5
2015-04-05,19801600.0
2015-04-06,19801993.75
2015-04-07,19802468.75
2015-04-08,19802859.375
2015-04-09,19803275.0
2015-04-10,19803750.0
2015-04-11,19804187.5
2015-04-12,19804587.5
2015-04-13,19805075.0
2015-04-14,19805540.625
2015-04-15,19805921.875
2015-04-16,19806353.125
2015-04-17,19806746.875
2015-04-18,19807203.125
2015-04-19,19807656.25
2015-04-20,19808137.5
2015-04-21,19808615.625
2015-04-22,19809090.625
2015-04-23,19809496.875
2015-04-24,19809884.375
2015-04-25,19810393.75
2015-04-26,19810843.75
2015-04-27,19811271.875
2015-04-28,19811750.0
2015-04-29,19812146.875
2015-04-30,19812565.625
2015-05-01,19813028.125
2015-05-02,19813487.5
2015-05-03,19813928.125
2015-05-04,19814328.125
2015-05-05,19814809.375
2015-05-06,19815312.5
2015-05-07,19815753.125
2015-05-08,19816221.875
2015-05-09,19816625.0
2015-05-10,19817028.125
2015-05-11,19817521.875
2015-05-12,19817990.625
2015-05-13,19818496.875
2015-05-14,19818978.125
2015-05-15,19819437.5
2015-05-16,19819850.0
2015-05-17,19820384.375
2015-05-18,19820834.375
2015-05-19,19821240.625
2015-05-20,19821693.75
2015-05-21,19822178.125
2015-05-22,19822609.375
2015-05-23,19822959.375
2015-05-24,19823415.625
2015-05-25,19823856.25
2015-05-26,19824306.25
2015-05-27,19824737.5
2015-05-28,19825150.0
2015-05-29,19825631.25
2015-05-30,19826056.25
2015-05-31,19826518.75
2015-06-01,19826931.25
2015-06-02,19827400.0
2015-06-03,19827843.75
2015-06-04,19828284.375
2015-06-05,19828715.625
2015-06-06,19829271.875
2015-06-07,19829737.5
2015-06-08,19830228.125
2015-06-09,19830700.0
2015-06-10,19831228.125
2015-06-11,19831650.0
2015-06-12,19832093.75
2015-06-13,19832590.625
2015-06-14,19833053.125
2015-06-15,19833503.125
2015-06-16,19833871.875
2015-06-17,19834365.625
2015-06-18,19834853.125
2015-06-19,19835312.5
2015-06-20,19835731.25
2015-06-21,19836118.75
2015-06-22,19836596.875
2015-06-23,19837034.375
2015-06-24,19837521.875
2015-06-25,19837996.875
2015-06-26,19838478.125
2015-06-27,19838881.25
2015-06-28,19839321.875
2015-06-29,19839759.375
2015-06-30,19840212.5
2015-07-01,19840634.375
2015-07-02,19841115.625
2015-07-03,19841618.75
2015-07-04,19842093.75
2015-07-05,19842537.5
2015-07-06,19843103.125
2015-07-07,19843521.875
2015-07-08,19844025.0
2015-07-09,19844440.625
2015-07-10,19844921.875
2015-07-11,19845384.375
2015-07-12,19845806.25
2015-07-13,19846268.75
2015-07-14,19846718.75
2015-07-15,19847196.875
2015-07-16,19847615.625
2015-07-17,19848075.0
2015-07-18,19848540.625
2015-07-19,19849015.625
2015-07-20,19849503.125
2015-07-21,19849900.0
2015-07-22,19850381.25
2015-07-23,19850818.75
2015-07-24,19851346.875
2015-07-25,19851828.125
2015-07-26,19852278.125
2015-07-27,19852743.75
2015-07-28,19853168.75
2015-07-29,19853643.75
2015-07-30,19854062.5
2015-07-31,19854534.375
2015-08-01,19855018.75
2015-08-02,19855490.625
2015-08-03,19855981.25
2015-08-04,19856406.25
2015-08-05,19856821.875
2015-08-06,19857268.75
2015-08-07,19857696.875
2015-08-08,19858200.0
2015-08-09,19858643.75
2015-08-10,19859165.625
2015-08-11,19859671.875
2015-08-12,19860065.625
2015-08-13,19860525.0
2015-08-14,19860968.75
2015-08-15,19861396.875
2015-08-16,19861828.125
2015-08-17,19862287.5
2015-08-18,19862728.125
2015-08-19,19863215.625
2015-08-20,19863684.375
2015-08-21,19864200.0
2015-08-22,19864693.75
2015-08-23,19865112.5
2015-08-24,19865596.875
2015-08-25,19866018.75
2015-08-26,19866521.875
2015-08-27,19866950.0
2015-08-28,19867434.375
2015-08-29,19867934.375
2015-08-30,19868403.125
2015-08-31,19868893.75
2015-09-01,19869375.0
2015-09-02,19869875.0
2015-09-03,19870331.25
2015-09-04,19870818.75
2015-09-05,19871278.125
2015-09-06,19871728.125
2015-09-07,19872203.125
2015-09-08,19872628.125
2015-09-09,19873093.75
2015-09-10,19873628.125
2015-09-11,19874121.875
2015-09-12,19874543.75
2015-09-13,19875015.625
2015-09-14,19875490.625
2015-09-15,19875990.625
2015-09-16,19876434.375
2015-09-17,19876884.375
2015-09-18,19877343.75
2015-09-19,19877734.375
2015-09-20,19878134.375
2015-09-21,19878546.875
2015-09-22,19879037.5
2015-09-23,19879531.25
2015-09-24,19879968.75
2015-09-25,19880481.25
2015-09-26,19880940.625
2015-09-27,19881406.25
2015-09-28,19881853.125
2015-09-29,19882396.875
2015-09-30,19882859.375
2015-10-01,19883325.0
2015-10-02,19883756.25
2015-10-03,19884209.375
2015-10-04,19884687.5
2015-10-05,19885165.625
2015-10-06,19885609.375
2015-10-07,19886025.0
2015-10-08,19886462.5
2015-10-09,19886856.25
2015-10-10,19887356.25
2015-10-11,19887812.5
2015-10-12,19888256.25
2015-10-13,19888684.375
2015-10-14,19889159.375
2015-10-15,19889678.125
2015-10-16,19890128.125
2015-10-17,19890553.125
2015-10-18,19891006.25
2015-10-19,19891521.875
2015-10-20,19891921.875
2015-10-21,19892371.875
2015-10-22,19892834.375
2015-10-23,19893300.0
2015-10-24,19893753.125
2015-10-25,19894237.5
2015-10-26,19894750.0
2015-10-27,19895209.375
2015-10-28,19895643.75
2015-10-29,19896115.625
2015-10-30,19896650.0
2015-10-31,19897109.375
2015-11-01,19897587.5
2015-11-02,19898065.625
2015-11-03,19898550.0
2015-11-04,19899034.375
2015-11-05,19899490.625
2015-11-06,19899943.75
2015-11-07,19900418.75
2015-11-08,19900853.125
2015-11-09,19901318.75
2015-11-10,19901775.0
2015-11-11,19902300.0
2015-11-12,19902803.125
2015-11-13,19903303.125
2015-11-14,19903746.875
2015-11-15,19904246.875
2015-11-16,19904787.5
2015-11-17,19905253.125
2015-11-18,19905731.25
2015-11-19,19906156.25
2015-11-20,19906678.125
2015-11-21,19907221.875
2015-11-22,19907759.375
2015-11-23,19908268.75
2015-11-24,19908756.25
2015-11-25,19909218.75
2015-11-26,19909768.75
2015-11-27,19910184.375
2015-11-28,19910665.625
2015-11-29,19911131.25
2015-11-30,19911637.5
2015-12-01,19912159.375
2015-12-02,19912662.5
2015-12-03,19913106.25
2015-12-04,19913584.375
2015-12-05,19914131.25
2015-12-06,19914628.125
2015-12-07,19915087.5
2015-12-08,19915634.375
2015-12-09,19916159.375
2015-12-10,19916834.375
2015-12-11,19917334.375
2015-12-12,19917840.625
2015-12-13,19918284.375
2015-12-14,19918893.75
2015-12-15,19919465.625
2015-12-16,19919975.0
2015-12-17,19920459.375
2015-12-18,19920987.5
2015-12-19,19921478.125
2015-12-20,19921993.75
2015-12-21,19922459.375
2015-12-22,19922928.125
2015-12-23,19923418.75
2015-12-24,19923850.0
2015-12-25,19924356.25
2015-12-26,19924890.625
2015-12-27,19925531.25
2015-12-28,19926003.125
2015-12-29,19926500.0
2015-12-30,19927015.625
2015-12-31,19927459.375
2016-01-01,19927881.25
2016-01-02,19928334.375
2016-01-03,19928787.5
2016-01-04,19929353.125
2016-01-05,19929843.75
2016-01-06,19930284.375
2016-01-07,19930743.75
2016-01-08,19931284.375
2016-01-09,19931756.25
2016-01-10,19932303.125
2016-01-11,19932834.375
2016-01-12,19933365.625
2016-01-13,19933828.125
2016-01-14,19934243.75
2016-01-15,19934625.0
2016-01-16,19935068.75
2016-01-17,19935540.625
2016-01-18,19936081.25
2016-01-19,19936496.875
2016-01-20,19936971.875
2016-01-21,19937400.0
2016-01-22,19937950.0
2016-01-23,19938509.375
2016-01-24,19939043.75
2016-01-25,19939550.0
2016-01-26,19940050.0
2016-01-27,19940534.375
2016-01-28,19940990.625
2016-01-29,19941518.75
2016-01-30,19942103.125
2016-01-31,19942668.75
2016-02-01,19943171.875
2016-02-02,19943734.375
2016-02-03,19944293.75
2016-02-04,19944818.75
2016-02-05,19945406.25
2016-02-06,19946031.25
2016-02-07,19946581.25
2016-02-08,19947043.75
2016-02-09,19947593.75
2016-02-10,19948106.25
2016-02-11,19948706.25
2016-02-12,19949240.625
2016-02-13,19949728.125
2016-02-14,19950246.875
2016-02-15,19950721.875
2016-02-16,19951153.125
2016-02-17,19951637.5
2016-02-18,19952165.625
2016-02-19,19952618.75
2016-02-20,19953087.5
2016-02-21,19953487.5
2016-02-22,19953884.375
2016-02-23,19954309.375
2016-02-24,19954678.125
2016-02-25,19955162.5
2016-02-26,19955600.0
2016-02-27,19956059.375
2016-02-28,19956478.125
2016-02-29,19956893.75
2016-03-01,19957334.375
2016-03-02,19957825.0
2016-03-03,19958246.875
2016-03-04,19958731.25
2016-03-05,19959200.0
2016-03-06,19959662.5
2016-03-07,19960078.125
2016-03-08,19960559.375
2016-03-09,19961084.375
2016-03-10,19961568.75
2016-03-11,19962068.75
2016-03-12,19962518.75
2016-03-13,19962934.375
2016-03-14,19963409.375
2016-03-15,19963912.5
2016-03-16,19964387.5
2016-03-17,19964828.125
2016-03-18,19965253.125
2016-03-19,19965678.125
2016-03-20,19966134.375
2016-03-21,19966568.75
2016-03-22,19967031.25
2016-03-23,19967496.875
2016-03-24,19967956.25
2016-03-25,19968412.5
2016-03-26,19968890.625
2016-03-27,19969331.25
2016-03-28,19969862.5
2016-03-29,19970353.125
2016-03-30,19970812.5
2016-03-31,19971200.0
2016-04-01,19971678.125
2016-04-02,19972112.5
2016-04-03,19972556.25
2016-04-04,19973075.0
2016-04-05,19973559.375
2016-04-06,19974050.0
2016-04-07,19974484.375
2016-04-08,19974934.375
2016-04-09,19975440.625
2016-04-10,19975981.25
2016-04-11,19976459.375
2016-04-12,19976921.875
2016-04-13,19977434.375
2016-04-14,19977946.875
2016-04-15,19978381.25
2016-04-16,19978812.5
2016-04-17,19979306.25
2016-04-18,19979725.0
2016-04-19,19980193.75
2016-04-20,19980709.375
2016-04-21,19981181.25
2016-04-22,19981628.125
2016-04-23,19982078.125
2016-04-24,19982490.625
2016-04-25,19982887.5
2016-04-26,19983359.375
2016-04-27,19983762.5
2016-04-28,19984184.375
2016-04-29,19984678.125
2016-04-30,19985134.375
2016-05-01,19985618.75
2016-05-02,19986109.375
2016-05-03,19986581.25
2016-05-04,19987103.125
2016-05-05,19987587.5
2016-05-06,19988093.75
2016-05-07,19988562.5
2016-05-08,19989087.5
2016-05-09,19989621.875
2016-05-10,19990115.625
2016-05-11,19990531.25
2016-05-12,19990965.625
2016-05-13,19991440.625
2016-05-14,19991890.625
2016-05-15,19992325.0
2016-05-16,19992765.625
2016-05-17,19993206.25
2016-05-18,19993684.375
2016-05-19,19994059.375
2016-05-20,19994525.0
2016-05-21,19994965.625
2016-05-22,19995540.625
2016-05-23,19996103.125
2016-05-24,19996562.5
2016-05-25,19996993.75
2016-05-26,19997415.625
2016-05-27,19997850.0
2016-05-28,19998265.625
2016-05-29,19998725.0
2016-05-30,19999175.0
2016-05-31,19999571.875
2016-06-01,20000018.75
2016-06-02,20000450.0
2016-06-03,20000893.75
2016-06-04,20001265.625
2016-06-05,20001796.875
2016-06-06,20002328.125
2016-06-07,20002765.625
2016-06-08,20003215.625
2016-06-09,20003731.25
2016-06-10,20004181.25
2016-06-11,20004668.75
2016-06-12,20005125.0
2016-06-13,20005628.125
2016-06-14,20006040.625
2016-06-15,20006515.625
2016-06-16,20006981.25
2016-06-17,20007446.875
2016-06-18,20007940.625
2016-06-19,20008493.75
2016-06-20,20009006.25
2016-06-21,20009471.875
2016-06-22,20009875.0
2016-06-23,20010312.5
2016-06-24,20010715.625
2016-06-25,20011221.875
2016-06-26,20011678.125
2016-06-27,20012137.5
2016-06-28,20012600.0
2016-06-29,20013056.25
2016-06-30,20013525.0
2016-07-01,20014009.375
2016-07-02,20014475.0
2016-07-03,20014956.25
2016-07-04,20015428.125
2016-07-05,20015881.25
2016-07-06,20016318.75
2016-07-07,20016746.875
2016-07-08,20017200.0
2016-07-09,20017665.625
2016-07-10,20018153.125
2016-07-11,20018600.0
2016-07-12,20019046.875
2016-07-13,20019450.0
2016-07-14,20019890.625
2016-07-15,20020312.5
2016-07-16,20020803.125
2016-07-17,20021268.75
2016-07-18,20021731.25
2016-07-19,20022131.25
2016-07-20,20022600.0
2016-07-21,20023015.625
2016-07-22,20023418.75
2016-07-23,20023828.125
2016-07-24,20024215.625
2016-07-25,20024625.0
2016-07-26,20025028.125
2016-07-27,20025428.125
2016-07-28,20025853.125
2016-07-29,20026312.5
2016-07-30,20026684.375
2016-07-31,20027165.625
2016-08-01,20027643.75
2016-08-02,20028125.0
2016-08-03,20028643.75
2016-08-04,20029121.875
2016-08-05,20029650.0
2016-08-06,20030168.75
2016-08-07,20030631.25
2016-08-08,20031093.75
2016-08-09,20031481.25
2016-08-10,20031953.125
2016-08-11,20032421.875
2016-08-12,20032887.5
2016-08-13,20033396.875
2016-08-14,20033906.25
2016-08-15,20034362.5
2016-08-16,20034784.375
2016-08-17,20035168.75
2016-08-18,20035650.0
2016-08-19,20036131.25
2016-08-20,20036615.625
2016-08-21,20037125.0
2016-08-22,20037618.75
2016-08-23,20038078.125
2016-08-24,20038553.125
2016-08-25,20038959.375
2016-08-26,20039371.875
2016-08-27,20039821.875
2016-08-28,20040296.875
2016-08-29,20040762.5
2016-08-30,20041275.0
2016-08-31,20041693.75
2016-09-01,20042131.25
2016-09-02,20042609.375
2016-09-03,20043003.125
2016-09-04,20043562.5
2016-09-05,20044000.0
2016-09-06,20044425.0
2016-09-07,20044900.0
2016-09-08,20045350.0
2016-09-09,20045793.75
2016-09-10,20046278.125
2016-09-11,20046790.625
2016-09-12,20047300.0
2016-09-13,20047815.625
2016-09-14,20048303.125
2016-09-15,20048784.375
2016-09-16,20049218.75
2016-09-17,20049728.125
2016-09-18,20050181.25
2016-09-19,20050596.875
2016-09-20,20051068.75
2016-09-21,20051587.5
2016-09-22,20052028.125
2016-09-23,20052453.125
2016-09-24,20052971.875
2016-09-25,20053550.0
2016-09-26,20054028.125
2016-09-27,20054550.0
2016-09-28,20055012.5
2016-09-29,20055459.375
2016-09-30,20055903.125
2016-10-01,20056393.75
2016-10-02,20056834.375
2016-10-03,20057306.25
2016-10-04,20057800.0
2016-10-05,20058321.875
2016-10-06,20058825.0
2016-10-07,20059271.875
2016-10-08,20059800.0
2016-10-09,20060300.0
2016-10-10,20060687.5
2016-10-11,20061121.875
2016-10-12,20061571.875
2016-10-13,20061971.875
2016-10-14,20062396.875
2016-10-15,20062840.625
2016-10-16,20063246.875
2016-10-17,20063637.5
2016-10-18,20064121.875
2016-10-19,20064512.5
2016-10-20,20064931.25
2016-10-21,20065443.75
2016-10-22,20065909.375
2016-10-23,20066359.375
2016-10-24,20066806.25
2016-10-25,20067240.625
2016-10-26,20067671.875
2016-10-27,20068178.125
2016-10-28,20068653.125
2016-10-29,20069118.75
2016-10-30,20069643.75
2016-10-31,20070103.125
2016-11-01,20070553.125
2016-11-02,20070968.75
2016-11-03,20071453.125
2016-11-04,20071815.625
2016-11-05,20072275.0
2016-11-06,20072753.125
2016-11-07,20073209.375
2016-11-08,20073737.5
2016-11-09,20074196.875
2016-11-10,20074721.875
2016-11-11,20075231.25
2016-11-12,20075756.25
2016-11-13,20076200.0
2016-11-14,20076737.5
2016-11-15,20077225.0
2016-11-16,20077759.375
2016-11-17,20078256.25
2016-11-18,20078718.75
2016-11-19,20079162.5
2016-11-20,20079562.5
2016-11-21,20079996.875
2016-11-22,20080415.625
2016-11-23,20080875.0
2016-11-24,20081381.25
2016-11-25,20081856.25
2016-11-26,20082334.375
2016-11-27,20082784.375
2016-11-28,20083296.875
2016-11-29,20083762.5
2016-11-30,20084206.25
2016-12-01,20084662.5
2016-12-02,20085109.375
2016-12-03,20085646.875
2016-12-04,20086109.375
2016-12-05,20086584.375
2016-12-06,20087053.125
2016-12-07,20087596.875
2016-12-08,20088087.5
2016-12-09,20088509.375
2016-12-10,20088921.875
2016-12-11,20089506.25
2016-12-12,20089993.75
2016-12-13,20090550.0
2016-12-14,20090984.375
2016-12-15,20091381.25
2016-12-16,20091796.875
2016-12-17,20092246.875
2016-12-18,20092687.5
2016-12-19,20093159.375
2016-12-20,20093590.625
2016-12-21,20094087.5
2016-12-22,20094584.375
2016-12-23,20095059.375
2016-12-24,20095487.5
2016-12-25,20096003.125
2016-12-26,20096446.875
2016-12-27,20096934.375
2016-12-28,20097446.875
2016-12-29,20097915.625
2016-12-30,20098406.25
2016-12-31,20098868.75
2017-01-01,20099356.25
2017-01-02,20099853.125
2017-01-03,20100365.625
2017-01-04,20100843.75
2017-01-05,20101281.25
2017-01-06,20101784.375
2017-01-07,20102215.625
2017-01-08,20102737.5
2017-01-09,20103162.5
2017-01-10,20103662.5
2017-01-11,20104140.625
2017-01-12,20104678.125
2017-01-13,20105146.875
2017-01-14,20105684.375
2017-01-15,20106206.25
2017-01-16,20106734.375
2017-01-17,20107228.125
2017-01-18,20107696.875
2017-01-19,20108240.625
2017-01-20,20108831.25
2017-01-21,20109396.875
2017-01-22,20109940.625
2017-01-23,20110371.875
2017-01-24,20110837.5
2017-01-25,20111303.125
2017-01-26,20111787.5
2017-01-27,20112318.75
2017-01-28,20112793.75
2017-01-29,20113315.625
2017-01-30,20113765.625
2017-01-31,20114218.75
2017-02-01,20114818.75
2017-02-02,20115309.375
2017-02-03,20115775.0
2017-02-04,20116225.0
2017-02-05,20116721.875
2017-02-06,20117112.5
2017-02-07,20117584.375
2017-02-08,20118040.625
2017-02-09,20118568.75
2017-02-10,20119028.125
2017-02-11,20119462.5
2017-02-12,20119900.0
2017-02-13,20120409.375
2017-02-14,20120937.5
2017-02-15,20121371.875
2017-02-16,20121843.75
2017-02-17,20122315.625
2017-02-18,20122787.5
2017-02-19,20123206.25
2017-02-20,20123668.75
2017-02-21,20124100.0
2017-02-22,20124531.25
2017-02-23,20125000.0
2017-02-24,20125509.375
2017-02-25,20126031.25
2017-02-26,20126587.5
2017-02-27,20127037.5
2017-02-28,20127515.625
2017-03-01,20127965.625
2017-03-02,20128456.25
2017-03-03,20128928.125
2017-03-04,20129340.625
2017-03-05,20129800.0
2017-03-06,20130243.75
2017-03-07,20130721.875
2017-03-08,20131165.625
2017-03-09,20131628.125
2017-03-10,20132115.625
2017-03-11,20132581.25
2017-03-12,20133065.625
2017-03-13,20133518.75
2017-03-14,20134006.25
2017-03-15,20134450.0
2017-03-16,20134928.125
2017-03-17,20135409.375
2017-03-18,20135900.0
2017-03-19,20136415.625
2017-03-20,20136840.625
2017-03-21,20137284.375
2017-03-22,20137781.25
2017-03-23,20138243.75
2017-03-24,20138793.75
2017-03-25,20139209.375
2017-03-26,20139728.125
2017-03-27,20140140.625
2017-03-28,20140625.0
2017-03-29,20141056.25
2017-03-30,20141568.75
2017-03-31,20141990.625
2017-04-01,20142403.125
2017-04-02,20142896.875
2017-04-03,20143446.875
2017-04-04,20143837.5
2017-04-05,20144343.75
2017-04-06,20144803.125
2017-04-07,20145309.375
2017-04-08,20145737.5
2017-04-09,20146234.375
2017-04-10,20146693.75
2017-04-11,20147215.625
2017-04-12,20147659.375
2017-04-13,20148056.25
2017-04-14,20148490.625
2017-04-15,20148959.375
2017-04-16,20149415.625
2017-04-17,20149846.875
2017-04-18,20150303.125
2017-04-19,20150750.0
2017-04-20,20151181.25
2017-04-21,20151703.125
2017-04-22,20152156.25
2017-04-23,20152634.375
2017-04-24,20153021.875
2017-04-25,20153484.375
2017-04-26,20153962.5
2017-04-27,20154421.875
2017-04-28,20154846.875
2017-04-29,20155387.5
2017-04-30,20155859.375
2017-05-01,20156328.125
2017-05-02,20156821.875
2017-05-03,20157234.375
2017-05-04,20157759.375
2017-05-05,20158162.5
2017-05-06,20158687.5
2017-05-07,20159209.375
2017-05-08,20159771.875
2017-05-09,20160256.25
2017-05-10,20160718.75
2017-05-11,20161140.625
2017-05-12,20161621.875
2017-05-13,20162115.625
2017-05-14,20162628.125
2017-05-15,20163159.375
2017-05-16,20163571.875
2017-05-17,20164056.25
2017-05-18,20164500.0
2017-05-19,20165012.5
2017-05-20,20165528.125
2017-05-21,20165987.5
2017-05-22,20166443.75
2017-05-23,20166968.75
2017-05-24,20167450.0
2017-05-25,20167959.375
2017-05-26,20168437.5
2017-05-27,20168962.5
2017-05-28,20169478.125
2017-05-29,20169950.0
2017-05-30,20170509.375
2017-05-31,20171021.875
2017-06-01,20171553.125
2017-06-02,20172009.375
2017-06-03,20172609.375
2017-06-04,20173112.5
2017-06-05,20173625.0
2017-06-06,20174096.875
2017-06-07,20174612.5
2017-06-08,20175128.125
2017-06-09,20175600.0
2017-06-10,20176040.625
2017-06-11,20176496.875
2017-06-12,20176956.25
2017-06-13,20177396.875
2017-06-14,20177834.375
2017-06-15,20178312.5
2017-06-16,20178775.0
2017-06-17,20179228.125
2017-06-18,20179681.25
2017-06-19,20180153.125
2017-06-20,20180584.375
2017-06-21,20181021.875
2017-06-22,20181456.25
2017-06-23,20181956.25
2017-06-24,20182412.5
2017-06-25,20182793.75
2017-06-26,20183237.5
2017-06-27,20183646.875
2017-06-28,20184137.5
2017-06-29,20184512.5
2017-06-30,20184993.75
2017-07-01,20185506.25
2017-07-02,20186093.75
2017-07-03,20186625.0
2017-07-04,20187103.125
2017-07-05,20187568.75
2017-07-06,20188012.5
2017-07-07,20188475.0
2017-07-08,20188990.625
2017-07-09,20189421.875
2017-07-10,20190037.5
2017-07-11,20190578.125
2017-07-12,20191131.25
2017-07-13,20191621.875
2017-07-14,20192056.25
2017-07-15,20192453.125
2017-07-16,20192962.5
2017-07-17,20193425.0
2017-07-18,20193940.625
2017-07-19,20194406.25
2017-07-20,20194912.5
2017-07-21,20195393.75
2017-07-22,20195893.75
2017-07-23,20196431.25
2017-07-24,20196987.5
2017-07-25,20197450.0
2017-07-26,20197909.375
2017-07-27,20198390.625
2017-07-28,20198859.375
2017-07-29,20199350.0
2017-07-30,20199809.375
2017-07-31,20200262.5
2017-08-01,20200728.125
2017-08-02,20201203.125
2017-08-03,20201634.375
2017-08-04,20202193.75
2017-08-05,20202746.875
2017-08-06,20203184.375
2017-08-07,20203662.5
2017-08-08,20204175.0
2017-08-09,20204606.25
2017-08-10,20205025.0
2017-08-11,20205475.0
2017-08-12,20205896.875
2017-08-13,20206359.375
2017-08-14,20206765.625
2017-08-15,20207240.625
2017-08-16,20207646.875
2017-08-17,20208206.25
2017-08-18,20208671.875
2017-08-19,20209143.75
2017-08-20,20209550.0
2017-08-21,20209909.375
2017-08-22,20210187.5
2017-08-23,20210684.375
2017-08-24,20211000.0
2017-08-25,20211315.625
2017-08-26,20211643.75
2017-08-27,20212128.125
2017-08-28,20212531.25
2017-08-29,20212996.875
2017-08-30,20213521.875
2017-08-31,20214031.25
2017-09-01,20214575.0
2017-09-02,20215087.5
2017-09-03,20215568.75
2017-09-04,20216115.625
2017-09-05,20216731.25
2017-09-06,20217237.5
2017-09-07,20217787.5
2017-09-08,20218334.375
2017-09-09,20218862.5
2017-09-10,20219293.75
2017-09-11,20219837.5
2017-09-12,20220425.0
2017-09-13,20221018.75
2017-09-14,20221562.5
2017-09-15,20222125.0
2017-09-16,20222653.125
2017-09-17,20223203.125
2017-09-18,20223600.0
2017-09-19,20224087.5
2017-09-20,20224453.125
2017-09-21,20225003.125
2017-09-22,20225437.5
2017-09-23,20225956.25
2017-09-24,20226409.375
2017-09-25,20226800.0
2017-09-26,20227231.25
2017-09-27,20227690.625
2017-09-28,20228243.75
2017-09-29,20228771.875
2017-09-30,20229203.125
2017-10-01,20229609.375
2017-10-02,20230078.125
2017-10-03,20230650.0
2017-10-04,20231068.75
2017-10-05,20231459.375
2017-10-06,20231956.25
2017-10-07,20232450.0
2017-10-08,20233018.75
2017-10-09,20233521.875
2017-10-10,20234021.875
2017-10-11,20234456.25
2017-10-12,20234934.375
2017-10-13,20235359.375
2017-10-14,20235800.0
2017-10-15,20236409.375
2017-10-16,20236953.125
2017-10-17,20237465.625
2017-10-18,20237937.5
2017-10-19,20238493.75
2017-10-20,20239053.125
2017-10-21,20239531.25
2017-10-22,20240100.0
2017-10-23,20240634.375
2017-10-24,20241156.25
2017-10-25,20241734.375
2017-10-26,20242296.875
2017-10-27,20242621.875
2017-10-28,20242887.5
2017-10-29,20243368.75
2017-10-30,20243828.125
2017-10-31,20244259.375
2017-11-01,20244746.875
2017-11-02,20245215.625
