time,BlkSizeMeanByte
2019-09-10,957443.978021978
2019-09-14,903661.329032258
2019-09-18,1069905.4482758602
2019-09-22,850795.608433735
2019-09-26,970737.502923977
2019-09-30,1150525.3923076899
2019-10-04,1086928.38095238
2019-10-08,966500.944444444
2019-10-12,971500.255639098
2019-10-16,1116763.8811188801
2019-10-20,845296.609589041
2019-10-24,1091473.2330827098
2019-10-28,1200985.94776119
2019-11-01,1241092.9076923102
2019-11-05,1137513.59722222
2019-11-09,1062813.04861111
2019-11-13,1155403.25185185
2019-11-17,1108507.4805194798
2019-11-21,1214479.8029197098
2019-11-25,1076081.424
2019-11-29,1055517.75735294
2019-12-03,961583.018987342
2019-12-07,865809.870967743
2019-12-11,1195490.90151515
2019-12-15,1120130.2903225801
2019-12-19,1013370.41401274
2019-12-23,1037491.6433566399
2019-12-27,1017240.09655172
2019-12-31,982280.848275861
2020-01-04,794683.5595238099
2020-01-08,1063490.8943662
2020-01-12,825020.880794702
2020-01-16,983502.1761006289
2020-01-20,991580.940789473
2020-01-24,1032869.6118421099
2020-01-28,1204786.9084506999
2020-02-01,962483.086092715
2020-02-05,1084759.06289308
2020-02-09,951914.0718954239
2020-02-13,1229481.90070922
2020-02-17,1024710.81528662
2020-02-21,1067097.6038961
2020-02-25,1064563.58333333
2020-02-29,989318.215827338
2020-03-04,1226066.10179641
2020-03-08,869396.67721519
2020-03-12,1235116.70198676
2020-03-16,1193453.0084033601
2020-03-20,1264478.0733945
2020-03-24,1170288.61363636
2020-03-28,910426.518518518
2020-04-01,1113694.49019608
2020-04-05,769681.2857142859
2020-04-09,1069383.3571428598
2020-04-13,929310.2923976601
2020-04-17,1286230.61417323
2020-04-21,1068249.13422819
2020-04-25,1239612.48529412
2020-04-29,1195938.75172414
2020-05-03,1196455.80952381
2020-05-07,1313992.02040816
2020-05-11,1283646.98089172
2020-05-15,1272443.528
2020-05-19,1333283.0608695701
2020-05-23,1278850.5546218501
2020-05-27,1343527.2898550702
2020-05-31,1051905.3199999998
2020-06-04,1236471.56291391
2020-06-08,1151651.27777778
2020-06-12,1355473.2208588999
2020-06-16,1223100.94
2020-06-20,1107477.41605839
2020-06-24,1288159.84892086
2020-06-28,901781.7999999999
2020-07-02,1133437.3963414598
2020-07-06,1227644.1038960998
2020-07-10,1208174.02484472
2020-07-14,1259092.4375
2020-07-18,1276202.18461538
2020-07-22,1260738.63194444
2020-07-26,1343587.36075949
2020-07-30,1287137.02222222
2020-08-03,1326875.3641975299
2020-08-07,1301960.69078947
2020-08-11,1285126.1428571402
2020-08-15,1229856.10897436
2020-08-19,1294059.8550724636
2020-08-23,1251878.9681528667
2020-08-27,1268826.3100775196
2020-08-31,1171316.9333333333
2020-09-04,1300009.0814814817
2020-09-08,1249473.1741935483
2020-09-12,1060539.0705882353
2020-09-16,1309139.7677419349
2020-09-20,1093970.1056338027
2020-09-24,1258397.3065693423
2020-09-28,1244179.666666667
2020-10-02,1291145.963235295
2020-10-06,1300707.3846153847
2020-10-10,1298188.8391608393
2020-10-14,1136457.4765100672
2020-10-18,1083029.5916666666
2020-10-22,1283932.4233576632
2020-10-26,1340452.4545454544
2020-10-30,1294094.2792792795
2020-11-03,1282563.3857142865
2020-11-07,1359237.3630136992
2020-11-11,1297173.1700680275
2020-11-15,1205226.5199999998
2020-11-19,1330062.8175182485
2020-11-23,1229474.9115646256
2020-11-27,1285159.4480519472
2020-12-01,1277175.2828947373
2020-12-05,1342303.1666666674
2020-12-09,1275817.9136690649
2020-12-13,1174223.993589744
2020-12-17,1299902.844961241
2020-12-21,1345368.5
2020-12-25,1285844.1805555553
2020-12-29,1276643.4473684216
2021-01-02,1395637.2450331128
2021-01-06,1293667.9209039558
2021-01-10,1282691.3710691822
2021-01-14,1296483.0204081635
2021-01-18,1342526.8551724134
2021-01-22,1283418.8169014088
2021-01-26,1360394.1428571432
2021-01-30,1301743.8382352942
2021-02-03,1301816.320000001
2021-02-07,1393552.7884615387
2021-02-11,1271182.4186046515
2021-02-15,1321964.7549668876
2021-02-19,1328641.823529411
2021-02-23,1298336.511811023
2021-02-27,1291870.1656050957
2021-03-03,1301007.401315789
2021-03-07,1369775.6849315073
2021-03-11,1284828.901515151
2021-03-15,1356310.1891891882
2021-03-19,1323033.3175675676
2021-03-23,1352368.1428571432
2021-03-27,1298147.3333333333
2021-03-31,1345339.9490445857
2021-04-04,1370052.1849315066
2021-04-08,1314213.8507462682
2021-04-12,1345640.7430555562
2021-04-16,1317298.5533980583
2021-04-20,1329866.6718750002
2021-04-24,1326225.6896551726
2021-04-28,1311624.7676056328
2021-05-02,1407752.259459459
2021-05-06,1361765.3764705881
2021-05-10,1374446.744444444
2021-05-14,1315543.0373134331
2021-05-18,1332186.9600000004
2021-05-22,1289550.3362068967
2021-05-26,1300155.1639344261
2021-05-30,1499183.1736111115
2021-06-03,1293653.8027210885
2021-06-07,1250724.7218045113
2021-06-11,1401894.276190477
2021-06-15,1294162.251908396
2021-06-19,1187639.9029126212
2021-06-23,1392618.8613861385
2021-06-27,1424897.4915254242
2021-07-01,1392820.9684210531
2021-07-05,1327586.4469696966
2021-07-09,1259713.9847328241
2021-07-13,1159622.036764706
2021-07-17,784945.6643356646
2021-07-21,1092054.9172413792
2021-07-25,792788.8300653594
2021-07-29,1022161.8375000004
2021-08-02,1267856.2447552448
2021-08-06,1037619.5408805027
2021-08-10,989854.5696969694
2021-08-14,764561.2256097562
2021-08-18,1248408.8740740737
2021-08-22,838214.2499999999
2021-08-26,1019037.2054794523
2021-08-30,1178416.4074074072
2021-09-03,1268494.4999999995
2021-09-07,1140718.496732026
2021-09-11,1082964.5540540537
2021-09-15,1331678.6619718305
2021-09-19,770383.0312499999
2021-09-23,1016578.4606060606
2021-09-27,1051818.432258064
2021-10-01,1237001.442857143
2021-10-05,1274705.579268293
2021-10-09,1289836.106666667
2021-10-13,1107308.3550295862
2021-10-17,903351.3624999998
2021-10-21,1512783.5810810816
2021-10-25,1101719.6868131866
2021-10-29,1067304.087719298
2021-11-02,1250437.993670886
2021-11-06,921042.9545454545
2021-11-10,1362915.9463087253
2021-11-14,880797.3885350317
2021-11-18,1267871.3680555557
2021-11-22,1195197.0070921981
2021-11-26,1342729.242424242
2021-11-30,1244173.305970149
2021-12-04,1091812.2903225806
2021-12-08,951603.4523809524
2021-12-12,863115.4714285717
2021-12-16,1275047.6869565218
2021-12-20,1248501.9027777782
2021-12-24,1239346.907284769
2021-12-28,1470745.2537313434
2022-01-01,697698.9127906977
2022-01-05,1235002.9666666666
2022-01-09,929576.858156028
2022-01-13,950327.4134078212
2022-01-17,1112459.049689441
2022-01-21,1410456.3582089546
2022-01-25,1072904.2434210528
2022-01-29,1044287.5234899329
2022-02-02,1190933.980392157
2022-02-06,1086566.423076924
2022-02-10,1389048.1632653065
2022-02-14,1058443.3594771242
2022-02-18,1296436.0895522393
2022-02-22,1097987.2565789474
2022-02-26,1165299.3200000008
2022-03-02,1522395.6323529414
2022-03-06,1067880.190839695
2022-03-10,1281342.0689655165
2022-03-14,1130072.6797385628
2022-03-18,1280325.0489510489
2022-03-22,1114318.2147651007
2022-03-26,922095.8571428579
2022-03-30,1321063.8370370367
2022-04-03,1061416.064748201
2022-04-07,1279268.282608696
2022-04-11,1305536.8686131383
2022-04-15,1011750.3987341768
2022-04-19,1359555.0564516126
2022-04-23,953027.1840490804
2022-04-27,1062318.6764705884
2022-05-01,874984.2634730544
2022-05-05,1419433.9617834394
2022-05-09,1245684.722580645
2022-05-13,1305426.7105263157
2022-05-17,1460201.0884353747
2022-05-21,1071192.6814814818
2022-05-25,1354729.888888888
2022-05-29,1021936.020134228
2022-06-02,1423832.8000000003
2022-06-06,1212194.793333333
2022-06-10,1140199.0816326533
2022-06-14,1443100.98630137
2022-06-18,1193897.7371794865
2022-06-22,1278783.7674418602
2022-06-26,1271307.9347826082
2022-06-30,1071478.9883040937
2022-07-04,1105456.8181818174
2022-07-08,1234133.3243243247
2022-07-12,1204294.7350993373
2022-07-16,1024222.4864864866
2022-07-20,1374580.6507936507
2022-07-24,857081.280254777
2022-07-28,1348517.4680851058
2022-08-01,1287020.713235293
2022-08-05,1156854.6066666667
2022-08-09,1271388.7412587411
2022-08-13,1083895.3021582733
2022-08-17,1330205.5658914733
2022-08-21,945787.136986302
2022-08-25,1094529.6540880501
2022-08-29,1140683.74522293
2022-09-02,1407585.5891472865
2022-09-06,1258158.725352113
2022-09-10,1051505.7770700634
2022-09-14,1470922.4173228345
2022-09-18,945075.8246753251
2022-09-22,1225528.4843749998
2022-09-26,1179956.4199999992
2022-09-30,1137219.8106508877
2022-10-04,1111434.7484662572
2022-10-08,855713.1257142854
2022-10-12,1211656.7372262771
2022-10-16,959875.8472222225
2022-10-20,1220903.55862069
2022-10-24,1287803.5514705891
2022-10-28,1149426.201257862
2022-11-01,1308074.7430555557
2022-11-05,1165122.8807947012
2022-11-09,1310950.0604026853
2022-11-13,1210634.9147286818
2022-11-17,1302199.9347826086
2022-11-21,1422428.7286821716
2022-11-25,1506700.5365853661
2022-11-29,1361236.1221374047
2022-12-03,1318575.2137404582
2022-12-07,1029506.1976744189
2022-12-11,972099.4421768708
2022-12-15,1235629.726618705
2022-12-19,1322322.2941176475
2022-12-23,1262014.5833333335
2022-12-27,1376405.0521739132
2022-12-31,1071710.8461538462
2023-01-04,1224450.1678321678
2023-01-08,905175.4509803916
2023-01-12,1350650.0198675497
2023-01-16,1260744.619047619
2023-01-20,1293477.098484848
2023-01-24,1342045.426356589
2023-01-28,960155.4166666669
2023-02-01,1575890.3795620436
2023-02-05,1629097.0592105256
2023-02-09,2143936.5370370355
2023-02-13,2162067.403846153
2023-02-17,2048259.181818183
2023-02-21,2044759.9341317373
2023-02-25,1846932.2429906542
2023-03-01,2110520.582352941
2023-03-05,1933650.9612903225
2023-03-09,1825581.814814815
2023-03-13,2066050.2038216558
2023-03-17,1900525.9047619046
2023-03-21,1988930.3517241387
2023-03-25,2090348.034482757
2023-03-29,2014914.5782312932
2023-04-02,1876088.8859060402
2023-04-06,1957578.5124999995
2023-04-10,1622220.6178861787
2023-04-14,1777183.564285715
2023-04-18,1774748.1987951808
2023-04-22,1686116.4899328859
2023-04-26,1607471.7538461532
2023-04-30,1647023.3513513512
2023-05-04,1596318.5958904112
2023-05-08,1702923.1678832117
2023-05-12,1670210.177304964
2023-05-16,1714052.3071895428
2023-05-20,1709835.9465648863
2023-05-24,1793709.716312056
2023-05-28,1696633.0125000014
2023-06-01,1599280.7727272727
2023-06-05,1597624.514492754
2023-06-09,1630917.8284023672
2023-06-13,1798182.5986394563
2023-06-17,1713229.1142857154
2023-06-21,1608081.892561983
2023-06-25,1868063.8758169936
2023-06-29,1676636.4589041104
2023-07-03,1780203.02189781
2023-07-07,1799449.0114285704
2023-07-11,1714983.807407407
2023-07-15,1683448.0579710146
2023-07-19,1738754.1013513517
2023-07-23,1730404.2789115638
2023-07-27,1653487.9420289851
2023-07-31,1678803.6666666667
2023-08-04,1594248.9752066114
2023-08-08,1562834.1759999997
2023-08-12,1594641.2095808382
2023-08-16,1685333.3067484656
2023-08-20,1721834.01234568
2023-08-24,1570589.345323741
2023-08-28,1583304.4491525425
2023-09-01,1688032.7483443716
2023-09-05,1541140.1290322577
2023-09-09,1696613.2649006632
2023-09-13,1672407.013605442
2023-09-17,1722460.5906040273
2023-09-21,1641259.5072463765
2023-09-25,1731199.344827586
2023-09-29,1713152.455782313
2023-10-03,1868119.743902438
2023-10-07,1586042.4210526317
2023-10-11,1471176.84375
2023-10-15,1880928.9820359284
2023-10-19,1707656.7499999995
2023-10-23,1915865.458598725
2023-10-27,1656251.759740259
2023-10-31,1679830.3548387098
2023-11-04,1686741.1428571444
2023-11-08,1653791.7315436243
2023-11-12,1738508.9689440993
2023-11-16,1681076.3040540544
2023-11-20,1717741.9397590375
2023-11-24,1751372.083333334
2023-11-28,1717509.0136054424
2023-12-02,1682123.7322834649
2023-12-06,1517801.3455882354
2023-12-10,1763149.5714285716
2023-12-14,1507396.0068493146
2023-12-18,1665772.1190476187
2023-12-22,1701326.2500000005
2023-12-26,1765703.942446043
2023-12-30,1625426.9241379315
2024-01-03,1771465.7531645563
2024-01-07,1776827.237288136
2024-01-11,1576814.0982658963
2024-01-15,1730983.377192982
2024-01-19,1668630.7272727273
2024-01-23,1537962.2142857143
2024-01-27,1740003.5672514632
2024-01-31,1678990.3740458018
2024-02-04,1582979.7483870964
2024-02-08,1523349.0144927534
2024-02-12,1871392.463687151
2024-02-16,1807967.67164179
2024-02-20,1687660.8510638294
2024-02-24,1637703.8248175175
2024-02-28,1806319.4832214755
2024-03-03,1934863.9032258051
2024-03-07,1900112.077777777
2024-03-11,1734871.7823529416
2024-03-15,1635719.4881889764
2024-03-19,1742939.4331210197
2024-03-23,1786932.961538461
2024-03-27,1840430.2573529407
2024-03-31,2292706.605839417
2024-04-04,1724585.3695652164
2024-04-08,1937859.5696202538
2024-04-12,1772481.7794117641
2024-04-16,1936371.8606060608
2024-04-20,1452106.761538461
2024-04-24,1568990.9419354836
2024-04-28,1664185.2999999998
2024-05-02,1632212.8344827578
2024-05-06,1561740.5901639343
2024-05-10,1538856.3793103439
2024-05-14,1616100.0147058817
2024-05-18,1453582.1249999995
2024-05-22,1660516.326797386
2024-05-26,1665902.2619047607
2024-05-30,1519309.162601626
2024-06-03,1542151.2038216565
2024-06-07,1328911.873239437
2024-06-11,1573228.9105691053
2024-06-15,1473827.335820895
2024-06-19,1608051.8759124086
2024-06-23,1659104.8660714282
2024-06-27,1666994.1153846162
2024-07-01,1653771.6524822693
2024-07-05,1592418.132231404
2024-07-09,1564930.7142857143
2024-07-13,1557888.032467532
2024-07-17,1603771.1446540887
2024-07-21,1580112.4852070997
2024-07-25,1592445.1963190178
2024-07-29,1621344.4325842701
2024-08-02,1623253.176
2024-08-06,1621725.7785714287
2024-08-10,1605718.7596899231
2024-08-14,1626691.075757575
2024-08-18,1678853.1410256415
2024-08-22,1588139.5374999996
2024-08-26,1669892.850746268
2024-08-30,1653585.3239436622
2024-09-03,1752698.577181209
2024-09-07,1634313.0886075948
2024-09-11,1636213.7314814823
2024-09-15,1627577.3178807944
2024-09-19,1624399.1065573767
2024-09-23,1669087.9452054796
2024-09-27,1736522.875912409
2024-10-01,1612238.630573248
2024-10-05,1533021.2119205294
2024-10-09,1575953.4960629924
2024-10-13,1537622.9927536233
2024-10-17,1618090.6496815295
2024-10-21,1579282.1403508778
2024-10-25,1748851.0718954252
2024-10-29,1705674.5286624196
2024-11-02,1736121.5390070938
2024-11-06,1665464.7777777775
2024-11-10,1637452.5405405401
2024-11-14,1571146.7007874015
2024-11-18,1598452.0128205132
2024-11-22,1584046.2027972033
2024-11-26,1546172.4892086326
2024-11-30,1634260.103658536
2024-12-04,1557698.9183673467
2024-12-08,1582743.3767123292
2024-12-12,1580802.6554054052
2024-12-16,1599290.22972973
2024-12-20,1546212.2185430457
2024-12-24,1561172.409090909
2024-12-28,1685794.076923076
2025-01-01,1811645.0785714278
2025-01-05,1718800.2628205135
2025-01-09,1722752.9934210526
2025-01-13,1729551.3437500007
2025-01-17,1685580.0599999998
2025-01-21,1804724.4887218038
2025-01-25,1715218.0859374998
2025-01-29,1788314.1612903222
2025-02-02,1677979.087719299
2025-02-06,1765418.1517241378
2025-02-10,1684057.611510792
2025-02-14,1771815.7763157887
2025-02-18,1786366.2214285706
2025-02-22,1750254.7697841716
2025-02-26,1470600.2420382171
2025-03-02,1760054.301587302
2025-03-06,1697800.470588235
2025-03-10,1597854.3246753248
2025-03-14,1649419.4859154925
2025-03-18,1601982.8450704229
2025-03-22,1676042.3133333332
2025-03-26,1619910.0394736845
2025-03-30,1557498.3722627729
2025-04-03,1585139.5065789472
2025-04-07,1450003.1862068959
2025-04-11,1423208.5135135134
2025-04-15,1509216.645833333
2025-04-19,1649356.0287769784
2025-04-23,1572215.8771929825
2025-04-27,1603343.444444444
2025-05-01,1667663.8592592597
2025-05-05,1484893.6514285707
2025-05-09,1538478.228571429
2025-05-13,1578431.2230769235
2025-05-17,1495901.2657342653
2025-05-21,1700617.4027777775
2025-05-25,1452447.7152317879
2025-05-29,1422733.7987421385
2025-06-02,1446542.1578947369
2025-06-06,1576928.5895522393
2025-06-10,1427166.2071005912
2025-06-14,1100952.4701986758
2025-06-18,1510715.6071428575
2025-06-22,1416552.5140186914
2025-06-26,1534301.9426751593
2025-06-30,1377226.2551724138
2025-07-04,1274989.7798742135
2025-07-08,1473559.8521126756
2025-07-12,1484081.067114094
2025-07-16,1441360.9541984736
2025-07-20,1402411.2483221488
2025-07-24,1478335.0680272111
2025-07-28,1635249.5103448273
2025-08-01,1785556.947019868
2025-08-05,1662938.9782608694
2025-08-09,1607773.353448276
2025-08-13,1558119.7307692303
2025-08-17,1523958.684210526
2025-08-21,1598563.1342281878
2025-08-25,1599979.1347517734
2025-08-29,1511100.2727272736
2025-09-02,1551257.8404907982
2025-09-06,1514811.757142857
2025-09-10,1526476.3058823529
2025-09-14,1630762.8496732034
2025-09-18,1484959.367088608
2025-09-22,1569504.0333333344
2025-09-26,1510291.954545455
2025-09-30,1421767.8447204968
2025-10-04,1464861.7089552237
2025-10-08,1490948.7499999998
2025-10-12,1476928.6068965518
2025-10-16,1488770.1895424838
2025-10-20,1480019.3557046975
2025-10-24,1415097.2122905033
2025-10-28,1487130.8271604925
2025-11-01,1666406.4637681164
2025-11-05,1566430.2391304348
2025-11-09,1492776.1560283687
2025-11-16,1547019.2012578615
2025-11-20,1642247.4045801526
2025-11-24,1576091.2867132868
2025-11-28,1534038.413333333
2025-12-02,1590413.2362204723
2025-12-06,1432120.245398773
2025-12-10,1526232.2000000007
2025-12-14,1449261.4218749995
2025-12-18,1543872.6319444445
2025-12-22,1490567.9568345314
2025-12-26,1472723.487179487
2025-12-30,1549636.7563025218
2026-01-03,1473210.6709677416
2026-01-07,1606394.8979591844
2026-01-11,1734302.6721311484
2026-01-15,1538970.3309352521
2026-01-19,1825204.2400000002
2026-01-23,1581108.514285714
2026-01-27,1591673.1311475418
2026-01-31,1566354.2173913042
2026-02-04,1728706.2605633808
2026-02-08,1440529.270588235
2026-02-12,1580744.4350282496
2026-02-16,1631463.914285714
2026-02-20,1517235.7153284678
2026-02-24,1488797.0909090901
2026-02-28,1555100.4685314684
2026-03-04,1548918.7230769228
2026-03-08,1536233.119402985
2026-03-12,1615177.5581395347
2026-03-16,1566074.3920000007
2026-03-20,1569588.2089552234
2026-03-24,1594331.5919999997
2026-03-28,1474969.7241379316
2026-04-01,1661846.6543209876
2026-04-05,1540044.622641509
2026-04-09,1672366.340277777
2026-04-13,1651872.7500000002
2026-04-17,1591011.4964539008
2026-04-21,1550355.9111111113
2026-04-25,1585729.3071428572
2026-04-29,1954545.2283464563
2026-05-03,1447915.526315789
2026-05-07,1571272.126760563
2026-05-11,1532021.575757576
2026-05-15,1571166.1379310351
2026-05-19,1575803.9436619722
2026-05-23,1464137.945121951
2026-05-27,1603047.6642857145
