time,HashRate
2017-11-12,5426063.16330811
2017-11-13,9495610.5357892
2017-11-14,8681701.06129298
2017-11-15,10309520.0102854
2017-11-16,10309520.0102854
2017-11-17,11326906.8534057
2017-11-18,9224307.3776238
2017-11-19,10852126.3266162
2017-11-20,11869513.1697365
2017-11-21,11733861.5906538
2017-11-22,10038216.85212
2017-11-23,10648648.9579922
2017-11-24,10083527.0255049
2017-11-25,10445729.4715118
2017-11-26,10244850.0585982
2017-11-27,11383166.7317757
2017-11-28,10445729.4715118
2017-11-29,11584046.1446894
2017-11-30,11182287.318862
2017-12-01,12253644.187735
2017-12-02,10780528.4930347
2017-12-03,11784925.5576031
2017-12-04,12119724.5791259
2017-12-05,11918845.1662122
2017-12-06,13218896.9761819
2017-12-07,12020755.1114562
2017-12-08,12337090.772284
2017-12-09,13760601.2460091
2017-12-10,12969762.0939396
2017-12-11,13523349.5003882
2017-12-12,12337090.772284
2017-12-13,14709608.2284925
2017-12-14,14630524.3132855
2017-12-15,13365181.6699743
2017-12-16,13523349.5003882
2017-12-17,14630524.3132855
2017-12-18,15613766.2496263
2017-12-19,13035760.9505203
2017-12-20,12663310.6376483
2017-12-21,12290860.3247763
2017-12-22,14432449.6237903
2017-12-23,12942648.3723023
2017-12-24,14153111.8891363
2017-12-25,12570198.0594303
2017-12-26,13221986.1069563
2017-12-27,14525562.2020083
2017-12-28,13873774.1544823
2017-12-29,15363575.4059704
2017-12-30,13687548.9980463
2017-12-31,15177350.2495343
2018-01-01,14923655.7184224
2018-01-02,16415540.6673567
2018-01-03,15071578.273538
2018-01-04,16127548.7258241
2018-01-05,13727615.8797194
2018-01-06,16127548.7258241
2018-01-07,15551564.842759
2018-01-08,15935554.0981357
2018-01-09,15743559.4704474
2018-01-10,15935554.0981357
2018-01-11,18527481.5719289
2018-01-12,17087521.864266
2018-01-13,15881806.2094572
2018-01-14,17165770.5545811
2018-01-15,16612036.0205623
2018-01-16,17608758.1817961
2018-01-17,18494733.4362261
2018-01-18,19159214.8770486
2018-01-19,18273239.6226186
2018-01-20,19712949.4110673
2018-01-21,20709671.572301
2018-01-22,18494733.4362261
2018-01-23,19602202.5042636
2018-01-24,19491455.5974598
2018-01-25,19419246.3436515
2018-01-26,20056949.5413983
2018-01-27,20315748.8903196
2018-01-28,20445148.5647802
2018-01-29,19151151.8201739
2018-01-30,21609745.6349259
2018-01-31,15139761.9118942
2018-02-01,20703947.9137015
2018-02-02,21739145.3093865
2018-02-03,20445148.5647802
2018-02-04,23033142.0539929
2018-02-05,23938939.7752173
2018-02-06,22105953.9129441
2018-02-07,20149017.2119133
2018-02-08,18720008.8990117
2018-02-09,19291612.2241723
2018-02-10,20434818.8744937
2018-02-11,21578025.524815
2018-02-12,23721537.9941675
2018-02-13,23435736.3315871
2018-02-14,25579248.8009396
2018-02-15,18720008.8990117
2018-02-16,22435430.512556
2018-02-17,21292223.8622346
2018-02-18,23149934.6690068
2018-02-19,23149934.6690068
2018-02-20,20835108.4972582
2018-02-21,25265138.8267234
2018-02-22,22275181.569123
2018-02-23,22125683.706243
2018-02-24,21677190.1176029
2018-02-25,25564134.5524835
2018-02-26,21079198.6660828
2018-02-27,23919658.0608032
2018-02-28,23172168.7464031
2018-03-01,24667147.3752033
2018-03-02,23321666.6092831
2018-03-03,26909615.3184037
2018-03-04,22125683.706243
2018-03-05,24020983.5292903
2018-03-06,25517998.1075581
2018-03-07,25681575.018504
2018-03-08,26499459.5732334
2018-03-09,23882228.9980992
2018-03-10,22900767.5324239
2018-03-11,25027267.3747204
2018-03-12,26335882.6622875
2018-03-13,25845151.9294498
2018-03-14,23555075.1762074
2018-03-15,23555075.1762074
2018-03-16,25517998.1075581
2018-03-17,24372959.7309369
2018-03-18,25426608.9713916
2018-03-19,26679206.959874
2018-03-20,21859737.3155097
2018-03-21,26162835.2122636
2018-03-22,24613719.9694322
2018-03-23,22892480.8107306
2018-03-24,26851330.8757442
2018-03-25,23236728.6424709
2018-03-26,25818587.3805233
2018-03-27,26162835.2122636
2018-03-28,23236728.6424709
2018-03-29,26162835.2122636
2018-03-30,27884074.3709651
2018-03-31,22031861.2313799
2018-04-01,28151789.8209148
2018-04-02,27227579.616214
2018-04-03,28449329.9836082
2018-04-04,25656757.7152785
2018-04-05,27227579.616214
2018-04-06,24085935.8143431
2018-04-07,31416438.0187084
2018-04-08,28100258.450067
2018-04-09,25656757.7152785
2018-04-10,28623865.7503788
2018-04-11,28100258.450067
2018-04-12,26878508.0826727
2018-04-13,28798401.5171494
2018-04-14,25934796.2703183
2018-04-15,31109116.9538305
2018-04-16,26910340.4324546
2018-04-17,30918263.4755861
2018-04-18,30536556.5190974
2018-04-19,33971919.1274958
2018-04-20,26146926.5194772
2018-04-21,30345703.0408531
2018-04-22,30536556.5190974
2018-04-23,29200582.1713869
2018-04-24,30345703.0408531
2018-04-25,23474977.8240562
2018-04-26,26910340.4324546
2018-04-27,27882432.4329455
2018-04-28,25592018.8297845
2018-04-29,31590148.2430152
2018-04-30,30990335.3016921
2018-05-01,31590148.2430152
2018-05-02,27991270.5950767
2018-05-03,30190584.7132614
2018-05-04,27591395.3008614
2018-05-05,32189961.1843383
2018-05-06,27391457.6537537
2018-05-07,29990647.0661537
2018-05-08,27791332.9479691
2018-05-09,31990023.5372306
2018-05-10,30790397.6545844
2018-05-11,26155095.4999563
2018-05-12,33988897.1882542
2018-05-13,30487010.8112825
2018-05-14,27191117.7506033
2018-05-15,30075024.1786976
2018-05-16,36872803.6163485
2018-05-17,27191117.7506033
2018-05-18,30487010.8112825
2018-05-19,31722970.7090372
2018-05-20,29663037.5461127
2018-05-21,32340950.6579146
2018-05-22,31104990.7601599
2018-05-23,33370917.2393768
2018-05-24,30032592.1199289
2018-05-25,37681533.9302757
2018-05-26,34684139.1858219
2018-05-27,35112338.4350296
2018-05-28,33399541.4381989
2018-05-29,29759847.8199336
2018-05-30,37253334.681068
2018-05-31,36396936.1826526
2018-06-01,35540537.6842373
2018-06-02,32543142.9397835
2018-06-03,34898238.8104258
2018-06-04,39180231.3025025
2018-06-05,38570079.4652277
2018-06-06,36103754.4868986
2018-06-07,35121339.3988197
2018-06-08,35612546.9428592
2018-06-09,35121339.3988197
2018-06-10,31191679.0465042
2018-06-11,34384528.0827606
2018-06-12,35612546.9428592
2018-06-13,35121339.3988197
2018-06-14,37577377.119017
2018-06-15,37577377.119017
2018-06-16,40770226.1552733
2018-06-17,38559792.2070958
2018-06-18,40279018.6112339
2018-06-19,38748592.0678864
2018-06-20,39122596.1405431
2018-06-21,42908653.8315634
2018-06-22,38112980.756271
2018-06-23,40384615.3708832
2018-06-24,43161057.6776314
2018-06-25,39627403.8326791
2018-06-26,36850961.5259309
2018-06-27,30540865.3742304
2018-06-28,39627403.8326791
2018-06-29,38112980.756271
2018-06-30,35588942.2955908
2018-07-01,37103365.3719989
2018-07-02,36328697.2314513
2018-07-03,30929068.6931176
2018-07-04,35728406.9386013
2018-07-05,36528296.646182
2018-07-06,42660784.4043001
2018-07-07,41594264.7941926
2018-07-08,42127524.5992464
2018-07-09,36261666.7436551
2018-07-10,39727855.4765045
2018-07-11,35995036.8411282
2018-07-12,37594816.2562895
2018-07-13,38128076.0613432
2018-07-14,35461777.0360745
2018-07-15,35461777.0360745
2018-07-16,31995588.3032251
2018-07-17,41051426.467194
2018-07-18,44793365.5190134
2018-07-19,44021066.1135132
2018-07-20,39644702.8156786
2018-07-21,35268339.5178439
2018-07-22,46852830.6003474
2018-07-23,42733900.4376795
2018-07-24,40931868.4915123
2018-07-25,45565664.9245137
2018-07-26,42476467.3025127
2018-07-27,42991333.5728462
2018-07-28,37327804.5991779
2018-07-29,47480188.0482407
2018-07-30,39630250.2088987
2018-07-31,43474975.9754336
2018-08-01,44362220.3830956
2018-08-02,45249464.7907575
2018-08-03,49094190.5572924
2018-08-04,52051671.9161655
2018-08-05,47319701.7419686
2018-08-06,38743005.8012368
2018-08-07,44657968.5189829
2018-08-08,46432457.3343067
2018-08-09,44066472.2472083
2018-08-10,52051671.9161655
2018-08-11,52485702.5441051
2018-08-12,49230273.0794214
2018-08-13,47642199.7542788
2018-08-14,43195594.4438794
2018-08-15,51135961.0695926
2018-08-16,50183117.074507
2018-08-17,48277429.0843358
2018-08-18,50818346.404564
2018-08-19,46054126.4291361
2018-08-20,47642199.7542788
2018-08-21,47006970.4242217
2018-08-22,50818346.404564
2018-08-23,47324585.0892502
2018-08-24,47295605.0753526
2018-08-25,45145645.9144945
2018-08-26,57853309.2089448
2018-08-27,61866255.5124554
2018-08-28,51165065.3697604
2018-08-29,46483294.6823314
2018-08-30,51499477.5617197
2018-08-31,51833889.7536789
2018-09-01,50496240.985842
2018-09-02,48155355.6421275
2018-09-03,48155355.6421275
2018-09-04,42135936.1868616
2018-09-05,44142409.3386169
2018-09-06,50161828.7938828
2018-09-07,52746513.6394839
2018-09-08,52338942.9548858
2018-09-09,56874984.6776426
2018-09-10,47105048.6593973
2018-09-11,49198606.3775927
2018-09-12,58619616.1094721
2018-09-13,51641090.382154
2018-09-14,46058269.8002995
2018-09-15,48849680.0912268
2018-09-16,48500753.8048609
2018-09-17,47105048.6593973
2018-09-18,49547532.6639586
2018-09-19,54432500.6730812
2018-09-20,53860675.976615
2018-09-21,51200543.8778614
2018-09-22,55111696.535198
2018-09-23,53333899.8727723
2018-09-24,52622781.207802
2018-09-25,60089527.1899902
2018-09-26,49422747.2154357
2018-09-27,50844984.5453763
2018-09-28,54756137.2027129
2018-09-29,54045018.5377426
2018-09-30,57956171.1950792
2018-10-01,56178374.5326535
2018-10-02,48711628.5504654
2018-10-03,51556103.2103466
2018-10-04,54987108.4738221
2018-10-05,48176505.2061282
2018-10-06,46323562.6982002
2018-10-07,52623567.2251554
2018-10-08,50029447.7140562
2018-10-09,48176505.2061282
2018-10-10,53364744.2283266
2018-10-11,58923571.7521107
2018-10-12,48917682.2092994
2018-10-13,52252978.7235698
2018-10-14,42247089.1807586
2018-10-15,60035337.2568675
2018-10-16,50029447.7140562
2018-10-17,51141213.218813
2018-10-18,50884200.6681646
2018-10-19,50702736.5834671
2018-10-20,51059798.1087028
2018-10-21,49274490.4825244
2018-10-22,55344536.411531
2018-10-23,54987474.8862954
2018-10-24,40347952.3516322
2018-10-25,48917428.9572887
2018-10-26,51059798.1087028
2018-10-27,48560367.432053
2018-10-28,49988613.5329958
2018-10-29,52130982.6844099
2018-10-30,54987474.8862954
2018-10-31,58201028.6134165
2018-11-01,54989095.6997791
2018-11-02,51070835.0767113
2018-11-03,57499331.799654
2018-11-04,43928060.9401084
2018-11-05,51427973.7835415
2018-11-06,45713754.4742591
2018-11-07,46428031.8879194
2018-11-08,43213783.5264481
2018-11-09,45356615.767429
2018-11-10,46785170.5947495
2018-11-11,52142251.1972018
2018-11-12,49999418.9562209
2018-11-13,42856644.8196179
2018-11-14,48213725.4220701
2018-11-15,45356615.767429
2018-11-16,44814668.5643965
2018-11-17,47956936.4976081
2018-11-18,40680711.6496951
2018-11-19,41672924.128956
2018-11-20,43657349.0874777
2018-11-21,34727436.77413
2018-11-22,40349974.1566082
2018-11-23,41342186.635869
2018-11-24,47295461.5114342
2018-11-25,42003661.622043
2018-11-26,36711861.7326517
2018-11-27,43326611.5943908
2018-11-28,39027024.1842604
2018-11-29,34727436.77413
2018-11-30,33404486.8017821
2018-12-01,41011449.1427821
2018-12-02,37704074.2119126
2018-12-03,34851039.8061178
2018-12-04,38734427.5898648
2018-12-05,36488953.5266842
2018-12-06,37892374.8161721
2018-12-07,31998005.4003231
2018-12-08,35646900.7529915
2018-12-09,35927585.0108891
2018-12-10,34804847.9792988
2018-12-11,35085532.2371964
2018-12-12,33682110.9477085
2018-12-13,36769637.7845818
2018-12-14,40979901.6530454
2018-12-15,41821954.4267381
2018-12-16,32278689.6582207
2018-12-17,44909481.2636114
2018-12-18,35632316.4387212
2018-12-19,37822407.4037366
2018-12-20,34268624.1577479
2018-12-21,35537832.4598867
2018-12-22,44422290.5748584
2018-12-23,44676132.2352862
2018-12-24,38583932.3850198
2018-12-25,40360824.0080142
2018-12-26,39853140.6871587
2018-12-27,44168448.9144307
2018-12-28,42391557.2914363
2018-12-29,35030149.1390311
2018-12-30,44676132.2352862
2018-12-31,40567549.5659183
2019-01-01,41615985.2733756
2019-01-02,42174589.1025484
2019-01-03,43291796.7608941
2019-01-04,41615985.2733756
2019-01-05,45526212.0775854
2019-01-06,39381569.9566843
2019-01-07,39381569.9566843
2019-01-08,47202023.5651039
2019-01-09,45805513.9921718
2019-01-10,43571098.6754805
2019-01-11,41336683.3587892
2019-01-12,38543664.212925
2019-01-13,38264362.2983386
2019-01-14,43489353.9009638
2019-01-15,38609293.9848548
2019-01-16,38901788.6362552
2019-01-17,37146820.7278527
2019-01-18,40364261.8932572
2019-01-19,38901788.6362552
2019-01-20,45921660.2698651
2019-01-21,43874197.7100622
2019-01-22,38024304.6820539
2019-01-23,42704219.1044605
2019-01-24,47384133.5268671
2019-01-25,40364261.8932572
2019-01-26,43874197.7100622
2019-01-27,40071767.2418568
2019-01-28,42053315.6218028
2019-01-29,42201068.2451955
2019-01-30,39310584.1188122
2019-01-31,44802503.9589404
2019-02-01,45669649.1968553
2019-02-02,41622971.4199188
2019-02-03,39888680.9440889
2019-02-04,42490116.6578338
2019-02-05,42490116.6578338
2019-02-06,47403939.6726853
2019-02-07,50294423.7990685
2019-02-08,47114891.260047
2019-02-09,43357261.8957488
2019-02-10,41080343.9102215
2019-02-11,43691361.6410391
2019-02-12,38568926.1382966
2019-02-13,46101919.5246827
2019-02-14,42486082.6992174
2019-02-15,38267606.4028412
2019-02-16,45197960.3183164
2019-02-17,47909837.9374153
2019-02-18,46704558.9955936
2019-02-19,47005878.731049
2019-02-20,39171565.6092075
2019-02-21,35857048.5191977
2019-02-22,48813797.1437817
2019-02-23,43088722.1701283
2019-02-24,41300825.1419887
2019-02-25,43162133.9136362
2019-02-26,48595129.7908771
2019-02-27,42558467.7050539
2019-02-28,45274965.6436743
2019-03-01,48896962.8951683
2019-03-02,39841969.7664334
2019-03-03,44067633.2265097
2019-03-04,41351135.2878892
2019-03-05,44973132.5393832
2019-03-06,38634637.3492687
2019-03-07,42860300.809345
2019-03-08,44067633.2265097
2019-03-09,41652968.3921804
2019-03-10,41044308.6239489
2019-03-11,42839445.3543402
2019-03-12,43141131.5892299
2019-03-13,40727641.7101121
2019-03-14,46761366.4079065
2019-03-15,46157993.938127
2019-03-16,49174856.2870242
2019-03-17,44046190.293899
2019-03-18,48571483.8172448
2019-03-19,52493404.8708111
2019-03-20,48571483.8172448
2019-03-21,43141131.5892299
2019-03-22,48571483.8172448
2019-03-23,43744504.0590093
2019-03-24,47567250.8442935
2019-03-25,46933020.8330363
2019-03-26,42493410.7542356
2019-03-27,47250135.8386649
2019-03-28,46298790.821779
2019-03-29,46615905.8274077
2019-03-30,44078985.7823787
2019-03-31,44078985.7823787
2019-04-01,43127640.7654928
2019-04-02,49787055.8836939
2019-04-03,45030330.7992646
2019-04-04,44396100.7880073
2019-04-05,50104170.8893225
2019-04-06,44084457.1991955
2019-04-07,44809649.5150318
2019-04-08,47034242.0441469
2019-04-09,41949459.1204553
2019-04-10,47034242.0441469
2019-04-11,49894432.4387234
2019-04-12,47987638.842339
2019-04-13,42902855.9186475
2019-04-14,38771469.7931481
2019-04-15,46080845.2459547
2019-04-16,46080845.2459547
2019-04-17,43856252.7168397
2019-04-18,47352040.9768776
2019-04-19,48305437.7750698
2019-04-20,41631660.1877246
2019-04-21,51189192.6714095
2019-04-22,42318655.5416624
2019-04-23,36634060.0211406
2019-04-24,51477170.5469476
2019-04-25,45160953.3019233
2019-04-26,47687440.199933
2019-04-27,43266088.128416
2019-04-28,51477170.5469476
2019-04-29,51477170.5469476
2019-04-30,44213520.7151697
2019-05-01,54003657.4449573
2019-05-02,58109198.654223
2019-05-03,48003251.0621842
2019-05-04,43092854.4112328
2019-05-05,42978500.6950409
2019-05-06,50308167.4802416
2019-05-07,42312167.3509317
2019-05-08,50641334.1522962
2019-05-09,49975000.808187
2019-05-10,41645834.0068226
2019-05-11,43311667.3670955
2019-05-12,52640334.1846237
2019-05-13,55638834.2331149
2019-05-14,50641334.1522962
2019-05-15,49641834.1361325
2019-05-16,48642334.1199687
2019-05-17,50308167.4802416
2019-05-18,50987355.5821806
2019-05-19,54326123.0260991
2019-05-20,53659544.8294598
2019-05-21,50993232.0429028
2019-05-22,55659279.4193776
2019-05-23,52659677.5345009
2019-05-24,50993232.0429028
2019-05-25,46660473.7647477
2019-05-26,54992701.2227383
2019-05-27,55659279.4193776
2019-05-28,54659412.1244187
2019-05-29,57992303.107615
2019-05-30,53851726.7142329
2019-05-31,43386260.5763855
2019-06-01,55994233.7353351
2019-06-02,48577778.935953
2019-06-03,44127906.0563237
2019-06-04,57106701.9552424
2019-06-05,59331638.395057
2019-06-06,58219170.1751497
2019-06-07,58589992.9151188
2019-06-08,45982019.7561692
2019-06-09,54510942.7754586
2019-06-10,58219170.1751497
2019-06-11,53027651.8155822
2019-06-12,48577778.935953
2019-06-13,55994233.7353351
2019-06-14,62251625.6357354
2019-06-15,53775192.2320143
2019-06-16,47882020.4805607
2019-06-17,48986990.1839583
2019-06-18,60036687.2179338
2019-06-19,65193212.5004558
2019-06-20,53038545.7630826
2019-06-21,48986990.1839583
2019-06-22,51933576.0596851
2019-06-23,66666505.4383192
2019-06-24,65193212.5004558
2019-06-25,53775192.2320143
2019-06-26,60773333.6868655
2019-06-27,55670540.6800857
2019-06-28,64293187.5738047
2019-06-29,68631991.6432025
2019-06-30,59954383.5044069
2019-07-01,56404452.9021723
2019-07-02,62321003.9058966
2019-07-03,67843118.1760393
2019-07-04,65870934.5081312
2019-07-05,74548542.6469268
2019-07-06,70209738.577529
2019-07-07,60348820.2379885
2019-07-08,70209738.577529
2019-07-09,66020895.9353463
2019-07-10,58125055.93338185
2019-07-11,58125055.93338185
2019-07-12,73895419.94631507
2019-07-13,63532037.880673245
2019-07-14,65334365.19643704
2019-07-15,65784947.02537798
2019-07-16,72994256.28843316
2019-07-17,59927383.24914565
2019-07-18,54520401.301854275
2019-07-19,53168655.81503144
2019-07-20,79752983.72254743
2019-07-21,67136692.51220085
2019-07-22,71191928.97266938
2019-07-23,64200324.93722811
2019-07-24,62282811.34553916
2019-07-25,67211666.91964662
2019-07-26,74380911.39107564
2019-07-27,68107822.47857523
2019-07-28,78413611.40625447
2019-07-29,75277066.95000428
2019-07-30,63627044.68393211
2019-07-31,76621300.28839722
2019-08-01,63627044.68393211
2019-08-02,75725144.72946858
2019-08-03,77517455.84732585
2019-08-04,74828989.17053996
2019-08-05,70546861.81990622
2019-08-06,79916269.03403816
2019-08-07,75945274.29942758
2019-08-08,70485156.53933802
2019-08-09,72967028.24846964
2019-08-10,74952525.61577493
2019-08-11,75945274.29942758
2019-08-12,66017787.46290111
2019-08-13,77930771.66673285
2019-08-14,75448899.95760125
2019-08-15,77930771.66673285
2019-08-16,72967028.24846964
2019-08-17,63535915.753769495
2019-08-18,62789407.41868819
2019-08-19,82514504.79037575
2019-08-20,77452265.23268399
2019-08-21,68846457.984608
2019-08-22,71377577.76345386
2019-08-23,77452265.23268399
2019-08-24,80995832.92306823
2019-08-25,78464713.14422233
2019-08-26,69352681.94037716
2019-08-27,68340234.02883881
2019-08-28,76439817.32114564
2019-08-29,83526952.7019141
2019-08-30,80995832.92306823
2019-08-31,84033176.65768328
2019-09-01,76105398.3346369
2019-09-02,79786349.93155265
2019-09-03,87818532.81056806
2019-09-04,72825124.76973927
2019-09-05,88354011.66916907
2019-09-06,84605659.65896188
2019-09-07,80321828.79015365
2019-09-08,94779757.97238144
2019-09-09,78179913.35574953
2019-09-10,97457152.26538657
2019-09-11,98528109.9825886
2019-09-12,84605659.65896188
2019-09-13,81990003.47587636
2019-09-14,91618125.62606
2019-09-15,86889448.17439239
2019-09-16,96346803.07772762
2019-09-17,87480532.85585083
2019-09-18,102848734.57377055
2019-09-19,87480532.85585083
2019-09-20,89253786.90022619
2019-09-21,98120057.12210296
2019-09-22,98120057.12210296
2019-09-23,67383653.68626347
2019-09-24,92800294.9889769
2019-09-25,92209210.30751844
2019-09-26,102371761.97619784
2019-09-27,83726816.31844728
2019-09-28,100852756.01994784
2019-09-29,86263992.57052143
2019-09-30,82458228.1924102
2019-10-01,90704051.0116512
2019-10-02,93875521.32674389
2019-10-03,93241227.26372536
2019-10-04,93241227.26372536
2019-10-05,100218461.9569293
2019-10-06,94509815.38976245
2019-10-07,98315579.76787366
2019-10-08,102755638.20900343
2019-10-09,87532580.6965585
2019-10-10,103742972.6980896
2019-10-11,100875176.08460964
2019-10-12,86002553.969571
2019-10-13,91822275.66676004
2019-10-14,87295825.4578352
2019-10-15,98935268.85221332
2019-10-16,92468911.41089214
2019-10-17,96995361.61981696
2019-10-18,103461719.06113812
2019-10-19,91822275.66676004
2019-10-20,94408818.6432885
2019-10-21,102815083.317006
2019-10-22,109281440.7583272
2019-10-23,109314233.41859664
2019-10-24,90520752.85884188
2019-10-25,93923788.68060283
2019-10-26,95285003.00930724
2019-10-27,78269823.90050235
2019-10-28,91201360.02319407
2019-10-29,90520752.85884188
2019-10-30,91201360.02319407
2019-10-31,89840145.69448967
2019-11-01,88478931.36578529
2019-11-02,91201360.02319407
2019-11-03,93923788.68060283
2019-11-04,89840145.69448967
2019-11-05,98007431.66671602
2019-11-06,89840145.69448967
2019-11-07,91495629.00498705
2019-11-08,80936306.11613324
2019-11-09,91053344.3806499
2019-11-10,104964271.99436028
2019-11-11,95479548.62137592
2019-11-12,85362510.35685928
2019-11-13,85362510.35685928
2019-11-14,106861216.66895716
2019-11-15,99905752.862102
2019-11-16,93582603.94677904
2019-11-17,97376493.2959728
2019-11-18,88524084.81452073
2019-11-19,92950289.05524676
2019-11-20,89788714.59758532
2019-11-21,87206195.79641934
2019-11-22,85127203.65307556
2019-11-23,111568229.0301672
2019-11-24,84482300.59509772
2019-11-25,80612882.24723066
2019-11-26,78678173.07329711
2019-11-27,89641525.05892047
2019-11-28,105119198.45038874
2019-11-29,87706815.88498695
2019-11-30,81257785.3052085
2019-12-01,89641525.05892047
2019-12-02,93510943.40678756
2019-12-03,101894683.16049951
2019-12-04,107698810.68230017
2019-12-05,93362398.66941904
2019-12-06,92816137.37716064
2019-12-07,99217250.29972345
2019-12-08,94736471.25392948
2019-12-09,94736471.25392948
2019-12-10,94736471.25392948
2019-12-11,84494690.57782899
2019-12-12,85134801.87008528
2019-12-13,97296916.4229546
2019-12-14,96656805.13069834
2019-12-15,79373800.23977876
2019-12-16,100497472.884236
2019-12-17,90255692.20813552
2019-12-18,85774913.16234156
2019-12-19,100640144.00517271
2019-12-20,100413778.96363248
2019-12-21,113287340.36922646
2019-12-22,108781593.87726855
2019-12-23,92045964.0499964
2019-12-24,80459758.78496182
2019-12-25,82390792.9958009
2019-12-26,107494237.73670918
2019-12-27,93333320.1905558
2019-12-28,95908032.4716746
2019-12-29,99770100.89335278
2019-12-30,106850559.66642946
2019-12-31,93333320.1905558
2020-01-01,112929774.50430363
2020-01-02,96717718.31238092
2020-01-03,115924073.72193182
2020-01-04,115238132.457305
2020-01-05,111808426.13417092
2020-01-06,92602070.72462
2020-01-07,120725662.57431954
2020-01-08,97403659.57700774
2020-01-09,107692778.54641
2020-01-10,102205248.42939548
2020-01-11,111808426.13417092
2020-01-12,103577130.9586491
2020-01-13,98089600.84163456
2020-01-14,99850250.9686384
2020-01-15,110915119.3661842
2020-01-16,116791417.08094886
2020-01-17,116791417.08094886
2020-01-18,96958912.29361787
2020-01-19,110180582.1518386
2020-01-20,111649656.58052978
2020-01-21,112384193.79487535
2020-01-22,114587805.43791208
2020-01-23,116791417.08094886
2020-01-24,111649656.58052978
2020-01-25,120464103.15267676
2020-01-26,105038821.65141945
2020-01-27,94755300.65058112
2020-01-28,107492950.68599442
2020-01-29,123011831.71279211
2020-01-30,119936535.91997232
2020-01-31,110710648.541513
2020-02-01,116092416.17894764
2020-02-02,109941824.59330806
2020-02-03,113785944.3343328
2020-02-04,101484761.16305356
2020-02-05,122243007.76458718
2020-02-06,103791233.00766842
2020-02-07,106866528.80048823
2020-02-08,106866528.80048823
2020-02-09,117630064.07535753
2020-02-10,93796521.681004
2020-02-11,114210895.7545908
2020-02-12,109742275.1892226
2020-02-13,108969442.26535484
2020-02-14,104332444.72214828
2020-02-15,109742275.1892226
2020-02-16,109742275.1892226
2020-02-17,121334769.04723918
2020-02-18,115924938.5801648
2020-02-19,108969442.26535484
2020-02-20,97376948.40733844
2020-02-21,119016270.27563588
2020-02-22,114379272.73242924
2020-02-23,109742275.1892226
2020-02-24,108969442.26535484
2020-02-25,111005384.3400511
2020-02-26,104700775.42728595
2020-02-27,113169220.49861053
2020-02-28,121637665.56993525
2020-02-29,107010351.35582905
2020-03-01,136264979.78404152
2020-03-02,114708937.78430596
2020-03-03,117788372.35569674
2020-03-04,128566393.35556456
2020-03-05,125486958.78417374
2020-03-06,119328089.64139213
2020-03-07,120867806.92708752
2020-03-08,121637665.56993525
2020-03-09,120142063.4511651
2020-03-10,108616241.39191228
2020-03-11,97919187.31543608
2020-03-12,124250397.34983888
2020-03-13,102856289.19688664
2020-03-14,105324840.13761193
2020-03-15,97919187.31543608
2020-03-16,97919187.31543608
2020-03-17,101210588.56973644
2020-03-18,82285031.35750929
2020-03-19,88044983.55253497
2020-03-20,89690684.17968515
2020-03-21,102033438.88331154
2020-03-22,104501989.82403682
2020-03-23,92159235.12041044
2020-03-24,108616241.39191228
2020-03-25,75702228.84890854
2020-03-26,111836546.3991491
2020-03-27,107197274.86378048
2020-03-28,93365368.42974424
2020-03-29,104430893.57697324
2020-03-30,101664512.29016598
2020-03-31,109963656.15058772
2020-04-01,105814084.22037683
2020-04-02,105814084.22037683
2020-04-03,91290582.4646388
2020-04-04,108580465.50718407
2020-04-05,121029181.2978167
2020-04-06,88524201.17783155
2020-04-07,116188014.04590404
2020-04-08,103260704.52088556
2020-04-09,112650577.8263946
2020-04-10,119234053.15391116
2020-04-11,116308064.11945938
2020-04-12,111919080.56778164
2020-04-13,125086031.2228148
2020-04-14,122891539.44697596
2020-04-15,123623036.70558888
2020-04-16,112650577.8263946
2020-04-17,92900151.8438449
2020-04-18,115576566.86084642
2020-04-19,111187583.3091687
2020-04-20,117771058.63668528
2020-04-21,116039619.81187668
2020-04-22,103923467.23346885
2020-04-23,112649865.24543951
2020-04-24,114236483.06579782
2020-04-25,107890011.7843646
2020-04-26,108683320.69454376
2020-04-27,111856556.33526036
2020-04-28,122169572.16758937
2020-04-29,115029791.97597696
2020-04-30,107096702.87418544
2020-05-01,111856556.33526036
2020-05-02,117409718.70651443
2020-05-03,133275896.91009754
2020-05-04,125342807.80830598
2020-05-05,126330903.87563804
2020-05-06,123288445.65559772
2020-05-07,117684425.39852506
2020-05-08,109678682.17413558
2020-05-09,108878107.85169664
2020-05-10,136097634.81462088
2020-05-11,125690168.62291455
2020-05-12,116883851.07608612
2020-05-13,95268344.37023447
2020-05-14,91265472.75803976
2020-05-15,100071790.3048682
2020-05-16,100872364.62730716
2020-05-17,81658580.88877237
2020-05-18,102473513.27218504
2020-05-19,92066047.08047871
2020-05-20,86731596.76375672
2020-05-21,98579623.70355073
2020-05-22,83529299.47400093
2020-05-23,89549429.16582084
2020-05-24,87291880.53138837
2020-05-25,94064526.43468578
2020-05-26,93312010.2232083
2020-05-27,103847237.18389316
2020-05-28,98579623.70355073
2020-05-29,95569558.85764076
2020-05-30,117392528.99048796
2020-05-31,112877431.72162303
2020-06-01,100837172.3379832
2020-06-02,97074591.28059576
2020-06-03,104599753.39537065
2020-06-04,108319274.22458892
2020-06-05,122192367.72521374
