time,SplyCur
2014-06-19,12918214.79002854
2014-06-20,12922864.79002854
2014-06-21,12927514.79002854
2014-06-22,12932014.78970094
2014-06-23,12936414.78964634
2014-06-24,12941114.78964634
2014-06-25,12945789.78948254
2014-06-26,12950064.78948254
2014-06-27,12954989.78948254
2014-06-28,12959539.78948254
2014-06-29,12963464.78948254
2014-06-30,12966764.78948254
2014-07-01,12970089.78948254
2014-07-02,12973514.78948254
2014-07-03,12976989.78948254
2014-07-04,12981139.78948254
2014-07-05,12984939.78948254
2014-07-06,12988489.78948254
2014-07-07,12992239.78948254
2014-07-08,12995989.78948254
2014-07-09,13000139.78948254
2014-07-10,13003864.78937334
2014-07-11,13007764.78927334
2014-07-12,13011689.78927334
2014-07-13,13015689.78921874
2014-07-14,13019064.78921874
2014-07-15,13023039.78921874
2014-07-16,13026639.78921874
2014-07-17,13030939.78902764
2014-07-18,13035239.78902764
2014-07-19,13039664.78902764
2014-07-20,13043539.78902764
2014-07-21,13047414.78788104
2014-07-22,13050964.78788104
2014-07-23,13054614.78788104
2014-07-24,13058189.78779914
2014-07-25,13062264.78771724
2014-07-26,13065614.78698014
2014-07-27,13069439.78698014
2014-07-28,13073189.78698014
2014-07-29,13076914.78698014
2014-07-30,13081214.78689824
2014-07-31,13085064.78676174
2014-08-01,13088989.78659788
2014-08-02,13093064.78659785
2014-08-03,13096914.78659785
2014-08-04,13100114.78659785
2014-08-05,13103489.78659785
2014-08-06,13107589.78659785
2014-08-07,13111589.78659783
2014-08-08,13115539.78659783
2014-08-09,13120089.78659783
2014-08-10,13124514.78659783
2014-08-11,13129064.78659783
2014-08-12,13133414.78659783
2014-08-13,13137039.78659783
2014-08-14,13141539.78659783
2014-08-15,13145664.78659783
2014-08-16,13149614.78659783
2014-08-17,13153864.78659783
2014-08-18,13158814.7865978
2014-08-19,13163464.78659778
2014-08-20,13167689.78659778
2014-08-21,13171814.78659777
2014-08-22,13175739.78659776
2014-08-23,13179789.78659774
2014-08-24,13183439.78659772
2014-08-25,13186864.78659772
2014-08-26,13191189.78659772
2014-08-27,13195414.78659771
2014-08-28,13199739.78659771
2014-08-29,13203989.78659769
2014-08-30,13208539.78606061
2014-08-31,13213239.78606057
2014-09-01,13216639.78606056
2014-09-02,13220314.78606053
2014-09-03,13224539.78606051
2014-09-04,13228489.78606049
2014-09-05,13232114.78606047
2014-09-06,13236589.78606046
2014-09-07,13240464.78606045
2014-09-08,13244064.78606045
2014-09-09,13247714.78606045
2014-09-10,13251639.78606045
2014-09-11,13255889.78606045
2014-09-12,13259739.78606045
2014-09-13,13264264.78606045
2014-09-14,13268214.78606045
2014-09-15,13272164.78606045
2014-09-16,13276439.78606045
2014-09-17,13281089.78589664
2014-09-18,13285564.78573284
2014-09-19,13289839.78573284
2014-09-20,13294239.78573284
2014-09-21,13298339.78556904
2014-09-22,13302539.78556904
2014-09-23,13306289.78556904
2014-09-24,13310189.78556904
2014-09-25,13314489.78556904
2014-09-26,13317839.78556902
2014-09-27,13321189.78556902
2014-09-28,13324439.78556902
2014-09-29,13327864.78556902
2014-09-30,13331689.785569
2014-10-01,13335564.785569
2014-10-02,13339014.78556899
2014-10-03,13342664.78556899
2014-10-04,13346514.78556897
2014-10-05,13350739.78556897
2014-10-06,13354764.78556894
2014-10-07,13358114.78556894
2014-10-08,13361714.78556894
2014-10-09,13365414.78556892
2014-10-10,13369289.78556889
2014-10-11,13372889.78556888
2014-10-12,13376589.78556888
2014-10-13,13380464.78556888
2014-10-14,13383764.78556887
2014-10-15,13387539.78556887
2014-10-16,13391239.78556887
2014-10-17,13394789.78556887
2014-10-18,13398889.78556887
2014-10-19,13402214.78556887
2014-10-20,13405639.78556887
2014-10-21,13409464.78556887
2014-10-22,13413439.78556887
2014-10-23,13417214.78556887
2014-10-24,13421189.78556887
2014-10-25,13425064.78556887
2014-10-26,13428189.78556887
2014-10-27,13432164.78556887
2014-10-28,13435614.78566886
2014-10-29,13439489.78566886
2014-10-30,13443739.78566886
2014-10-31,13448439.78566886
2014-11-01,13452414.78566886
2014-11-02,13456289.78566886
2014-11-03,13460514.78566886
2014-11-04,13464564.78566886
2014-11-05,13468014.78566886
2014-11-06,13471864.78566885
2014-11-07,13475614.78566885
2014-11-08,13479439.78566885
2014-11-09,13483189.78556884
2014-11-10,13486864.78556884
2014-11-11,13490089.78556884
2014-11-12,13493764.78556884
2014-11-13,13497389.78556884
2014-11-14,13501239.78556884
2014-11-15,13504739.78556884
2014-11-16,13508489.78540504
2014-11-17,13512089.78540504
2014-11-18,13515939.78540504
2014-11-19,13519464.78540504
2014-11-20,13522914.78530504
2014-11-21,13526089.78530504
2014-11-22,13529939.78530504
2014-11-23,13533489.78530504
2014-11-24,13537164.78530504
2014-11-25,13540464.78530504
2014-11-26,13543889.78530504
2014-11-27,13547414.78530504
2014-11-28,13551114.78530504
2014-11-29,13555039.78530502
2014-11-30,13559039.78530502
2014-12-01,13562289.78530502
2014-12-02,13566039.78530502
2014-12-03,13568939.78530502
2014-12-04,13572589.78525042
2014-12-05,13576489.78525042
2014-12-06,13579914.78525042
2014-12-07,13583064.78525039
2014-12-08,13587139.78525039
2014-12-09,13590689.78525039
2014-12-10,13594264.78525039
2014-12-11,13597964.78525039
2014-12-12,13601489.78525037
2014-12-13,13605139.78525037
2014-12-14,13608664.78525037
2014-12-15,13612189.78525037
2014-12-16,13615764.78525036
2014-12-17,13618964.78525035
2014-12-18,13622189.78525035
2014-12-19,13625614.78525035
2014-12-20,13628964.78525035
2014-12-21,13632264.78525034
2014-12-22,13636364.78525033
2014-12-23,13640114.78525033
2014-12-24,13643939.78525033
2014-12-25,13647889.78525033
2014-12-26,13651689.78525033
2014-12-27,13655489.78525033
2014-12-28,13659714.78525033
2014-12-29,13663814.78525033
2014-12-30,13667689.78525033
2014-12-31,13671489.78525033
2015-01-01,13675614.78521033
2015-01-02,13679739.78521033
2015-01-03,13683789.78496462
2015-01-04,13688089.78496462
2015-01-05,13691989.78496462
2015-01-06,13695939.78496462
2015-01-07,13699439.78496462
2015-01-08,13703114.78496462
2015-01-09,13706614.78496462
2015-01-10,13710289.78496462
2015-01-11,13714164.78496462
2015-01-12,13717714.78496462
2015-01-13,13720889.78496462
2015-01-14,13724514.78496462
2015-01-15,13728289.78463702
2015-01-16,13731764.78463702
2015-01-17,13735214.78463702
2015-01-18,13739039.78463702
2015-01-19,13742639.78463702
2015-01-20,13745589.78463702
2015-01-21,13749314.78463701
2015-01-22,13752689.78463701
2015-01-23,13755789.78463701
2015-01-24,13758939.78463701
2015-01-25,13762064.78463701
2015-01-26,13765239.78463701
2015-01-27,13768964.78463701
2015-01-28,13773064.78463701
2015-01-29,13777164.78463701
2015-01-30,13780614.78463701
2015-01-31,13784764.78463701
2015-02-01,13788639.78463701
2015-02-02,13792614.78463701
2015-02-03,13795789.78463701
2015-02-04,13799764.78463701
2015-02-05,13803739.78463701
2015-02-06,13808164.78463699
2015-02-07,13812139.78463699
2015-02-08,13815439.78463699
2015-02-09,13819464.77463699
2015-02-10,13823064.77463699
2015-02-11,13827014.77463699
2015-02-12,13829989.77463699
2015-02-13,13833639.77463699
2015-02-14,13837639.77463699
2015-02-15,13841139.77463699
2015-02-16,13845064.77463699
2015-02-17,13848789.77463699
2015-02-18,13852964.77463699
2015-02-19,13857114.77430939
2015-02-20,13861064.77414559
2015-02-21,13864614.77365419
2015-02-22,13868389.77349039
2015-02-23,13871939.77349039
2015-02-24,13875164.77349039
2015-02-25,13879139.77349039
2015-02-26,13882889.77349039
2015-02-27,13886689.77349039
2015-02-28,13890239.77349039
2015-03-01,13893739.77168859
2015-03-02,13897689.77168859
2015-03-03,13901639.77168859
2015-03-04,13905139.77168859
2015-03-05,13908439.77168859
2015-03-06,13912139.77168859
2015-03-07,13915639.77168859
2015-03-08,13919539.77168859
2015-03-09,13923139.77152479
2015-03-10,13926939.77152479
2015-03-11,13930789.77152479
2015-03-12,13934064.77152479
2015-03-13,13937714.77152479
2015-03-14,13940989.77152479
2015-03-15,13944564.77136099
2015-03-16,13948039.77136099
2015-03-17,13951239.77136098
2015-03-18,13955064.77136098
2015-03-19,13958489.77136098
2015-03-20,13961889.77136098
2015-03-21,13965664.77136098
2015-03-22,13969214.77136098
2015-03-23,13972839.77136098
2015-03-24,13977164.77136098
2015-03-25,13981214.77136098
2015-03-26,13984914.77136098
2015-03-27,13989189.77136098
2015-03-28,13992889.77136098
2015-03-29,13996714.77136098
2015-03-30,14000264.77136098
2015-03-31,14004014.77136098
2015-04-01,14007314.77136098
2015-04-02,14011464.77136098
2015-04-03,14015114.77136098
2015-04-04,14018939.77095148
2015-04-05,14022639.77095148
2015-04-06,14025789.77095148
2015-04-07,14029589.77095148
2015-04-08,14032714.77095148
2015-04-09,14036039.77095148
2015-04-10,14039839.77095148
2015-04-11,14043339.77095148
2015-04-12,14046539.77095148
2015-04-13,14050439.77095148
2015-04-14,14054164.77090148
2015-04-15,14057214.77090148
2015-04-16,14060664.77090148
2015-04-17,14063814.77090148
2015-04-18,14067464.77090148
2015-04-19,14071089.77090148
2015-04-20,14074939.77090148
2015-04-21,14078764.77090148
2015-04-22,14082564.77090148
2015-04-23,14085814.77090148
2015-04-24,14088914.77090148
2015-04-25,14092989.77090148
2015-04-26,14096589.77089602
2015-04-27,14100014.77089602
2015-04-28,14103839.77089602
2015-04-29,14107014.77089602
2015-04-30,14110364.77089602
2015-05-01,14114064.77089602
2015-05-02,14117739.77089602
2015-05-03,14121264.77089602
2015-05-04,14124464.77089602
2015-05-05,14128314.77089602
2015-05-06,14132339.77089602
2015-05-07,14135864.77089602
2015-05-08,14139614.77089602
2015-05-09,14142839.77089602
2015-05-10,14146064.77069602
2015-05-11,14150014.77069602
2015-05-12,14153764.77069602
2015-05-13,14157814.77069602
2015-05-14,14161664.77069602
2015-05-15,14165339.77069602
2015-05-16,14168639.77069602
2015-05-17,14172914.77069602
2015-05-18,14176514.77069602
2015-05-19,14179764.77069602
2015-05-20,14183389.77059602
2015-05-21,14187264.77049602
2015-05-22,14190714.77049602
2015-05-23,14193514.77049602
2015-05-24,14197164.77039602
2015-05-25,14200689.77039602
2015-05-26,14204289.77039602
2015-05-27,14207739.77039602
2015-05-28,14211039.77039602
2015-05-29,14214889.76889602
2015-05-30,14218289.76889602
2015-05-31,14221989.76889602
2015-06-01,14225289.76889602
2015-06-02,14229039.76889602
2015-06-03,14232589.76889602
2015-06-04,14236114.76889602
2015-06-05,14239564.76884602
2015-06-06,14244014.76884602
2015-06-07,14247739.76884602
2015-06-08,14251664.76884602
2015-06-09,14255439.76884601
2015-06-10,14259664.768846
2015-06-11,14263039.76835459
2015-06-12,14266589.76834858
2015-06-13,14270564.76834857
2015-06-14,14274264.76834857
2015-06-15,14277864.76834857
2015-06-16,14280814.76834857
2015-06-17,14284764.76802097
2015-06-18,14288664.76802095
2015-06-19,14292339.76801545
2015-06-20,14295689.76801544
2015-06-21,14298789.76785584
2015-06-22,14302614.76763204
2015-06-23,14306114.76733197
2015-06-24,14310014.76733194
2015-06-25,14313814.76733189
2015-06-26,14317664.7673306
2015-06-27,14320889.76733058
2015-06-28,14324414.76733054
2015-06-29,14327914.76733051
2015-06-30,14331539.76733049
2015-07-01,14334914.76733042
2015-07-02,14338764.76691191
2015-07-03,14342789.7668119
2015-07-04,14346589.76681171
2015-07-05,14350139.76680168
2015-07-06,14354664.76680159
2015-07-07,14358014.76680146
2015-07-08,14362039.76680146
2015-07-09,14365364.76680142
2015-07-10,14369214.76675142
2015-07-11,14372914.76669132
2015-07-12,14376289.76669132
2015-07-13,14379989.76669129
2015-07-14,14383589.76669119
2015-07-15,14387414.76669114
2015-07-16,14390764.76669114
2015-07-17,14394439.76669114
2015-07-18,14398164.76669114
2015-07-19,14401964.76669091
2015-07-20,14405864.76669081
2015-07-21,14409039.76669037
2015-07-22,14412889.76669009
2015-07-23,14416389.76669006
2015-07-24,14420614.76667983
2015-07-25,14424464.76667982
2015-07-26,14428064.76667962
2015-07-27,14431789.76667941
2015-07-28,14435189.76667941
2015-07-29,14438989.76665941
2015-07-30,14442339.76648561
2015-07-31,14446114.76648561
2015-08-01,14449989.76648561
2015-08-02,14453764.7663218
2015-08-03,14457689.7663218
2015-08-04,14461089.76631634
2015-08-05,14464414.76614708
2015-08-06,14467989.76614708
2015-08-07,14471414.76614708
2015-08-08,14475439.76614708
2015-08-09,14478989.76598323
2015-08-10,14483164.76598323
2015-08-11,14487214.76581943
2015-08-12,14490364.76581943
2015-08-13,14494039.76581943
2015-08-14,14497589.76581943
2015-08-15,14501014.76581942
2015-08-16,14504464.76532802
2015-08-17,14508139.76532802
2015-08-18,14511664.76532802
2015-08-19,14515564.76532802
2015-08-20,14519314.76450902
2015-08-21,14523439.76352622
2015-08-22,14527389.76352619
2015-08-23,14530739.76352619
2015-08-24,14534614.76352619
2015-08-25,14537989.76319859
2015-08-26,14542014.76314126
2015-08-27,14545439.76297625
2015-08-28,14549314.76277625
2015-08-29,14553314.76277625
2015-08-30,14557064.76277625
2015-08-31,14560989.75252711
2015-09-01,14564839.75232711
2015-09-02,14568839.74262711
2015-09-03,14572489.74108889
2015-09-04,14576389.72948887
2015-09-05,14580064.72948887
2015-09-06,14583664.72917249
2015-09-07,14587464.72855611
2015-09-08,14590864.72755611
2015-09-09,14594589.39563973
2015-09-10,14598863.98623973
2015-09-11,14602812.28733973
2015-09-12,14606186.28543973
2015-09-13,14609961.21063972
2015-09-14,14613761.16283971
2015-09-15,14617761.16283971
2015-09-16,14621311.16283425
2015-09-17,14624911.16282879
2015-09-18,14628586.16282879
2015-09-19,14631711.16282879
2015-09-20,14634911.16262878
2015-09-21,14638211.16232232
2015-09-22,14642136.1621568
2015-09-23,14646086.1621568
2015-09-24,14649586.16214042
2015-09-25,14653686.16204042
2015-09-26,14657361.16199128
2015-09-27,14661086.16199128
2015-09-28,14664661.16199128
2015-09-29,14669011.16199126
2015-09-30,14672711.16139126
2015-10-01,14676436.16139126
2015-10-02,14679886.16139126
2015-10-03,14683511.16128576
2015-10-04,14687336.16128576
2015-10-05,14691161.16128575
2015-10-06,14694711.16128556
2015-10-07,14698036.16128556
2015-10-08,14701536.16126918
2015-10-09,14704686.16126918
2015-10-10,14708686.16126918
2015-10-11,14712336.16126915
2015-10-12,14715886.16126915
2015-10-13,14719311.16125274
2015-10-14,14723111.1612427
2015-10-15,14727261.1612427
2015-10-16,14730861.15944267
2015-10-17,14734261.13954267
2015-10-18,14737886.13914257
2015-10-19,14742011.13564251
2015-10-20,14745211.13564243
2015-10-21,14748811.13564233
2015-10-22,14752511.13564227
2015-10-23,14756236.13564224
2015-10-24,14759861.13564217
2015-10-25,14763736.13564202
2015-10-26,14767836.13564168
2015-10-27,14771511.13564153
2015-10-28,14774986.13544113
2015-10-29,14778761.13544093
2015-10-30,14783036.1354408
2015-10-31,14786711.13544078
2015-11-01,14790536.13544076
2015-11-02,14794361.13544069
2015-11-03,14798236.13544067
2015-11-04,14802111.13543059
2015-11-05,14805761.13542978
2015-11-06,14809386.13542975
2015-11-07,14813186.13542967
2015-11-08,14816661.13541325
2015-11-09,14820386.13541277
2015-11-10,14824036.13539571
2015-11-11,14828236.13527895
2015-11-12,14832261.1352761
2015-11-13,14836261.13527581
2015-11-14,14839811.13527567
2015-11-15,14843811.1352747
2015-11-16,14848136.13527453
2015-11-17,14851861.13526879
2015-11-18,14855686.13525778
2015-11-19,14859086.13525741
2015-11-20,14863261.13525728
2015-11-21,14867611.13524075
2015-11-22,14871911.13524056
2015-11-23,14875986.13524023
2015-11-24,14879886.13524011
2015-11-25,14883586.13523992
2015-11-26,14887986.13523984
2015-11-27,14891311.13515748
2015-11-28,14895161.13483732
2015-11-29,14898886.1348373
2015-11-30,14902936.13483719
2015-12-01,14907111.13482619
2015-12-02,14911136.13482609
2015-12-03,14914686.13482596
2015-12-04,14918511.13482583
2015-12-05,14922886.13479302
2015-12-06,14926861.13458208
2015-12-07,14930536.13452083
2015-12-08,14934911.13404066
2015-12-09,14939111.1340406
2015-12-10,14944511.13404054
2015-12-11,14948511.13394046
2015-12-12,14952561.13393043
2015-12-13,14956111.1339303
2015-12-14,14960986.1339301
2015-12-15,14965561.13385338
2015-12-16,14969636.13382056
2015-12-17,14973511.13382042
2015-12-18,14977736.13382039
2015-12-19,14981661.13382033
2015-12-20,14985786.13376031
2015-12-21,14989511.13376028
2015-12-22,14993261.13376013
2015-12-23,14997186.13375983
2015-12-24,15000636.13375977
2015-12-25,15004686.13375975
2015-12-26,15008961.13375974
2015-12-27,15014086.13375937
2015-12-28,15017861.13375936
2015-12-29,15021836.13375907
2015-12-30,15025961.13375896
2015-12-31,15029511.13374743
2016-01-01,15032886.13374194
2016-01-02,15036511.1337419
2016-01-03,15040136.13374189
2016-01-04,15044661.13374178
2016-01-05,15048586.13374084
2016-01-06,15052111.13373527
2016-01-07,15055786.13373498
2016-01-08,15060111.1337344
2016-01-09,15063886.13373428
2016-01-10,15068261.13373425
2016-01-11,15072511.13373418
2016-01-12,15076761.13373409
2016-01-13,15080461.13373393
2016-01-14,15083786.13373384
2016-01-15,15086836.13371737
2016-01-16,15090386.13371732
2016-01-17,15094161.13371728
2016-01-18,15098486.1336572
2016-01-19,15101811.13365166
2016-01-20,15105611.13365161
2016-01-21,15109036.13365142
2016-01-22,15113436.13364037
2016-01-23,15117911.13364031
2016-01-24,15122186.13364025
2016-01-25,15126236.13363995
2016-01-26,15130236.13363976
2016-01-27,15134111.13363768
2016-01-28,15137761.13363757
2016-01-29,15141986.13331554
2016-01-30,15146661.13329498
2016-01-31,15151186.13329493
2016-02-01,15155211.13329469
2016-02-02,15159711.13323951
2016-02-03,15164186.13323562
2016-02-04,15168386.13323537
2016-02-05,15173086.13321332
2016-02-06,15178086.13321324
2016-02-07,15182486.13321261
2016-02-08,15186186.13321241
2016-02-09,15190586.13321208
2016-02-10,15194686.13321104
2016-02-11,15199486.13319756
2016-02-12,15203761.13319725
2016-02-13,15207661.13319695
2016-02-14,15211811.13319691
2016-02-15,15215611.13319645
2016-02-16,15219061.13319615
2016-02-17,15222936.13317928
2016-02-18,15227161.13317911
2016-02-19,15230786.13317875
2016-02-20,15234536.13317828
2016-02-21,15237736.13317822
2016-02-22,15240911.13317801
2016-02-23,15244311.13317739
2016-02-24,15247261.13317653
2016-02-25,15251136.13279608
2016-02-26,15254636.13247588
2016-02-27,15258311.13247562
2016-02-28,15261661.13247535
2016-02-29,15264986.13247483
2016-03-01,15268511.13247454
2016-03-02,15272436.13237389
2016-03-03,15275811.1323733
2016-03-04,15279686.11391517
2016-03-05,15283436.11391432
2016-03-06,15287136.11391378
2016-03-07,15290461.11391307
2016-03-08,15294311.11390712
2016-03-09,15298511.11390652
2016-03-10,15302386.11387569
2016-03-11,15306386.11387504
2016-03-12,15309986.11387486
2016-03-13,15313311.11385472
2016-03-14,15317111.11385454
2016-03-15,15321136.11385364
2016-03-16,15324936.1138526
2016-03-17,15328461.11359194
2016-03-18,15331861.11358966
2016-03-19,15335261.11357959
2016-03-20,15338911.11355934
2016-03-21,15342386.113559
2016-03-22,15346086.11350809
2016-03-23,15349811.11350743
2016-03-24,15353486.11350703
2016-03-25,15357136.11350662
2016-03-26,15360961.11350654
2016-03-27,15364486.11350649
2016-03-28,15368736.11103397
2016-03-29,15372661.11101347
2016-03-30,15376336.11101238
2016-03-31,15379436.11101189
2016-04-01,15383261.11101152
2016-04-02,15386736.11100266
2016-04-03,15390286.11100263
2016-04-04,15394436.11100255
2016-04-05,15398311.11100242
2016-04-06,15402236.11099215
2016-04-07,15405711.11093126
2016-04-08,15409311.11040104
2016-04-09,15413361.11036093
2016-04-10,15417686.11036084
2016-04-11,15421511.11036076
2016-04-12,15425211.11036026
2016-04-13,15429311.11036009
2016-04-14,15433411.10858908
2016-04-15,15436886.10858875
2016-04-16,15440336.10858863
2016-04-17,15444286.10858858
2016-04-18,15447636.1085881
2016-04-19,15451386.10858544
2016-04-20,15455511.10854901
2016-04-21,15459286.10853941
2016-04-22,15462861.10853681
2016-04-23,15466461.10853654
2016-04-24,15469761.10853271
2016-04-25,15472936.10852984
2016-04-26,15476711.10768392
2016-04-27,15479936.10767344
2016-04-28,15483311.10767311
2016-04-29,15487261.10764661
2016-04-30,15490911.10764657
2016-05-01,15494786.10763954
2016-05-02,15498711.10763895
2016-05-03,15502486.10763859
2016-05-04,15506661.10568555
2016-05-05,15510536.1056852
2016-05-06,15514586.10568457
2016-05-07,15518336.10568453
2016-05-08,15522536.10568446
2016-05-09,15526811.10568239
2016-05-10,15530761.10568231
2016-05-11,15534086.10567516
2016-05-12,15537561.10567268
2016-05-13,15541361.10567254
2016-05-14,15544961.10567245
2016-05-15,15548436.1056724
2016-05-16,15551961.10567182
2016-05-17,15555486.10565159
2016-05-18,15559311.1056484
2016-05-19,15562311.10542638
2016-05-20,15566036.10542637
2016-05-21,15569561.10542637
2016-05-22,15574161.10542637
2016-05-23,15578661.1054163
2016-05-24,15582336.10541627
2016-05-25,15585786.10541622
2016-05-26,15589161.10541617
2016-05-27,15592636.10541607
2016-05-28,15595961.10541607
2016-05-29,15599636.10541607
2016-05-30,15603236.10541601
2016-05-31,15606411.10541596
2016-06-01,15609986.10541191
2016-06-02,15613436.10518488
2016-06-03,15616986.10507888
2016-06-04,15619961.10497886
2016-06-05,15624211.10497886
2016-06-06,15628461.10497868
2016-06-07,15631961.10491857
2016-06-08,15635561.10491854
2016-06-09,15639686.10476847
2016-06-10,15643286.1047584
2016-06-11,15647186.1047584
2016-06-12,15650836.10475839
2016-06-13,15654861.10475837
2016-06-14,15658161.10475831
2016-06-15,15661961.10475819
2016-06-16,15665686.10475409
2016-06-17,15669411.10475401
2016-06-18,15673361.10475401
2016-06-19,15677786.10475399
2016-06-20,15681886.10475398
2016-06-21,15685611.10475393
2016-06-22,15688836.10475389
2016-06-23,15692336.10475383
2016-06-24,15695561.1047538
2016-06-25,15699611.10475378
2016-06-26,15703261.10474378
2016-06-27,15706936.10474376
2016-06-28,15710636.10474373
2016-06-29,15714286.10474368
2016-06-30,15718036.10474153
2016-07-01,15721911.10474151
2016-07-02,15725636.10474144
2016-07-03,15729486.10474144
2016-07-04,15733261.10474141
2016-07-05,15736886.10474131
2016-07-06,15740386.10474131
2016-07-07,15743811.10474124
2016-07-08,15747436.10474122
2016-07-09,15750498.60474103
2016-07-10,15752448.60474103
2016-07-11,15754236.10474101
2016-07-12,15756023.60474093
2016-07-13,15757636.10473786
2016-07-14,15759398.60473785
2016-07-15,15761086.10473783
2016-07-16,15763048.60473783
2016-07-17,15764911.10473783
2016-07-18,15766761.10473576
2016-07-19,15768361.10473572
2016-07-20,15770236.10473565
2016-07-21,15771898.60473559
2016-07-22,15773511.10473554
2016-07-23,15775148.60473554
2016-07-24,15776698.60473553
2016-07-25,15778336.10473552
2016-07-26,15779948.6047354
2016-07-27,15781548.6047354
2016-07-28,15783248.60473536
2016-07-29,15785086.10473531
2016-07-30,15786573.60473531
2016-07-31,15788498.60473531
2016-08-01,15790411.1047353
2016-08-02,15792336.1047343
2016-08-03,15794411.10473128
2016-08-04,15796323.60472027
2016-08-05,15798436.10472011
2016-08-06,15800511.10472011
2016-08-07,15802361.10472011
2016-08-08,15804211.10472
2016-08-09,15805761.1047177
2016-08-10,15807648.60471745
2016-08-11,15809523.60471729
2016-08-12,15811386.10471726
2016-08-13,15813423.60471723
2016-08-14,15815461.10471723
2016-08-15,15817286.1047172
2016-08-16,15818973.6047172
2016-08-17,15820511.10471718
2016-08-18,15822436.10471717
2016-08-19,15824361.10471714
2016-08-20,15826298.60471611
2016-08-21,15828336.10471611
2016-08-22,15830311.10441064
2016-08-23,15832148.60441063
2016-08-24,15834048.60441062
2016-08-25,15835673.60429061
2016-08-26,15837323.60429061
2016-08-27,15839123.60429061
2016-08-28,15841023.60429059
2016-08-29,15842886.10429051
2016-08-30,15844936.10429048
2016-08-31,15846611.10429039
2016-09-01,15848361.10429038
2016-09-02,15850273.60429024
2016-09-03,15851848.60429024
2016-09-04,15854086.10429024
2016-09-05,15855836.10429023
2016-09-06,15857536.10429014
2016-09-07,15859436.10428909
2016-09-08,15861236.10428901
2016-09-09,15863011.1042889
2016-09-10,15864948.6042889
2016-09-11,15866998.60428889
2016-09-12,15869036.10428784
2016-09-13,15871098.60428572
2016-09-14,15873048.60428549
2016-09-15,15874973.60428497
2016-09-16,15876711.10428491
2016-09-17,15878748.60413484
2016-09-18,15880561.10413482
2016-09-19,15882223.60403371
2016-09-20,15884111.10403367
2016-09-21,15886186.10403355
2016-09-22,15887948.60403349
2016-09-23,15889648.60402794
2016-09-24,15891723.60402793
2016-09-25,15894036.10402793
2016-09-26,15895948.6040279
2016-09-27,15898036.10402783
2016-09-28,15899886.10392779
2016-09-29,15901673.60392776
2016-09-30,15903448.60392773
2016-10-01,15905411.10392773
2016-10-02,15907173.60392773
2016-10-03,15909061.10392764
2016-10-04,15911036.10392757
2016-10-05,15913123.6039275
2016-10-06,15915136.10392743
2016-10-07,15916923.60392732
2016-10-08,15919036.1039273
2016-10-09,15921036.10392728
2016-10-10,15922586.10392695
2016-10-11,15924323.60392684
2016-10-12,15926123.60391672
2016-10-13,15927723.60391644
2016-10-14,15929423.60391639
2016-10-15,15931198.60391639
2016-10-16,15932823.60391639
2016-10-17,15934386.10391538
2016-10-18,15936323.60390499
2016-10-19,15937886.10389491
2016-10-20,15939561.10386459
2016-10-21,15941611.10385451
2016-10-22,15943473.60385451
2016-10-23,15945273.60383451
2016-10-24,15947061.10377447
2016-10-25,15948798.60341442
2016-10-26,15950523.60341442
2016-10-27,15952548.60334332
2016-10-28,15954448.60334313
2016-10-29,15956311.1033431
2016-10-30,15958411.10334308
2016-10-31,15960248.60326279
2016-11-01,15962048.60321279
2016-11-02,15963711.10321259
2016-11-03,15965648.60320243
2016-11-04,15967098.60319222
2016-11-05,15968936.10319218
2016-11-06,15970848.60319216
2016-11-07,15972673.60319169
2016-11-08,15974786.10318125
2016-11-09,15976623.60318101
2016-11-10,15978723.60318049
2016-11-11,15980761.10317047
2016-11-12,15982861.10317045
2016-11-13,15984636.10317045
2016-11-14,15986786.10317038
2016-11-15,15988736.10316028
2016-11-16,15990873.60305011
2016-11-17,15992861.10288997
2016-11-18,15994711.10275978
2016-11-19,15996486.10264975
2016-11-20,15998086.10261974
2016-11-21,15999823.60261964
2016-11-22,16001498.60261964
2016-11-23,16003336.10261958
2016-11-24,16005361.10260949
2016-11-25,16007261.10260938
2016-11-26,16009173.60259934
2016-11-27,16010973.60246933
2016-11-28,16013023.60242917
2016-11-29,16014886.10237892
2016-11-30,16016661.10234862
2016-12-01,16018486.10227622
2016-12-02,16020273.60227622
2016-12-03,16022423.60220592
2016-12-04,16024273.60212792
2016-12-05,16026173.60206787
2016-12-06,16028048.60206779
2016-12-07,16030223.60197774
2016-12-08,16032186.10190764
2016-12-09,16033873.60187762
2016-12-10,16035523.60179759
2016-12-11,16037861.10160758
2016-12-12,16039811.10156203
2016-12-13,16042036.1014919
2016-12-14,16043773.60144439
2016-12-15,16045361.10144435
2016-12-16,16047023.60144429
2016-12-17,16048823.60144428
2016-12-18,16050586.10143428
2016-12-19,16052473.60135417
2016-12-20,16054198.6013341
2016-12-21,16056186.10133407
2016-12-22,16058173.601294
2016-12-23,16060073.60127399
2016-12-24,16061786.10121397
2016-12-25,16063848.60106397
2016-12-26,16065623.60098396
2016-12-27,16067573.60091394
2016-12-28,16069623.6008239
2016-12-29,16071498.60077382
2016-12-30,16073461.10070381
2016-12-31,16075311.10057381
2017-01-01,16077261.10040376
2017-01-02,16079248.60038371
2017-01-03,16081298.60035364
2017-01-04,16083211.10035356
2017-01-05,16084961.10035311
2017-01-06,16086973.60031267
