time,FeeMeanUSD
2013-04-19,0.11284134420771204
2013-04-20,0.12311394881058814
2013-04-21,0.08849904082022754
2013-04-22,0.12465827073506658
2013-04-23,0.14212400239383538
2013-04-24,0.14786253725228757
2013-04-25,0.13716465398038546
2013-04-26,0.10079110450211888
2013-04-27,0.11441156893875984
2013-04-28,0.1062702563027088
2013-04-29,0.1267092319093921
2013-04-30,0.13450999691461216
2013-05-01,0.10163805968953873
2013-05-02,0.08692261478359456
2013-05-03,0.08493684211152897
2013-05-04,0.10589203476799834
2013-05-05,0.10297615012939564
2013-05-06,0.09253476440412572
2013-05-07,0.09169011378447606
2013-05-08,0.11808351150443754
2013-05-09,0.10980740401524573
2013-05-10,0.12007572464934566
2013-05-11,0.09054776083806014
2013-05-12,0.09959510477680256
2013-05-13,0.11226786661326889
2013-05-14,0.0934421429940578
2013-05-15,0.10347292911872316
2013-05-16,0.14291091150592172
2013-05-17,0.11059016658407685
2013-05-18,0.0898876367033908
2013-05-19,0.11646759746123528
2013-05-20,0.10524254025395284
2013-05-21,0.10109214713687263
2013-05-22,0.11427156189857982
2013-05-23,0.11677924313878471
2013-05-24,0.11377356778916399
2013-05-25,0.11947168651090184
2013-05-26,0.10116907092943786
2013-05-27,0.11736158036897743
2013-05-28,0.12044966841057492
2013-05-29,0.12295367814168572
2013-05-30,0.10587321102917342
2013-05-31,0.10582897333320267
2013-06-01,0.09821797776580024
2013-06-02,0.12014299385424174
2013-06-03,0.12963725246380026
2013-06-04,0.11350968359804264
2013-06-05,0.12878636522300738
2013-06-06,0.08981290665684656
2013-06-07,0.09269464399616507
2013-06-08,0.09692257788699281
2013-06-09,0.07894414128853884
2013-06-10,0.08260843790661451
2013-06-11,0.10207700751903022
2013-06-12,0.09898248805887425
2013-06-13,0.09522533067416039
2013-06-14,0.07240834350358834
2013-06-15,0.09219436803604258
2013-06-16,0.07240764036442127
2013-06-17,0.08066645208789916
2013-06-18,0.08810389677590726
2013-06-19,0.08128158050884261
2013-06-20,0.1407823416178474
2013-06-21,0.0897806892558296
2013-06-22,0.12644421203723838
2013-06-23,0.08529523700492972
2013-06-24,0.08758978993784891
2013-06-25,0.0750581854298304
2013-06-26,0.08663086831732313
2013-06-27,0.06431299888494378
2013-06-28,0.08640116227339012
2013-06-29,0.06021910418923725
2013-06-30,0.08724235641692218
2013-07-01,0.049413619350487
2013-07-02,0.07919159830556609
2013-07-03,0.06193714876548999
2013-07-04,0.052633090598708215
2013-07-05,0.059291699308575446
2013-07-06,0.0600071476051053
2013-07-07,0.04374854790683471
2013-07-08,0.06198020860323743
2013-07-09,0.0639784225075634
2013-07-10,0.057334640855316005
2013-07-11,0.07132434524116377
2013-07-12,0.05747593704459427
2013-07-13,0.08152764266379917
2013-07-14,0.06004941203073011
2013-07-15,0.05717830495268374
2013-07-16,0.08375084490401469
2013-07-17,0.07562486945866065
2013-07-18,0.07754858237859358
2013-07-19,0.04988969081925375
2013-07-20,0.05807215683086089
2013-07-21,0.0598327893720853
2013-07-22,0.07074652932679398
2013-07-23,0.06740007327685056
2013-07-24,0.057544110248560036
2013-07-25,0.07161129880433678
2013-07-26,0.048961392147264
2013-07-27,0.07795057980912672
2013-07-28,0.06266100877143048
2013-07-29,0.06545639840933823
2013-07-30,0.08579909486924941
2013-07-31,0.09836816627582318
2013-08-01,0.07208374478905304
2013-08-02,0.05437886530441646
2013-08-03,0.056014498681966174
2013-08-04,0.07049262500031554
2013-08-05,0.05362104799322517
2013-08-06,0.07498345434157429
2013-08-07,0.05326361247124475
2013-08-08,0.08052332867247798
2013-08-09,0.08148354481563175
2013-08-10,0.05367693030486052
2013-08-11,0.08114889102120927
2013-08-12,0.04814892479814707
2013-08-13,0.05513460194793156
2013-08-14,0.08573064893323103
2013-08-15,0.10760177124209738
2013-08-16,0.06490723841389881
2013-08-17,0.05174745739629345
2013-08-18,0.08058995693609519
2013-08-19,0.0704260423816849
2013-08-20,0.05666507329856557
2013-08-21,0.058904082200250174
2013-08-22,0.06398666681911365
2013-08-23,0.06651957291315772
2013-08-24,0.058133419638038815
2013-08-25,0.07672583404162282
2013-08-26,0.08224880667494623
2013-08-27,0.07566249899610182
2013-08-28,0.47156249370368414
2013-08-29,0.055893581933193714
2013-08-30,0.08707343066374229
2013-08-31,0.08574304202989504
2013-09-01,0.0701141197558741
2013-09-02,0.1193179122877565
2013-09-03,0.07760985239706977
2013-09-04,0.06262793298764655
2013-09-05,0.06609634504417639
2013-09-06,0.06481769720693023
2013-09-07,0.05636033642524761
2013-09-08,0.06729946809994818
2013-09-09,0.06390329599197804
2013-09-10,0.05879106638259132
2013-09-11,0.05858407520891073
2013-09-12,0.07352534633980828
2013-09-13,0.06024384252960408
2013-09-14,0.057692849187930835
2013-09-15,0.06449687871693008
2013-09-16,0.0990519305152917
2013-09-17,0.5687965395756439
2013-09-18,0.23190323539060007
2013-09-19,0.18456871901616156
2013-09-20,0.05625549466419178
2013-09-21,0.06329268969190618
2013-09-22,0.0639184512853211
2013-09-23,0.07444012787332538
2013-09-24,0.06081648869890108
2013-09-25,0.07076944570167933
2013-09-26,0.0585885567690561
2013-09-27,0.22620747067438188
2013-09-28,0.07797452657680166
2013-09-29,0.0803541704688858
2013-09-30,0.06921348850466784
2013-10-01,0.08673129156200626
2013-10-02,0.06776056028144226
2013-10-03,0.07223842274883532
2013-10-04,0.058528893782335334
2013-10-05,0.07004714793781999
2013-10-06,0.06100323183293504
2013-10-07,0.08901893975457877
2013-10-08,0.04753240848219959
2013-10-09,0.0765934329565051
2013-10-10,0.06841521334021723
2013-10-11,0.05643419910186766
2013-10-12,0.08360537556537939
2013-10-13,0.07970467504932735
2013-10-14,0.0780868561326355
2013-10-15,0.09793030512105755
2013-10-16,0.12992128168328598
2013-10-17,0.11063843122860116
2013-10-18,0.09959571459746355
2013-10-19,0.10868322111635044
2013-10-20,0.09685141401435542
2013-10-21,0.11188194179714435
2013-10-22,0.12279428197521024
2013-10-23,0.16838105257250546
2013-10-24,0.15621611092989796
2013-10-25,0.16546407865035853
2013-10-26,0.1340678209830371
2013-10-27,0.25788804294747436
2013-10-28,0.11995002439183945
2013-10-29,0.1410380792449198
2013-10-30,0.12174658914568108
2013-10-31,0.10550503392424015
2013-11-01,0.15743275631815384
2013-11-02,0.12303517346837103
2013-11-03,0.24487706579998636
2013-11-04,0.25717156677829567
2013-11-05,0.22171725328575004
2013-11-06,0.6922727364041061
2013-11-07,0.6246716764462851
2013-11-08,0.5992124721798081
2013-11-09,0.33766325252131013
2013-11-10,0.26297181246293444
2013-11-11,0.3741141123650026
2013-11-12,0.13783501084339003
2013-11-13,0.14049848905450146
2013-11-14,0.13936921035186986
2013-11-15,0.11535780344949376
2013-11-16,0.1328209122413246
2013-11-17,0.16516114549663027
2013-11-18,0.2337274549486988
2013-11-19,0.17759777111756012
2013-11-20,0.19636893176282058
2013-11-21,0.2668094960812367
2013-11-22,0.2419437031656578
2013-11-23,0.24271178418431
2013-11-24,0.23230892290303887
2013-11-25,0.22322206831372585
2013-11-26,0.27627607898952783
2013-11-27,0.309501387078077
2013-11-28,0.31374603450451005
2013-11-29,0.32673754646316566
2013-11-30,0.30574969532766866
2013-12-01,0.2507063136218874
2013-12-02,0.2921907210530375
2013-12-03,0.27619086758481204
2013-12-04,0.29678908755576167
2013-12-05,0.27877372916304577
2013-12-06,0.22057455844057386
2013-12-07,0.3951299508786382
2013-12-08,0.1890489630035916
2013-12-09,0.24079829382808554
2013-12-10,0.2533565314084233
2013-12-11,0.2291863028782159
2013-12-12,0.21349696873478555
2013-12-13,0.22188496828021634
2013-12-14,0.19651503634627718
2013-12-15,0.19096253105260902
2013-12-16,0.15322778779288337
2013-12-17,0.15373373636758725
2013-12-18,0.12104007285907463
2013-12-19,0.16123228898390382
2013-12-20,0.14928803817826036
2013-12-21,0.13245998687892313
2013-12-22,0.13408453536691342
2013-12-23,0.14762318402670405
2013-12-24,0.1410174413771225
2013-12-25,0.151096882162565
2013-12-26,0.19502025239410095
2013-12-27,0.16952364774804157
2013-12-28,0.17532772119673654
2013-12-29,0.20461011178463168
2013-12-30,0.15654687643014842
2013-12-31,0.16561172914801892
2014-01-01,0.16386829948089462
2014-01-02,0.19905968703533855
2014-01-03,0.18343437984868705
2014-01-04,0.19510360738999463
2014-01-05,0.2152643074416687
2014-01-06,0.39777998041550405
2014-01-07,0.20042647681495948
2014-01-08,0.18800673534048698
2014-01-09,0.18126953784168065
2014-01-10,0.19621117571493452
2014-01-11,0.19739937763435944
2014-01-12,0.19850715358762872
2014-01-13,0.1851117961071018
2014-01-14,0.23000151935820634
2014-01-15,0.23131892109537147
2014-01-16,0.19048811928291337
2014-01-17,0.19875069190509254
2014-01-18,0.20878021736498337
2014-01-19,0.18878415984981456
2014-01-20,0.2028141164139101
2014-01-21,0.17568157116384345
2014-01-22,0.18620704257829443
2014-01-23,0.21480209122527827
2014-01-24,0.182363304642113
2014-01-25,0.1777735391470129
2014-01-26,0.17780310786272768
2014-01-27,0.1556227010416248
2014-01-28,0.17084582314201785
2014-01-29,0.17716222623110536
2014-01-30,0.1749213625347212
2014-01-31,0.19334840920810287
2014-02-01,0.170331958286521
2014-02-02,0.16722247786072963
2014-02-03,0.1691627160483986
2014-02-04,0.16485979635535417
2014-02-05,0.16100689737813825
2014-02-06,0.16386402095404554
2014-02-07,0.15376219723634094
2014-02-08,0.1292443682661384
2014-02-09,0.1284136296962354
2014-02-10,0.13540793007122937
2014-02-11,0.13133785106320095
2014-02-12,0.1699339074057194
2014-02-13,0.12745909762271085
2014-02-14,0.15489107683773037
2014-02-15,0.1321172426709715
2014-02-16,0.13271555738616778
2014-02-17,0.23491879392438766
2014-02-18,0.12763557625461444
2014-02-19,0.12888470393380555
2014-02-20,0.11820347481268832
2014-02-21,0.11603315599031028
2014-02-22,0.1277267702130579
2014-02-23,0.12297800161940474
2014-02-24,0.11227335897814718
2014-02-25,0.11817624217506623
2014-02-26,0.12035288675207172
2014-02-27,0.11884258633409164
2014-02-28,0.13000532513699842
2014-03-01,0.11117733149920621
2014-03-02,0.10707739685397005
2014-03-03,0.14403688955086816
2014-03-04,0.13870522644631503
2014-03-05,0.1333529938851255
2014-03-06,0.13859466471981244
2014-03-07,0.12202279808135925
2014-03-08,0.11110923793997002
2014-03-09,0.1272398283965309
2014-03-10,0.14394769130117446
2014-03-11,0.1277413017481367
2014-03-12,0.13783016912270116
2014-03-13,0.12984526813097538
2014-03-14,0.12129134131920816
2014-03-15,0.1154993130421987
2014-03-16,0.13294930366844532
2014-03-17,0.12409614998774647
2014-03-18,0.10985677061189629
2014-03-19,0.1115926355918297
2014-03-20,0.11492496957181146
2014-03-21,0.11349265792787089
2014-03-22,0.14954385704946976
2014-03-23,0.10821241751719891
2014-03-24,0.10641124917389015
2014-03-25,0.1181087503947739
2014-03-26,0.13013057299014258
2014-03-27,0.09201573656980863
2014-03-28,0.09214689304409594
2014-03-29,0.08997854074663526
2014-03-30,0.0887263472809887
2014-03-31,0.08847625599851547
2014-04-01,0.09168044396361125
2014-04-02,0.08759050180105377
2014-04-03,0.0906666751820713
2014-04-04,0.09307401911741282
2014-04-05,0.09249656800696926
2014-04-06,0.0950127789101287
2014-04-07,0.09681339121910913
2014-04-08,0.09899201696503848
2014-04-09,0.1387435216566094
2014-04-10,0.07750116065355335
2014-04-11,0.08965095152742529
2014-04-12,0.08108276400872519
2014-04-13,0.08402994497997766
2014-04-14,0.10127976784840688
2014-04-15,0.1187079234510428
2014-04-16,0.10986206060012317
2014-04-17,0.11523365081001757
2014-04-18,0.10383126774723764
2014-04-19,0.1195152735499832
2014-04-20,0.11156127457954043
2014-04-21,0.10583899281701592
2014-04-22,0.10293957636609506
2014-04-23,0.08981651908588884
2014-04-24,0.10459562784485293
2014-04-25,0.08764339840541675
2014-04-26,0.0809914600677951
2014-04-27,0.09799415618758961
2014-04-28,0.08773508141651061
2014-04-29,0.08681674603801848
2014-04-30,0.09189201523493795
2014-05-01,0.0835693208608628
2014-05-02,0.09065832629761601
2014-05-03,0.08243330053101923
2014-05-04,0.08353114106006446
2014-05-05,0.08752768701350558
2014-05-06,0.08338820341333572
2014-05-07,0.08643148321438758
2014-05-08,0.08648495383848151
2014-05-09,0.10680893307603752
2014-05-10,0.08107178334974952
2014-05-11,0.0808465952415195
2014-05-12,0.08321614391887149
2014-05-13,0.07855876305662188
2014-05-14,0.07707543315712514
2014-05-15,0.07653610874621233
2014-05-16,0.08009765660443129
2014-05-17,0.07833440383855761
2014-05-18,0.07857734782019345
2014-05-19,0.07989623471398687
2014-05-20,0.09156543459823356
2014-05-21,0.09204309604338219
2014-05-22,0.09207162529323352
2014-05-23,0.0918789969670744
2014-05-24,0.1124441446829414
2014-05-25,0.10167985112695868
2014-05-26,0.1100607525165225
2014-05-27,0.10196749756503738
2014-05-28,0.1123523605001973
2014-05-29,0.10428657934215857
2014-05-30,0.11130308447588273
2014-05-31,0.1154779353606682
2014-06-01,0.12328896821498969
2014-06-02,0.12104000905420227
2014-06-03,0.1297582450592295
2014-06-04,0.11911527491223428
2014-06-05,0.12222000259927734
2014-06-06,0.1133642995239872
2014-06-07,0.11270434965567092
2014-06-08,0.12045190956166096
2014-06-09,0.12096076576012979
2014-06-10,0.11980957627689587
2014-06-11,0.11363529406291549
2014-06-12,0.1188743579830799
2014-06-13,0.10679165742125107
2014-06-14,0.09787232892721404
2014-06-15,0.10459216856330869
2014-06-16,0.1039318151892938
2014-06-17,0.10505753947188755
2014-06-18,0.12323342081621162
2014-06-19,0.11196338134711306
2014-06-20,0.1114265708719661
2014-06-21,0.10611460799764288
2014-06-22,0.10834386886190482
2014-06-23,0.11113927267522586
2014-06-24,0.09944009427852896
2014-06-25,0.1080297787706859
2014-06-26,0.09606732468913629
2014-06-27,0.10223836973568112
2014-06-28,0.10151054881816572
2014-06-29,0.106940378368725
2014-06-30,0.10874459474777515
2014-07-01,0.12138814056733838
2014-07-02,0.12480479001682536
2014-07-03,0.11263627395164406
2014-07-04,0.10898418847242201
2014-07-05,0.10376928870695928
2014-07-06,0.11247290067917079
2014-07-07,0.10896007689083313
2014-07-08,0.10891162126072577
2014-07-09,0.10648705853129647
2014-07-10,0.10709136190915079
2014-07-11,0.11729178793955293
2014-07-12,0.10368960519988252
2014-07-13,0.11372226737483626
2014-07-14,0.1160738336674219
2014-07-15,0.10805055813139963
2014-07-16,0.11878134424129388
2014-07-17,0.11135195672386919
2014-07-18,0.11798007166735554
2014-07-19,0.1094911338575549
2014-07-20,0.10796552692228757
2014-07-21,0.10278272294947266
2014-07-22,0.10888899407911411
2014-07-23,0.10203478638145085
2014-07-24,0.09742522548943412
2014-07-25,0.1022633321361773
2014-07-26,0.09071948328220221
2014-07-27,0.10238723431639826
2014-07-28,0.09422299829224691
2014-07-29,0.10085941862740237
2014-07-30,0.0923486490177855
2014-07-31,0.0932343091609023
2014-08-01,0.09460000775518308
2014-08-02,0.09127033492549769
2014-08-03,0.09434050412725456
2014-08-04,0.09586985025453222
2014-08-05,0.09694647879229346
2014-08-06,0.0952808846268746
2014-08-07,0.09242100178643983
2014-08-08,0.09638725219152014
2014-08-09,0.09079227465101394
2014-08-10,0.10080695870651361
2014-08-11,0.09269430075789417
2014-08-12,0.09252786025305813
2014-08-13,0.09004970839111838
2014-08-14,0.07823715983484535
2014-08-15,0.0844576481892634
2014-08-16,0.0983362524895392
2014-08-17,0.309856432318053
2014-08-18,0.07593172818815531
2014-08-19,0.08346632972067028
2014-08-20,0.08386597611701782
2014-08-21,0.08111657917420231
2014-08-22,0.08313810884472426
2014-08-23,0.07472821448036823
2014-08-24,0.11905320561297607
2014-08-25,0.08795115391179299
2014-08-26,0.08173738098623978
2014-08-27,0.0788084683271367
2014-08-28,0.077354155330649
2014-08-29,0.0771907970899074
2014-08-30,0.07498473655754842
2014-08-31,0.07397729546467097
2014-09-01,0.0737949184940907
2014-09-02,0.07651594017691393
2014-09-03,0.07373436887324404
2014-09-04,0.07766933799335832
2014-09-05,0.07744670463670537
2014-09-06,0.1504221738377431
2014-09-07,0.08042067727180678
2014-09-08,0.07593795521436207
2014-09-09,0.08426218327458888
2014-09-10,0.08075862569782685
2014-09-11,0.07368784860232847
2014-09-12,0.0745024386368314
2014-09-13,0.07447841364485919
2014-09-14,0.07931289379417984
2014-09-15,0.07346736848202738
2014-09-16,0.07628662784357097
2014-09-17,0.06997066904497398
2014-09-18,0.0682889926954047
2014-09-19,0.06080111126250366
2014-09-20,0.06600275453497556
2014-09-21,0.06309265730064795
2014-09-22,0.06427793220900699
2014-09-23,0.07236795746991241
2014-09-24,0.07021747404635167
2014-09-25,0.06873894605634366
2014-09-26,0.2670957167965302
2014-09-27,0.06690126587954598
2014-09-28,0.06502724280806679
2014-09-29,0.05821923543421776
2014-09-30,0.060539477559366
2014-10-01,0.06298027630588336
2014-10-02,0.05812328783629704
2014-10-03,0.05845465858217185
2014-10-04,0.0612111088015134
2014-10-05,0.057606163616053085
2014-10-06,0.05367323847366214
2014-10-07,0.05601829806022412
2014-10-08,0.056210123927471774
2014-10-09,0.0610131669802522
2014-10-10,0.05775164562706026
2014-10-11,0.05743606067330438
2014-10-12,0.06606534464364318
2014-10-13,0.06565786376874772
2014-10-14,0.06609578167145373
2014-10-15,0.06451933881933448
2014-10-16,0.06142401970241561
2014-10-17,0.06340695470193505
2014-10-18,0.06095150685921429
2014-10-19,0.06490631668631376
2014-10-20,0.060111879719317314
2014-10-21,0.06119577034963792
2014-10-22,0.060597252268623704
2014-10-23,0.05678301220546117
2014-10-24,0.056722379632249374
2014-10-25,0.052756820339008414
2014-10-26,0.056400123313605034
2014-10-27,0.056318940047506566
2014-10-28,0.053974405422478576
2014-10-29,0.05092022971996319
2014-10-30,0.05159844085271442
2014-10-31,0.05088988283295948
2014-11-01,0.05877602036307613
2014-11-02,0.05339471458069226
2014-11-03,0.059654991490119755
2014-11-04,0.05096220150301872
2014-11-05,0.050967512284525944
2014-11-06,0.05344516780862168
2014-11-07,0.05479267256092203
2014-11-08,0.05128354938588128
2014-11-09,0.07591190456845302
2014-11-10,0.055698362720114
2014-11-11,0.057386590032090776
2014-11-12,0.06659273148604579
2014-11-13,0.06558417765592438
2014-11-14,0.06068376857243261
2014-11-15,0.05755319873155276
2014-11-16,0.06711878725125613
2014-11-17,0.060275310841542355
2014-11-18,0.055907330064953006
2014-11-19,0.05934642894700649
2014-11-20,0.052231239374830214
2014-11-21,0.054193994700099245
2014-11-22,0.051667036734702965
2014-11-23,0.05710693820452651
2014-11-24,0.05744668203131852
2014-11-25,0.053304385564375445
2014-11-26,0.05255134791843923
2014-11-27,0.052362458464559176
2014-11-28,0.05143271318805661
2014-11-29,0.05266374691409083
2014-11-30,0.05833780454190189
2014-12-01,0.05330428154373785
2014-12-02,0.05439342779191449
2014-12-03,0.0527249722803609
2014-12-04,0.05488885076882751
2014-12-05,0.05190982266461596
2014-12-06,0.051662520309441524
2014-12-07,0.05543085601871613
2014-12-08,0.06274800405531086
2014-12-09,0.04938235208374565
2014-12-10,0.04886516670298077
2014-12-11,0.0495993903301072
2014-12-12,0.05041363365917107
2014-12-13,0.04746446296047774
2014-12-14,0.05436724693422997
2014-12-15,0.051869080437072265
2014-12-16,0.04887851720339335
2014-12-17,0.049616651781846814
2014-12-18,0.04522463592695704
2014-12-19,0.04960280801159765
2014-12-20,0.0461057506061905
2014-12-21,0.046096167638577594
2014-12-22,0.04848899029678709
2014-12-23,0.047885661140300816
2014-12-24,0.043333100133971146
2014-12-25,0.043825898877459024
2014-12-26,0.08387245371781543
2014-12-27,0.0693777630257203
2014-12-28,0.05203778712632103
2014-12-29,0.05776897894839863
2014-12-30,0.046854714428271174
2014-12-31,0.04735392584143297
2015-01-01,0.0428776936320729
2015-01-02,0.04694355038135248
2015-01-03,0.04100948104356646
2015-01-04,0.06863668589796225
2015-01-05,0.04596689387257145
2015-01-06,0.04210952368279344
2015-01-07,0.04278652533681642
2015-01-08,0.043136622885101686
2015-01-09,0.044089766484417446
2015-01-10,0.04003000723191199
2015-01-11,0.039472950047988994
2015-01-12,0.08829253561223206
2015-01-13,0.03448302340344338
2015-01-14,0.025645921962681905
2015-01-15,0.030375496296659085
2015-01-16,0.028881390653651483
2015-01-17,0.02971848034369855
2015-01-18,0.035081943068548394
2015-01-19,0.03168560895724695
2015-01-20,0.0309519713937334
2015-01-21,0.03131878943789754
2015-01-22,0.033582495625263956
2015-01-23,0.034563581722940204
2015-01-24,0.03443010595576
2015-01-25,0.03927370474072291
2015-01-26,0.04067575519934695
2015-01-27,0.03731012868557436
2015-01-28,0.032124945860291396
2015-01-29,0.03169464668374689
2015-01-30,0.03157162532758999
2015-01-31,0.031553275538692305
2015-02-01,0.03233250288345747
2015-02-02,0.034868821952653575
2015-02-03,0.032484788192667056
2015-02-04,0.03143766021533673
2015-02-05,0.03035625635426615
2015-02-06,0.030486939578615146
2015-02-07,0.03145927239823489
2015-02-08,0.03186940405394122
2015-02-09,0.03149214010412606
2015-02-10,0.030691947887612942
2015-02-11,0.03270957128296906
2015-02-12,0.03193277894246298
2015-02-13,0.03653281835057871
2015-02-14,0.039283492729041004
2015-02-15,0.038131453969408514
2015-02-16,0.03442975015280374
2015-02-17,0.03783356087190193
2015-02-18,0.03335986332109148
2015-02-19,0.034862324671850825
2015-02-20,0.037650102208596395
2015-02-21,0.036157214702143704
2015-02-22,0.03471413456126235
2015-02-23,0.03395888866455431
2015-02-24,0.03304934592170716
2015-02-25,0.03449994458121702
2015-02-26,0.033233537186682365
2015-02-27,0.03608567726503761
2015-02-28,0.03867923880010983
2015-03-01,0.041110087118238284
2015-03-02,0.04060492494135472
2015-03-03,0.03990101030098286
2015-03-04,0.04038680546205938
2015-03-05,0.04189902875994149
2015-03-06,0.04770923016793881
2015-03-07,0.03952485936512521
2015-03-08,0.04156408163003411
2015-03-09,0.04362979590426508
2015-03-10,0.04220607782059487
2015-03-11,0.04537482796818212
2015-03-12,0.04245625067429491
2015-03-13,0.04086205827050118
2015-03-14,0.03903239826490867
2015-03-15,0.04076816999243197
2015-03-16,0.042062214883859306
2015-03-17,0.041175606814729496
2015-03-18,0.03860808131330445
2015-03-19,0.04064725719364102
2015-03-20,0.04105602552713271
2015-03-21,0.03727673382672186
2015-03-22,0.03890889855326827
2015-03-23,0.04462773433735164
2015-03-24,0.03635466855712706
2015-03-25,0.04018247355055739
2015-03-26,0.035836420632979656
2015-03-27,0.034754616384174826
2015-03-28,0.03631825266866761
2015-03-29,0.034785207016727715
2015-03-30,0.03586521637715538
2015-03-31,0.034668538242641184
2015-04-01,0.03497488493480027
2015-04-02,0.03555679703996698
2015-04-03,0.03686302127973434
2015-04-04,0.038560989035335363
2015-04-05,0.04085275597723703
2015-04-06,0.03840589907158707
2015-04-07,0.03672023822376135
2015-04-08,0.03605438560188323
2015-04-09,0.03957648966257821
2015-04-10,0.05888343609158793
2015-04-11,0.03974966358517185
2015-04-12,0.0384477913029744
2015-04-13,0.03377901190152681
2015-04-14,0.03196118891056377
2015-04-15,0.03231514009291885
2015-04-16,0.03225856966949282
2015-04-17,0.03188409189924423
2015-04-18,0.03037859665179445
2015-04-19,0.03187886637320795
2015-04-20,0.03279850909842998
2015-04-21,0.032311610511597894
2015-04-22,0.03320689031379009
2015-04-23,0.034376380013923215
2015-04-24,0.03299541990252391
2015-04-25,0.22435646475848853
2015-04-26,0.031944926612218455
2015-04-27,0.03136708660423076
2015-04-28,0.032363701535468636
2015-04-29,0.032457025738745086
2015-04-30,0.03513515047815942
2015-05-01,0.032142141103572296
2015-05-02,0.03469036322397051
2015-05-03,0.03530970533955079
2015-05-04,0.03462048197170559
2015-05-05,0.03345491346758451
2015-05-06,0.03257143827239276
2015-05-07,0.034089643850934
2015-05-08,0.03718219440170163
2015-05-09,0.03425496732132433
2015-05-10,0.04233597222505101
2015-05-11,0.03761456916797023
2015-05-12,0.035334621474770025
2015-05-13,0.0337590712201916
2015-05-14,0.032843875728416766
2015-05-15,0.03416597042341931
2015-05-16,0.034191660284816815
2015-05-17,0.03556575646563181
2015-05-18,0.03513687197595098
2015-05-19,0.03394952441466482
2015-05-20,0.03296548302143265
2015-05-21,0.03468109168920511
2015-05-22,0.03604219967769503
2015-05-23,0.03525538913361007
2015-05-24,0.034692543867793794
2015-05-25,0.03469242371134653
2015-05-26,0.0393910629674613
2015-05-27,0.03532367816608638
2015-05-28,0.03460752100628196
2015-05-29,0.034325990482268795
2015-05-30,0.030611469445132034
2015-05-31,0.09315249842405425
2015-06-01,0.0371544835685088
2015-06-02,0.032576388098891414
2015-06-03,0.03190272922183105
2015-06-04,0.032007575388825454
2015-06-05,0.03230932829486216
2015-06-06,0.0349164758487898
2015-06-07,0.034548925937423286
2015-06-08,0.03646174575006496
2015-06-09,0.0335037872364898
2015-06-10,0.03507238984288957
2015-06-11,0.033196140761128506
2015-06-12,0.033311188553632506
2015-06-13,0.03728428282246658
2015-06-14,0.03613007353975606
2015-06-15,0.03645933305029441
2015-06-16,0.04629131649642576
2015-06-17,0.03961439999264225
2015-06-18,0.05447612168841747
2015-06-19,0.05359470443151423
2015-06-20,0.036561143822383735
2015-06-21,0.03551893420028292
2015-06-22,0.058628443205985134
2015-06-23,0.036054289691272806
2015-06-24,0.0347631616584389
2015-06-25,0.036580546093309976
2015-06-26,0.037800855808944704
2015-06-27,0.039749794842682235
2015-06-28,0.03869835567406502
2015-06-29,0.038694181247262226
2015-06-30,0.05091189177669203
2015-07-01,0.03815848433299862
2015-07-02,0.043478400725294804
2015-07-03,0.04516861279624999
2015-07-04,0.04441990463380892
2015-07-05,0.049497785477992606
2015-07-06,0.0558677207544397
2015-07-07,0.060083967507845275
2015-07-08,0.06875648068735743
2015-07-09,0.05685338356209478
2015-07-10,0.0548894617101174
2015-07-11,0.06190053103310846
2015-07-12,0.06471660074126154
2015-07-13,0.060010601177739424
2015-07-14,0.0685513669275756
2015-07-15,0.06504948129827347
2015-07-16,0.06615071316040207
2015-07-17,0.05744438332690628
2015-07-18,0.0893510889678785
2015-07-19,0.04800148396099189
2015-07-20,0.08865903345364116
2015-07-21,0.0551796331378808
2015-07-22,0.05577792262927398
2015-07-23,0.06715853502294879
2015-07-24,0.06139058299705917
2015-07-25,0.0584423709990231
2015-07-26,0.06750438181431709
2015-07-27,0.08068216434983916
2015-07-28,0.06891223586990405
2015-07-29,0.07984481367469895
2015-07-30,0.07920988580111771
2015-07-31,0.07292841122586967
2015-08-01,0.06255535485916883
2015-08-02,0.054820196580302294
2015-08-03,0.06674248512314603
2015-08-04,0.0749500147186251
2015-08-05,0.07128088306535907
2015-08-06,0.07689388170592096
2015-08-07,0.06270483641821603
2015-08-08,0.057521964497504685
2015-08-09,0.0561870816546762
2015-08-10,0.06524601870111234
2015-08-11,0.061465603584044445
2015-08-12,0.058139516860120734
2015-08-13,0.05572591116682368
2015-08-14,0.05828453802085903
2015-08-15,0.056558723257943526
2015-08-16,0.054808082381538774
2015-08-17,0.05311949840209224
2015-08-18,0.04636489340669218
2015-08-19,0.04577531395886795
2015-08-20,0.05129257596070568
2015-08-21,0.047768198533378936
2015-08-22,0.04894862311970126
2015-08-23,0.04992843611543992
2015-08-24,0.044408984118261524
2015-08-25,0.046102130576688716
2015-08-26,0.046401022958270075
2015-08-27,0.04473466803185934
2015-08-28,0.04716934458101173
2015-08-29,0.045732562905836355
2015-08-30,0.04624759426649331
2015-08-31,0.04939235300385702
2015-09-01,0.044288613525659486
2015-09-02,0.0831472665505968
2015-09-03,0.0485727642948392
2015-09-04,0.056047015206242945
2015-09-05,0.05279646800790642
2015-09-06,0.04986296652591654
2015-09-07,0.05668410768552428
2015-09-08,0.05007261527353199
2015-09-09,0.05176617827258825
2015-09-10,0.0527809331836765
