time,TxTfrCnt
2015-07-20,301099.0
2015-07-21,327606.0
2015-07-22,296380.0
2015-07-23,262646.0
2015-07-24,258441.0
2015-07-25,252849.0
2015-07-26,464328.0
2015-07-27,461501.0
2015-07-28,460935.0
2015-07-29,1542149.0
2015-07-30,1136074.0
2015-07-31,1576629.0
2015-08-01,1674465.0
2015-08-02,443480.0
2015-08-03,451476.0
2015-08-04,1251573.0
2015-08-05,1316635.0
2015-08-06,1479127.0
2015-08-07,497302.0
2015-08-08,284532.0
2015-08-09,276720.0
2015-08-10,304538.0
2015-08-11,280398.0
2015-08-12,293592.0
2015-08-13,280693.0
2015-08-14,273676.0
2015-08-15,284781.0
2015-08-16,288692.0
2015-08-17,303433.0
2015-08-18,290457.0
2015-08-19,283362.0
2015-08-20,284476.0
2015-08-21,290494.0
2015-08-22,318535.0
2015-08-23,297328.0
2015-08-24,317341.0
2015-08-25,303882.0
2015-08-26,297770.0
2015-08-27,282829.0
2015-08-28,305244.0
2015-08-29,315133.0
2015-08-30,307598.0
2015-08-31,326471.0
2015-09-01,320650.0
2015-09-02,2041653.0
2015-09-03,378330.0
2015-09-04,268976.0
2015-09-05,365915.0
2015-09-06,314102.0
2015-09-07,331445.0
2015-09-08,333928.0
2015-09-09,300914.0
2015-09-10,288282.0
2015-09-11,395429.0
2015-09-12,316837.0
2015-09-13,402946.0
2015-09-14,358305.0
2015-09-15,358765.0
2015-09-16,340847.0
2015-09-17,456749.0
2015-09-18,372281.0
2015-09-19,268075.0
2015-09-20,390574.0
2015-09-21,362896.0
2015-09-22,366076.0
2015-09-23,312475.0
2015-09-24,300505.0
2015-09-25,299940.0
2015-09-26,320529.0
2015-09-27,320045.0
2015-09-28,310960.0
2015-09-29,339796.0
2015-09-30,342010.0
2015-10-01,312997.0
2015-10-02,323035.0
2015-10-03,252149.0
2015-10-04,349866.0
2015-10-05,298597.0
2015-10-06,319950.0
2015-10-07,310783.0
2015-10-08,300054.0
2015-10-09,267867.0
2015-10-10,336826.0
2015-10-11,299476.0
2015-10-12,295292.0
2015-10-13,294186.0
2015-10-14,316282.0
2015-10-15,366169.0
2015-10-16,351269.0
2015-10-17,392861.0
2015-10-18,327846.0
2015-10-19,342506.0
2015-10-20,375917.0
2015-10-21,349635.0
2015-10-22,358507.0
2015-10-23,339128.0
2015-10-24,406019.0
2015-10-25,370671.0
2015-10-26,307981.0
2015-10-27,351559.0
2015-10-28,353881.0
2015-10-29,365056.0
2015-10-30,385966.0
2015-10-31,401732.0
2015-11-01,412896.0
2015-11-02,402522.0
2015-11-03,449537.0
2015-11-04,495215.0
2015-11-05,436747.0
2015-11-06,453626.0
2015-11-07,369202.0
2015-11-08,390970.0
2015-11-09,395806.0
2015-11-10,394989.0
2015-11-11,370460.0
2015-11-12,392888.0
2015-11-13,367045.0
2015-11-14,398658.0
2015-11-15,412838.0
2015-11-16,382609.0
2015-11-17,385385.0
2015-11-18,422301.0
2015-11-19,343138.0
2015-11-20,373085.0
2015-11-21,386179.0
2015-11-22,399893.0
2015-11-23,336324.0
2015-11-24,387655.0
2015-11-25,357056.0
2015-11-26,384045.0
2015-11-27,361499.0
2015-11-28,442371.0
2015-11-29,303043.0
2015-11-30,510611.0
2015-12-01,419556.0
2015-12-02,439178.0
2015-12-03,345059.0
2015-12-04,405613.0
2015-12-05,490227.0
2015-12-06,463021.0
2015-12-07,450799.0
2015-12-08,472884.0
2015-12-09,501865.0
2015-12-10,490482.0
2015-12-11,469891.0
2015-12-12,525374.0
2015-12-13,513766.0
2015-12-14,501427.0
2015-12-15,530193.0
2015-12-16,491526.0
2015-12-17,462521.0
2015-12-18,476558.0
2015-12-19,528607.0
2015-12-20,520106.0
2015-12-21,529477.0
2015-12-22,495637.0
2015-12-23,484345.0
2015-12-24,484270.0
2015-12-25,391172.0
2015-12-26,464742.0
2015-12-27,439625.0
2015-12-28,411388.0
2015-12-29,424891.0
2015-12-30,401086.0
2015-12-31,339193.0
2016-01-01,320580.0
2016-01-02,405602.0
2016-01-03,432531.0
2016-01-04,419538.0
2016-01-05,438135.0
2016-01-06,377133.0
2016-01-07,459852.0
2016-01-08,411240.0
2016-01-09,501477.0
2016-01-10,443434.0
2016-01-11,463113.0
2016-01-12,476801.0
2016-01-13,425581.0
2016-01-14,429347.0
2016-01-15,408167.0
2016-01-16,503354.0
2016-01-17,585597.0
2016-01-18,501343.0
2016-01-19,428554.0
2016-01-20,534659.0
2016-01-21,512253.0
2016-01-22,501366.0
2016-01-23,501908.0
2016-01-24,530774.0
2016-01-25,543209.0
2016-01-26,533533.0
2016-01-27,523454.0
2016-01-28,515432.0
2016-01-29,505629.0
2016-01-30,524719.0
2016-01-31,503602.0
2016-02-01,508505.0
2016-02-02,593445.0
2016-02-03,446560.0
2016-02-04,478151.0
2016-02-05,544083.0
2016-02-06,611004.0
2016-02-07,649462.0
2016-02-08,557241.0
2016-02-09,561547.0
2016-02-10,526521.0
2016-02-11,526264.0
2016-02-12,484196.0
2016-02-13,471854.0
2016-02-14,530643.0
2016-02-15,529418.0
2016-02-16,482884.0
2016-02-17,552384.0
2016-02-18,510136.0
2016-02-19,516073.0
2016-02-20,515343.0
2016-02-21,573398.0
2016-02-22,574027.0
2016-02-23,565922.0
2016-02-24,472190.0
2016-02-25,528877.0
2016-02-26,481997.0
2016-02-27,464758.0
2016-02-28,531671.0
2016-02-29,597896.0
2016-03-01,615167.0
2016-03-02,584459.0
2016-03-03,598521.0
2016-03-04,463276.0
2016-03-05,558667.0
2016-03-06,423889.0
2016-03-07,429041.0
2016-03-08,479506.0
2016-03-09,427684.0
2016-03-10,458120.0
2016-03-11,463697.0
2016-03-12,376754.0
2016-03-13,432962.0
2016-03-14,458294.0
2016-03-15,467789.0
2016-03-16,463715.0
2016-03-17,505514.0
2016-03-18,451671.0
2016-03-19,468093.0
2016-03-20,486489.0
2016-03-21,473012.0
2016-03-22,507741.0
2016-03-23,451253.0
2016-03-24,436296.0
2016-03-25,401947.0
2016-03-26,413191.0
2016-03-27,415988.0
2016-03-28,465996.0
2016-03-29,490627.0
2016-03-30,429792.0
2016-03-31,442503.0
2016-04-01,482770.0
2016-04-02,449018.0
2016-04-03,450813.0
2016-04-04,503068.0
2016-04-05,479076.0
2016-04-06,509953.0
2016-04-07,484167.0
2016-04-08,470875.0
2016-04-09,460153.0
2016-04-10,483194.0
2016-04-11,504885.0
2016-04-12,537056.0
2016-04-13,506110.0
2016-04-14,521432.0
2016-04-15,477433.0
2016-04-16,426426.0
2016-04-17,514298.0
2016-04-18,499886.0
2016-04-19,508269.0
2016-04-20,472702.0
2016-04-21,512366.0
2016-04-22,462255.0
2016-04-23,464587.0
2016-04-24,482074.0
2016-04-25,520348.0
2016-04-26,580328.0
2016-04-27,525366.0
2016-04-28,537878.0
2016-04-29,638291.0
2016-04-30,536613.0
2016-05-01,495613.0
2016-05-02,519738.0
2016-05-03,486384.0
2016-05-04,536757.0
2016-05-05,483580.0
2016-05-06,504157.0
2016-05-07,423070.0
2016-05-08,457838.0
2016-05-09,527408.0
2016-05-10,535436.0
2016-05-11,506570.0
2016-05-12,481072.0
2016-05-13,517319.0
2016-05-14,491506.0
2016-05-15,511893.0
2016-05-16,586155.0
2016-05-17,585924.0
2016-05-18,643569.0
2016-05-19,489898.0
2016-05-20,473790.0
2016-05-21,440158.0
2016-05-22,445188.0
2016-05-23,539107.0
2016-05-24,545063.0
2016-05-25,531954.0
2016-05-26,496857.0
2016-05-27,504446.0
2016-05-28,462128.0
2016-05-29,472160.0
2016-05-30,512619.0
2016-05-31,488459.0
2016-06-01,531019.0
2016-06-02,514666.0
2016-06-03,510617.0
2016-06-04,465657.0
2016-06-05,474507.0
2016-06-06,540218.0
2016-06-07,548171.0
2016-06-08,501336.0
2016-06-09,560740.0
2016-06-10,540746.0
2016-06-11,508633.0
2016-06-12,552972.0
2016-06-13,577724.0
2016-06-14,525807.0
2016-06-15,578153.0
2016-06-16,621080.0
2016-06-17,575946.0
2016-06-18,567444.0
2016-06-19,522207.0
2016-06-20,616449.0
2016-06-21,597414.0
2016-06-22,522276.0
2016-06-23,562238.0
2016-06-24,537575.0
2016-06-25,515198.0
2016-06-26,477587.0
2016-06-27,496874.0
2016-06-28,525681.0
2016-06-29,464744.0
2016-06-30,504679.0
2016-07-01,465472.0
2016-07-02,427879.0
2016-07-03,456867.0
2016-07-04,515188.0
2016-07-05,479552.0
2016-07-06,496054.0
2016-07-07,461020.0
2016-07-08,488492.0
2016-07-09,442673.0
2016-07-10,395096.0
2016-07-11,493770.0
2016-07-12,480861.0
2016-07-13,451675.0
2016-07-14,474070.0
2016-07-15,455930.0
2016-07-16,431765.0
2016-07-17,422069.0
2016-07-18,473755.0
2016-07-19,480006.0
2016-07-20,465614.0
2016-07-21,471658.0
2016-07-22,462246.0
2016-07-23,436890.0
2016-07-24,428482.0
2016-07-25,509297.0
2016-07-26,512640.0
2016-07-27,453554.0
2016-07-28,513314.0
2016-07-29,452286.0
2016-07-30,453268.0
2016-07-31,424603.0
2016-08-01,499485.0
2016-08-02,523642.0
2016-08-03,538344.0
2016-08-04,480852.0
2016-08-05,492144.0
2016-08-06,439756.0
2016-08-07,431338.0
2016-08-08,514201.0
2016-08-09,492428.0
2016-08-10,546157.0
2016-08-11,533063.0
2016-08-12,500555.0
2016-08-13,470479.0
2016-08-14,449645.0
2016-08-15,430091.0
2016-08-16,545985.0
2016-08-17,492715.0
2016-08-18,509249.0
2016-08-19,495964.0
2016-08-20,506645.0
2016-08-21,441241.0
2016-08-22,499411.0
2016-08-23,493610.0
2016-08-24,527691.0
2016-08-25,485813.0
2016-08-26,477269.0
2016-08-27,456261.0
2016-08-28,396471.0
2016-08-29,477408.0
2016-08-30,538205.0
2016-08-31,482486.0
2016-09-01,472607.0
2016-09-02,488801.0
2016-09-03,431667.0
2016-09-04,424180.0
2016-09-05,547127.0
2016-09-06,522453.0
2016-09-07,526580.0
2016-09-08,502826.0
2016-09-09,466975.0
2016-09-10,435677.0
2016-09-11,453419.0
2016-09-12,493093.0
2016-09-13,500827.0
2016-09-14,477660.0
2016-09-15,498891.0
2016-09-16,454889.0
2016-09-17,486227.0
2016-09-18,452879.0
2016-09-19,481583.0
2016-09-20,531317.0
2016-09-21,514069.0
2016-09-22,476856.0
2016-09-23,488698.0
2016-09-24,442081.0
2016-09-25,468998.0
2016-09-26,517202.0
2016-09-27,534729.0
2016-09-28,526564.0
2016-09-29,551083.0
2016-09-30,535640.0
2016-10-01,491648.0
2016-10-02,438249.0
2016-10-03,623497.0
2016-10-04,590242.0
2016-10-05,608642.0
2016-10-06,641177.0
2016-10-07,592946.0
2016-10-08,558076.0
2016-10-09,516520.0
2016-10-10,470009.0
2016-10-11,581001.0
2016-10-12,541715.0
2016-10-13,533409.0
2016-10-14,584691.0
2016-10-15,519933.0
2016-10-16,479293.0
2016-10-17,505753.0
2016-10-18,560583.0
2016-10-19,400211.0
2016-10-20,600566.0
2016-10-21,590906.0
2016-10-22,480308.0
2016-10-23,449037.0
2016-10-24,492401.0
2016-10-25,527748.0
2016-10-26,471419.0
2016-10-27,706579.0
2016-10-28,532710.0
2016-10-29,515104.0
2016-10-30,444507.0
2016-10-31,560011.0
2016-11-01,534894.0
2016-11-02,559683.0
2016-11-03,586391.0
2016-11-04,531594.0
2016-11-05,537793.0
2016-11-06,543650.0
2016-11-07,613988.0
2016-11-08,655268.0
2016-11-09,589125.0
2016-11-10,580369.0
2016-11-11,548582.0
2016-11-12,548567.0
2016-11-13,503054.0
2016-11-14,617205.0
2016-11-15,632006.0
2016-11-16,618098.0
2016-11-17,613201.0
2016-11-18,634918.0
2016-11-19,589405.0
2016-11-20,602966.0
2016-11-21,657439.0
2016-11-22,687399.0
2016-11-23,626427.0
2016-11-24,747902.0
2016-11-25,669532.0
2016-11-26,608887.0
2016-11-27,564102.0
2016-11-28,653830.0
2016-11-29,641438.0
2016-11-30,638247.0
2016-12-01,516222.0
2016-12-02,740503.0
2016-12-03,651098.0
2016-12-04,545611.0
2016-12-05,629002.0
2016-12-06,702860.0
2016-12-07,683228.0
2016-12-08,611014.0
2016-12-09,577722.0
2016-12-10,554781.0
2016-12-11,537074.0
2016-12-12,604930.0
2016-12-13,625575.0
2016-12-14,608053.0
2016-12-15,587379.0
2016-12-16,626378.0
2016-12-17,577408.0
2016-12-18,524336.0
2016-12-19,618155.0
2016-12-20,623957.0
2016-12-21,673045.0
2016-12-22,663041.0
2016-12-23,653829.0
2016-12-24,517801.0
2016-12-25,437833.0
2016-12-26,558914.0
2016-12-27,627507.0
2016-12-28,647027.0
2016-12-29,648126.0
2016-12-30,637789.0
2016-12-31,587284.0
2017-01-01,511341.0
2017-01-02,714760.0
2017-01-03,751932.0
2017-01-04,718524.0
2017-01-05,617166.0
2017-01-06,734935.0
2017-01-07,629678.0
2017-01-08,583408.0
2017-01-09,606625.0
2017-01-10,682279.0
2017-01-11,616384.0
2017-01-12,586191.0
2017-01-13,595306.0
2017-01-14,545248.0
2017-01-15,505343.0
2017-01-16,596545.0
2017-01-17,653808.0
2017-01-18,623398.0
2017-01-19,642443.0
2017-01-20,633226.0
2017-01-21,591326.0
2017-01-22,530279.0
2017-01-23,517126.0
2017-01-24,608306.0
2017-01-25,651515.0
2017-01-26,651655.0
2017-01-27,571345.0
2017-01-28,586584.0
2017-01-29,555011.0
2017-01-30,566706.0
2017-01-31,666887.0
2017-02-01,817796.0
2017-02-02,624244.0
2017-02-03,728244.0
2017-02-04,615498.0
2017-02-05,625501.0
2017-02-06,521429.0
2017-02-07,684571.0
2017-02-08,637004.0
2017-02-09,704562.0
2017-02-10,640284.0
2017-02-11,576491.0
2017-02-12,503474.0
2017-02-13,618492.0
2017-02-14,650680.0
2017-02-15,595143.0
2017-02-16,618928.0
2017-02-17,728341.0
2017-02-18,626418.0
2017-02-19,556947.0
2017-02-20,612562.0
2017-02-21,595175.0
2017-02-22,592867.0
2017-02-23,677772.0
2017-02-24,714365.0
2017-02-25,689667.0
2017-02-26,577209.0
2017-02-27,604062.0
2017-02-28,674555.0
2017-03-01,653646.0
2017-03-02,692814.0
2017-03-03,702163.0
2017-03-04,594458.0
2017-03-05,641559.0
2017-03-06,646585.0
2017-03-07,698378.0
2017-03-08,645308.0
2017-03-09,670131.0
2017-03-10,674666.0
2017-03-11,637757.0
2017-03-12,518502.0
2017-03-13,617975.0
2017-03-14,691843.0
2017-03-15,650251.0
2017-03-16,727545.0
2017-03-17,665196.0
2017-03-18,625314.0
2017-03-19,614425.0
2017-03-20,647779.0
2017-03-21,653156.0
2017-03-22,713400.0
2017-03-23,672394.0
2017-03-24,666043.0
2017-03-25,606101.0
2017-03-26,557585.0
2017-03-27,580017.0
2017-03-28,687048.0
2017-03-29,661806.0
2017-03-30,647976.0
2017-03-31,610379.0
2017-04-01,617330.0
2017-04-02,614133.0
2017-04-03,702676.0
2017-04-04,609145.0
2017-04-05,736166.0
2017-04-06,688862.0
2017-04-07,678611.0
2017-04-08,574419.0
2017-04-09,625282.0
2017-04-10,694406.0
2017-04-11,748053.0
2017-04-12,707738.0
2017-04-13,593397.0
2017-04-14,766488.0
2017-04-15,733353.0
2017-04-16,610185.0
2017-04-17,662120.0
2017-04-18,678602.0
2017-04-19,683606.0
2017-04-20,587758.0
2017-04-21,750484.0
2017-04-22,650251.0
2017-04-23,585455.0
2017-04-24,549879.0
2017-04-25,705110.0
2017-04-26,737977.0
2017-04-27,671223.0
2017-04-28,697434.0
2017-04-29,796092.0
2017-04-30,648485.0
2017-05-01,677526.0
2017-05-02,730061.0
2017-05-03,663288.0
2017-05-04,825576.0
2017-05-05,628908.0
2017-05-06,823961.0
2017-05-07,712669.0
2017-05-08,833249.0
2017-05-09,764682.0
2017-05-10,723442.0
2017-05-11,688964.0
2017-05-12,736630.0
2017-05-13,753402.0
2017-05-14,833647.0
2017-05-15,794585.0
2017-05-16,534839.0
2017-05-17,733185.0
2017-05-18,688114.0
2017-05-19,759278.0
2017-05-20,764707.0
2017-05-21,708746.0
2017-05-22,731984.0
2017-05-23,824741.0
2017-05-24,778975.0
2017-05-25,801141.0
2017-05-26,768813.0
2017-05-27,799733.0
2017-05-28,732657.0
2017-05-29,766742.0
2017-05-30,806926.0
2017-05-31,781352.0
2017-06-01,762038.0
2017-06-02,654513.0
2017-06-03,780766.0
2017-06-04,691288.0
2017-06-05,698666.0
2017-06-06,728483.0
2017-06-07,778157.0
2017-06-08,736601.0
2017-06-09,672490.0
2017-06-10,603460.0
2017-06-11,558267.0
2017-06-12,640953.0
2017-06-13,716165.0
2017-06-14,661533.0
2017-06-15,688645.0
2017-06-16,638526.0
2017-06-17,557571.0
2017-06-18,508689.0
2017-06-19,637802.0
2017-06-20,686535.0
2017-06-21,701278.0
2017-06-22,639188.0
2017-06-23,619408.0
2017-06-24,543725.0
2017-06-25,464224.0
2017-06-26,621331.0
2017-06-27,656597.0
2017-06-28,652630.0
2017-06-29,547049.0
2017-06-30,648233.0
2017-07-01,526292.0
2017-07-02,484887.0
2017-07-03,586993.0
2017-07-04,652712.0
2017-07-05,565304.0
2017-07-06,558507.0
2017-07-07,655412.0
2017-07-08,534090.0
2017-07-09,459218.0
2017-07-10,701962.0
2017-07-11,673031.0
2017-07-12,609891.0
2017-07-13,588247.0
2017-07-14,573586.0
2017-07-15,527297.0
2017-07-16,499351.0
2017-07-17,572365.0
2017-07-18,667155.0
2017-07-19,619356.0
2017-07-20,569430.0
2017-07-21,670174.0
2017-07-22,524668.0
2017-07-23,444604.0
2017-07-24,592340.0
2017-07-25,630973.0
2017-07-26,558297.0
2017-07-27,557213.0
2017-07-28,613135.0
2017-07-29,505815.0
2017-07-30,462970.0
2017-07-31,531794.0
2017-08-01,333724.0
2017-08-02,538457.0
2017-08-03,527194.0
2017-08-04,576248.0
2017-08-05,562046.0
2017-08-06,502838.0
2017-08-07,620467.0
2017-08-08,705099.0
2017-08-09,629507.0
2017-08-10,682482.0
2017-08-11,694895.0
2017-08-12,626537.0
2017-08-13,687819.0
2017-08-14,616897.0
2017-08-15,800764.0
2017-08-16,663431.0
2017-08-17,797542.0
2017-08-18,701942.0
2017-08-19,680267.0
2017-08-20,539031.0
2017-08-21,593780.0
2017-08-22,521182.0
2017-08-23,787323.0
2017-08-24,483952.0
2017-08-25,547075.0
2017-08-26,582789.0
2017-08-27,638004.0
2017-08-28,579362.0
2017-08-29,677071.0
2017-08-30,663122.0
2017-08-31,678169.0
2017-09-01,672817.0
2017-09-02,633164.0
2017-09-03,491567.0
2017-09-04,671988.0
2017-09-05,688049.0
2017-09-06,687212.0
2017-09-07,609657.0
2017-09-08,696400.0
2017-09-09,525939.0
2017-09-10,494211.0
2017-09-11,613389.0
2017-09-12,629468.0
2017-09-13,624704.0
2017-09-14,656676.0
2017-09-15,751541.0
2017-09-16,559574.0
2017-09-17,492294.0
2017-09-18,566239.0
2017-09-19,668165.0
2017-09-20,547182.0
2017-09-21,607295.0
2017-09-22,576785.0
2017-09-23,498226.0
2017-09-24,458460.0
2017-09-25,585679.0
2017-09-26,632428.0
2017-09-27,637928.0
2017-09-28,638077.0
2017-09-29,661081.0
2017-09-30,530351.0
2017-10-01,487255.0
2017-10-02,694700.0
2017-10-03,685490.0
2017-10-04,578747.0
2017-10-05,637149.0
2017-10-06,709982.0
2017-10-07,550503.0
2017-10-08,584913.0
2017-10-09,689562.0
2017-10-10,728130.0
2017-10-11,696770.0
2017-10-12,678987.0
2017-10-13,761485.0
2017-10-14,693816.0
2017-10-15,661644.0
2017-10-16,744840.0
2017-10-17,787986.0
2017-10-18,783274.0
2017-10-19,813218.0
2017-10-20,745646.0
2017-10-21,695016.0
2017-10-22,672686.0
2017-10-23,742409.0
2017-10-24,826232.0
2017-10-25,724959.0
2017-10-26,666685.0
2017-10-27,625671.0
2017-10-28,509273.0
2017-10-29,800650.0
2017-10-30,775137.0
2017-10-31,712314.0
2017-11-01,861073.0
2017-11-02,811413.0
2017-11-03,762943.0
2017-11-04,673868.0
2017-11-05,636650.0
2017-11-06,703774.0
2017-11-07,828880.0
2017-11-08,761503.0
2017-11-09,829963.0
2017-11-10,701777.0
2017-11-11,529175.0
2017-11-12,511058.0
2017-11-13,805012.0
2017-11-14,717082.0
2017-11-15,820595.0
2017-11-16,795720.0
2017-11-17,798428.0
2017-11-18,702053.0
2017-11-19,702243.0
2017-11-20,862124.0
2017-11-21,915828.0
2017-11-22,789786.0
2017-11-23,883715.0
2017-11-24,807558.0
2017-11-25,811479.0
2017-11-26,835308.0
2017-11-27,968388.0
2017-11-28,925937.0
2017-11-29,1019137.0
2017-11-30,979429.0
2017-12-01,1010698.0
2017-12-02,787134.0
2017-12-03,856728.0
2017-12-04,1018096.0
2017-12-05,1025116.0
2017-12-06,1117983.0
2017-12-07,965147.0
2017-12-08,1007987.0
2017-12-09,985794.0
2017-12-10,823284.0
2017-12-11,1003654.0
2017-12-12,988428.0
2017-12-13,1066956.0
2017-12-14,1226635.0
2017-12-15,1057427.0
2017-12-16,932136.0
2017-12-17,987728.0
2017-12-18,1050414.0
2017-12-19,981918.0
2017-12-20,954332.0
2017-12-21,930362.0
2017-12-22,1016520.0
2017-12-23,841912.0
2017-12-24,737860.0
2017-12-25,660134.0
2017-12-26,682801.0
2017-12-27,859197.0
2017-12-28,831794.0
2017-12-29,975138.0
2017-12-30,895296.0
2017-12-31,779276.0
2018-01-01,677625.0
2018-01-02,960051.0
2018-01-03,1049679.0
2018-01-04,1191394.0
2018-01-05,1002989.0
2018-01-06,1001908.0
2018-01-07,1037841.0
2018-01-08,1009968.0
2018-01-09,1020826.0
2018-01-10,992673.0
2018-01-11,919101.0
2018-01-12,855740.0
2018-01-13,730867.0
2018-01-14,668808.0
2018-01-15,754313.0
2018-01-16,846189.0
2018-01-17,872689.0
2018-01-18,845675.0
2018-01-19,655942.0
2018-01-20,640700.0
2018-01-21,594214.0
2018-01-22,665480.0
2018-01-23,641354.0
2018-01-24,655761.0
2018-01-25,622944.0
2018-01-26,580978.0
2018-01-27,595499.0
2018-01-28,573734.0
2018-01-29,596661.0
2018-01-30,612982.0
2018-01-31,552597.0
2018-02-01,660268.0
2018-02-02,632968.0
2018-02-03,498555.0
2018-02-04,454924.0
2018-02-05,574790.0
2018-02-06,679140.0
2018-02-07,542188.0
2018-02-08,462530.0
2018-02-09,515266.0
2018-02-10,460467.0
2018-02-11,416930.0
2018-02-12,484002.0
2018-02-13,485738.0
2018-02-14,513386.0
2018-02-15,522213.0
2018-02-16,469472.0
2018-02-17,445398.0
2018-02-18,428792.0
2018-02-19,504809.0
2018-02-20,502241.0
2018-02-21,536286.0
2018-02-22,555475.0
2018-02-23,472286.0
2018-02-24,405255.0
2018-02-25,405647.0
2018-02-26,519234.0
2018-02-27,564907.0
2018-02-28,532704.0
2018-03-01,631743.0
2018-03-02,598935.0
2018-03-03,505229.0
2018-03-04,417869.0
2018-03-05,535978.0
2018-03-06,533311.0
2018-03-07,557770.0
2018-03-08,484597.0
2018-03-09,569726.0
2018-03-10,382486.0
2018-03-11,413018.0
2018-03-12,480906.0
2018-03-13,496083.0
2018-03-14,488176.0
2018-03-15,517898.0
2018-03-16,522211.0
2018-03-17,391507.0
2018-03-18,433964.0
2018-03-19,488899.0
2018-03-20,480856.0
2018-03-21,500991.0
2018-03-22,456732.0
2018-03-23,478753.0
2018-03-24,412876.0
2018-03-25,365031.0
2018-03-26,479630.0
2018-03-27,464825.0
2018-03-28,464691.0
2018-03-29,485204.0
2018-03-30,512212.0
2018-03-31,375087.0
2018-04-01,369698.0
2018-04-02,419956.0
2018-04-03,511976.0
2018-04-04,487359.0
2018-04-05,454678.0
2018-04-06,517317.0
2018-04-07,384076.0
2018-04-08,372535.0
2018-04-09,426584.0
2018-04-10,487260.0
2018-04-11,449303.0
2018-04-12,533126.0
2018-04-13,574375.0
2018-04-14,424746.0
2018-04-15,452502.0
2018-04-16,491556.0
2018-04-17,534252.0
2018-04-18,524029.0
2018-04-19,582276.0
2018-04-20,587080.0
2018-04-21,504209.0
2018-04-22,449376.0
2018-04-23,579846.0
2018-04-24,650241.0
2018-04-25,571329.0
2018-04-26,575268.0
2018-04-27,582373.0
2018-04-28,519477.0
2018-04-29,496307.0
2018-04-30,558093.0
2018-05-01,557148.0
2018-05-02,539445.0
2018-05-03,588049.0
2018-05-04,613456.0
2018-05-05,505788.0
2018-05-06,453544.0
2018-05-07,530568.0
2018-05-08,572366.0
2018-05-09,526052.0
2018-05-10,559093.0
2018-05-11,606800.0
2018-05-12,474386.0
2018-05-13,423606.0
2018-05-14,549951.0
2018-05-15,536411.0
2018-05-16,545325.0
2018-05-17,484081.0
2018-05-18,590227.0
2018-05-19,434713.0
2018-05-20,421395.0
2018-05-21,510454.0
2018-05-22,517857.0
2018-05-23,566740.0
2018-05-24,506826.0
2018-05-25,545109.0
2018-05-26,405518.0
2018-05-27,387158.0
2018-05-28,487159.0
2018-05-29,515819.0
2018-05-30,518819.0
2018-05-31,520082.0
2018-06-01,620541.0
2018-06-02,452030.0
2018-06-03,439542.0
2018-06-04,516037.0
2018-06-05,540378.0
2018-06-06,528982.0
2018-06-07,510959.0
2018-06-08,547429.0
2018-06-09,448349.0
2018-06-10,463857.0
2018-06-11,524930.0
2018-06-12,541233.0
2018-06-13,541661.0
2018-06-14,537286.0
2018-06-15,536445.0
2018-06-16,396996.0
2018-06-17,383119.0
2018-06-18,491391.0
2018-06-19,497239.0
2018-06-20,496880.0
2018-06-21,504147.0
2018-06-22,556778.0
2018-06-23,419789.0
2018-06-24,424082.0
2018-06-25,494718.0
2018-06-26,466020.0
2018-06-27,470113.0
2018-06-28,488667.0
2018-06-29,516544.0
2018-06-30,432237.0
2018-07-01,397183.0
2018-07-02,530924.0
2018-07-03,540313.0
2018-07-04,504288.0
2018-07-05,514955.0
2018-07-06,594063.0
2018-07-07,412834.0
2018-07-08,414608.0
2018-07-09,503124.0
2018-07-10,525370.0
2018-07-11,487930.0
2018-07-12,493933.0
2018-07-13,548500.0
2018-07-14,429814.0
2018-07-15,398201.0
2018-07-16,525153.0
2018-07-17,569484.0
2018-07-18,576951.0
2018-07-19,546274.0
2018-07-20,589676.0
2018-07-21,465383.0
2018-07-22,424218.0
2018-07-23,554714.0
2018-07-24,625214.0
2018-07-25,618647.0
2018-07-26,569351.0
2018-07-27,615878.0
2018-07-28,451074.0
2018-07-29,456492.0
2018-07-30,574996.0
2018-07-31,593964.0
2018-08-01,577976.0
2018-08-02,545367.0
2018-08-03,637513.0
2018-08-04,496794.0
2018-08-05,453146.0
2018-08-06,523466.0
2018-08-07,575845.0
2018-08-08,574098.0
2018-08-09,556082.0
2018-08-10,602693.0
2018-08-11,470593.0
2018-08-12,431561.0
2018-08-13,534690.0
2018-08-14,625523.0
2018-08-15,621247.0
2018-08-16,567347.0
2018-08-17,601951.0
2018-08-18,466253.0
2018-08-19,450142.0
2018-08-20,554285.0
2018-08-21,520724.0
2018-08-22,554288.0
2018-08-23,535706.0
2018-08-24,567913.0
2018-08-25,490362.0
2018-08-26,422492.0
2018-08-27,562587.0
2018-08-28,564320.0
2018-08-29,589166.0
2018-08-30,552386.0
2018-08-31,610115.0
2018-09-01,510405.0
2018-09-02,449489.0
2018-09-03,537258.0
2018-09-04,581768.0
2018-09-05,559049.0
2018-09-06,596287.0
2018-09-07,632857.0
2018-09-08,487003.0
2018-09-09,458792.0
2018-09-10,533294.0
2018-09-11,559769.0
2018-09-12,546388.0
2018-09-13,566995.0
2018-09-14,548631.0
2018-09-15,498471.0
2018-09-16,445385.0
2018-09-17,553699.0
2018-09-18,572216.0
2018-09-19,598472.0
2018-09-20,589011.0
2018-09-21,666399.0
2018-09-22,518497.0
2018-09-23,504654.0
2018-09-24,539577.0
