time,FlowOutExNtv
2015-11-30,93585.73902601
2015-12-01,113507.35658362
2015-12-02,135806.80552454
2015-12-03,104965.80490228
2015-12-04,80389.11617598
2015-12-05,130457.67375587
2015-12-06,128155.59882064
2015-12-07,102729.79499715
2015-12-08,124497.79400471
2015-12-09,121124.84075777
2015-12-10,94936.37797707
2015-12-11,124108.92224906
2015-12-12,97630.87094035
2015-12-13,90445.33405636
2015-12-14,100424.20784869
2015-12-15,148014.80116794
2015-12-16,136076.78312432
2015-12-17,114579.34332049
2015-12-18,107179.46807691
2015-12-19,111424.14219913
2015-12-20,92325.08806869
2015-12-21,132777.46969359
2015-12-22,150062.13855976
2015-12-23,108438.33540367
2015-12-24,133457.5199195
2015-12-25,85390.32380192
2015-12-26,98243.44181102
2015-12-27,48412.2460968
2015-12-28,75014.45745549
2015-12-29,54297.49558183
2015-12-30,50098.1082808
2015-12-31,40000.53431865
2016-01-01,33163.54552803
2016-01-02,25301.26932124
2016-01-03,30094.46638271
2016-01-04,45803.65628826
2016-01-05,69560.88519578
2016-01-06,53540.23647222
2016-01-07,86308.40003968
2016-01-08,64716.9895612
2016-01-09,32847.98508171
2016-01-10,33089.96310252
2016-01-11,48938.30182258
2016-01-12,46451.17324783
2016-01-13,70986.1826288
2016-01-14,55222.72894354
2016-01-15,101434.75490743
2016-01-16,82141.27824624
2016-01-17,42935.63568287
2016-01-18,61090.89344182
2016-01-19,54025.05553286
2016-01-20,95782.04569796
2016-01-21,78899.463729
2016-01-22,97295.64526288
2016-01-23,61905.20381035
2016-01-24,60050.80347822
2016-01-25,88563.50890688
2016-01-26,70819.86547375
2016-01-27,84214.6248106
2016-01-28,92804.87770709
2016-01-29,94026.27810907
2016-01-30,70559.65189555
2016-01-31,63855.27462309
2016-02-01,89888.87610361
2016-02-02,93188.37756002
2016-02-03,83376.26848712
2016-02-04,89573.56694587
2016-02-05,107448.40845428
2016-02-06,104298.79406869
2016-02-07,49002.61867961
2016-02-08,61082.9271957
2016-02-09,84556.97443799
2016-02-10,113935.17665776
2016-02-11,87052.72272861
2016-02-12,91361.24708376
2016-02-13,74194.85456278
2016-02-14,87193.21387
2016-02-15,99986.2758606
2016-02-16,104916.35895642
2016-02-17,96750.72641381
2016-02-18,107994.26112276
2016-02-19,88749.5503037
2016-02-20,88019.8851497
2016-02-21,93411.90944732
2016-02-22,85615.87407535
2016-02-23,109898.02640495
2016-02-24,93521.6714033
2016-02-25,90736.91573925
2016-02-26,110448.56072462
2016-02-27,69477.06355555
2016-02-28,125934.89451327
2016-02-29,197800.36162195
2016-03-01,188783.22861782
2016-03-02,193855.53241806
2016-03-03,133783.69633375
2016-03-04,132617.57349604
2016-03-05,146179.55634293
2016-03-06,102803.49743645
2016-03-07,114420.15324919
2016-03-08,85890.28944265
2016-03-09,94026.53078454
2016-03-10,106994.68090943
2016-03-11,125453.87397436
2016-03-12,78587.25807255
2016-03-13,60204.71452019
2016-03-14,73699.53300159
2016-03-15,89727.03983712
2016-03-16,72774.72742296
2016-03-17,78391.50314997
2016-03-18,96973.62681505
2016-03-19,59459.46755562
2016-03-20,53114.73322516
2016-03-21,72685.63072482
2016-03-22,85241.62060348
2016-03-23,70429.67324472
2016-03-24,75023.36809816
2016-03-25,53911.20753122
2016-03-26,42372.28708064
2016-03-27,54006.46501939
2016-03-28,73393.0056852
2016-03-29,81471.96454302
2016-03-30,72038.74756992
2016-03-31,72228.22392128
2016-04-01,82152.59594975
2016-04-02,51617.40336223
2016-04-03,48498.28361701
2016-04-04,71288.78456656
2016-04-05,84164.32520695
2016-04-06,83463.57485749
2016-04-07,86634.69834575
2016-04-08,67262.44476765
2016-04-09,60371.67685222
2016-04-10,63294.10320781
2016-04-11,65248.90467195
2016-04-12,85597.80247372
2016-04-13,73258.21897595
2016-04-14,55680.52778372
2016-04-15,77634.0437636
2016-04-16,68344.66400171
2016-04-17,53083.51637518
2016-04-18,55020.42054637
2016-04-19,75498.48485708
2016-04-20,64372.67765782
2016-04-21,75028.94297744
2016-04-22,66015.35093216
2016-04-23,52901.76481568
2016-04-24,57249.06165693
2016-04-25,96692.31649736
2016-04-26,86261.69136964
2016-04-27,95597.90980864
2016-04-28,89379.90040793
2016-04-29,64635.73620079
2016-04-30,49375.86754898
2016-05-01,45842.29652973
2016-05-02,71502.7527752
2016-05-03,69416.72791661
2016-05-04,66787.90449474
2016-05-05,70678.34011714
2016-05-06,123794.79361549
2016-05-07,51256.047742
2016-05-08,37139.70108133
2016-05-09,67841.31836751
2016-05-10,74434.06475715
2016-05-11,64152.24398536
2016-05-12,72254.06482233
2016-05-13,66006.8524026
2016-05-14,54947.78078516
2016-05-15,52710.36608436
2016-05-16,75742.51236852
2016-05-17,93366.28420427
2016-05-18,86227.96105552
2016-05-19,94397.23383752
2016-05-20,100936.03748293
2016-05-21,49669.53752027
2016-05-22,44156.65534255
2016-05-23,81092.87394314
2016-05-24,87965.74121427
2016-05-25,102721.67262211
2016-05-26,106149.20851973
2016-05-27,151117.05264243
2016-05-28,116146.51571106
2016-05-29,116825.82666236
2016-05-30,110595.67315463
2016-05-31,110453.06073662
2016-06-01,98206.45207934
2016-06-02,59224.55410611
2016-06-03,70399.25354188
2016-06-04,54699.65400745
2016-06-05,40002.29550349
2016-06-06,62821.15077814
2016-06-07,72142.44181655
2016-06-08,65905.25275692
2016-06-09,79775.36155074
2016-06-10,66375.36527739
2016-06-11,39381.6544554
2016-06-12,98007.10890503
2016-06-13,170478.79345284
2016-06-14,104758.55797275
2016-06-15,79339.91680734
2016-06-16,133719.82090323
2016-06-17,94235.08632556
2016-06-18,70353.987201
2016-06-19,47972.84834678
2016-06-20,77906.28276395
2016-06-21,142781.44566725
2016-06-22,133099.70514423
2016-06-23,126798.18752055
2016-06-24,89965.34099787
2016-06-25,62229.57930043
2016-06-26,60253.09381926
2016-06-27,78554.86248405
2016-06-28,64649.93340648
2016-06-29,82528.51723611
2016-06-30,72202.86307534
2016-07-01,61130.2400953
2016-07-02,48026.1465877
2016-07-03,44880.20772338
2016-07-04,56570.71353567
2016-07-05,76965.14465183
2016-07-06,77832.06818365
2016-07-07,79104.74457016
2016-07-08,70714.92362422
2016-07-09,49988.53018999
2016-07-10,29092.60362951
2016-07-11,48224.03852202
2016-07-12,65180.82824426
2016-07-13,65214.07621693
2016-07-14,56589.21113997
2016-07-15,56496.08708575
2016-07-16,38992.87242873
2016-07-17,42128.76815077
2016-07-18,67790.46770648
2016-07-19,53961.87575268
2016-07-20,54195.65031004
2016-07-21,45281.28343506
2016-07-22,56739.25899293
2016-07-23,45111.85992369
2016-07-24,43773.59915688
2016-07-25,49758.89347492
2016-07-26,62783.99773309
2016-07-27,58557.96770528
2016-07-28,81636.67060691
2016-07-29,49974.29890221
2016-07-30,27974.74193744
2016-07-31,47505.57397882
2016-08-01,56886.69227385
2016-08-02,207969.50977244
2016-08-03,100295.30725432
2016-08-04,110536.96984875
2016-08-05,63440.21545837
2016-08-06,46672.30663766
2016-08-07,36319.33107745
2016-08-08,51367.76276602
2016-08-09,64804.49333781
2016-08-10,87610.49231469
2016-08-11,84599.19855836
2016-08-12,54347.53364391
2016-08-13,38084.1556394
2016-08-14,45074.83338925
2016-08-15,52422.45801481
2016-08-16,84012.05274625
2016-08-17,71389.77651069
2016-08-18,52509.95938383
2016-08-19,54966.98451348
2016-08-20,41263.21754243
2016-08-21,27627.27961741
2016-08-22,54464.56233167
2016-08-23,60158.63252577
2016-08-24,54192.76726137
2016-08-25,54904.4885692
2016-08-26,42097.01424827
2016-08-27,37792.872523
2016-08-28,27738.37460663
2016-08-29,56587.05171612
2016-08-30,64499.78086552
2016-08-31,52277.29587579
2016-09-01,65871.19747397
2016-09-02,57624.5360381
2016-09-03,45610.2014035
2016-09-04,42826.92201839
2016-09-05,46589.11930437
2016-09-06,50821.80760943
2016-09-07,49587.55830719
2016-09-08,55098.01372275
2016-09-09,47932.44355476
2016-09-10,27345.80735575
2016-09-11,36444.64138443
2016-09-12,47285.03005222
2016-09-13,44858.1002865
2016-09-14,45041.8322616
2016-09-15,51248.27235309
2016-09-16,48969.42731777
2016-09-17,26963.13222376
2016-09-18,28046.55441884
2016-09-19,41121.04529964
2016-09-20,55727.32295946
2016-09-21,54857.37415224
2016-09-22,33697.04871694
2016-09-23,55194.84302437
2016-09-24,27855.16597736
2016-09-25,21477.52559343
2016-09-26,47595.69732396
2016-09-27,51083.35212161
2016-09-28,49888.14105442
2016-09-29,44049.14010258
2016-09-30,44251.54934442
2016-10-01,26010.74375766
2016-10-02,24577.10738474
2016-10-03,37675.89679346
2016-10-04,46107.55561274
2016-10-05,53917.5899632
2016-10-06,36411.93520228
2016-10-07,38893.57544326
2016-10-08,35143.61072451
2016-10-09,30970.5201469
2016-10-10,45639.60719612
2016-10-11,63532.1231849
2016-10-12,52748.44864152
2016-10-13,55101.20146375
2016-10-14,48862.52815428
2016-10-15,30312.88543914
2016-10-16,30192.30731622
2016-10-17,38516.20315421
2016-10-18,49592.01571609
2016-10-19,52140.5342816
2016-10-20,56637.20983161
2016-10-21,56388.09986274
2016-10-22,33396.69373898
2016-10-23,26563.45821408
2016-10-24,52888.30615656
2016-10-25,66259.19612422
2016-10-26,65855.34533454
2016-10-27,82687.09834695
2016-10-28,57317.77196154
2016-10-29,41427.60813195
2016-10-30,38217.87101464
2016-10-31,56784.98349626
2016-11-01,61223.96870995
2016-11-02,47082.86993083
2016-11-03,71162.89883522
2016-11-04,65601.68348924
2016-11-05,46403.84493521
2016-11-06,29098.46693401
2016-11-07,51082.60227672
2016-11-08,55366.21783356
2016-11-09,64762.70602422
2016-11-10,53238.14935672
2016-11-11,49706.03410722
2016-11-12,30619.27140708
2016-11-13,34408.26512588
2016-11-14,47674.20269841
2016-11-15,53193.24589583
2016-11-16,72240.58796879
2016-11-17,67405.33718617
2016-11-18,57094.92028954
2016-11-19,44818.25316133
2016-11-20,47475.92577634
2016-11-21,60800.68362724
2016-11-22,53750.82455687
2016-11-23,56011.46940417
2016-11-24,56310.37425305
2016-11-25,59233.69436228
2016-11-26,36061.57802425
2016-11-27,31935.696388
2016-11-28,55844.80752503
2016-11-29,47350.12162692
2016-11-30,46630.28504494
2016-12-01,54475.70973873
2016-12-02,77071.96332736
2016-12-03,44932.69766906
2016-12-04,23898.54885356
2016-12-05,66996.11975698
2016-12-06,52627.30760866
2016-12-07,57097.37060525
2016-12-08,55108.22104992
2016-12-09,62227.19180076
2016-12-10,28604.64839847
2016-12-11,23943.48220044
2016-12-12,54171.61053438
2016-12-13,50825.4042894
2016-12-14,46982.26289417
2016-12-15,57494.2545683
2016-12-16,52079.90108412
2016-12-17,32809.6619795
2016-12-18,30371.21357664
2016-12-19,44700.63649526
2016-12-20,56944.35914054
2016-12-21,71539.77737115
2016-12-22,84933.86458813
2016-12-23,101937.44822254
2016-12-24,46522.80940748
2016-12-25,44188.74899839
2016-12-26,47351.59321663
2016-12-27,60144.98721772
2016-12-28,70684.77867319
2016-12-29,55140.12059069
2016-12-30,65557.2110041
2016-12-31,33180.75795127
2017-01-01,26495.97010303
2017-01-02,43668.65795307
2017-01-03,54510.51179517
2017-01-04,78307.43432018
2017-01-05,120461.99376576
2017-01-06,118085.81283487
2017-01-07,67081.28546387
2017-01-08,45563.89922827
2017-01-09,57103.49142768
2017-01-10,71062.81251275
2017-01-11,128525.31930311
2017-01-12,91423.68059095
2017-01-13,76192.55983646
2017-01-14,45902.73070174
2017-01-15,32612.09910036
2017-01-16,53356.44550855
2017-01-17,64718.30550003
2017-01-18,64618.3864603
2017-01-19,57651.7036555
2017-01-20,64529.45807178
2017-01-21,36460.5400336
2017-01-22,40087.79773233
2017-01-23,49461.25854926
2017-01-24,49095.44566103
2017-01-25,60380.05914391
2017-01-26,43408.09713004
2017-01-27,39017.07235033
2017-01-28,20721.07830052
2017-01-29,22118.65151948
2017-01-30,29282.532512
2017-01-31,37579.82411568
2017-02-01,46424.84120955
2017-02-02,40032.68705279
2017-02-03,50520.21338814
2017-02-04,40299.92470428
2017-02-05,32233.4381202
2017-02-06,39137.51200768
2017-02-07,45747.75580877
2017-02-08,51832.35177829
2017-02-09,69876.43815629
2017-02-10,53653.23088519
2017-02-11,26837.12702962
2017-02-12,20944.49874467
2017-02-13,36406.94467205
2017-02-14,38411.87420288
2017-02-15,31891.63861026
2017-02-16,36863.52704707
2017-02-17,27507.19695543
2017-02-18,23082.26974606
2017-02-19,38069.01346669
2017-02-20,24812.08614329
2017-02-21,32846.78518145
2017-02-22,29570.45692532
2017-02-23,37415.14105916
2017-02-24,52658.07771205
2017-02-25,26179.61406168
2017-02-26,24022.68610061
2017-02-27,27925.71053759
2017-02-28,33880.86761146
2017-03-01,37686.14038051
2017-03-02,56227.4503972
2017-03-03,55376.38318602
2017-03-04,24033.69135842
2017-03-05,28050.25885598
2017-03-06,33254.51629354
2017-03-07,42830.06048631
2017-03-08,44285.74906474
2017-03-09,35016.19950334
2017-03-10,52222.0772782
2017-03-11,51777.77432587
2017-03-12,30053.55641997
2017-03-13,58885.65500254
2017-03-14,48673.13414817
2017-03-15,50692.98263934
2017-03-16,96007.95064424
2017-03-17,101006.96324879
2017-03-18,71849.03899318
2017-03-19,54274.23125537
2017-03-20,67657.43221893
2017-03-21,65618.34370011
2017-03-22,80878.30082396
2017-03-23,64339.50145106
2017-03-24,156069.8175193
2017-03-25,79034.22573738
2017-03-26,51809.39183037
2017-03-27,84016.07189723
2017-03-28,57933.69819798
2017-03-29,66629.17212189
2017-03-30,83262.93200437
2017-03-31,84465.30286734
2017-04-01,60228.67306303
2017-04-02,65645.6891988
2017-04-03,62206.37862136
2017-04-04,76578.10477108
2017-04-05,61876.493408
2017-04-06,62897.57587732
2017-04-07,58918.27582363
2017-04-08,31789.42699957
2017-04-09,35094.6327966
2017-04-10,49791.95152779
2017-04-11,45952.96148005
2017-04-12,49283.93887807
2017-04-13,57446.33724124
2017-04-14,64945.37142951
2017-04-15,48461.6881167
2017-04-16,34475.33701581
2017-04-17,46359.09101727
2017-04-18,55715.72238099
2017-04-19,66079.15238629
2017-04-20,63524.16144613
2017-04-21,53436.63320046
2017-04-22,35025.94161253
2017-04-23,32787.15825369
2017-04-24,46965.27064489
2017-04-25,48601.02695231
2017-04-26,58728.62297074
2017-04-27,53516.80783948
2017-04-28,59347.79599167
2017-04-29,54151.62280904
2017-04-30,37847.27693117
2017-05-01,63598.65178259
2017-05-02,62785.34206559
2017-05-03,71799.44858546
2017-05-04,82543.7180196
2017-05-05,86208.1820373
2017-05-06,68408.55811251
2017-05-07,63792.56264924
2017-05-08,95014.24047832
2017-05-09,96839.04084268
2017-05-10,105908.76332908
2017-05-11,80164.13221961
2017-05-12,89644.42569699
2017-05-13,53733.48215874
2017-05-14,41364.06375334
2017-05-15,71649.62903555
2017-05-16,107234.98846597
2017-05-17,138292.60126542
2017-05-18,84849.51726889
2017-05-19,116276.51673376
2017-05-20,79087.77717668
2017-05-21,57031.9780834
2017-05-22,114886.24198446
2017-05-23,104992.6234308
2017-05-24,116745.56816104
2017-05-25,118520.67782162
2017-05-26,104316.37083174
2017-05-27,74723.05847559
2017-05-28,59375.69697637
2017-05-29,67991.90369805
2017-05-30,104879.91687481
2017-05-31,105296.37467965
2017-06-01,116576.04655368
2017-06-02,69501.83516277
2017-06-03,90668.0409857
2017-06-04,57182.48229975
2017-06-05,75987.09485205
2017-06-06,70362.28653124
2017-06-07,82795.7695035
2017-06-08,76589.12788924
2017-06-09,61801.68861186
2017-06-10,50793.53085775
2017-06-11,58346.28495482
2017-06-12,71845.39693939
2017-06-13,85754.85818783
2017-06-14,75650.87600142
2017-06-15,101511.86945465
2017-06-16,70153.55294947
2017-06-17,51871.44080598
2017-06-18,69428.6739348
2017-06-19,59640.44685745
2017-06-20,58933.7869724
2017-06-21,80396.51053396
2017-06-22,63652.31094139
2017-06-23,52808.55477481
2017-06-24,41981.83454541
2017-06-25,49855.23297055
2017-06-26,76537.29858782
2017-06-27,74368.37693664
2017-06-28,81332.11570142
2017-06-29,51926.64124196
2017-06-30,81100.94053624
2017-07-01,55717.9225602
2017-07-02,43199.95187537
2017-07-03,70278.95299193
2017-07-04,53407.44525978
2017-07-05,58520.02793263
2017-07-06,56365.32074466
2017-07-07,67292.97920376
2017-07-08,57588.37204863
2017-07-09,44581.73571516
2017-07-10,63611.2198558
2017-07-11,70883.7717706
2017-07-12,63078.95063016
2017-07-13,64964.0336775
2017-07-14,56600.41893199
2017-07-15,51982.26125359
2017-07-16,59490.81349774
2017-07-17,76272.42389704
2017-07-18,76409.91591245
2017-07-19,81526.81632832
2017-07-20,74905.29185748
2017-07-21,72020.69151446
2017-07-22,51584.55503816
2017-07-23,58580.41226086
2017-07-24,53452.89590486
2017-07-25,91974.33292657
2017-07-26,89239.31347601
2017-07-27,90917.82383747
2017-07-28,125309.21826258
2017-07-29,60498.11488626
2017-07-30,189177.50899514
2017-07-31,137745.48306504
2017-08-01,96912.32300195
2017-08-02,105328.03695645
2017-08-03,117500.30747883
2017-08-04,90544.74931795
2017-08-05,83355.78348011
2017-08-06,71546.16620014
2017-08-07,145079.83257431
2017-08-08,67855.17594339
2017-08-09,76973.48367104
2017-08-10,89409.44390672
2017-08-11,118235.74247657
2017-08-12,94228.02285846
2017-08-13,75132.57813994
2017-08-14,85752.17914357
2017-08-15,105619.86829288
2017-08-16,105283.64250502
2017-08-17,71990.38570528
2017-08-18,101121.10121904
2017-08-19,103508.66660585
2017-08-20,77229.89822614
2017-08-21,103409.83654306
2017-08-22,107008.04023894
2017-08-23,78650.96205123
2017-08-24,89355.36687948
2017-08-25,57224.25135678
2017-08-26,40494.97273369
2017-08-27,63333.83974881
2017-08-28,103692.44251569
2017-08-29,74558.57577052
2017-08-30,67611.05356376
2017-08-31,62967.75378387
2017-09-01,56865.84580573
2017-09-02,43943.63427477
2017-09-03,49086.73251763
2017-09-04,90776.89537756
2017-09-05,91546.09825371
2017-09-06,78012.39703826
2017-09-07,63287.13322688
2017-09-08,79585.32916627
2017-09-09,51404.70208968
2017-09-10,65576.48957509
2017-09-11,62432.5262229
2017-09-12,66867.43291063
2017-09-13,76186.42298599
2017-09-14,85937.88125922
2017-09-15,122705.47485107
2017-09-16,63124.64423356
2017-09-17,47950.97392094
2017-09-18,75044.38268353
2017-09-19,63970.9355484
2017-09-20,42568.76701604
2017-09-21,44595.14058496
2017-09-22,39769.65140551
2017-09-23,37596.70374771
2017-09-24,25094.6096999
2017-09-25,43591.20038007
2017-09-26,50762.71756169
2017-09-27,55756.51285011
2017-09-28,55268.81456473
2017-09-29,44773.75511568
2017-09-30,34198.21584388
2017-10-01,25775.23568133
2017-10-02,45185.37960615
2017-10-03,40847.07844303
2017-10-04,46574.99834468
2017-10-05,39871.29841098
2017-10-06,35544.51786391
2017-10-07,31345.39416281
2017-10-08,30620.23592714
2017-10-09,47642.38447513
2017-10-10,44288.83810678
2017-10-11,37025.975002
2017-10-12,40509.90167106
2017-10-13,53301.57550646
2017-10-14,34305.7999783
2017-10-15,29039.45481426
2017-10-16,31724.12889607
2017-10-17,40007.75212376
2017-10-18,43003.89449317
2017-10-19,33439.74979867
2017-10-20,41323.28968804
2017-10-21,35899.79154629
2017-10-22,40279.11531462
2017-10-23,132516.21618047
2017-10-24,107270.18404578
2017-10-25,51155.23612433
2017-10-26,33674.85916104
2017-10-27,42138.38105079
2017-10-28,27703.37851622
2017-10-29,38492.26942567
2017-10-30,43037.69198769
2017-10-31,43758.33854195
2017-11-01,51424.92631602
2017-11-02,73117.59221693
2017-11-03,47893.28102568
2017-11-04,28364.85120257
2017-11-05,27540.09621306
2017-11-06,50070.92806506
2017-11-07,68308.98883738
2017-11-08,60915.41544005
2017-11-09,77871.55242024
2017-11-10,69850.7682083
2017-11-11,58391.62386743
2017-11-12,79162.88563402
2017-11-13,213017.01143142
2017-11-14,140546.41983828
2017-11-15,151260.3219875
2017-11-16,142150.57726083
2017-11-17,166931.86751607
2017-11-18,87541.69532291
2017-11-19,95089.4745504
2017-11-20,92770.43612514
2017-11-21,112723.55940217
2017-11-22,114116.62966689
2017-11-23,101108.01605836
2017-11-24,85219.1408894
2017-11-25,58300.11043371
2017-11-26,61781.03352428
2017-11-27,78823.41671579
2017-11-28,81077.45133164
2017-11-29,91002.30007188
2017-11-30,89523.70198356
2017-12-01,62783.12667405
2017-12-02,36010.37795251
2017-12-03,44199.72589511
2017-12-04,53938.16653238
2017-12-05,66122.09212565
2017-12-06,85394.5665019
2017-12-07,113722.49600524
2017-12-08,75202.95300652
2017-12-09,59222.27532276
2017-12-10,46938.05686776
2017-12-11,65259.63695408
2017-12-12,61985.54325232
2017-12-13,53899.0087481
2017-12-14,70475.74386398
2017-12-15,66303.7701293
2017-12-16,34774.6513919
2017-12-17,35429.20783224
2017-12-18,59456.82891562
2017-12-19,66539.83764718
2017-12-20,83497.47841737
2017-12-21,65032.10235653
2017-12-22,73733.13062382
2017-12-23,49502.47082074
2017-12-24,34456.58540551
2017-12-25,37521.0002441
2017-12-26,43446.20868746
2017-12-27,66109.70083805
2017-12-28,63739.5883129
2017-12-29,69409.00265076
2017-12-30,63895.23348384
2017-12-31,42324.74995922
2018-01-01,48353.92252698
2018-01-02,57832.8969765
2018-01-03,52268.35399267
2018-01-04,80432.98343271
2018-01-05,77793.4566023
2018-01-06,60394.51687721
2018-01-07,49748.29144239
2018-01-08,69636.6662121
2018-01-09,62269.89817759
2018-01-10,68323.58243362
2018-01-11,61721.08598202
2018-01-12,57460.18063567
2018-01-13,39243.62650077
2018-01-14,43536.97110418
2018-01-15,51533.38641136
2018-01-16,79493.15967259
2018-01-17,81360.12933881
2018-01-18,66362.26979111
2018-01-19,73735.70179621
2018-01-20,37893.0127784
2018-01-21,38271.21077251
2018-01-22,47526.78461475
2018-01-23,47855.1058724
2018-01-24,50994.83317084
2018-01-25,38624.07832553
2018-01-26,63740.3681458
2018-01-27,26992.15980498
2018-01-28,34765.56796224
2018-01-29,40281.09944108
2018-01-30,48203.87534153
2018-01-31,47911.7806883
2018-02-01,60980.45425842
2018-02-02,74298.5357103
2018-02-03,39261.86383212
2018-02-04,31328.19555009
2018-02-05,75733.60462014
2018-02-06,74702.3146248
2018-02-07,50143.46987737
2018-02-08,35584.32062703
2018-02-09,65049.12770969
2018-02-10,44365.06618395
2018-02-11,58615.1539554
2018-02-12,34723.79478336
2018-02-13,33075.12933558
2018-02-14,42117.99273629
2018-02-15,37790.6462297
2018-02-16,41521.11784899
2018-02-17,21347.76688681
2018-02-18,44512.62746968
2018-02-19,35978.68029624
2018-02-20,33480.450929
2018-02-21,34688.56762353
2018-02-22,28304.38694353
2018-02-23,38869.62381497
2018-02-24,20155.97185801
2018-02-25,17266.77715979
2018-02-26,30189.12854839
2018-02-27,37441.67533446
2018-02-28,40541.45692958
2018-03-01,29774.01580232
2018-03-02,27149.84155866
2018-03-03,24014.40511557
2018-03-04,18502.44618707
2018-03-05,31473.08331632
2018-03-06,28767.00822381
2018-03-07,37637.46778803
2018-03-08,46364.56338424
2018-03-09,48595.10209891
2018-03-10,21869.07044573
2018-03-11,21407.32195089
2018-03-12,28856.22831245
2018-03-13,33646.26743701
2018-03-14,32627.97745259
2018-03-15,37784.8085949
2018-03-16,29606.69180166
2018-03-17,19891.85374693
2018-03-18,21684.12762149
2018-03-19,30746.71484246
2018-03-20,32170.35590441
2018-03-21,29699.1466248
2018-03-22,30896.54178207
2018-03-23,28521.45499697
2018-03-24,20939.26369572
2018-03-25,16792.97183983
2018-03-26,36322.50007695
2018-03-27,25254.78297824
2018-03-28,25086.41063691
2018-03-29,32761.03406834
2018-03-30,43373.01003143
2018-03-31,33926.46398915
2018-04-01,23063.72119088
2018-04-02,28795.52522569
2018-04-03,57352.43126611
2018-04-04,37496.7581685
2018-04-05,48548.78783736
2018-04-06,40481.34445725
2018-04-07,23772.28412979
2018-04-08,13993.44345773
2018-04-09,34316.54416784
2018-04-10,30684.19730496
2018-04-11,33508.61619958
2018-04-12,42680.99544377
2018-04-13,52269.71704742
2018-04-14,18794.77377517
2018-04-15,18713.01538105
2018-04-16,30776.78921352
2018-04-17,81871.96803357
2018-04-18,32182.43172039
2018-04-19,46619.3943416
2018-04-20,65206.92216107
2018-04-21,52916.42066845
2018-04-22,31953.72923779
2018-04-23,38736.65168139
2018-04-24,92233.59855002
2018-04-25,65138.96932817
2018-04-26,39222.08105895
2018-04-27,39330.46765282
2018-04-28,62141.29129974
2018-04-29,27406.3023675
2018-04-30,37816.25106776
2018-05-01,32651.51533383
2018-05-02,31471.9785942
2018-05-03,35711.97104286
2018-05-04,40574.3708523
2018-05-05,21217.25607208
2018-05-06,32484.52786302
2018-05-07,41293.47914614
2018-05-08,38907.70796574
2018-05-09,33802.38897429
2018-05-10,47711.32264697
2018-05-11,46348.8527179
2018-05-12,21935.61498419
2018-05-13,23804.3522996
2018-05-14,43500.62501185
2018-05-15,35222.58541816
2018-05-16,39844.57129934
2018-05-17,34047.71485455
2018-05-18,36883.67047758
2018-05-19,16820.44365544
2018-05-20,18138.13390484
2018-05-21,27657.9077254
2018-05-22,28406.5500099
2018-05-23,37151.248748
2018-05-24,43415.77275016
2018-05-25,35121.18867984
2018-05-26,17619.56669359
2018-05-27,20030.54266551
2018-05-28,33792.239158
2018-05-29,44347.27055339
2018-05-30,31047.99788737
2018-05-31,38681.16784876
2018-06-01,32434.06975265
2018-06-02,15420.50001583
2018-06-03,19909.8607639
2018-06-04,25016.13274825
2018-06-05,27610.73025862
2018-06-06,29335.24656393
2018-06-07,29120.06333964
2018-06-08,26406.22434853
2018-06-09,15191.02444935
2018-06-10,25841.85183561
2018-06-11,45435.44784195
2018-06-12,36119.97469462
2018-06-13,36152.48854201
2018-06-14,41198.03167887
2018-06-15,30333.57597536
2018-06-16,17384.74833704
2018-06-17,18848.98497832
2018-06-18,25884.65673774
2018-06-19,27047.10077915
2018-06-20,26974.95149437
2018-06-21,30837.05907036
2018-06-22,42567.68179476
2018-06-23,18633.13391338
2018-06-24,23364.77049492
2018-06-25,36263.88999185
2018-06-26,25586.02590242
2018-06-27,33218.19613969
2018-06-28,25043.71222107
2018-06-29,26943.25421433
2018-06-30,21667.08147657
2018-07-01,15000.26297814
2018-07-02,31456.18966758
2018-07-03,44688.83755208
2018-07-04,23263.41579002
2018-07-05,32521.69306906
2018-07-06,37675.41834274
2018-07-07,13888.76879715
2018-07-08,19066.9922637
2018-07-09,26528.17101294
2018-07-10,27726.57822573
2018-07-11,28588.02939225
2018-07-12,24680.15245995
2018-07-13,33986.49720499
2018-07-14,14351.40860908
2018-07-15,13671.19328561
2018-07-16,23368.07540599
2018-07-17,26225.22472444
2018-07-18,32359.60923524
2018-07-19,28826.11388935
2018-07-20,26744.11839116
2018-07-21,16210.2133437
2018-07-22,12387.05231854
2018-07-23,26331.75620898
2018-07-24,33760.8370118
2018-07-25,32261.01085019
2018-07-26,24849.60450721
2018-07-27,29492.47916229
2018-07-28,11460.59893165
2018-07-29,11833.23894125
2018-07-30,26708.95183464
2018-07-31,27558.18315631
2018-08-01,32488.03948644
2018-08-02,20408.40458311
2018-08-03,26033.55325783
2018-08-04,18618.62815512
2018-08-05,11815.35210769
2018-08-06,25975.14376808
2018-08-07,24690.04726109
2018-08-08,33409.57256091
2018-08-09,32451.65289083
2018-08-10,32223.74373409
2018-08-11,19801.24508084
2018-08-12,14634.31878946
2018-08-13,30243.623308
2018-08-14,40692.91652499
2018-08-15,41927.1368672
2018-08-16,22507.78229541
2018-08-17,19805.51542786
2018-08-18,13082.7515958
2018-08-19,10261.88451796
2018-08-20,23317.81329379
2018-08-21,22349.45491955
2018-08-22,31102.8931782
2018-08-23,32529.31879345
2018-08-24,27538.21184664
2018-08-25,13706.2419179
