time,FlowInExUSD
2014-01-24,17732180.47717093
2014-01-25,10027047.249629822
2014-01-26,13369938.038694872
2014-01-27,22952992.81000395
2014-01-28,21496414.074464574
2014-01-29,13756015.988914108
2014-01-30,12586641.375047028
2014-01-31,10529346.646369556
2014-02-01,9074261.86698454
2014-02-02,10131553.822258469
2014-02-03,8267753.184588411
2014-02-04,10719441.39779452
2014-02-05,12192832.368389916
2014-02-06,14087604.232761592
2014-02-07,47837688.52355182
2014-02-08,13349753.14895876
2014-02-09,10880581.12578166
2014-02-10,30629966.484075826
2014-02-11,20409746.31030527
2014-02-12,11809546.93325267
2014-02-13,13277363.611071063
2014-02-14,21210134.714983474
2014-02-15,11139493.869787311
2014-02-16,22719834.069377247
2014-02-17,14761783.2157425
2014-02-18,15051371.492198292
2014-02-19,10782124.029693432
2014-02-20,16881751.893565338
2014-02-21,12137296.316231797
2014-02-22,13442716.23329668
2014-02-23,12149449.50442137
2014-02-24,34296631.194839746
2014-02-25,40051108.67324306
2014-02-26,17080043.64890917
2014-02-27,14015959.12143554
2014-02-28,10989682.006428115
2014-03-01,7136244.571047157
2014-03-02,6769433.395503832
2014-03-03,26840680.874550868
2014-03-04,30917609.656985074
2014-03-05,17877301.897323567
2014-03-06,13584283.256595785
2014-03-07,11930094.765631204
2014-03-08,11751976.38592601
2014-03-09,6796699.143911093
2014-03-10,14292176.886197688
2014-03-11,9243552.584062375
2014-03-12,16529457.81754715
2014-03-13,11759792.980587196
2014-03-14,9904065.340389488
2014-03-15,7655983.746381884
2014-03-16,6041020.174186663
2014-03-17,11708566.326356947
2014-03-18,11487968.121920737
2014-03-19,12559330.64770328
2014-03-20,17102575.86354766
2014-03-21,13495913.70236842
2014-03-22,9420409.919207964
2014-03-23,4520538.65458499
2014-03-24,12422026.186984725
2014-03-25,10990150.072065225
2014-03-26,12444309.578239039
2014-03-27,28010977.427541625
2014-03-28,23506399.74888956
2014-03-29,7437921.702132659
2014-03-30,15834461.45058744
2014-03-31,12551465.790890364
2014-04-01,13844165.638764612
2014-04-02,14091336.343980312
2014-04-03,13179438.333577981
2014-04-04,10512193.229992649
2014-04-05,7498640.551730453
2014-04-06,7987835.326336825
2014-04-07,7698160.1181869935
2014-04-08,6600211.740743935
2014-04-09,8902653.872093434
2014-04-10,21016161.9884964
2014-04-11,13142731.640308265
2014-04-12,5640248.768216565
2014-04-13,6120701.214436733
2014-04-14,11892801.647099715
2014-04-15,16060300.630096735
2014-04-16,20252048.44502522
2014-04-17,12245683.02535744
2014-04-18,8615669.540547159
2014-04-19,5605513.823628124
2014-04-20,4642167.587851279
2014-04-21,7000615.933906308
2014-04-22,8307712.90338181
2014-04-23,7269372.6327938195
2014-04-24,8219775.900132908
2014-04-25,15467612.479456488
2014-04-26,7656717.888248435
2014-04-27,7482955.9460163135
2014-04-28,11408248.691662494
2014-04-29,10515690.259296982
2014-04-30,8411195.121736918
2014-05-01,7663281.14047447
2014-05-02,5460361.710401177
2014-05-03,4399559.740124592
2014-05-04,6888471.699898071
2014-05-05,8142659.45036028
2014-05-06,7365137.309037941
2014-05-07,10318689.305911472
2014-05-08,6612568.03357475
2014-05-09,7063335.111230339
2014-05-10,5208782.373729452
2014-05-11,6924816.008210356
2014-05-12,6853539.419006753
2014-05-13,6934329.213762164
2014-05-14,8046566.092640101
2014-05-15,8968915.770706031
2014-05-16,8275089.877783968
2014-05-17,3350611.521487105
2014-05-18,4998466.183089859
2014-05-19,8049261.529732677
2014-05-20,16732918.855357952
2014-05-21,10023263.742945189
2014-05-22,16983502.694710165
2014-05-23,18472231.145207874
2014-05-24,5922930.557729052
2014-05-25,19290810.766698647
2014-05-26,14328173.706296915
2014-05-27,20323973.246782
2014-05-28,14852243.619523903
2014-05-29,10335368.023719577
2014-05-30,17819259.640393425
2014-05-31,14721941.586050024
2014-06-01,21634694.55024214
2014-06-02,19911704.141942315
2014-06-03,17134239.155608397
2014-06-04,15847981.847406264
2014-06-05,16826322.431909636
2014-06-06,10004948.312721243
2014-06-07,8804694.418277616
2014-06-08,8166811.6342978915
2014-06-09,9282092.627640301
2014-06-10,13750228.126853712
2014-06-11,9849098.168866312
2014-06-12,18073306.42938103
2014-06-13,18366527.09986791
2014-06-14,12534560.741144717
2014-06-15,6098985.113300891
2014-06-16,16097134.456294756
2014-06-17,9511409.760074409
2014-06-18,11259808.148085853
2014-06-19,13995592.422565011
2014-06-20,8882111.001144584
2014-06-21,7357688.407503175
2014-06-22,6108702.7431556145
2014-06-23,12278802.020101128
2014-06-24,10655169.829490414
2014-06-25,13733045.928028218
2014-06-26,10149933.960775748
2014-06-27,10743273.159463167
2014-06-28,6512940.401212057
2014-06-29,7355765.954044693
2014-06-30,18178062.426337123
2014-07-01,27494778.04970024
2014-07-02,17091772.579867344
2014-07-03,13273372.031498302
2014-07-04,11241625.135841262
2014-07-05,8116962.168689814
2014-07-06,5515954.359837818
2014-07-07,12515101.676124303
2014-07-08,9668154.580685526
2014-07-09,8746648.897623744
2014-07-10,12045718.29898865
2014-07-11,8705611.675388942
2014-07-12,11864535.555253332
2014-07-13,12035851.328184998
2014-07-14,9522058.660448957
2014-07-15,10620059.608220158
2014-07-16,14881576.96987804
2014-07-17,10110374.775749456
2014-07-18,14194947.781497533
2014-07-19,5928972.875932536
2014-07-20,6969054.216513125
2014-07-21,12247045.61662933
2014-07-22,12610269.681537895
2014-07-23,11375821.015443884
2014-07-24,15904670.628221422
2014-07-25,13174852.321775408
2014-07-26,8557378.411798377
2014-07-27,7372293.193222075
2014-07-28,13258641.653281892
2014-07-29,9386970.979471063
2014-07-30,13489189.351307748
2014-07-31,11562731.303113284
2014-08-01,12691379.61281401
2014-08-02,9013032.60524783
2014-08-03,5123115.403729876
2014-08-04,13028592.778995674
2014-08-05,14919943.271350356
2014-08-06,12575696.108199796
2014-08-07,10032552.576966422
2014-08-08,10560293.281559331
2014-08-09,6284051.629568594
2014-08-10,8754941.569590718
2014-08-11,10752929.7928306
2014-08-12,15448643.684182035
2014-08-13,17707784.14453989
2014-08-14,19943148.21595132
2014-08-15,18590708.467535257
2014-08-16,9815867.617987394
2014-08-17,16717075.609722747
2014-08-18,27293670.79669427
2014-08-19,15910875.432661928
2014-08-20,14196236.146921538
2014-08-21,20723153.30379497
2014-08-22,13022709.090336556
2014-08-23,7567279.34990619
2014-08-24,8013745.514053615
2014-08-25,19929031.102444325
2014-08-26,15771047.206085248
2014-08-27,14661224.094495982
2014-08-28,12537389.243887687
2014-08-29,11360691.878660673
2014-08-30,11298264.25325922
2014-08-31,9313493.604641581
2014-09-01,10477730.651153466
2014-09-02,13240673.927828176
2014-09-03,9406311.058553757
2014-09-04,13269589.02436223
2014-09-05,9983199.592972588
2014-09-06,8137942.071810013
2014-09-07,6954371.354209411
2014-09-08,10921843.440667884
2014-09-09,17190996.588642236
2014-09-10,14460602.346569628
2014-09-11,11156438.928448679
2014-09-12,9083003.768844476
2014-09-13,7012465.977973635
2014-09-14,7645440.172910288
2014-09-15,11056787.231818194
2014-09-16,10626658.020185156
2014-09-17,11660635.422155319
2014-09-18,18937931.48569136
2014-09-19,21080039.613879845
2014-09-20,11185877.505512267
2014-09-21,11866605.737348283
2014-09-22,10627598.891988903
2014-09-23,18781611.415889088
2014-09-24,14181102.2460955
2014-09-25,10842092.529261023
2014-09-26,13505874.757324371
2014-09-27,7298031.517388257
2014-09-28,10792339.884142866
2014-09-29,13714858.261833481
2014-09-30,11979136.33021972
2014-10-01,11378576.195262795
2014-10-02,11447919.190865913
2014-10-03,19955292.452713773
2014-10-04,17455005.65644877
2014-10-05,45994782.26063288
2014-10-06,19348663.119215578
2014-10-07,12258698.928940512
2014-10-08,17710585.224006847
2014-10-09,22084680.842616864
2014-10-10,16187515.753094075
2014-10-11,12239080.1032758
2014-10-12,7500123.614613869
2014-10-13,16165283.015376912
2014-10-14,17187811.757101353
2014-10-15,12127558.07287136
2014-10-16,12168942.93191516
2014-10-17,10408657.206989639
2014-10-18,8355334.846471068
2014-10-19,9063447.971947726
2014-10-20,11201394.292910308
2014-10-21,10741620.781390183
2014-10-22,21769280.497199237
2014-10-23,12342405.923557213
2014-10-24,11991455.873727024
2014-10-25,7704689.594361679
2014-10-26,6973664.79108324
2014-10-27,9797023.72519469
2014-10-28,11128297.517431697
2014-10-29,10734914.661563048
2014-10-30,12525989.114582147
2014-10-31,9177018.828616062
2014-11-01,7695204.17052487
2014-11-02,5876541.135028556
2014-11-03,9789073.890334874
2014-11-04,19721576.65474632
2014-11-05,12085551.068303544
2014-11-06,14553401.388093712
2014-11-07,13822205.802818438
2014-11-08,8223667.386982664
2014-11-09,10776848.390872153
2014-11-10,17526370.79274088
2014-11-11,11232675.733043848
2014-11-12,33489506.490874235
2014-11-13,34890303.22269826
2014-11-14,23060553.781059176
2014-11-15,15648035.259106437
2014-11-16,14188816.012281613
2014-11-17,24959000.480395265
2014-11-18,21082349.81834807
2014-11-19,16853457.129455395
2014-11-20,14030371.1176807
2014-11-21,12303955.880935157
2014-11-22,7925847.604578489
2014-11-23,8586005.860952312
2014-11-24,16629451.326835684
2014-11-25,16846978.319007277
2014-11-26,13119611.643416733
2014-11-27,8853800.649395876
2014-11-28,14415014.641969765
2014-11-29,13403602.08263328
2014-11-30,9087679.033316484
2014-12-01,11603106.059021996
2014-12-02,16380852.61696156
2014-12-03,14499299.549347281
2014-12-04,23472431.425114024
2014-12-05,18464832.760213427
2014-12-06,10520677.048091864
2014-12-07,9305963.7562342
2014-12-08,19547709.30365949
2014-12-09,13378758.255518543
2014-12-10,12455288.586752657
2014-12-11,14911812.551379994
2014-12-12,10137790.799462536
2014-12-13,9932136.673001053
2014-12-14,7084489.846751241
2014-12-15,11239831.52752846
2014-12-16,16256282.020802949
2014-12-17,18398493.12777937
2014-12-18,20135506.3115916
2014-12-19,13563945.799556747
2014-12-20,11716791.507102974
2014-12-21,8122035.810436632
2014-12-22,15550020.50259222
2014-12-23,17668102.317743845
2014-12-24,10170634.1752285
2014-12-25,10868884.093790306
2014-12-26,9720915.06537919
2014-12-27,10330667.634008108
2014-12-28,5755907.490894946
2014-12-29,10191662.054198252
2014-12-30,8418055.523673937
2014-12-31,10665861.368220357
2015-01-01,5242781.507112852
2015-01-02,6717779.221345865
2015-01-03,14423397.592527997
2015-01-04,17002621.56310752
2015-01-05,14223712.323900783
2015-01-06,10473478.78675865
2015-01-07,13340373.172681224
2015-01-08,11400809.006134069
2015-01-09,18221802.141938183
2015-01-10,15099983.097238012
2015-01-11,15964613.82594252
2015-01-12,19081788.158367466
2015-01-13,25115933.565036483
2015-01-14,26805853.087354515
2015-01-15,19951690.225546855
2015-01-16,15100106.2369068
2015-01-17,9547144.011516543
2015-01-18,10357764.02191302
2015-01-19,10279097.442335214
2015-01-20,11608188.327638282
2015-01-21,17767227.83825359
2015-01-22,15093655.864866711
2015-01-23,13589212.732796056
2015-01-24,10434021.433296843
2015-01-25,9909775.211075764
2015-01-26,28523473.687687255
2015-01-27,14110120.546529392
2015-01-28,13692391.985176165
2015-01-29,16010651.079983111
2015-01-30,12229382.46208679
2015-01-31,10303532.538157128
2015-02-01,7418896.90708087
2015-02-02,11280841.418601952
2015-02-03,12635197.065181488
2015-02-04,10134303.75722973
2015-02-05,10011610.860084178
2015-02-06,9899400.124047237
2015-02-07,8836304.088007793
2015-02-08,7763744.740988943
2015-02-09,10066128.264747988
2015-02-10,10426105.547214912
2015-02-11,11648935.666491864
2015-02-12,7256137.424023137
2015-02-13,17086911.751757316
2015-02-14,12679668.744298568
2015-02-15,10879895.506851466
2015-02-16,7891977.550375216
2015-02-17,9202722.938964993
2015-02-18,9033042.97943118
2015-02-19,7647395.510486312
2015-02-20,9345901.33737969
2015-02-21,5792358.664428095
2015-02-22,5407721.137082847
2015-02-23,10243622.421666209
2015-02-24,8073562.010026776
2015-02-25,9713522.679392362
2015-02-26,8579212.429183286
2015-02-27,17887122.426085968
2015-02-28,7430645.874540166
2015-03-01,7132797.6274551945
2015-03-02,15114220.746809429
2015-03-03,15838556.449310647
2015-03-04,12506229.48748871
2015-03-05,13409706.321248269
2015-03-06,12349824.523974005
2015-03-07,8617450.011536617
2015-03-08,7247212.036003845
2015-03-09,15837491.836455034
2015-03-10,17750890.698875047
2015-03-11,12666515.441524561
2015-03-12,13630539.29167402
2015-03-13,15206979.310517753
2015-03-14,8815725.925559511
2015-03-15,5394767.754312997
2015-03-16,10489644.294002736
2015-03-17,10657097.106615832
2015-03-18,18508076.422395714
2015-03-19,16776218.641672945
2015-03-20,11753158.099440623
2015-03-21,8780760.996597685
2015-03-22,7625425.808082554
2015-03-23,12394879.78695464
2015-03-24,14626917.029190216
2015-03-25,13711707.076634703
2015-03-26,14424413.515740272
2015-03-27,11653433.082982412
2015-03-28,8901920.345521584
2015-03-29,8695146.205149993
2015-03-30,10666971.550627237
2015-03-31,10410876.02755586
2015-04-01,9281546.984684626
2015-04-02,11037495.148030749
2015-04-03,10177667.210977525
2015-04-04,5686103.461053242
2015-04-05,7506806.446949019
2015-04-06,9018051.906893292
2015-04-07,11320328.791212928
2015-04-08,14200973.966751331
2015-04-09,10844712.453576315
2015-04-10,9801949.499824582
2015-04-11,8292147.995599613
2015-04-12,6548553.444641196
2015-04-13,15463220.727765718
2015-04-14,14557882.865552444
2015-04-15,10688103.914914094
2015-04-16,12280618.327610824
2015-04-17,11952143.867740203
2015-04-18,8952653.449928945
2015-04-19,6482649.504262127
2015-04-20,10414134.612248687
2015-04-21,10802185.50124196
2015-04-22,10041752.29924994
2015-04-23,9031952.478870649
2015-04-24,10554173.597821657
2015-04-25,8311562.188890098
2015-04-26,10946199.389937216
2015-04-27,13852943.368651144
2015-04-28,11348781.9497941
2015-04-29,9429932.701511009
2015-04-30,13033144.915839491
2015-05-01,10039614.52546605
2015-05-02,5451687.0033218255
2015-05-03,10314738.198914012
2015-05-04,12967837.042862736
2015-05-05,9490541.12819716
2015-05-06,10836623.829381026
2015-05-07,10077606.073141333
2015-05-08,13586241.542816171
2015-05-09,9208947.3353121
2015-05-10,6722978.5031983005
2015-05-11,13208661.852429876
2015-05-12,10564033.926681109
2015-05-13,14351018.64511028
2015-05-14,11324098.131124
2015-05-15,8684026.178682841
2015-05-16,6798188.867968119
2015-05-17,5290609.097933488
2015-05-18,10982136.402154716
2015-05-19,11193849.92476094
2015-05-20,11261824.563235627
2015-05-21,11408550.773984317
2015-05-22,14243014.798762595
2015-05-23,8141358.85313953
2015-05-24,7792277.104377576
2015-05-25,9850064.033378758
2015-05-26,11412396.66867635
2015-05-27,13292666.597947253
2015-05-28,10533968.797375096
2015-05-29,11953731.467934012
2015-05-30,9461267.445408178
2015-05-31,7663923.317964371
2015-06-01,14144184.8110146
2015-06-02,13152248.763814831
2015-06-03,12054610.132007293
2015-06-04,10783563.45730306
2015-06-05,11554587.785453431
2015-06-06,7945428.401431008
2015-06-07,7838922.997506317
2015-06-08,14789645.729046708
2015-06-09,12262053.195512176
2015-06-10,11330409.885458816
2015-06-11,10998428.239989337
2015-06-12,11700910.426994784
2015-06-13,9510891.066482065
2015-06-14,9968275.635019619
2015-06-15,15523614.88863539
2015-06-16,24312933.118521594
2015-06-17,22216504.815266125
2015-06-18,16040807.092017362
2015-06-19,26797712.52868264
2015-06-20,10122499.794808948
2015-06-21,7611080.729140411
2015-06-22,11583403.692251004
2015-06-23,11315037.606064344
2015-06-24,12869160.004136208
2015-06-25,11849812.616604654
2015-06-26,14495644.806129115
2015-06-27,11163576.986946343
2015-06-28,9209735.341587367
2015-06-29,19096881.52896305
2015-06-30,20890046.7458128
2015-07-01,17151212.49190993
2015-07-02,15290293.298006903
2015-07-03,12590691.322026376
2015-07-04,9317449.234087277
2015-07-05,19691425.848781716
2015-07-06,25985011.092364065
2015-07-07,19222603.8092005
2015-07-08,14706449.47217224
2015-07-09,23630365.24320976
2015-07-10,36373775.62233667
2015-07-11,20314057.40197352
2015-07-12,18980644.496441927
2015-07-13,19830117.40771163
2015-07-14,18113265.61272383
2015-07-15,17233666.315341108
2015-07-16,20021105.203399803
2015-07-17,13672303.134398852
2015-07-18,12692383.036646925
2015-07-19,10320868.404566877
2015-07-20,11293759.146706598
2015-07-21,13338387.505899416
2015-07-22,11657604.985595932
2015-07-23,14385206.76689648
2015-07-24,19753674.572933078
2015-07-25,11772588.205950145
2015-07-26,8302617.381348283
2015-07-27,14971609.548188904
2015-07-28,21194826.166182805
2015-07-29,14262364.314324263
2015-07-30,15396818.751302948
2015-07-31,15258511.58082115
2015-08-01,12522554.138704116
2015-08-02,9005612.70561817
2015-08-03,13576474.164877305
2015-08-04,18582228.91321099
2015-08-05,23402590.20422668
2015-08-06,19146874.892828457
2015-08-07,19003221.1474026
2015-08-08,22997326.714525845
2015-08-09,10812662.28908485
2015-08-10,16288052.179025363
2015-08-11,17065670.58797955
2015-08-12,19612450.60316145
2015-08-13,15527165.375957593
2015-08-14,26735049.920854688
2015-08-15,12507752.789682956
2015-08-16,20265915.065103114
2015-08-17,38049579.1602492
2015-08-18,29401936.431271397
2015-08-19,22261568.61057229
2015-08-20,22006521.594211128
2015-08-21,14067049.931031412
2015-08-22,12906174.494211849
2015-08-23,9732063.593321653
2015-08-24,26331631.26760932
2015-08-25,23903671.62358088
2015-08-26,19287320.297961265
2015-08-27,16643752.066265188
2015-08-28,20626712.772802353
2015-08-29,9155963.192485465
2015-08-30,6465829.000041879
2015-08-31,13035501.608264215
2015-09-01,14009767.897449601
2015-09-02,12938300.056091445
2015-09-03,17815581.337921478
2015-09-04,15065605.279227976
2015-09-05,12077837.984275814
2015-09-06,13401610.718296908
2015-09-07,11363991.108398048
2015-09-08,17135737.168069415
2015-09-09,18429719.031911705
2015-09-10,21403091.439903542
2015-09-11,15437332.066341193
2015-09-12,8689431.705699503
2015-09-13,11067786.506942738
2015-09-14,15932737.952464936
2015-09-15,17430430.109515116
2015-09-16,21930761.370893877
2015-09-17,16748511.221568132
2015-09-18,15252341.840186447
2015-09-19,9319940.06587748
2015-09-20,8550176.425588675
2015-09-21,18630800.860085208
2015-09-22,18527180.952181425
2015-09-23,11828455.993840996
2015-09-24,12302599.625406452
2015-09-25,16123789.123822091
2015-09-26,11120840.378014913
2015-09-27,6848988.1287051905
2015-09-28,19166861.08851257
2015-09-29,20443268.207585465
2015-09-30,15703945.05584694
2015-10-01,21783189.656676296
2015-10-02,20029424.16768266
2015-10-03,13535885.2830241
2015-10-04,10167543.466374025
2015-10-05,15051868.780149288
2015-10-06,17766970.118475493
2015-10-07,15269651.841910224
2015-10-08,22921786.80151329
2015-10-09,14156222.004641507
2015-10-10,11415479.252362847
2015-10-11,10591792.200170552
2015-10-12,18471439.70965177
2015-10-13,23280967.743475497
2015-10-14,24952534.16105012
2015-10-15,22009115.237906706
2015-10-16,29397209.841931004
2015-10-17,32723015.895677734
2015-10-18,16215647.051712062
2015-10-19,23954811.81914057
2015-10-20,24903898.861948296
2015-10-21,21295668.668847542
2015-10-22,26423915.30812257
2015-10-23,23159269.169198785
2015-10-24,21107392.522328682
2015-10-25,27666632.53779046
2015-10-26,27300158.98803679
2015-10-27,31995441.272974335
2015-10-28,38835673.78945264
2015-10-29,46781545.45418126
2015-10-30,54154981.9179248
2015-10-31,36639249.83809306
2015-11-01,38072215.123551
2015-11-02,63745063.45603898
2015-11-03,82182565.31127173
2015-11-04,84140133.86956239
2015-11-05,77239943.34914799
2015-11-06,48862337.160036795
2015-11-07,43100750.817438684
2015-11-08,33960234.7940872
2015-11-09,51393755.74071246
2015-11-10,46103494.135951266
2015-11-11,52813038.55019515
2015-11-12,49995792.45062659
2015-11-13,41045948.0224093
2015-11-14,33740094.757737234
2015-11-15,35806417.338493325
2015-11-16,38138597.43089558
2015-11-17,36384421.292956546
2015-11-18,33232661.11175689
2015-11-19,34662775.90122464
2015-11-20,30363561.374591153
2015-11-21,25725866.7538397
2015-11-22,19488994.535094317
2015-11-23,23176033.950337373
2015-11-24,26230511.17493656
2015-11-25,34226034.88488385
2015-11-26,51697342.59572457
2015-11-27,37954446.49109807
2015-11-28,28991861.313855544
2015-11-29,28051060.131400105
2015-11-30,43469427.84625144
2015-12-01,73983358.0987357
2015-12-02,41072876.34338677
2015-12-03,30214194.91239513
2015-12-04,29109138.70740304
2015-12-05,52204774.75661137
2015-12-06,50341046.954868264
2015-12-07,43178914.07565195
2015-12-08,43745119.81271261
2015-12-09,53370822.25345636
2015-12-10,44233274.37748211
2015-12-11,56843837.26713308
2015-12-12,44553307.415427856
2015-12-13,40538181.10985275
2015-12-14,50373903.90079043
2015-12-15,58586685.68680767
2015-12-16,53906929.0467651
2015-12-17,43705217.6535223
2015-12-18,52238966.30984586
2015-12-19,45818790.99994432
2015-12-20,43717735.93495228
2015-12-21,56053642.67582891
2015-12-22,49426856.67640844
2015-12-23,52098784.979662515
2015-12-24,60166930.36327368
2015-12-25,38158087.32580732
2015-12-26,46174748.96532594
2015-12-27,16967364.195245277
2015-12-28,21476189.602096375
2015-12-29,22037873.11866804
2015-12-30,21502393.24343227
2015-12-31,24292706.901407916
2016-01-01,13923985.941805486
2016-01-02,11208768.486223986
2016-01-03,16503941.101331288
2016-01-04,19816246.054033656
2016-01-05,22585724.393959377
2016-01-06,18969855.137192577
2016-01-07,44092548.64045194
2016-01-08,31902849.414784394
2016-01-09,16551246.469670257
2016-01-10,15014136.547760593
2016-01-11,24473404.818414416
2016-01-12,22370280.03556492
2016-01-13,31850962.395580992
2016-01-14,21131680.92183102
2016-01-15,45483399.535918444
2016-01-16,31709971.17211695
2016-01-17,16888542.55042811
2016-01-18,21675796.346761815
2016-01-19,22764386.48426342
2016-01-20,47868731.32694674
2016-01-21,34953508.54277896
2016-01-22,37719036.51773754
2016-01-23,24073498.435445797
2016-01-24,27745933.55251303
2016-01-25,41517417.02369389
2016-01-26,33577056.257606715
2016-01-27,37215138.0381862
2016-01-28,27814466.42212397
2016-01-29,41043811.776335925
2016-01-30,24984211.726498056
2016-01-31,20744652.95710467
2016-02-01,36615547.042182
2016-02-02,34094356.10284112
2016-02-03,29518981.272155024
2016-02-04,39728404.84329782
2016-02-05,39016918.05535695
2016-02-06,26112778.55009784
2016-02-07,18840321.278278384
2016-02-08,26478886.59508
2016-02-09,33167630.822549533
2016-02-10,50824815.374310285
2016-02-11,37438321.97148887
2016-02-12,35875597.561984986
2016-02-13,30060753.408561666
2016-02-14,36155846.25792451
2016-02-15,46459453.399173625
2016-02-16,39442171.50432988
2016-02-17,42727967.6257409
2016-02-18,44112795.36004225
2016-02-19,39219381.46952842
2016-02-20,44168875.39915496
2016-02-21,41785645.379116476
2016-02-22,41568080.63871312
2016-02-23,49718817.1058872
2016-02-24,38558663.091821104
2016-02-25,40668947.49661488
2016-02-26,48785523.33011214
2016-02-27,32547417.017793644
2016-02-28,58460562.82097587
2016-02-29,94890665.5822878
2016-03-01,91148607.4959831
2016-03-02,79600581.14687863
2016-03-03,63797354.36703122
2016-03-04,46278680.15927877
2016-03-05,65211857.63486287
2016-03-06,37668252.73346349
2016-03-07,46040215.70577069
2016-03-08,37114126.393830225
2016-03-09,39740202.64824265
2016-03-10,36316380.75644544
2016-03-11,38465864.945066534
2016-03-12,32764859.29323007
2016-03-13,26168616.53835965
2016-03-14,33108788.43240059
2016-03-15,34439305.672526635
2016-03-16,30184269.313689385
2016-03-17,33992914.66522079
2016-03-18,37525333.53453317
2016-03-19,23713934.873106375
2016-03-20,23761736.720528446
2016-03-21,29626988.67777096
2016-03-22,33777160.76984932
2016-03-23,28823318.555008844
2016-03-24,31215876.124960497
2016-03-25,23256494.41493852
2016-03-26,17254529.22236315
2016-03-27,26998620.195219528
2016-03-28,32726469.06820739
2016-03-29,34692876.7643479
2016-03-30,29432595.62488537
2016-03-31,30522001.68002348
2016-04-01,28768882.79407862
2016-04-02,25372104.737458043
2016-04-03,20249678.92850856
2016-04-04,26295441.947371352
2016-04-05,34391807.52787435
2016-04-06,29222621.42489956
2016-04-07,35724769.96467651
2016-04-08,29522038.68817627
2016-04-09,24176751.982977685
2016-04-10,26249718.377860777
2016-04-11,27938951.07645791
2016-04-12,37330396.159423344
2016-04-13,31295119.759472225
2016-04-14,22468435.97683917
2016-04-15,34315130.55488563
2016-04-16,21242538.224378254
2016-04-17,22635386.52337637
2016-04-18,28977563.864637263
2016-04-19,31282727.30634066
2016-04-20,36833355.50313685
2016-04-21,31691714.191835575
2016-04-22,30839046.433741722
2016-04-23,24954408.43994505
2016-04-24,28776245.345946837
2016-04-25,38259899.09112974
2016-04-26,44652299.928080894
2016-04-27,40986397.51626337
2016-04-28,38975669.58859272
2016-04-29,28005260.138907168
2016-04-30,22512635.282411113
2016-05-01,17429912.700746335
2016-05-02,30945149.452983912
2016-05-03,30199960.060370684
2016-05-04,48904470.641506255
2016-05-05,31782108.137334984
2016-05-06,34733692.66025351
2016-05-07,21644091.368334167
2016-05-08,16776242.480935164
2016-05-09,34500902.76418387
2016-05-10,38467442.24751682
2016-05-11,28726714.308258425
2016-05-12,31561130.8330988
2016-05-13,33730322.64778548
2016-05-14,24446654.54370667
2016-05-15,24895525.61160671
2016-05-16,32142116.96450082
2016-05-17,39745846.09867984
2016-05-18,40024526.12762581
2016-05-19,44803033.3865213
2016-05-20,40249701.24192477
2016-05-21,22144257.217594232
2016-05-22,20553044.39374207
2016-05-23,36953584.27171824
2016-05-24,39417188.064879075
2016-05-25,46002703.164769106
2016-05-26,45263342.89336389
2016-05-27,84994485.81408523
2016-05-28,78493154.9209833
2016-05-29,62818056.07149176
2016-05-30,52861506.13881599
2016-05-31,60989162.71030315
2016-06-01,51326581.52045914
2016-06-02,37744478.918976866
2016-06-03,41753325.90756256
2016-06-04,35087678.034959234
2016-06-05,29492835.31434904
2016-06-06,39776090.115539335
2016-06-07,49491536.23247972
2016-06-08,49041597.096776485
2016-06-09,48719810.77326369
2016-06-10,36156052.727874026
2016-06-11,45704483.58362829
2016-06-12,77892304.57579017
2016-06-13,119216705.53991592
2016-06-14,66094310.516136386
2016-06-15,65208433.69451759
2016-06-16,87171972.7770005
2016-06-17,79850183.54675597
2016-06-18,54010445.9691018
2016-06-19,35516655.32271314
2016-06-20,54905653.300242685
2016-06-21,109890528.00526416
2016-06-22,82209095.48390171
2016-06-23,74333225.57451564
2016-06-24,58817881.62382433
2016-06-25,43668731.000008896
2016-06-26,40186421.136537164
2016-06-27,47431434.07515779
2016-06-28,57466860.854003005
2016-06-29,38686093.28997778
2016-06-30,48918541.946341015
2016-07-01,46411238.21637166
2016-07-02,34045095.4909456
2016-07-03,37792257.86075875
2016-07-04,45799377.02042538
2016-07-05,47894961.559283026
2016-07-06,43929705.01090176
2016-07-07,45031629.98824079
2016-07-08,60012982.042298086
2016-07-09,30400947.96464827
2016-07-10,25913401.13152504
2016-07-11,33440423.15665093
2016-07-12,46078358.49799444
2016-07-13,48475742.6660873
2016-07-14,43589722.05162039
2016-07-15,36716764.95472667
2016-07-16,22652829.569525663
2016-07-17,36286278.15816343
2016-07-18,44868983.16919101
2016-07-19,33192606.679722384
2016-07-20,38431013.932787426
2016-07-21,27962709.446485817
2016-07-22,41262582.50503719
2016-07-23,26357540.799569845
2016-07-24,26888891.405461498
2016-07-25,33622846.73910379
2016-07-26,45462691.76801321
2016-07-27,40693753.126613714
2016-07-28,44098873.84356091
2016-07-29,35667723.456136994
2016-07-30,19491358.28394519
2016-07-31,39998288.94198027
2016-08-01,46289746.202858195
2016-08-02,59497979.56550591
2016-08-03,47663128.42409217
2016-08-04,42298678.94477812
2016-08-05,33337125.75681181
2016-08-06,23174863.259807777
2016-08-07,27845673.426798392
2016-08-08,28031671.409916293
2016-08-09,30119481.137054116
2016-08-10,29892399.83337428
2016-08-11,40606056.52993904
2016-08-12,31284025.196975604
