time,CapFutExp10yrUSD
2013-10-14,2621615788.814879
2013-10-15,2741066865.958904
2013-10-16,2679915879.89793
2013-10-17,2785055797.1679626
2013-10-18,2960162299.3080425
2013-10-19,3212224563.2979145
2013-10-20,3226527340.2315674
2013-10-21,3486639870.840382
2013-10-22,3690267707.635091
2013-10-23,3965718731.4064097
2013-10-24,3768463729.3461056
2013-10-25,3598810408.033253
2013-10-26,3485889103.7246256
2013-10-27,3771826385.982492
2013-10-28,3805553965.07791
2013-10-29,3963845687.311965
2013-10-30,3837517734.7046824
2013-10-31,3942169287.265215
2013-11-01,3937652218.1234665
2013-11-02,3971961773.7648263
2013-11-03,4078547318.8774104
2013-11-04,4437959876.96641
2013-11-05,4726289005.335559
2013-11-06,5106145839.977861
2013-11-07,5628538730.585618
2013-11-08,6475190354.361087
2013-11-09,6423122661.549512
2013-11-10,6355710632.484547
2013-11-11,6649858104.544229
2013-11-12,6882143952.515395
2013-11-13,7656050112.696707
2013-11-14,8087391659.4549885
2013-11-15,7926584180.055602
2013-11-16,8458910420.141129
2013-11-17,9421016927.67149
2013-11-18,12768981317.424297
2013-11-19,10616707554.54765
2013-11-20,11558099324.060694
2013-11-21,13993821507.530807
2013-11-22,15589696133.077854
2013-11-23,16199835906.013165
2013-11-24,15673916028.64261
2013-11-25,15851053750.953184
2013-11-26,17791076349.718597
2013-11-27,18701257731.6126
2013-11-28,19566203848.045483
2013-11-29,21924145188.711926
2013-11-30,21742233750.664055
2013-12-01,18736221588.905396
2013-12-02,20219904841.40743
2013-12-03,20470137844.01906
2013-12-04,22051094846.781155
2013-12-05,19963124451.915024
2013-12-06,16023106878.942333
2013-12-07,13675955386.589788
2013-12-08,15228150550.19915
2013-12-09,17415603425.75216
2013-12-10,18992711305.792297
2013-12-11,17016892354.321257
2013-12-12,16976200657.112955
2013-12-13,17090509544.50735
2013-12-14,16580301214.235575
2013-12-15,16799102953.287703
2013-12-16,13180481539.416773
2013-12-17,13273366146.803513
2013-12-18,10230836704.941732
2013-12-19,13331544287.904552
2013-12-20,11673206894.259638
2013-12-21,11611894895.48921
2013-12-22,11962234165.924171
2013-12-23,12797622915.901855
2013-12-24,12657055955.580065
2013-12-25,13195126069.121853
2013-12-26,14590911881.106537
2013-12-27,14058179414.892262
2013-12-28,13928142569.02633
2013-12-29,14151079678.354036
2013-12-30,14316697758.223507
2013-12-31,14197195123.174759
2014-01-01,14642761262.779854
2014-01-02,15276890797.986717
2014-01-03,15711086010.347881
2014-01-04,16127920904.329386
2014-01-05,17567114275.933804
2014-01-06,17801226235.60291
2014-01-07,15639241050.601013
2014-01-08,15977762458.702663
2014-01-09,16186077200.30596
2014-01-10,16614715330.625336
2014-01-11,17321848239.686535
2014-01-12,16459055270.72887
2014-01-13,16025380666.088728
2014-01-14,15878520625.620806
2014-01-15,16381891381.446043
2014-01-16,15891331980.24087
2014-01-17,15443595329.222853
2014-01-18,15774724844.49986
2014-01-19,16333619002.87926
2014-01-20,16148714788.005201
2014-01-21,16050846999.26903
2014-01-22,15957498957.398264
2014-01-23,15801467124.615007
2014-01-24,15220155943.298456
2014-01-25,15676215384.244316
2014-01-26,15873742809.239544
2014-01-27,14475282291.365599
2014-01-28,15401333187.569498
2014-01-29,15464614499.765629
2014-01-30,15584201005.88952
2014-01-31,15658479418.468
2014-02-01,15854030234.557482
2014-02-02,15879761979.816723
2014-02-03,15734578627.977316
2014-02-04,15600530424.624847
2014-02-05,15297085017.388948
2014-02-06,14890323572.140417
2014-02-07,13877000711.731947
2014-02-08,13216871799.374762
2014-02-09,13407107540.425814
2014-02-10,13369771400.845858
2014-02-11,13106016594.886799
2014-02-12,12753025432.389973
2014-02-13,11956896715.360968
2014-02-14,13047618385.504213
2014-02-15,12767223633.00701
2014-02-16,12160684992.707409
2014-02-17,12319034685.662588
2014-02-18,12240396891.181839
2014-02-19,12168358492.624685
2014-02-20,11002542473.938723
2014-02-21,11326196928.901234
2014-02-22,11849942073.113138
2014-02-23,11908311267.64065
2014-02-24,10585251761.877605
2014-02-25,10418713738.747416
2014-02-26,11471025024.268974
2014-02-27,11429062703.638107
2014-02-28,10763944250.490204
2014-03-01,11081528050.57825
2014-03-02,10906157598.959219
2014-03-03,13210495294.026295
2014-03-04,13172179001.043917
2014-03-05,13091349075.605404
2014-03-06,13040786370.531557
2014-03-07,12339464955.166872
2014-03-08,12139993572.385643
2014-03-09,12512899872.058165
2014-03-10,12270726421.07888
2014-03-11,12380446026.11598
2014-03-12,12399003764.480562
2014-03-13,12571291936.122776
2014-03-14,12276333047.547203
2014-03-15,12431541438.436926
2014-03-16,12392167660.092045
2014-03-17,12169859337.646154
2014-03-18,12005278052.02304
2014-03-19,11931659254.431135
2014-03-20,11465142801.824871
2014-03-21,11135241927.555128
2014-03-22,11038219656.978209
2014-03-23,10926744424.902548
2014-03-24,11436948599.97425
2014-03-25,11413044172.373667
2014-03-26,11325107862.759424
2014-03-27,9447121732.33254
2014-03-28,9750677144.50636
2014-03-29,9572407492.069254
2014-03-30,8975396351.706068
2014-03-31,8905293588.204493
2014-04-01,9368384705.583498
2014-04-02,8586669683.442578
2014-04-03,8791237464.154785
2014-04-04,8797237393.098034
2014-04-05,9031598694.361395
2014-04-06,8972524826.44032
2014-04-07,8777738561.800219
2014-04-08,8859268089.145033
2014-04-09,8664742380.64005
2014-04-10,7179497488.81425
2014-04-11,8256767646.151636
2014-04-12,8302802383.84077
2014-04-13,8148457849.897341
2014-04-14,9024718380.544577
2014-04-15,10209543658.23354
2014-04-16,10403189128.555185
2014-04-17,9784313823.51852
2014-04-18,9455593747.183702
2014-04-19,9873955799.95435
2014-04-20,9819533578.131697
2014-04-21,9752077957.499336
2014-04-22,9584539914.31094
2014-04-23,9607160798.866926
2014-04-24,9855510376.922892
2014-04-25,9134134489.650005
2014-04-26,8993613561.936161
2014-04-27,8592281920.547413
2014-04-28,8648293301.5872
2014-04-29,8769465103.443192
2014-04-30,8792684123.470842
2014-05-01,9014909259.84727
2014-05-02,8859532742.956017
2014-05-03,8600131031.420967
2014-05-04,8555420828.441823
2014-05-05,8470783027.045141
2014-05-06,8428004640.63461
2014-05-07,8664645311.815546
2014-05-08,8630223371.171495
2014-05-09,8871644363.169893
2014-05-10,8951678068.456772
2014-05-11,8606352816.992764
2014-05-12,8649266693.744406
2014-05-13,8605116822.65423
2014-05-14,8720053543.737587
2014-05-15,8761957840.02705
2014-05-16,8797371161.709711
2014-05-17,8807269707.548998
2014-05-18,8763448454.295107
2014-05-19,8772588599.69262
2014-05-20,9614905916.010836
2014-05-21,9685995642.447926
2014-05-22,10331351717.768675
2014-05-23,10270804161.824919
2014-05-24,10349601755.420538
2014-05-25,11244946983.622387
2014-05-26,11471782061.146059
2014-05-27,11258080079.123724
2014-05-28,11361891708.48188
2014-05-29,11188980888.532484
2014-05-30,12180268340.072443
2014-05-31,12319080547.84297
2014-06-01,12362590400.21189
2014-06-02,13019330047.854273
2014-06-03,13194364361.263435
2014-06-04,12635822794.164928
2014-06-05,12982156167.0557
2014-06-06,12759577407.795555
2014-06-07,12891059984.064323
2014-06-08,12911632907.471077
2014-06-09,12726120733.103247
2014-06-10,12777840894.262386
2014-06-11,12396662324.829773
2014-06-12,11621606616.591906
2014-06-13,11721747163.950224
2014-06-14,11300563249.350052
2014-06-15,11579383491.777693
2014-06-16,11596626689.05834
2014-06-17,11960846624.88622
2014-06-18,11932968130.740826
2014-06-19,11700316982.555132
2014-06-20,11618126453.382147
2014-06-21,11643029190.838753
2014-06-22,11778649340.791374
2014-06-23,11581250125.8988
2014-06-24,11393768568.237343
2014-06-25,11045977869.391659
2014-06-26,11410303168.966234
2014-06-27,11801814426.71225
2014-06-28,11679724898.41566
2014-06-29,11807060698.48193
2014-06-30,12556397314.939655
2014-07-01,12635744701.965841
2014-07-02,12800239159.511
2014-07-03,12704794593.81694
2014-07-04,12395345766.475626
2014-07-05,12392659107.284954
2014-07-06,12475863896.157633
2014-07-07,12244145461.887148
2014-07-08,12284821088.493288
2014-07-09,12227369189.417852
2014-07-10,12121459603.095976
2014-07-11,12475416566.247364
2014-07-12,12523811900.218458
2014-07-13,12385853136.278875
2014-07-14,12176398063.462778
2014-07-15,12230841484.265003
2014-07-16,12121607562.30411
2014-07-17,12277790962.075758
2014-07-18,12406129896.42695
2014-07-19,12375812551.54667
2014-07-20,12299219816.130112
2014-07-21,12222252465.31731
2014-07-22,12193647495.48527
2014-07-23,12193220591.782938
2014-07-24,11861408337.927917
2014-07-25,11836421976.202833
2014-07-26,11701632399.478346
2014-07-27,11640666645.39976
2014-07-28,11560885630.646627
2014-07-29,11494904768.689058
2014-07-30,11078353323.34013
2014-07-31,11454039264.794638
2014-08-01,11740617530.368896
2014-08-02,11608372792.111372
2014-08-03,11549818243.342014
2014-08-04,11567110481.92462
2014-08-05,11454877912.967726
2014-08-06,11462687297.626698
2014-08-07,11537921295.670113
2014-08-08,11596837803.432854
2014-08-09,11596269267.465115
2014-08-10,11604371953.540308
2014-08-11,11291007266.38927
2014-08-12,11190229034.445284
2014-08-13,10797902285.524845
2014-08-14,9946305388.964373
2014-08-15,9852350755.565617
2014-08-16,10274507084.994728
2014-08-17,9802480984.63759
2014-08-18,9235479915.85528
2014-08-19,9587026822.23925
2014-08-20,10145156931.201796
2014-08-21,10227896351.890451
2014-08-22,10166139435.857098
2014-08-23,9791510133.464077
2014-08-24,10014407795.23767
2014-08-25,9880282085.4448
2014-08-26,10082297482.585878
2014-08-27,10049277892.168924
2014-08-28,9973178302.810173
2014-08-29,10024299357.508673
2014-08-30,9875050290.941614
2014-08-31,9426878449.354658
2014-09-01,9348870708.775948
2014-09-02,9346905419.669926
2014-09-03,9337867206.81588
2014-09-04,9645378742.044722
2014-09-05,9432703741.57426
2014-09-06,9470264237.13972
2014-09-07,9425631610.20364
2014-09-08,9240823605.197287
2014-09-09,9330428718.89234
2014-09-10,9414731218.795324
2014-09-11,9404979725.89193
2014-09-12,9340703019.182133
2014-09-13,9419082815.890003
2014-09-14,9373737605.220924
2014-09-15,9314998188.814606
2014-09-16,9148166044.037905
2014-09-17,8993960135.602163
2014-09-18,8413578794.025837
2014-09-19,7763648585.838695
2014-09-20,8101850938.97173
2014-09-21,7892398729.591766
2014-09-22,7902013172.167215
2014-09-23,8643575046.349077
2014-09-24,8352206595.6823435
2014-09-25,8073250937.811851
2014-09-26,7989847088.820281
2014-09-27,7897382733.601544
2014-09-28,7403714552.113126
2014-09-29,7354875657.914921
2014-09-30,7674430574.021181
2014-10-01,7549332167.600874
2014-10-02,7344771396.322796
2014-10-03,7051952926.82142
2014-10-04,6483492216.5335045
2014-10-05,6365363129.927678
2014-10-06,6443949845.016742
2014-10-07,6577515354.911886
2014-10-08,6988552687.593476
2014-10-09,7132847824.585537
2014-10-10,7077293833.059877
2014-10-11,7136971171.467032
2014-10-12,7451939754.963572
2014-10-13,7730646417.647732
2014-10-14,7906063058.092405
2014-10-15,7782895461.284684
2014-10-16,7540402223.169524
2014-10-17,7538191559.560012
2014-10-18,7717722335.552689
2014-10-19,7666431257.238684
2014-10-20,7518789559.939518
2014-10-21,7598143340.133051
2014-10-22,7511032456.463356
2014-10-23,7048955471.196654
2014-10-24,7051966546.512569
2014-10-25,6821784961.9907675
2014-10-26,6965351467.11101
2014-10-27,6905036679.12135
2014-10-28,6996688955.524873
2014-10-29,6581483583.070513
2014-10-30,6798880346.795502
2014-10-31,6652559859.065678
2014-11-01,6399950452.370619
2014-11-02,6397685644.971423
2014-11-03,6419823762.547682
2014-11-04,6504753275.6240015
2014-11-05,6685407474.543921
2014-11-06,6900344698.816771
2014-11-07,6751392085.602962
2014-11-08,6822262391.722093
2014-11-09,7175542119.920367
2014-11-10,7213051060.455093
2014-11-11,7259047085.364074
2014-11-12,8340049000.464065
2014-11-13,8326880279.8743925
2014-11-14,7862772306.552813
2014-11-15,7460412460.461443
2014-11-16,7701621594.00048
2014-11-17,7648410595.090318
2014-11-18,7379436915.170008
2014-11-19,7453598759.398269
2014-11-20,7030709858.441393
2014-11-21,6923618060.259669
2014-11-22,6957476264.121745
2014-11-23,7260011598.675042
2014-11-24,7442211164.050406
2014-11-25,7437656515.578752
2014-11-26,7255691782.140076
2014-11-27,7295338499.655085
2014-11-28,7460690405.5796585
2014-11-29,7424931502.759504
2014-11-30,7476730659.417701
2014-12-01,7485208237.628601
2014-12-02,7561102593.569533
2014-12-03,7422419510.268994
2014-12-04,7282982532.578117
2014-12-05,7472381937.128778
2014-12-06,7407571285.764367
2014-12-07,7437375347.485556
2014-12-08,7172478992.261689
2014-12-09,6933519584.836327
2014-12-10,6869980248.364449
2014-12-11,6884194428.457566
2014-12-12,6975145954.31749
2014-12-13,6897342984.731794
2014-12-14,7032522200.571731
2014-12-15,6855231793.297812
2014-12-16,6490356454.780958
2014-12-17,6326243203.798989
2014-12-18,6192339094.405191
2014-12-19,6285924586.262699
2014-12-20,6519587790.440648
2014-12-21,6340505016.578892
2014-12-22,6554991308.526415
2014-12-23,6638933407.82471
2014-12-24,6381264806.306054
2014-12-25,6301691076.522066
2014-12-26,6503626434.231143
2014-12-27,6242179761.809066
2014-12-28,6262933350.524813
2014-12-29,6185156462.327945
2014-12-30,6133474464.542791
2014-12-31,6335551277.114721
2015-01-01,6219423373.743325
2015-01-02,6242629501.401125
2015-01-03,5644174820.086985
2015-01-04,5203433593.808408
2015-01-05,5434150013.889431
2015-01-06,5682197792.266655
2015-01-07,5879659810.369603
2015-01-08,5619077494.128176
2015-01-09,5780435361.839744
2015-01-10,5459021429.481889
2015-01-11,5311426170.7825365
2015-01-12,5308812468.042194
2015-01-13,4429246226.715672
2015-01-14,3471361056.8851485
2015-01-15,4196878949.1876636
2015-01-16,4103169176.4754705
2015-01-17,3949672153.605231
2015-01-18,4173277028.7754745
2015-01-19,4287270676.51186
2015-01-20,4189013129.281305
2015-01-21,4505081522.932891
2015-01-22,4618707876.71648
2015-01-23,4608627052.879707
2015-01-24,4924014215.191226
2015-01-25,5031572339.133879
2015-01-26,5415878358.856044
2015-01-27,5234153757.523406
2015-01-28,4660592596.5922165
2015-01-29,4625551490.639124
2015-01-30,4525585969.815913
2015-01-31,4297062185.3942175
2015-02-01,4490524137.978248
2015-02-02,4747310655.121439
2015-02-03,4503864353.21978
2015-02-04,4484311324.971223
2015-02-05,4291230041.628802
2015-02-06,4404339635.187187
2015-02-07,4521562680.599105
2015-02-08,4430468505.598426
2015-02-09,4365962578.239711
2015-02-10,4368428406.92821
2015-02-11,4341001856.357371
2015-02-12,4402143963.957149
2015-02-13,4678586071.793868
2015-02-14,5095482940.528392
2015-02-15,4637083024.3037405
2015-02-16,4649863271.594579
2015-02-17,4824424598.071684
2015-02-18,4668077880.932783
2015-02-19,4784453135.614238
2015-02-20,4856943245.360286
2015-02-21,4858342517.139568
2015-02-22,4682290245.908557
2015-02-23,4729386252.46922
2015-02-24,4745373341.013111
2015-02-25,4713182816.249989
2015-02-26,4689717569.0854025
2015-02-27,5047384929.292579
2015-02-28,5044167802.342069
2015-03-01,5157113647.415634
2015-03-02,5467314053.148544
2015-03-03,5593753241.205347
2015-03-04,5410682478.626936
2015-03-05,5466620714.526931
2015-03-06,5408360776.455831
2015-03-07,5469531826.854766
2015-03-08,5448585193.128812
2015-03-09,5741430884.275443
2015-03-10,5784914415.594031
2015-03-11,5871596219.96291
2015-03-12,5854045043.695039
2015-03-13,5658460654.151608
2015-03-14,5613003659.836634
2015-03-15,5685604867.224675
2015-03-16,5767312933.468347
2015-03-17,5645828807.219394
2015-03-18,5092504364.599615
2015-03-19,5187758060.966103
2015-03-20,5205160388.363481
2015-03-21,5170006863.196945
2015-03-22,5322842928.760027
2015-03-23,5280970412.9162855
2015-03-24,4886326476.207462
2015-03-25,4884156115.978888
2015-03-26,4939975821.472923
2015-03-27,4897463639.659432
2015-03-28,5013449422.093017
2015-03-29,4810360143.6190405
2015-03-30,4916774075.64731
2015-03-31,4845129035.202946
2015-04-01,4894201206.172119
2015-04-02,5021926913.055745
2015-04-03,5045864670.827682
2015-04-04,5028416666.208186
2015-04-05,5170438075.735829
2015-04-06,5076585393.260819
2015-04-07,5046300696.902808
2015-04-08,4868042072.445802
2015-04-09,4829239239.901427
2015-04-10,4671148152.356811
2015-04-11,4701693692.844276
2015-04-12,4696480523.51493
2015-04-13,4466156031.633969
2015-04-14,4352410879.172515
2015-04-15,4422937814.430279
2015-04-16,4525629192.961532
2015-04-17,4412647294.887566
2015-04-18,4424890437.736189
2015-04-19,4422735398.12058
2015-04-20,4454749172.868068
2015-04-21,4653823408.423298
2015-04-22,4631809483.392517
2015-04-23,4673719844.018951
2015-04-24,4585167951.928145
2015-04-25,4485984284.173452
2015-04-26,4368358538.054555
2015-04-27,4503616999.206587
2015-04-28,4468527707.128868
2015-04-29,4470993087.508708
2015-04-30,4682263534.264514
2015-05-01,4611414589.036205
2015-05-02,4666870374.318298
2015-05-03,4764541345.866465
2015-05-04,4735161981.397005
2015-05-05,4676758350.143658
2015-05-06,4547242073.319032
2015-05-07,4698923158.242334
2015-05-08,4842757120.041837
2015-05-09,4809612796.997851
2015-05-10,4770582587.564808
2015-05-11,4800791448.514571
2015-05-12,4800097515.565042
2015-05-13,4688070706.041965
2015-05-14,4696085397.124385
2015-05-15,4706809251.302909
2015-05-16,4673761132.46972
2015-05-17,4696711278.666656
2015-05-18,4615952211.839846
2015-05-19,4598021329.165988
2015-05-20,4642048529.77862
2015-05-21,4669189812.58792
2015-05-22,4763832990.337977
2015-05-23,4736959425.386692
2015-05-24,4771729231.169677
2015-05-25,4698324172.119975
2015-05-26,4694321601.8895
2015-05-27,4702499033.3765
2015-05-28,4697705728.000443
2015-05-29,4691666772.81892
2015-05-30,4615283248.735943
2015-05-31,4549205590.636553
2015-06-01,4427010780.454518
2015-06-02,4467525649.619929
2015-06-03,4465489431.815949
2015-06-04,4432416213.102985
2015-06-05,4456128516.564321
2015-06-06,4464769030.769927
2015-06-07,4430195084.961405
2015-06-08,4536646386.607459
2015-06-09,4548578159.651207
2015-06-10,4533190441.057288
2015-06-11,4553037699.232625
2015-06-12,4557637630.296577
2015-06-13,4621297937.513105
2015-06-14,4611325838.953014
2015-06-15,4696394302.3950405
2015-06-16,4986883496.783851
2015-06-17,4918314110.061724
2015-06-18,4939125958.049806
2015-06-19,4855753610.587659
2015-06-20,4871308730.547057
2015-06-21,4845968969.638946
2015-06-22,4899994353.652013
2015-06-23,4843901543.360299
2015-06-24,4769962789.670072
2015-06-25,4807696043.429164
2015-06-26,4820115300.898989
2015-06-27,4990060443.482759
2015-06-28,4941147497.577879
2015-06-29,5091878655.650107
2015-06-30,5234926509.252255
2015-07-01,5119729823.682993
2015-07-02,5054466931.786652
2015-07-03,5081181470.7158575
2015-07-04,5169048755.399315
2015-07-05,5383329200.9053
2015-07-06,5340531900.12565
2015-07-07,5287701667.761355
2015-07-08,5369319744.089126
2015-07-09,5351654796.187046
2015-07-10,5666891696.29009
2015-07-11,5832904845.741369
2015-07-12,6181609038.777931
2015-07-13,5807995145.92075
2015-07-14,5710713737.086509
2015-07-15,5674767798.536804
2015-07-16,5528210946.474206
2015-07-17,5558745661.144252
2015-07-18,5505084746.303839
2015-07-19,5464076510.466351
2015-07-20,5540282016.979265
2015-07-21,5491522725.349029
2015-07-22,5513728623.951511
2015-07-23,5494937466.8294935
2015-07-24,5743113289.130065
2015-07-25,5747255909.690279
2015-07-26,5822967837.098893
2015-07-27,5845179055.856187
2015-07-28,5864827067.421099
2015-07-29,5754694513.810959
2015-07-30,5722660734.034555
2015-07-31,5650547359.771181
2015-08-01,5592540224.353403
2015-08-02,5607647356.435106
2015-08-03,5603061107.669653
2015-08-04,5664766974.275146
2015-08-05,5606352985.722712
2015-08-06,5540093561.745108
2015-08-07,5550002184.020058
2015-08-08,5191931862.321036
2015-08-09,5289191299.888414
2015-08-10,5261265419.444519
2015-08-11,5390346619.0707245
2015-08-12,5325354825.310736
2015-08-13,5256914695.091832
2015-08-14,5290087031.593651
2015-08-15,5202431468.793096
2015-08-16,5142839391.262585
2015-08-17,5124656846.837611
2015-08-18,4327808058.627248
2015-08-19,4513285131.414818
2015-08-20,4678372076.857389
2015-08-21,4624398032.8945465
2015-08-22,4581576544.168426
2015-08-23,4542616339.407252
2015-08-24,4210630814.154406
2015-08-25,4423269188.507888
2015-08-26,4492152370.336129
2015-08-27,4468869294.625064
2015-08-28,4612638297.675857
2015-08-29,4566171862.739189
2015-08-30,4550253189.393578
2015-08-31,4583544491.218804
2015-09-01,4529334712.146039
2015-09-02,4560179642.925713
2015-09-03,4512693734.757095
2015-09-04,4593687461.650507
2015-09-05,4687694245.467179
2015-09-06,4785220875.334853
2015-09-07,4781920090.326803
2015-09-08,4852398031.637033
2015-09-09,4744153890.995676
2015-09-10,4744838198.664534
2015-09-11,4786583044.300456
2015-09-12,4697384828.984607
2015-09-13,4582161744.008073
2015-09-14,4590220589.607111
2015-09-15,4579400214.969394
2015-09-16,4552563839.193924
2015-09-17,4635343060.854487
2015-09-18,4634902231.20023
2015-09-19,4616436201.303378
2015-09-20,4599051361.555393
2015-09-21,4507926615.748063
2015-09-22,4584628961.456915
2015-09-23,4574924988.003078
2015-09-24,4658271663.243435
2015-09-25,4682613202.155567
2015-09-26,4663905933.913174
2015-09-27,4637204996.440585
2015-09-28,4771988016.991908
2015-09-29,4718813192.859855
2015-09-30,4707065107.079566
2015-10-01,4736800813.49985
2015-10-02,4731081456.120392
2015-10-03,4766958784.980612
2015-10-04,4762719202.552152
2015-10-05,4791553646.278816
2015-10-06,4910562287.000536
2015-10-07,4846910098.857194
2015-10-08,4832999682.311024
2015-10-09,4861319886.039629
2015-10-10,4891413088.615977
2015-10-11,4942681554.451168
2015-10-12,4894373321.043373
2015-10-13,4981544644.644747
2015-10-14,5034788057.235504
2015-10-15,5065762089.093915
2015-10-16,5225879818.025959
2015-10-17,5408856787.010986
2015-10-18,5240915691.558845
2015-10-19,5258576991.503942
2015-10-20,5387373199.640232
2015-10-21,5331955688.122235
2015-10-22,5478784113.221047
2015-10-23,5542527577.1222315
2015-10-24,5642090060.329615
2015-10-25,5690740538.378459
2015-10-26,5703892125.299823
2015-10-27,5880286053.398879
2015-10-28,6057071504.798672
2015-10-29,6264878189.913283
2015-10-30,6535896741.752761
2015-10-31,6250070211.125406
2015-11-01,6563303356.804381
2015-11-02,7255165591.817169
2015-11-03,7977788455.010034
2015-11-04,8068693918.060506
2015-11-05,7648194563.273128
2015-11-06,7422189836.029876
2015-11-07,7691602410.6450815
2015-11-08,7411080285.859524
2015-11-09,7572365101.395457
2015-11-10,6723426645.664148
2015-11-11,6148262019.566346
2015-11-12,6717653592.330233
2015-11-13,6712965342.969125
2015-11-14,6628885523.673993
2015-11-15,6367926324.649981
2015-11-16,6591126525.711767
2015-11-17,6685175004.098673
2015-11-18,6683239884.554411
2015-11-19,6494028062.67164
2015-11-20,6408765420.251359
2015-11-21,6487867746.753545
2015-11-22,6444479466.757576
2015-11-23,6430620781.267535
2015-11-24,6370032656.518913
2015-11-25,6549345705.180407
2015-11-26,7092960490.016796
2015-11-27,7153108533.43028
2015-11-28,7099492733.455506
2015-11-29,7401119059.257112
2015-11-30,7514449687.470015
2015-12-01,7218802445.599154
2015-12-02,7153074496.269982
2015-12-03,7192814464.422745
2015-12-04,7233442883.247918
2015-12-05,7753825065.352405
2015-12-06,7832804203.393686
2015-12-07,7873361897.874691
2015-12-08,8241062826.038369
2015-12-09,8317638840.720129
2015-12-10,8280024047.278625
2015-12-11,9039710859.653347
2015-12-12,8681304813.950111
2015-12-13,8652571777.119894
2015-12-14,8823904398.374365
2015-12-15,9254939724.336788
2015-12-16,9046507095.0876
2015-12-17,9088513066.76969
2015-12-18,9226918719.00072
2015-12-19,9191768173.074411
2015-12-20,8808589026.598347
2015-12-21,8718867699.966024
2015-12-22,8671820630.263224
2015-12-23,8819414646.493551
2015-12-24,9082859096.668793
2015-12-25,9079904235.725327
2015-12-26,8333018273.362768
2015-12-27,8422639510.541236
2015-12-28,8389900994.751098
2015-12-29,8595096935.083138
2015-12-30,8489778410.50299
2015-12-31,8562374019.123821
2016-01-01,8662211694.10363
2016-01-02,8657663139.966038
2016-01-03,8572092527.514698
2016-01-04,8638357606.11297
2016-01-05,8623035582.80693
2016-01-06,8583532416.479747
2016-01-07,9152375712.712908
2016-01-08,9051482343.81574
2016-01-09,8966205200.479849
2016-01-10,8941236846.129358
2016-01-11,8950501594.540741
2016-01-12,8805926199.308897
2016-01-13,8617606098.756308
2016-01-14,8568200931.027049
2016-01-15,7332417555.969822
2016-01-16,7736226142.773755
2016-01-17,7624987173.73803
2016-01-18,7672703231.019511
2016-01-19,7539220048.998402
2016-01-20,8385947409.124113
2016-01-21,8160347109.878608
2016-01-22,7597285254.805021
2016-01-23,7703653881.598166
2016-01-24,8044345921.298945
2016-01-25,7816026386.6477995
2016-01-26,7799409683.552357
2016-01-27,7869083834.745101
2016-01-28,7555661201.393766
2016-01-29,7557835503.010963
2016-01-30,7523413245.568932
2016-01-31,7305830925.313932
2016-02-01,7403372770.039542
2016-02-02,7437569617.94659
2016-02-03,7341458761.364848
2016-02-04,7772956218.004218
2016-02-05,7666982528.747633
2016-02-06,7472412713.699583
2016-02-07,7483038098.50565
2016-02-08,7396650069.10636
2016-02-09,7450657914.256509
2016-02-10,7561980214.335194
2016-02-11,7533412773.237216
2016-02-12,7626484101.488456
2016-02-13,7772382805.74732
2016-02-14,8102806124.802454
2016-02-15,7965677213.319661
2016-02-16,8120823786.4807625
2016-02-17,8286396155.246187
2016-02-18,8405641131.914941
2016-02-19,8372648141.368637
2016-02-20,8783264518.04162
2016-02-21,8753966354.157114
2016-02-22,8730528688.289116
2016-02-23,8381460300.5149975
2016-02-24,8460685996.656452
2016-02-25,8462802230.631406
2016-02-26,8616074595.732088
2016-02-27,8639932920.984371
2016-02-28,8643195831.697317
2016-02-29,8736646575.574785
2016-03-01,8637691324.91719
2016-03-02,8443752397.725745
2016-03-03,8367870643.145379
2016-03-04,8142965842.234588
2016-03-05,7930078649.180262
2016-03-06,8057819291.270132
2016-03-07,8248090432.100625
2016-03-08,8212292168.137187
2016-03-09,8234759790.819516
2016-03-10,8310818071.617406
2016-03-11,8374326072.923559
2016-03-12,8189906052.25581
2016-03-13,8220853806.915586
2016-03-14,8285353049.770327
2016-03-15,8290342079.623994
2016-03-16,8325631097.955672
2016-03-17,8357384140.915832
2016-03-18,8163823695.755656
2016-03-19,8168446679.770227
2016-03-20,8227184510.286433
2016-03-21,8218275119.196542
2016-03-22,8317898900.163773
2016-03-23,8333999891.60675
2016-03-24,8257952777.425662
2016-03-25,8314312686.840693
2016-03-26,8323494827.349375
2016-03-27,8496051025.161
2016-03-28,8445603261.741181
2016-03-29,8304947512.154156
2016-03-30,8243506006.527593
2016-03-31,8307156668.266981
2016-04-01,8332197300.19348
2016-04-02,8383554991.596361
2016-04-03,8389943183.743569
2016-04-04,8379518423.470552
2016-04-05,8438856087.997332
2016-04-06,8427195333.051438
2016-04-07,8418590401.398614
2016-04-08,8362375650.996887
2016-04-09,8364888256.828499
2016-04-10,8428954951.522487
2016-04-11,8455496768.185388
2016-04-12,8538689062.570636
2016-04-13,8487862848.444542
2016-04-14,8507740430.752971
2016-04-15,8605176651.691092
2016-04-16,8635168677.533886
2016-04-17,8577914720.656777
2016-04-18,8584427378.960432
2016-04-19,8742707928.087387
2016-04-20,8844693846.087528
2016-04-21,9034784881.60662
2016-04-22,8954455357.07916
2016-04-23,9070159456.45477
2016-04-24,9259543883.940166
2016-04-25,9298357413.091383
2016-04-26,9384360707.12625
2016-04-27,8907584540.511353
2016-04-28,9014067438.745243
2016-04-29,9133197054.939367
