time,MVRV_Z
2012-12-16,1.4503029239487237
2012-12-17,1.4441566383525708
2012-12-18,1.427935393089438
2012-12-19,1.4856123338596627
2012-12-20,1.487092112013523
2012-12-21,1.4480642336287315
2012-12-22,1.4443982260302233
2012-12-23,1.4152662095811692
2012-12-24,1.438066634460366
2012-12-25,1.4203670941301152
2012-12-26,1.4379447045156688
2012-12-27,1.4213953884021326
2012-12-28,1.4303908145409334
2012-12-29,1.4083339118749563
2012-12-30,1.4214375435965128
2012-12-31,1.437154549071691
2013-01-01,1.3836917519067997
2013-01-02,1.3693188827362692
2013-01-03,1.3901271514075968
2013-01-04,1.401343652693862
2013-01-05,1.3996832358368785
2013-01-06,1.4068823359379858
2013-01-07,1.415049686437555
2013-01-08,1.460345034113098
2013-01-09,1.465196948553077
2013-01-10,1.5272385788883176
2013-01-11,1.5446120014724942
2013-01-12,1.5366314395617595
2013-01-13,1.5188166182444813
2013-01-14,1.5494939425425531
2013-01-15,1.5418443129397763
2013-01-16,1.6241026851818832
2013-01-17,1.8122155395065682
2013-01-18,1.8269560907415203
2013-01-19,1.7895585880837104
2013-01-20,1.8117150336288201
2013-01-21,2.033624516460868
2013-01-22,2.1232909349396274
2013-01-23,2.1570293122359225
2013-01-24,2.000633955816941
2013-01-25,2.0989995703849695
2013-01-26,2.1164731901647227
2013-01-27,2.16283712753291
2013-01-28,2.345126621035398
2013-01-29,2.463276728463256
2013-01-30,2.4802410751244333
2013-01-31,2.6099224955374645
2013-02-01,2.545745209420008
2013-02-02,2.355597640902461
2013-02-03,2.536015709775435
2013-02-04,2.48512214202113
2013-02-05,2.5085566211452264
2013-02-06,2.5992834583200004
2013-02-07,2.7603138523093778
2013-02-08,2.8615312498302026
2013-02-09,3.0210744264769884
2013-02-10,3.0242524639341144
2013-02-11,3.10881289946349
2013-02-12,3.1649751606684613
2013-02-13,3.054958203799596
2013-02-14,3.5227739609186504
2013-02-15,3.438998672699513
2013-02-16,3.423420250524844
2013-02-17,3.2981821920162644
2013-02-18,3.257352118445898
2013-02-19,3.66938464792346
2013-02-20,3.685868753197815
2013-02-21,3.633086945595383
2013-02-22,3.6942991394342184
2013-02-23,3.524580296619262
2013-02-24,3.481357155693466
2013-02-25,3.4924902854579347
2013-02-26,3.5803057122472026
2013-02-27,3.550771061862362
2013-02-28,3.831874972492761
2013-03-01,3.9692579185814147
2013-03-02,3.8332818305945677
2013-03-03,3.830701761233857
2013-03-04,4.076757195514731
2013-03-05,4.6517704327466625
2013-03-06,4.902786877667425
2013-03-07,4.574693646278395
2013-03-08,4.772260892854739
2013-03-09,5.091016795343186
2013-03-10,4.857912316337418
2013-03-11,5.058561917243441
2013-03-12,4.408789796531942
2013-03-13,4.673074669830205
2013-03-14,4.563467939973759
2013-03-15,4.468304939639658
2013-03-16,4.420549212753989
2013-03-17,4.365272570689344
2013-03-18,4.783036913146554
2013-03-19,5.633354546422652
2013-03-20,5.9498587235955895
2013-03-21,6.537452077542388
2013-03-22,6.174182858267695
2013-03-23,5.395052989230863
2013-03-24,6.018835145882358
2013-03-25,6.06815199747282
2013-03-26,6.295916543695704
2013-03-27,7.0306827070286
2013-03-28,6.618945035161078
2013-03-29,6.609344055605576
2013-03-30,6.513751856028145
2013-03-31,6.4405949937617475
2013-04-01,6.944527003506688
2013-04-02,7.634234922683268
2013-04-03,8.221268792788592
2013-04-04,7.897080166342443
2013-04-05,8.052960654942257
2013-04-06,7.682652882380644
2013-04-07,8.490206106588433
2013-04-08,9.245199523396018
2013-04-09,10.652253715941617
2013-04-10,6.438459372046158
2013-04-11,2.3359126984285252
2013-04-12,3.8325837728225967
2013-04-13,3.077570173441214
2013-04-14,2.6123141953805833
2013-04-15,2.2082830504290576
2013-04-16,1.5775086168025463
2013-04-17,2.790333142673755
2013-04-18,3.5190997816494005
2013-04-19,3.9538814712405403
2013-04-20,4.312161024380627
2013-04-21,3.766096498240809
2013-04-22,4.0626775130520025
2013-04-23,4.685251968956866
2013-04-24,5.049611810081376
2013-04-25,4.343734460530425
2013-04-26,4.098285770701162
2013-04-27,3.639031415738851
2013-04-28,3.8558265333800406
2013-04-29,4.160491432321111
2013-04-30,3.8954616513503906
2013-05-01,2.9161325541814747
2013-05-02,2.502294065036036
2013-05-03,2.0827380139043585
2013-05-04,2.721768613177356
2013-05-05,2.8533186896636185
2013-05-06,2.6544535276150083
2013-05-07,2.612402145629886
2013-05-08,2.6525081737734566
2013-05-09,2.5865664806233983
2013-05-10,2.79046015078353
2013-05-11,2.677624692802564
2013-05-12,2.6325060495265893
2013-05-13,2.7055203751779278
2013-05-14,2.3307007971987517
2013-05-15,2.355459248818312
2013-05-16,2.485259546700156
2013-05-17,2.6266778865520055
2013-05-18,2.6313685985785367
2013-05-19,2.5706036517650492
2013-05-20,2.579511893081568
2013-05-21,2.5406201388751435
2013-05-22,2.5830244434697613
2013-05-23,2.7294739679858857
2013-05-24,2.886987991463778
2013-05-25,2.840239823860126
2013-05-26,2.8628025608058807
2013-05-27,2.7087329213218947
2013-05-28,2.6704314358870684
2013-05-29,2.769236798488536
2013-05-30,2.6425180347380155
2013-05-31,2.6637219239400562
2013-06-01,2.6755026432896
2013-06-02,2.4506020829086563
2013-06-03,2.444286229814993
2013-06-04,2.336827794710378
2013-06-05,2.3420369221797936
2013-06-06,2.2611507868270535
2013-06-07,1.9636717598631517
2013-06-08,1.9232187567246433
2013-06-09,1.6171216558098247
2013-06-10,1.756832947838124
2013-06-11,1.8490386632190503
2013-06-12,1.80676028324744
2013-06-13,1.6419005913962201
2013-06-14,1.5708214143386843
2013-06-15,1.5873793234535747
2013-06-16,1.5563453064076695
2013-06-17,1.5868439934832879
2013-06-18,1.7132440925628478
2013-06-19,1.711272532831242
2013-06-20,1.703030163434566
2013-06-21,1.6080059149328843
2013-06-22,1.5604612515332457
2013-06-23,1.5651102832157566
2013-06-24,1.5211299425385076
2013-06-25,1.4801389228012352
2013-06-26,1.5011836626749322
2013-06-27,1.441579013052595
2013-06-28,1.2146315147833866
2013-06-29,1.192866884011957
2013-06-30,1.2130961797645425
2013-07-01,1.0083755651237527
2013-07-02,1.1566869210483754
2013-07-03,0.84992751797081
2013-07-04,0.8955790034314011
2013-07-05,0.5501555016393118
2013-07-06,0.526659329212383
2013-07-07,0.7028301110400976
2013-07-08,0.7598731844972856
2013-07-09,0.7880011671083774
2013-07-10,1.0878603300895617
2013-07-11,1.1603828937351603
2013-07-12,1.2316771461568388
2013-07-13,1.2718153776938732
2013-07-14,1.2177035718742952
2013-07-15,1.3320868481923047
2013-07-16,1.2698087697932114
2013-07-17,1.2464083430234805
2013-07-18,1.065626409154038
2013-07-19,1.1043419421324439
2013-07-20,1.0641760376133307
2013-07-21,1.0858189769309214
2013-07-22,1.0846108125519716
2013-07-23,1.1226028498280303
2013-07-24,1.1554359560173533
2013-07-25,1.2126876829549167
2013-07-26,1.2046389003668807
2013-07-27,1.1481610221492973
2013-07-28,1.2814324944346633
2013-07-29,1.2959266318135827
2013-07-30,1.3909604473061352
2013-07-31,1.425109929793296
2013-08-01,1.3782701065539753
2013-08-02,1.3565675688243786
2013-08-03,1.3272530097201947
2013-08-04,1.3491740997972732
2013-08-05,1.3780510110169648
2013-08-06,1.3792200908104555
2013-08-07,1.3577661139740675
2013-08-08,1.2733532992055283
2013-08-09,1.2190496936041346
2013-08-10,1.240706143968214
2013-08-11,1.26675452542158
2013-08-12,1.298395997232907
2013-08-13,1.355775468801528
2013-08-14,1.3909790512160969
2013-08-15,1.356293359556859
2013-08-16,1.358003870623585
2013-08-17,1.3924577716454927
2013-08-18,1.3761421744895317
2013-08-19,1.4745921147244538
2013-08-20,1.518277195683657
2013-08-21,1.6911544529578892
2013-08-22,1.648405058478493
2013-08-23,1.589653625313365
2013-08-24,1.6186044040441634
2013-08-25,1.7316224040142107
2013-08-26,1.6973543329351213
2013-08-27,1.8477587307513679
2013-08-28,1.853724756831776
2013-08-29,1.8581345349901084
2013-08-30,2.01604674389187
2013-08-31,2.1004378985977636
2013-09-01,2.146879210572234
2013-09-02,2.1070329859374217
2013-09-03,2.0794096519587772
2013-09-04,1.888784974559391
2013-09-05,1.8769794727051927
2013-09-06,1.7472576218211904
2013-09-07,1.7942949983623881
2013-09-08,1.7407084797833456
2013-09-09,1.8185550435571032
2013-09-10,1.8369629182517295
2013-09-11,1.9589600139936336
2013-09-12,1.9367657478556732
2013-09-13,1.9457527139924287
2013-09-14,1.8524372830286921
2013-09-15,1.865295932900333
2013-09-16,1.8867880443129728
2013-09-17,1.8981274903355898
2013-09-18,1.8897396209050825
2013-09-19,1.803122329378501
2013-09-20,1.7642108077780072
2013-09-21,1.7741605774249882
2013-09-22,1.7566274978490883
2013-09-23,1.7445210006778977
2013-09-24,1.7619894437981798
2013-09-25,1.7506939791176195
2013-09-26,1.7723781715056417
2013-09-27,1.8158304931532196
2013-09-28,1.8147667421723477
2013-09-29,1.8164165086915818
2013-09-30,1.7828269962495584
2013-10-01,1.813868389437223
2013-10-02,1.2128637254872556
2013-10-03,1.55389503220617
2013-10-04,1.6605835311907053
2013-10-05,1.6417954949289266
2013-10-06,1.6640814932289545
2013-10-07,1.6842707981442584
2013-10-08,1.7003348478320368
2013-10-09,1.7230693607369572
2013-10-10,1.7368183081239996
2013-10-11,1.7444014679115414
2013-10-12,1.7529005376761755
2013-10-13,1.861034011049737
2013-10-14,1.9247779268841712
2013-10-15,2.0663120433278452
2013-10-16,1.972040427710772
2013-10-17,2.0944179654699933
2013-10-18,2.304823391230716
2013-10-19,2.603835686005339
2013-10-20,2.6026576515307664
2013-10-21,2.885843930962886
2013-10-22,3.092931989474597
2013-10-23,3.379744156863532
2013-10-24,3.0994054626239946
2013-10-25,2.8181834207501497
2013-10-26,2.662015631986527
2013-10-27,2.9871392826057375
2013-10-28,3.002772823757125
2013-10-29,3.151091970665542
2013-10-30,2.973336334097085
2013-10-31,3.0694386651044847
2013-11-01,3.034766055037334
2013-11-02,3.0504014536196573
2013-11-03,3.145943141713952
2013-11-04,3.4953817226414627
2013-11-05,3.7603773538572387
2013-11-06,4.127008561891439
2013-11-07,4.594186796876598
2013-11-08,5.386415310339293
2013-11-09,5.2032597979208175
2013-11-10,5.024873002020245
2013-11-11,5.21781277401539
2013-11-12,5.326257252809298
2013-11-13,5.94083792933431
2013-11-14,6.173668993516482
2013-11-15,5.8499727978312315
2013-11-16,6.186652400472378
2013-11-17,6.850449735816992
2013-11-18,9.304804879537178
2013-11-19,7.132280266370963
2013-11-20,7.582496155394481
2013-11-21,9.062732406687607
2013-11-22,9.573618003731701
2013-11-23,9.415713633797253
2013-11-24,8.61507438844005
2013-11-25,8.301374010939805
2013-11-26,8.864600882125803
2013-11-27,8.877500021783268
2013-11-28,8.82828963435674
2013-11-29,9.477603452337497
2013-11-30,8.879387264394449
2013-12-01,7.09125265811037
2013-12-02,7.5044681327581255
2013-12-03,7.329662973313319
2013-12-04,7.704062290260383
2013-12-05,6.5570289281232945
2013-12-06,4.781775875032481
2013-12-07,3.737121800428646
2013-12-08,4.315543712436811
2013-12-09,5.113524666622683
2013-12-10,5.613536062040961
2013-12-11,4.729702716170023
2013-12-12,4.63558044047205
2013-12-13,4.5933283760826376
2013-12-14,4.345964147893979
2013-12-15,4.35936853019044
2013-12-16,3.001453123359757
2013-12-17,3.012908178470623
2013-12-18,1.9041057242023478
2013-12-19,3.0025761011619396
2013-12-20,2.392889832855922
2013-12-21,2.329109476335561
2013-12-22,2.4684169043173867
2013-12-23,2.742781307290828
2013-12-24,2.642415306197453
2013-12-25,2.804145966712123
2013-12-26,3.2543531725220047
2013-12-27,3.0379595487359925
2013-12-28,2.970541968392395
2013-12-29,3.022125991138629
2013-12-30,3.054779142777305
2013-12-31,2.992094113193593
2014-01-01,3.117427350912014
2014-01-02,3.2932302224384795
2014-01-03,3.397673726853424
2014-01-04,3.473884273275886
2014-01-05,3.881989871376858
2014-01-06,3.904409025728241
2014-01-07,3.1923381864735108
2014-01-08,3.25716836238173
2014-01-09,3.2907199036838835
2014-01-10,3.391407247164045
2014-01-11,3.5611198406037734
2014-01-12,3.266969289656251
2014-01-13,3.1101240792326488
2014-01-14,3.03858688569932
2014-01-15,3.1545662848005085
2014-01-16,2.9839364024448263
2014-01-17,2.8332252698325324
2014-01-18,2.9093339856122076
2014-01-19,3.046153223120962
2014-01-20,2.969606275520005
2014-01-21,2.920270948655973
2014-01-22,2.8709392472263797
2014-01-23,2.8084886778312197
2014-01-24,2.6279646152249323
2014-01-25,2.7362685676890837
2014-01-26,2.773027371001602
2014-01-27,2.3762059836394487
2014-01-28,2.6139432631473705
2014-01-29,2.614095168163371
2014-01-30,2.6301638658106
2014-01-31,2.6348993555981304
2014-02-01,2.6671416215032413
2014-02-02,2.6583230429666624
2014-02-03,2.6044086178799857
2014-02-04,2.555615602314603
2014-02-05,2.411977485383378
2014-02-06,2.294356102810845
2014-02-07,2.024567285048674
2014-02-08,1.8481776861839383
2014-02-09,1.8910726174107242
2014-02-10,1.8751087337514827
2014-02-11,1.8028051711356754
2014-02-12,1.7090603230263517
2014-02-13,1.5020691705142646
2014-02-14,1.7750035242640212
2014-02-15,1.6985363869181598
2014-02-16,1.5404732111816768
2014-02-17,1.5778700122288856
2014-02-18,1.5543260354209534
2014-02-19,1.5350134750030702
2014-02-20,1.2395900021564903
2014-02-21,1.318984242100046
2014-02-22,1.4486249295872449
2014-02-23,1.4602549556356692
2014-02-24,1.1344034801192393
2014-02-25,1.1032274521775816
2014-02-26,1.3630960127196154
2014-02-27,1.3516608317674579
2014-02-28,1.1809728154244918
2014-03-01,1.2598425994854485
2014-03-02,1.2156652693869343
2014-03-03,1.7797934112171998
2014-03-04,1.7648440464293427
2014-03-05,1.7377775585267812
2014-03-06,1.7181381549762167
2014-03-07,1.4934363210953105
2014-03-08,1.4401277089363727
2014-03-09,1.4992161370598338
2014-03-10,1.4340157896571601
2014-03-11,1.4559036702853676
2014-03-12,1.4542047908766882
2014-03-13,1.4912455913478073
2014-03-14,1.4177827694758165
2014-03-15,1.4519500624398927
2014-03-16,1.4389165795145844
2014-03-17,1.38228455385564
2014-03-18,1.3389509563368296
2014-03-19,1.318473917776722
2014-03-20,1.2057021156625165
2014-03-21,1.1195941785726138
2014-03-22,1.0945820145097793
2014-03-23,1.066743430466178
2014-03-24,1.1864462262527642
2014-03-25,1.177633426650186
2014-03-26,1.1546018267200768
2014-03-27,0.7092122831022992
2014-03-28,0.7831982984704462
2014-03-29,0.7409885996209347
2014-03-30,0.6008407573254045
2014-03-31,0.5873474994317083
2014-04-01,0.698043171997801
2014-04-02,0.5142544450487967
2014-04-03,0.5632002798343773
2014-04-04,0.565489310315087
2014-04-05,0.6261527235546701
2014-04-06,0.6116126607666333
2014-04-07,0.5658107004686114
2014-04-08,0.5859772269626321
2014-04-09,0.5392942662646326
2014-04-10,0.19456060870041086
2014-04-11,0.45384087249778715
2014-04-12,0.46491269872715557
2014-04-13,0.42825458955934903
2014-04-14,0.6354187760376715
2014-04-15,0.9138481750796063
2014-04-16,0.9521034794453122
2014-04-17,0.8033610779006357
2014-04-18,0.7264134377267015
2014-04-19,0.8243108641525112
2014-04-20,0.81166444779743
2014-04-21,0.7949846740028618
2014-04-22,0.7557210268513913
2014-04-23,0.7579375653539102
2014-04-24,0.8151316638398098
2014-04-25,0.6459920402069254
2014-04-26,0.6128558877561868
2014-04-27,0.5185119075206951
2014-04-28,0.5332462383530281
2014-04-29,0.5621480545679741
2014-04-30,0.5675885625892719
2014-05-01,0.6194819965142114
2014-05-02,0.5826055111334598
2014-05-03,0.5218749732528302
2014-05-04,0.5116986249598267
2014-05-05,0.4926002071231202
2014-05-06,0.483542364720588
2014-05-07,0.5393832141323854
2014-05-08,0.5312672117348771
2014-05-09,0.5874649153370298
2014-05-10,0.605877467870298
2014-05-11,0.5248091486495285
2014-05-12,0.5351442862451868
2014-05-13,0.5251092093637
2014-05-14,0.5524705172348421
2014-05-15,0.5622650744630276
2014-05-16,0.5709033480996986
2014-05-17,0.5729806591554647
2014-05-18,0.5623227838986243
2014-05-19,0.564577615442125
2014-05-20,0.7597119877773778
2014-05-21,0.7747497053484351
2014-05-22,0.9226207483797404
2014-05-23,0.9066264265876219
2014-05-24,0.9223812759342463
2014-05-25,1.1263098193063468
2014-05-26,1.1761485184092613
2014-05-27,1.112277782321391
2014-05-28,1.1333962601510086
2014-05-29,1.0911849650744045
2014-05-30,1.3098315138004013
2014-05-31,1.3371444517144873
2014-06-01,1.342796190460553
2014-06-02,1.4867343626824703
2014-06-03,1.5208482171570072
2014-06-04,1.3880080793325007
2014-06-05,1.4626596144435955
2014-06-06,1.4085359290427681
2014-06-07,1.4350359189850204
2014-06-08,1.4357445405311688
2014-06-09,1.3881212713481081
2014-06-10,1.3947698993991964
2014-06-11,1.3045002089599527
2014-06-12,1.1052695732605426
2014-06-13,1.125540389889557
2014-06-14,1.0290811746742328
2014-06-15,1.0908516740594967
2014-06-16,1.0926640263771021
2014-06-17,1.1731207060400695
2014-06-18,1.164722406912217
2014-06-19,1.1105586511371939
2014-06-20,1.0903072036555095
2014-06-21,1.0942767301431218
2014-06-22,1.1228964073397714
2014-06-23,1.0761093615065165
2014-06-24,1.0319215565242985
2014-06-25,0.9531417201291216
2014-06-26,1.0323290206412008
2014-06-27,1.1178476473478165
2014-06-28,1.0887502201431807
2014-06-29,1.11298195619742
2014-06-30,1.2760687654383516
2014-07-01,1.2894209360396627
2014-07-02,1.3196123653021319
2014-07-03,1.2938798297878844
2014-07-04,1.222500824510859
2014-07-05,1.2195665301135883
2014-07-06,1.2357459504494783
2014-07-07,1.1819267489479592
2014-07-08,1.1890732982738494
2014-07-09,1.1724197118674495
2014-07-10,1.1467437229254562
2014-07-11,1.2225730593703033
2014-07-12,1.2309461562036876
2014-07-13,1.198389765832662
2014-07-14,1.1505091335117963
2014-07-15,1.1604018340425986
2014-07-16,1.1347062255364349
2014-07-17,1.166631447777648
2014-07-18,1.1924501609708489
2014-07-19,1.184348699623397
2014-07-20,1.1655209214209035
2014-07-21,1.1456326553701808
2014-07-22,1.1375221124576453
2014-07-23,1.1345940727814992
2014-07-24,1.0606697142073886
2014-07-25,1.0538036279221323
2014-07-26,1.023306499279537
2014-07-27,1.0087748845052145
2014-07-28,0.9905842952217532
2014-07-29,0.9757715338996562
2014-07-30,0.8853842462363829
2014-07-31,0.9652526893461936
2014-08-01,1.0247137463565092
2014-08-02,0.994624018306517
2014-08-03,0.9810069626336475
2014-08-04,0.9822476480790949
2014-08-05,0.948191463630686
2014-08-06,0.9487539194038398
2014-08-07,0.963580235066798
2014-08-08,0.9750748247391773
2014-08-09,0.9734949162575679
2014-08-10,0.9739244153089455
2014-08-11,0.9057681118874602
2014-08-12,0.8834382625623577
2014-08-13,0.7987695446718135
2014-08-14,0.6182317184771894
2014-08-15,0.5986363659933622
2014-08-16,0.6889369861588931
2014-08-17,0.587105299268026
2014-08-18,0.4689458734438835
2014-08-19,0.5448776877626246
2014-08-20,0.6640816076868251
2014-08-21,0.6819926089395368
2014-08-22,0.6684050785543514
2014-08-23,0.5888100866218137
2014-08-24,0.6364222469546487
2014-08-25,0.6075764173977914
2014-08-26,0.6504121429262407
2014-08-27,0.6432977216145824
2014-08-28,0.6335361435277915
2014-08-29,0.6450741507039678
2014-08-30,0.6129642892610965
2014-08-31,0.5168262464563484
2014-09-01,0.4998017520670234
2014-09-02,0.5004682866073646
2014-09-03,0.4987177712919232
2014-09-04,0.5640963973278145
2014-09-05,0.5179982109764416
2014-09-06,0.5256438995869507
2014-09-07,0.516988028640415
2014-09-08,0.4778574654109939
2014-09-09,0.4981926316527188
2014-09-10,0.5169000192820886
2014-09-11,0.5150214096871456
2014-09-12,0.5021313336767541
2014-09-13,0.5187990328455674
2014-09-14,0.5089075891430382
2014-09-15,0.4967977678818145
2014-09-16,0.4615354721668211
2014-09-17,0.42874377667571556
2014-09-18,0.3072262149191365
2014-09-19,0.17205360374324427
2014-09-20,0.2479144841267734
2014-09-21,0.20384632145870318
2014-09-22,0.20693696004416504
2014-09-23,0.36612207534115687
2014-09-24,0.30441659612218325
2014-09-25,0.24551163253831304
2014-09-26,0.22983259896800567
2014-09-27,0.21082457291025433
2014-09-28,0.10557565647912734
2014-09-29,0.09914598930851236
2014-09-30,0.16896373296268885
2014-10-01,0.14373872191000325
2014-10-02,0.10123596588991124
2014-10-03,0.043372589384206066
2014-10-04,-0.07587790145371875
2014-10-05,-0.10048269532115377
2014-10-06,-0.07175520915064423
2014-10-07,-0.041530936671740064
2014-10-08,0.046662528366698625
2014-10-09,0.07970440470632524
2014-10-10,0.0691665403945031
2014-10-11,0.0830000086881392
2014-10-12,0.1514802512130816
2014-10-13,0.20932189429658854
2014-10-14,0.24667395081372417
2014-10-15,0.22322485463011046
2014-10-16,0.1710494346298512
2014-10-17,0.17213804324831955
2014-10-18,0.2106482551650656
2014-10-19,0.19959655206965837
2014-10-20,0.1682430800103789
2014-10-21,0.1856908105554899
2014-10-22,0.1676002314411733
2014-10-23,0.06945531283668503
2014-10-24,0.07209786510773546
2014-10-25,0.02346109924665661
2014-10-26,0.05504686999128532
2014-10-27,0.043421993317945884
2014-10-28,0.06377247453970636
2014-10-29,-0.023866097804284205
2014-10-30,0.02427027291609031
2014-10-31,-0.004697645713616684
2014-11-01,-0.05845449885912735
2014-11-02,-0.05819688934135298
2014-11-03,-0.05202805036078415
2014-11-04,-0.03173248920832688
2014-11-05,0.008087776897764331
2014-11-06,0.05264399799937276
2014-11-07,0.02137325376451579
2014-11-08,0.0367160951940023
2014-11-09,0.11463839810966116
2014-11-10,0.12270943079899364
2014-11-11,0.13315866057087158
2014-11-12,0.3656809006897578
2014-11-13,0.3582154053942071
2014-11-14,0.25777951397208604
2014-11-15,0.17083575427078543
2014-11-16,0.22320105975078922
2014-11-17,0.21282857957027926
2014-11-18,0.15522679080397747
2014-11-19,0.17267202171482784
2014-11-20,0.08264048604614539
2014-11-21,0.06053389403496086
2014-11-22,0.06827908908721805
2014-11-23,0.1343188220758134
2014-11-24,0.173930747724083
2014-11-25,0.17340341420956784
2014-11-26,0.13447683737693275
2014-11-27,0.14341243199076298
2014-11-28,0.193220965481348
2014-11-29,0.18570397282012366
2014-11-30,0.196886367813289
2014-12-01,0.1990268965243063
2014-12-02,0.21727473190807847
2014-12-03,0.18715986802084938
2014-12-04,0.16107434057960793
2014-12-05,0.20245723691491907
2014-12-06,0.18842053886184337
2014-12-07,0.19516282410878896
2014-12-08,0.14839995655254487
2014-12-09,0.09632108949627136
2014-12-10,0.08588162994292309
2014-12-11,0.08993122806509317
2014-12-12,0.1103868116426551
2014-12-13,0.09367865188987763
2014-12-14,0.12351771517894568
2014-12-15,0.08566521255217499
2014-12-16,0.006667767534534964
2014-12-17,-0.02797586774984784
2014-12-18,-0.05562309679704013
2014-12-19,-0.0337397364763591
2014-12-20,0.01850667087999999
2014-12-21,-0.01726642912641537
2014-12-22,0.030393872691002327
2014-12-23,0.055660973062757996
2014-12-24,-0.000546789881455079
2014-12-25,-0.01760292387194348
2014-12-26,0.02717208496675895
2014-12-27,-0.029895111317818863
2014-12-28,-0.024263183807618233
2014-12-29,-0.04037081441206044
2014-12-30,-0.04524702666080292
2014-12-31,0.0013093377617320963
2015-01-01,-0.02415326690144308
2015-01-02,-0.018639608368922457
2015-01-03,-0.1474866964030845
2015-01-04,-0.24229944378683727
2015-01-05,-0.1884274448245796
2015-01-06,-0.13343182544295526
2015-01-07,-0.08950609198525389
2015-01-08,-0.1439321021410422
2015-01-09,-0.10539869049715354
2015-01-10,-0.17519027734960363
2015-01-11,-0.20714690164119956
2015-01-12,-0.20588453473624538
2015-01-13,-0.3955769487980616
2015-01-14,-0.5982295754295321
2015-01-15,-0.43613646868596323
2015-01-16,-0.455266275604069
2015-01-17,-0.4882503484431617
2015-01-18,-0.43796605219612195
2015-01-19,-0.4120281437462355
2015-01-20,-0.43270084603113623
2015-01-21,-0.3551405167052473
2015-01-22,-0.32970140468430625
2015-01-23,-0.3314308470951418
2015-01-24,-0.2614543904078677
2015-01-25,-0.2374541232352651
2015-01-26,-0.14759663161419542
2015-01-27,-0.18763506170852226
2015-01-28,-0.3146564159856445
2015-01-29,-0.3211115585354348
2015-01-30,-0.3419196037971856
2015-01-31,-0.3907940532294114
2015-02-01,-0.3471960565675671
2015-02-02,-0.2890800033891877
2015-02-03,-0.34297828904885674
2015-02-04,-0.34630444833776236
2015-02-05,-0.3880323081421187
2015-02-06,-0.36235557292102855
2015-02-07,-0.33563707458334696
2015-02-08,-0.35574520037364915
2015-02-09,-0.36914656962452563
2015-02-10,-0.36803152125937527
2015-02-11,-0.372815395790138
2015-02-12,-0.35875077747745215
2015-02-13,-0.29643912165458525
2015-02-14,-0.2026625613925651
2015-02-15,-0.30557333605607967
2015-02-16,-0.30224437855715486
2015-02-17,-0.26276578757172064
2015-02-18,-0.29782703527413595
2015-02-19,-0.2687228325055674
2015-02-20,-0.2543596998105443
2015-02-21,-0.2540072565869376
2015-02-22,-0.29336327358730374
2015-02-23,-0.2818467556764976
2015-02-24,-0.2776080081798649
2015-02-25,-0.28329157641439456
2015-02-26,-0.28826460101905677
2015-02-27,-0.20743150885692005
2015-02-28,-0.2077936658695388
2015-03-01,-0.1830561592004151
2015-03-02,-0.11304579725002652
2015-03-03,-0.0826182409160291
2015-03-04,-0.12439425187291275
2015-03-05,-0.11087645704031537
2015-03-06,-0.12431845599083037
2015-03-07,-0.10888693635204873
2015-03-08,-0.11192669464240224
2015-03-09,-0.04369325596102027
2015-03-10,-0.03655568292844934
2015-03-11,-0.01765346542271308
2015-03-12,-0.025331948608974666
2015-03-13,-0.06808601987216552
2015-03-14,-0.07841013870732223
2015-03-15,-0.06170725061470897
2015-03-16,-0.04251847390470083
2015-03-17,-0.07039022380253364
2015-03-18,-0.19512932472907865
2015-03-19,-0.17245659296852633
2015-03-20,-0.16799471677217453
2015-03-21,-0.17585562105841068
2015-03-22,-0.14060891472036313
2015-03-23,-0.14981567917290878
2015-03-24,-0.23915924690499837
2015-03-25,-0.23861305346240866
2015-03-26,-0.2250632921331241
2015-03-27,-0.2341632754197962
2015-03-28,-0.207339415378462
2015-03-29,-0.25372169850291526
2015-03-30,-0.22859034800555586
2015-03-31,-0.24460841717418966
2015-04-01,-0.23013668874185056
2015-04-02,-0.20099068200069903
2015-04-03,-0.19497344936175437
2015-04-04,-0.19907350896981388
2015-04-05,-0.16634518285674105
2015-04-06,-0.18788806314026135
2015-04-07,-0.19461188132902268
2015-04-08,-0.23530979353768686
2015-04-09,-0.24313377223041677
2015-04-10,-0.2763253577671003
2015-04-11,-0.2689859398537841
2015-04-12,-0.26949919218957397
2015-04-13,-0.32110681346156783
2015-04-14,-0.34629162595319496
2015-04-15,-0.32593339495512835
2015-04-16,-0.3016814042607542
2015-04-17,-0.32724286330165314
2015-04-18,-0.3242467071203672
2015-04-19,-0.32460885566233827
2015-04-20,-0.3164957544164033
2015-04-21,-0.2697615632443102
2015-04-22,-0.2746154460909947
2015-04-23,-0.2650802347620612
2015-04-24,-0.28525218612982106
2015-04-25,-0.3080734305134076
2015-04-26,-0.3349156048853546
2015-04-27,-0.30275525482171156
2015-04-28,-0.310637321613407
2015-04-29,-0.3097858410045532
2015-04-30,-0.2605971831879965
2015-05-01,-0.27688324061308506
2015-05-02,-0.2639028769500077
2015-05-03,-0.2412629985248738
2015-05-04,-0.2480683187843818
2015-05-05,-0.261315060288478
2015-05-06,-0.29131005138462535
2015-05-07,-0.255505245496308
2015-05-08,-0.22192170140468337
2015-05-09,-0.22973460674033264
2015-05-10,-0.23871657176194666
2015-05-11,-0.23056426402934105
2015-05-12,-0.23032734979006977
2015-05-13,-0.2563078175701757
