time,TxCntSec
2017-08-28,2.6342939814814814
2017-08-29,3.205636574074074
2017-08-30,3.1913310185185186
2017-08-31,3.2560300925925927
2017-09-01,3.185960648148148
2017-09-02,2.789675925925926
2017-09-03,2.2583680555555556
2017-09-04,3.133125
2017-09-05,3.2099421296296295
2017-09-06,3.208460648148148
2017-09-07,2.970196759259259
2017-09-08,3.13931712962963
2017-09-09,2.532638888888889
2017-09-10,2.3086342592592595
2017-09-11,2.890416666666667
2017-09-12,2.941284722222222
2017-09-13,3.0301851851851853
2017-09-14,3.1740162037037036
2017-09-15,3.3777662037037035
2017-09-16,2.597627314814815
2017-09-17,2.2672453703703703
2017-09-18,2.596840277777778
2017-09-19,3.2844212962962964
2017-09-20,2.7096064814814813
2017-09-21,2.933784722222222
2017-09-22,2.594074074074074
2017-09-23,2.3582638888888887
2017-09-24,2.201574074074074
2017-09-25,2.619571759259259
2017-09-26,2.989398148148148
2017-09-27,3.0722453703703705
2017-09-28,3.130300925925926
2017-09-29,2.9620254629629628
2017-09-30,2.4527314814814813
2017-10-01,2.37275462962963
2017-10-02,3.3490277777777777
2017-10-03,3.276388888888889
2017-10-04,2.766446759259259
2017-10-05,3.1486574074074074
2017-10-06,3.295300925925926
2017-10-07,2.588298611111111
2017-10-08,2.8135069444444443
2017-10-09,3.427349537037037
2017-10-10,3.5239351851851852
2017-10-11,3.4103125
2017-10-12,3.402199074074074
2017-10-13,3.5567824074074075
2017-10-14,3.377546296296296
2017-10-15,3.3016782407407406
2017-10-16,3.612222222222222
2017-10-17,3.9016782407407407
2017-10-18,3.822789351851852
2017-10-19,4.100358796296296
2017-10-20,3.62724537037037
2017-10-21,3.5831828703703703
2017-10-22,3.366273148148148
2017-10-23,3.6611458333333333
2017-10-24,4.005648148148148
2017-10-25,3.589375
2017-10-26,3.155266203703704
2017-10-27,2.8497222222222223
2017-10-28,2.414537037037037
2017-10-29,3.8216782407407406
2017-10-30,3.6583564814814813
2017-10-31,3.24443287037037
2017-11-01,4.0681365740740745
2017-11-02,3.9537962962962965
2017-11-03,3.2164699074074075
2017-11-04,3.3661458333333334
2017-11-05,2.9137962962962964
2017-11-06,3.1605439814814815
2017-11-07,3.8499074074074073
2017-11-08,3.511365740740741
2017-11-09,3.930150462962963
2017-11-10,3.172662037037037
2017-11-11,2.2247222222222223
2017-11-12,2.1734722222222222
2017-11-13,3.5742939814814814
2017-11-14,3.153252314814815
2017-11-15,3.698912037037037
2017-11-16,3.6010069444444444
2017-11-17,3.535011574074074
2017-11-18,3.1122916666666667
2017-11-19,3.091388888888889
2017-11-20,3.8520949074074076
2017-11-21,4.3209027777777775
2017-11-22,3.6092013888888888
2017-11-23,4.085416666666666
2017-11-24,3.5566435185185186
2017-11-25,3.8485532407407406
2017-11-26,3.830277777777778
2017-11-27,4.416388888888889
2017-11-28,4.226307870370371
2017-11-29,4.616585648148148
2017-11-30,4.443761574074074
2017-12-01,4.773981481481481
2017-12-02,3.765
2017-12-03,4.017731481481482
2017-12-04,4.7139699074074075
2017-12-05,4.685231481481481
2017-12-06,5.1261226851851855
2017-12-07,4.339641203703704
2017-12-08,4.461724537037037
2017-12-09,4.647094907407407
2017-12-10,3.8953819444444444
2017-12-11,4.358472222222222
2017-12-12,4.312488425925926
2017-12-13,4.833287037037037
2017-12-14,5.765532407407408
2017-12-15,4.639780092592592
2017-12-16,4.2469675925925925
2017-12-17,4.504756944444445
2017-12-18,4.607037037037037
2017-12-19,4.380902777777778
2017-12-20,4.286736111111111
2017-12-21,3.8709953703703706
2017-12-22,4.398287037037037
2017-12-23,3.555601851851852
2017-12-24,3.175798611111111
2017-12-25,2.6542824074074076
2017-12-26,2.863611111111111
2017-12-27,3.6103472222222224
2017-12-28,3.5073148148148148
2017-12-29,4.129502314814815
2017-12-30,3.9125578703703705
2017-12-31,3.3910532407407405
2018-01-01,2.7965856481481484
2018-01-02,3.977592592592593
2018-01-03,4.594236111111111
2018-01-04,4.916226851851852
2018-01-05,3.9287152777777776
2018-01-06,4.125810185185185
2018-01-07,4.312106481481481
2018-01-08,4.002951388888889
2018-01-09,4.107337962962963
2018-01-10,4.02431712962963
2018-01-11,3.8724652777777777
2018-01-12,3.5269328703703704
2018-01-13,3.0590740740740743
2018-01-14,2.731967592592593
2018-01-15,3.1497569444444444
2018-01-16,3.5436342592592593
2018-01-17,3.6370601851851854
2018-01-18,3.563576388888889
2018-01-19,2.808576388888889
2018-01-20,2.7351041666666664
2018-01-21,2.517071759259259
2018-01-22,2.8944791666666667
2018-01-23,3.0796527777777776
2018-01-24,2.912361111111111
2018-01-25,2.75994212962963
2018-01-26,2.532997685185185
2018-01-27,2.2267939814814817
2018-01-28,2.4733564814814817
2018-01-29,2.6621875
2018-01-30,2.772615740740741
2018-01-31,2.411574074074074
2018-02-01,2.9224305555555556
2018-02-02,2.7516087962962965
2018-02-03,2.208715277777778
2018-02-04,1.9979282407407408
2018-02-05,2.5627430555555555
2018-02-06,2.836053240740741
2018-02-07,2.403611111111111
2018-02-08,2.054039351851852
2018-02-09,2.069965277777778
2018-02-10,2.0405671296296295
2018-02-11,1.7114699074074073
2018-02-12,2.148715277777778
2018-02-13,2.179386574074074
2018-02-14,2.288599537037037
2018-02-15,2.2673958333333335
2018-02-16,2.1432060185185184
2018-02-17,1.990914351851852
2018-02-18,1.8556134259259258
2018-02-19,2.217974537037037
2018-02-20,2.2454282407407407
2018-02-21,2.411226851851852
2018-02-22,2.1147222222222224
2018-02-23,2.0918171296296295
2018-02-24,1.7722337962962964
2018-02-25,1.6660300925925926
2018-02-26,2.222210648148148
2018-02-27,2.492696759259259
2018-02-28,2.2011689814814814
2018-03-01,2.7395833333333335
2018-03-02,2.232488425925926
2018-03-03,2.0813888888888887
2018-03-04,1.7922106481481481
2018-03-05,2.381666666666667
2018-03-06,2.416412037037037
2018-03-07,2.463344907407407
2018-03-08,2.197673611111111
2018-03-09,2.340034722222222
2018-03-10,1.7303819444444444
2018-03-11,1.819837962962963
2018-03-12,2.1438657407407407
2018-03-13,2.3055671296296296
2018-03-14,2.234826388888889
2018-03-15,2.3273958333333336
2018-03-16,2.178888888888889
2018-03-17,1.7526851851851852
2018-03-18,1.9040625
2018-03-19,2.239513888888889
2018-03-20,2.236365740740741
2018-03-21,2.306273148148148
2018-03-22,2.0882060185185187
2018-03-23,2.05255787037037
2018-03-24,1.8449189814814815
2018-03-25,1.592962962962963
2018-03-26,2.1698726851851853
2018-03-27,2.1461574074074075
2018-03-28,2.0953125
2018-03-29,2.193935185185185
2018-03-30,2.1290162037037037
2018-03-31,1.7279398148148148
2018-04-01,1.5497800925925926
2018-04-02,1.9345023148148148
2018-04-03,2.3564814814814814
2018-04-04,2.128773148148148
2018-04-05,2.0996180555555557
2018-04-06,1.966423611111111
2018-04-07,1.8039930555555554
2018-04-08,1.6177083333333333
2018-04-09,2.0152199074074075
2018-04-10,2.178888888888889
2018-04-11,2.0828125
2018-04-12,2.506087962962963
2018-04-13,2.4688773148148146
2018-04-14,1.9102199074074073
2018-04-15,1.9754282407407406
2018-04-16,2.248877314814815
2018-04-17,2.362199074074074
2018-04-18,2.3199189814814813
2018-04-19,2.4916898148148148
2018-04-20,2.438298611111111
2018-04-21,2.2120486111111113
2018-04-22,1.955787037037037
2018-04-23,2.6316782407407406
2018-04-24,2.9393055555555554
2018-04-25,2.5194907407407405
2018-04-26,2.5145601851851853
2018-04-27,2.4611921296296297
2018-04-28,2.256597222222222
2018-04-29,2.127453703703704
2018-04-30,2.4954050925925926
2018-05-01,2.293599537037037
2018-05-02,2.4409259259259257
2018-05-03,2.6383564814814813
2018-05-04,2.5992939814814813
2018-05-05,2.268113425925926
2018-05-06,1.9985069444444445
2018-05-07,2.3705555555555557
2018-05-08,2.541990740740741
2018-05-09,2.3693287037037036
2018-05-10,2.492673611111111
2018-05-11,2.396446759259259
2018-05-12,2.0980324074074073
2018-05-13,1.846412037037037
2018-05-14,2.445925925925926
2018-05-15,2.4096875
2018-05-16,2.4765972222222223
2018-05-17,2.204016203703704
2018-05-18,2.504849537037037
2018-05-19,1.9386805555555555
2018-05-20,1.8502662037037036
2018-05-21,2.3285300925925925
2018-05-22,2.396099537037037
2018-05-23,2.575763888888889
2018-05-24,2.348402777777778
2018-05-25,2.300625
2018-05-26,1.8036342592592594
2018-05-27,1.659537037037037
2018-05-28,2.233229166666667
2018-05-29,2.371701388888889
2018-05-30,2.371423611111111
2018-05-31,2.3873148148148147
2018-06-01,2.3363194444444444
2018-06-02,2.034872685185185
2018-06-03,1.935162037037037
2018-06-04,2.37875
2018-06-05,2.479652777777778
2018-06-06,2.3976967592592593
2018-06-07,2.3997106481481483
2018-06-08,2.2879745370370372
2018-06-09,2.0372916666666665
2018-06-10,2.0610185185185186
2018-06-11,2.4733912037037036
2018-06-12,2.5083680555555556
2018-06-13,2.462013888888889
2018-06-14,2.4550347222222224
2018-06-15,2.3293055555555555
2018-06-16,1.803912037037037
2018-06-17,1.6844907407407408
2018-06-18,2.2499652777777777
2018-06-19,2.2311342592592593
2018-06-20,2.306574074074074
2018-06-21,2.3183564814814814
2018-06-22,2.3432175925925924
2018-06-23,1.851087962962963
2018-06-24,1.860162037037037
2018-06-25,2.340590277777778
2018-06-26,2.1899189814814815
2018-06-27,2.1937962962962962
2018-06-28,2.265578703703704
2018-06-29,2.252662037037037
2018-06-30,2.05681712962963
2018-07-01,1.7759606481481482
2018-07-02,2.3923842592592592
2018-07-03,2.515486111111111
2018-07-04,2.3372106481481483
2018-07-05,2.3438310185185185
2018-07-06,2.320428240740741
2018-07-07,1.9058796296296296
2018-07-08,1.8276620370370371
2018-07-09,2.3955671296296295
2018-07-10,2.4934375
2018-07-11,2.330162037037037
2018-07-12,2.4055555555555554
2018-07-13,2.388402777777778
2018-07-14,2.029212962962963
2018-07-15,1.8321180555555556
2018-07-16,2.4751041666666667
2018-07-17,2.6947800925925924
2018-07-18,2.699641203703704
2018-07-19,2.6046064814814813
2018-07-20,2.6211805555555556
2018-07-21,2.1640972222222223
2018-07-22,1.938599537037037
2018-07-23,2.6516319444444445
2018-07-24,3.003726851851852
2018-07-25,2.881666666666667
2018-07-26,2.6644212962962963
2018-07-27,2.690324074074074
2018-07-28,2.102962962962963
2018-07-29,1.9953819444444445
2018-07-30,2.6743055555555557
2018-07-31,2.817800925925926
2018-08-01,2.7558333333333334
2018-08-02,2.5771875
2018-08-03,2.69056712962963
2018-08-04,2.2286805555555556
2018-08-05,1.981863425925926
2018-08-06,2.5353125
2018-08-07,2.7374189814814813
2018-08-08,2.654872685185185
2018-08-09,2.5936458333333334
2018-08-10,2.6025810185185185
2018-08-11,2.2246875
2018-08-12,1.950763888888889
2018-08-13,2.515601851851852
2018-08-14,2.924328703703704
2018-08-15,2.850601851851852
2018-08-16,2.678587962962963
2018-08-17,2.727164351851852
2018-08-18,2.197534722222222
2018-08-19,1.8612037037037037
2018-08-20,2.542777777777778
2018-08-21,2.5411111111111113
2018-08-22,2.5971759259259257
2018-08-23,2.5189120370370373
2018-08-24,2.5672800925925925
2018-08-25,2.2478356481481483
2018-08-26,1.972986111111111
2018-08-27,2.637962962962963
2018-08-28,2.7406597222222224
2018-08-29,2.721412037037037
2018-08-30,2.704699074074074
2018-08-31,2.7614236111111112
2018-09-01,2.4458796296296295
2018-09-02,2.1343171296296295
2018-09-03,2.60375
2018-09-04,2.76681712962963
2018-09-05,2.7733796296296296
2018-09-06,2.9160416666666666
2018-09-07,2.6656828703703703
2018-09-08,2.3691550925925924
2018-09-09,2.193622685185185
2018-09-10,2.5790972222222224
2018-09-11,2.725
