time,CapMrktCurUSD
2013-05-22,1330841045.243314
2013-05-23,1384488238.2845275
2013-05-24,1443723531.7086802
2013-05-25,1442842700.700099
2013-05-26,1458084131.9281435
2013-05-27,1416455569.2618315
2013-05-28,1411480509.952701
2013-05-29,1453058332.4655852
2013-05-30,1419399429.3802016
2013-05-31,1434582209.346897
2013-06-01,1446207401.3631341
2013-06-02,1377596394.8728476
2013-06-03,1381873848.829096
2013-06-04,1351501920.6073377
2013-06-05,1359703823.5926516
2013-06-06,1339814370.1351333
2013-06-07,1240591162.2237136
2013-06-08,1229611335.792512
2013-06-09,1125550441.613678
2013-06-10,1176184371.0284529
2013-06-11,1212170386.11142
2013-06-12,1199975980.6649568
2013-06-13,1143434086.4142456
2013-06-14,1120061949.2339363
2013-06-15,1127965182.1743383
2013-06-16,1118973897.9741035
2013-06-17,1131628982.2687159
2013-06-18,1179042827.4145336
2013-06-19,1180844662.277501
2013-06-20,1180187215.6524065
2013-06-21,1147731005.58289
2013-06-22,1132583770.1846802
2013-06-23,1136113617.018969
2013-06-24,1122112296.7522929
2013-06-25,1108755117.731877
2013-06-26,1118465117.7360034
2013-06-27,1097920368.0880265
2013-06-28,1014602834.5870994
2013-06-29,1007861667.6620926
2013-06-30,1015963076.0984952
2013-07-01,941200729.8550057
2013-07-02,997745649.5225525
2013-07-03,883064123.3690087
2013-07-04,899798285.1809639
2013-07-05,767222778.3446608
2013-07-06,754952725.1660112
2013-07-07,820924713.9615766
2013-07-08,842671531.8697886
2013-07-09,853306435.0262109
2013-07-10,969046682.8402269
2013-07-11,997740225.7832277
2013-07-12,1027155020.5523934
2013-07-13,1045148461.760039
2013-07-14,1026132821.0209174
2013-07-15,1071080758.5093728
2013-07-16,1048445957.7488548
2013-07-17,1040300802.3742748
2013-07-18,971279496.8994904
2013-07-19,986247535.3901426
2013-07-20,971455782.516991
2013-07-21,980502571.4748517
2013-07-22,980680504.4855707
2013-07-23,996193006.283257
2013-07-24,1009997554.026626
2013-07-25,1033406188.43913
2013-07-26,1031687977.5496286
2013-07-27,1011234977.8688718
2013-07-28,1064162528.935402
2013-07-29,1070921147.5860304
2013-07-30,1109974490.9137096
2013-07-31,1126113338.875797
2013-08-01,1109809374.1967292
2013-08-02,1104599123.6600633
2013-08-03,1098476608.5801706
2013-08-04,1108785073.3685734
2013-08-05,1122611899.2791588
2013-08-06,1124734225.1187468
2013-08-07,1118080457.817728
2013-08-08,1086342372.663535
2013-08-09,1066226355.0628034
2013-08-10,1076179830.5362253
2013-08-11,1087967756.9501717
2013-08-12,1102045453.0971503
2013-08-13,1129194526.9368842
2013-08-14,1145345466.2011495
2013-08-15,1134034630.235901
2013-08-16,1136581601.4061985
2013-08-17,1152544584.159651
2013-08-18,1147791400.8145003
2013-08-19,1189978283.6690152
2013-08-20,1210343889.867498
2013-08-21,1283870902.1012616
2013-08-22,1269649511.6129043
2013-08-23,1249013410.2953281
2013-08-24,1263255684.7992575
2013-08-25,1312409633.4811797
2013-08-26,1301681760.4188886
2013-08-27,1367678672.2776241
2013-08-28,1374681503.3539236
2013-08-29,1381264032.0301714
2013-08-30,1452222118.0856152
2013-08-31,1493551306.6732554
2013-09-01,1519383296.7493236
2013-09-02,1508777714.0791569
2013-09-03,1504949277.878628
2013-09-04,1427936118.68676
2013-09-05,1426628972.963139
2013-09-06,1374607454.794005
2013-09-07,1397829338.2760193
2013-09-08,1377787522.411971
2013-09-09,1415770494.889775
2013-09-10,1427518920.9370587
2013-09-11,1485069117.2457132
2013-09-12,1482150941.6341968
2013-09-13,1490131020.7568936
2013-09-14,1455028244.730144
2013-09-15,1464112002.3330758
2013-09-16,1477804868.9868808
2013-09-17,1486482610.60922
2013-09-18,1487083041.575134
2013-09-19,1455765886.6107981
2013-09-20,1441617545.254933
2013-09-21,1449080977.3270447
2013-09-22,1445208450.8688731
2013-09-23,1442810649.6754968
2013-09-24,1454407234.033399
2013-09-25,1452890630.8332827
2013-09-26,1465990545.1276073
2013-09-27,1489124478.0489428
2013-09-28,1491934482.4245515
2013-09-29,1496146693.904712
2013-09-30,1484673719.3693738
2013-10-01,1502757461.9536965
2013-10-02,1226788968.5104427
2013-10-03,1386111008.0966032
2013-10-04,1437999553.268967
2013-10-05,1432331658.928452
2013-10-06,1445663053.3216777
2013-10-07,1463044622.0613894
2013-10-08,1473700417.438481
2013-10-09,1488044932.6301763
2013-10-10,1497764877.7302716
2013-10-11,1504862605.3675952
2013-10-12,1512594202.8311844
2013-10-13,1567326661.5603995
2013-10-14,1602776719.089326
2013-10-15,1676584639.7830043
2013-10-16,1639796564.2192175
2013-10-17,1704638294.5018115
2013-10-18,1812436164.0191128
2013-10-19,1967550543.6234784
2013-10-20,1977012769.8989055
2013-10-21,2137197000.9127233
2013-10-22,2263001755.139486
2013-10-23,2432875110.4517865
2013-10-24,2312748499.3044214
2013-10-25,2209553671.416236
2013-10-26,2140916179.2362127
2013-10-27,2317266189.9008646
2013-10-28,2338713940.734061
2013-10-29,2436684646.420872
2013-10-30,2359843888.0831175
2013-10-31,2425105801.6793394
2013-11-01,2423220454.3411674
2013-11-02,2445209553.9328737
2013-11-03,2511679473.625205
2013-11-04,2733959063.1336994
2013-11-05,2912477841.5738826
2013-11-06,3147464099.4018636
2013-11-07,3470354236.192072
2013-11-08,3993314855.3444314
2013-11-09,3962240225.6836553
2013-11-10,3921840037.556108
2013-11-11,4104700956.1950502
2013-11-12,4249589141.214068
2013-11-13,4728862182.509435
2013-11-14,4996898130.432548
2013-11-15,4898974235.472225
2013-11-16,5229762080.05453
2013-11-17,5826497052.347043
2013-11-18,7899238895.686413
2013-11-19,6569644605.796869
2013-11-20,7154243418.729311
2013-11-21,8664193685.70689
2013-11-22,9655188371.423534
2013-11-23,10036063848.557402
2013-11-24,9713112909.515808
2013-11-25,9825868339.748945
2013-11-26,11031541043.565948
2013-11-27,11599427444.743036
2013-11-28,12139760581.54188
2013-11-29,13606858893.395243
2013-11-30,13498119326.69448
2013-12-01,11635884342.126692
2013-12-02,12560801212.130327
2013-12-03,12720698338.605392
2013-12-04,13707245929.353369
2013-12-05,12413024442.393896
2013-12-06,9966751946.762209
2013-12-07,8509665399.288914
2013-12-08,9478722082.947542
2013-12-09,10843625557.380884
2013-12-10,11829553963.894163
2013-12-11,10601969953.019352
2013-12-12,10579622451.506428
2013-12-13,10654088610.746971
2013-12-14,10339592472.911236
2013-12-15,10479266163.262644
2013-12-16,8224848384.498592
2013-12-17,8285733865.857128
2013-12-18,6388681645.92219
2013-12-19,8328197861.437324
2013-12-20,7294490540.985549
2013-12-21,7258204826.317185
2013-12-22,7479382499.65317
2013-12-23,8004081993.820382
2013-12-24,7918485708.395575
2013-12-25,8257429632.97065
2013-12-26,9133750877.51704
2013-12-27,8803069849.177563
2013-12-28,8723906479.73215
2013-12-29,8866119604.030233
2013-12-30,8972568474.39804
2013-12-31,8900503870.915495
2014-01-01,9183089853.000948
2014-01-02,9582996402.3458
2014-01-03,9858101001.48251
2014-01-04,10122111479.991652
2014-01-05,11029040879.340033
2014-01-06,11179606610.7568
2014-01-07,9824823598.10845
2014-01-08,10040826131.521135
2014-01-09,10175362594.378292
2014-01-10,10448187786.868984
2014-01-11,10896805298.01208
2014-01-12,10357726631.175535
2014-01-13,10087743753.83846
2014-01-14,9998079805.514896
2014-01-15,10318292540.726215
2014-01-16,10012488124.529272
2014-01-17,9732925495.745893
2014-01-18,9944578844.4719
2014-01-19,10299896608.664616
2014-01-20,10186700742.459932
2014-01-21,10127844874.99924
2014-01-22,10072254626.333912
2014-01-23,9976790593.935715
2014-01-24,9612868029.726164
2014-01-25,9903703940.559462
2014-01-26,10031101355.88135
2014-01-27,9150091927.132542
2014-01-28,9738027140.096825
2014-01-29,9780577243.029943
2014-01-30,9859171086.457367
2014-01-31,9909273006.112879
2014-02-01,10036259444.951324
2014-02-02,10055736698.102497
2014-02-03,9966874027.672005
2014-02-04,9884858379.634344
2014-02-05,9695361198.195812
2014-02-06,9440477710.384096
2014-02-07,8800350461.683466
2014-02-08,8384312394.90741
2014-02-09,8506986612.713221
2014-02-10,8485545565.293612
2014-02-11,8320462974.609264
2014-02-12,8098811133.284318
2014-02-13,7595523910.103821
2014-02-14,8291082519.487445
2014-02-15,8115479465.42532
2014-02-16,7732488989.658061
2014-02-17,7835234697.490663
2014-02-18,7787368652.688505
2014-02-19,7744159486.450519
2014-02-20,7004311226.10136
2014-02-21,7212206643.667632
2014-02-22,7548010095.161955
2014-02-23,7587343600.977681
2014-02-24,6746537217.627368
2014-02-25,6642199671.020907
2014-02-26,7315347427.473481
2014-02-27,7290899751.2384815
2014-02-28,6868699958.074753
2014-03-01,7073074065.534707
2014-03-02,6962782218.561885
2014-03-03,8436036495.988573
2014-03-04,8413679684.586358
2014-03-05,8364246723.915033
2014-03-06,8334368086.505349
2014-03-07,7888356429.445993
2014-03-08,7763031842.093223
2014-03-09,8003898568.525568
2014-03-10,7850957580.555816
2014-03-11,7923393434.731566
2014-03-12,7937695874.874136
2014-03-13,8050181562.351056
2014-03-14,7863055683.338157
2014-03-15,7964671637.61267
2014-03-16,7941722382.91416
2014-03-17,7801357484.821925
2014-03-18,7697737311.570462
2014-03-19,7652583814.03622
2014-03-20,7355554646.774345
2014-03-21,7146128280.472166
2014-03-22,7085878406.695821
2014-03-23,7016828469.400794
2014-03-24,7346774511.36296
2014-03-25,7333342313.479179
2014-03-26,7278772312.146112
2014-03-27,6073523735.479515
2014-03-28,6270499057.068129
2014-03-29,6157654118.851704
2014-03-30,5774962089.454827
2014-03-31,5731575961.73435
2014-04-01,6031346382.543663
2014-04-02,5529894031.990361
2014-04-03,5663560667.076926
2014-04-04,5669265274.405954
2014-04-05,5821952055.152502
2014-04-06,5785324166.341842
2014-04-07,5661150113.948946
2014-04-08,5715004409.203112
2014-04-09,5591013245.689483
2014-04-10,4633836284.859532
2014-04-11,5330629803.531851
2014-04-12,5361782245.308981
2014-04-13,5263741901.896723
2014-04-14,5831654343.278687
2014-04-15,6599262800.161744
2014-04-16,6726202947.409041
2014-04-17,6327838333.005469
2014-04-18,6116863917.00978
2014-04-19,6389184729.202243
2014-04-20,6355840372.112891
2014-04-21,6313963464.213945
2014-04-22,6207070836.842335
2014-04-23,6223416602.893509
2014-04-24,6385887057.10233
2014-04-25,5920249346.641045
2014-04-26,5830739443.721431
2014-04-27,5572174763.277724
2014-04-28,5609904516.174706
2014-04-29,5690108831.428477
2014-04-30,5706462614.309295
2014-05-01,5852383319.24592
2014-05-02,5753039376.083323
2014-05-03,5585899281.339316
2014-05-04,5558240188.076006
2014-05-05,5504384772.499356
2014-05-06,5478334250.699367
2014-05-07,5633626419.338814
2014-05-08,5612785584.474883
2014-05-09,5771408225.232617
2014-05-10,5825185347.699633
2014-05-11,5601866711.420653
2014-05-12,5631314154.064409
2014-05-13,5604057888.535578
2014-05-14,5680306682.9458
2014-05-15,5709203037.712362
2014-05-16,5733977785.103604
2014-05-17,5742055791.200181
2014-05-18,5715094426.171577
2014-05-19,5722627919.563457
2014-05-20,6273913162.718683
2014-05-21,6322109034.304462
2014-05-22,6745232578.297365
2014-05-23,6707509362.755702
2014-05-24,6760669281.582314
2014-05-25,7347466289.31905
2014-05-26,7497613476.323515
2014-05-27,7359576774.764472
2014-05-28,7429487155.296797
2014-05-29,7318103409.655448
2014-05-30,7968618784.834808
2014-05-31,8061363103.304023
2014-06-01,8092140707.087941
2014-06-02,8524698178.61551
2014-06-03,8641808154.46159
2014-06-04,8278421132.739145
2014-06-05,8507425132.2468815
2014-06-06,8363454618.504367
2014-06-07,8451764871.919811
2014-06-08,8467123090.854524
2014-06-09,8347582865.630779
2014-06-10,8383780238.002946
2014-06-11,8135608711.298166
2014-06-12,7629087562.663397
2014-06-13,7696859223.017364
2014-06-14,7422437719.846516
2014-06-15,7607913697.277698
2014-06-16,7621562611.521574
2014-06-17,7863277527.037325
2014-06-18,7846955363.483023
2014-06-19,7696045540.252878
2014-06-20,7644281888.102515
2014-06-21,7662969895.204459
2014-06-22,7754483949.454893
2014-06-23,7626693090.721797
2014-06-24,7505506467.194577
2014-06-25,7278599165.190248
2014-06-26,7520740158.499389
2014-06-27,7781263113.330781
2014-06-28,7703024797.867049
2014-06-29,7788974904.506179
2014-06-30,8285063972.982666
2014-07-01,8339204790.290083
2014-07-02,8449628746.898273
2014-07-03,8388499950.529136
2014-07-04,8186367619.644586
2014-07-05,8186593458.815447
2014-07-06,8243439551.879233
2014-07-07,8092281240.717175
2014-07-08,8121120346.3892145
2014-07-09,8085295133.413473
2014-07-10,8017179778.299044
2014-07-11,8253353630.980082
2014-07-12,8287456960.000429
2014-07-13,8198267373.456794
2014-07-14,8061371837.189572
2014-07-15,8099479060.359117
2014-07-16,8028993953.251206
2014-07-17,8134685025.076653
2014-07-18,8221979325.367266
2014-07-19,8204209766.049146
2014-07-20,8155455986.217747
2014-07-21,8106428368.504002
2014-07-22,8089291599.24513
2014-07-23,8090895378.982157
2014-07-24,7872516830.5178385
2014-07-25,7857977844.637789
2014-07-26,7770155179.104973
2014-07-27,7731559647.227797
2014-07-28,7680407552.468035
2014-07-29,7638387993.689982
2014-07-30,7363607117.266952
2014-07-31,7615187932.454973
2014-08-01,7807670878.872717
2014-08-02,7721730033.748468
2014-08-03,7684663690.325994
2014-08-04,7697736644.3016205
2014-08-05,7624684694.6667
2014-08-06,7631872806.490932
2014-08-07,7684003054.893186
2014-08-08,7725373119.050059
2014-08-09,7727451082.260735
2014-08-10,7735241242.426252
2014-08-11,7528750393.807314
2014-08-12,7463818388.651985
2014-08-13,7203960811.173462
2014-08-14,6637890303.918651
2014-08-15,6577079233.508922
2014-08-16,6860784727.658821
2014-08-17,6547529019.656276
2014-08-18,6170930387.993115
2014-08-19,6407900293.38721
2014-08-20,6782945022.741427
2014-08-21,6840226845.525137
2014-08-22,6800781531.593973
2014-08-23,6552013007.6780815
2014-08-24,6702866072.334486
2014-08-25,6614667025.942611
2014-08-26,6751941118.805074
2014-08-27,6731803470.867446
2014-08-28,6682832259.805304
2014-08-29,6719069017.947292
2014-08-30,6621120334.482542
2014-08-31,6322686205.265619
2014-09-01,6271843933.857899
2014-09-02,6272122810.292736
2014-09-03,6267892342.198352
2014-09-04,6476075980.695105
2014-09-05,6334872080.810288
2014-09-06,6362067497.940154
2014-09-07,6333781569.223851
2014-09-08,6211141850.891306
2014-09-09,6272952283.811393
2014-09-10,6331347487.483828
2014-09-11,6326647559.46915
2014-09-12,6285080622.479268
2014-09-13,6339800916.430825
2014-09-14,6311000675.694806
2014-09-15,6273163405.083723
2014-09-16,6162628008.039854
2014-09-17,6060691069.1306095
2014-09-18,5671343316.691176
2014-09-19,5234786700.077503
2014-09-20,5464482172.793501
2014-09-21,5324715500.714623
2014-09-22,5332743727.964326
2014-09-23,5834698972.616527
2014-09-24,5639528633.478035
2014-09-25,5452786187.234508
2014-09-26,5397697184.168389
2014-09-27,5336459764.17459
2014-09-28,5003993225.188914
2014-09-29,4972153983.458165
2014-09-30,5189547431.442713
2014-10-01,5106312655.53271
2014-10-02,4969125807.051179
2014-10-03,4772213722.0931835
2014-10-04,4388682580.260336
2014-10-05,4309969413.808049
2014-10-06,4364384310.694091
2014-10-07,4455868952.722568
2014-10-08,4735489718.929568
2014-10-09,4834490053.511129
2014-10-10,4798109635.995668
2014-10-11,4839760837.727771
2014-10-12,5054628618.96669
2014-10-13,5245064708.897221
2014-10-14,5365291551.155063
2014-10-15,5283069667.50673
2014-10-16,5119758564.702795
2014-10-17,5119499232.526595
2014-10-18,5242894153.666234
2014-10-19,5209233125.406047
2014-10-20,5110107339.437175
2014-10-21,5165387968.708736
2014-10-22,5107553013.098543
2014-10-23,4794571841.573631
2014-10-24,4797920118.279345
2014-10-25,4642538389.7121725
2014-10-26,4741251517.256755
2014-10-27,4701468719.300908
2014-10-28,4764991907.390335
2014-10-29,4483405058.008984
2014-10-30,4632838862.435348
2014-10-31,4534584097.182944
2014-11-01,4363577474.228034
2014-11-02,4363182675.130129
2014-11-03,4379538202.27434
2014-11-04,4438697512.256594
2014-11-05,4563041057.09463
2014-11-06,4710975207.975009
2014-11-07,4610456396.269498
2014-11-08,4660062487.584746
2014-11-09,4902623335.337055
2014-11-10,4929479477.777683
2014-11-11,4961998574.957066
2014-11-12,5702349216.989918
2014-11-13,5694744080.086427
2014-11-14,5378743834.818093
2014-11-15,5104708459.692982
2014-11-16,5271091380.888202
2014-11-17,5235948730.382426
2014-11-18,5053130942.788553
2014-11-19,5105131036.931972
2014-11-20,4816608899.340705
2014-11-21,4744260556.958859
2014-11-22,4768701889.690104
2014-11-23,4977255417.379971
2014-11-24,5103432931.307469
2014-11-25,5101446341.234383
2014-11-26,4977788630.808806
2014-11-27,5006179265.651375
2014-11-28,5120924701.3427725
2014-11-29,5097729689.693371
2014-11-30,5134678161.082396
2014-12-01,5141626519.7315445
2014-12-02,5195071474.5043125
2014-12-03,5100781830.036416
2014-12-04,5006189589.777437
2014-12-05,5137728351.695431
2014-12-06,5094341409.984036
2014-12-07,5115922710.427437
2014-12-08,4935062172.837815
2014-12-09,4771784114.212252
2014-12-10,4729191782.833354
2014-12-11,4740155421.832262
2014-12-12,4803918508.264444
2014-12-13,4751499086.572427
2014-12-14,4845769566.826181
2014-12-15,4724725483.753984
2014-12-16,4474321674.239947
2014-12-17,4362121917.476236
2014-12-18,4270715212.2533617
2014-12-19,4336255009.048291
2014-12-20,4498454597.075575
2014-12-21,4375857072.600248
2014-12-22,4525126532.888657
2014-12-23,4584226091.329003
2014-12-24,4407433219.58878
2014-12-25,4353624220.145397
2014-12-26,4494277461.787612
2014-12-27,4314703858.034944
2014-12-28,4330272746.483408
2014-12-29,4277669438.88849
2014-12-30,4243025008.2295938
2014-12-31,4383931184.775236
2015-01-01,4304761773.784208
2015-01-02,4322014357.174627
2015-01-03,3908737739.4016304
2015-01-04,3604547303.485488
2015-01-05,3765349926.232124
2015-01-06,3938260925.363736
2015-01-07,4076070558.8848286
2015-01-08,3896376434.109535
2015-01-09,4009200101.349313
2015-01-10,3787200643.1621666
2015-01-11,3685757426.270803
2015-01-12,3684814575.287508
2015-01-13,3074962783.802202
2015-01-14,2410541394.676775
2015-01-15,2915078937.6187863
2015-01-16,2850648523.4319754
2015-01-17,2744637050.627337
2015-01-18,2900758070.2695274
2015-01-19,2980705663.4190784
2015-01-20,2912963378.745639
2015-01-21,3133526729.5787454
2015-01-22,3213279974.8754363
2015-01-23,3206926509.857733
2015-01-24,3427105944.2266946
2015-01-25,3502692396.5058613
2015-01-26,3771018340.3958287
2015-01-27,3645385810.763192
2015-01-28,3246805002.498614
2015-01-29,3223269286.8193126
2015-01-30,3154330219.336208
2015-01-31,2995872651.2747865
2015-02-01,3131555924.450037
2015-02-02,3311502260.803947
2015-02-03,3142345617.194964
2015-02-04,3129526308.6160164
2015-02-05,2995565459.8899717
2015-02-06,3075423077.971155
2015-02-07,3158106085.154654
2015-02-08,3095155714.175765
2015-02-09,3050902424.29268
2015-02-10,3053351264.7799406
2015-02-11,3034972495.474273
2015-02-12,3078323766.3727307
2015-02-13,3272421689.8762527
2015-02-14,3564959250.338558
2015-02-15,3244997129.4419994
2015-02-16,3254782653.53027
2015-02-17,3377800069.693703
2015-02-18,3269233640.3151255
2015-02-19,3351651583.6376176
2015-02-20,3403317980.169206
2015-02-21,3405093966.41488
2015-02-22,3282518444.0460014
2015-02-23,3316309401.168135
2015-02-24,3328225536.1133857
2015-02-25,3306512284.3025994
2015-02-26,3290861309.890165
2015-02-27,3542727502.119319
2015-02-28,3541295080.490139
2015-03-01,3621421761.2892585
2015-03-02,3840245961.7741632
2015-03-03,3930075596.1308026
2015-03-04,3802326215.650573
2015-03-05,3842468093.2194257
2015-03-06,3802439815.859743
2015-03-07,3846329553.170976
2015-03-08,3832578713.5059977
2015-03-09,4039521363.792741
2015-03-10,4071128369.552176
2015-03-11,4133172397.6432896
2015-03-12,4121701164.266951
2015-03-13,3984946334.609023
2015-03-14,3953780496.6016464
2015-03-15,4005857102.306764
2015-03-16,4064348851.756613
2015-03-17,3979568774.68936
2015-03-18,3590445029.532207
2015-03-19,3658421733.575414
2015-03-20,3671509176.3995695
2015-03-21,3647612342.244767
2015-03-22,3756313691.7441807
2015-03-23,3727646150.526438
2015-03-24,3450054626.3373647
2015-03-25,3449433239.2760797
2015-03-26,3489697647.733156
2015-03-27,3460630353.820043
2015-03-28,3543442060.8842163
2015-03-29,3400748395.4846005
2015-03-30,3476782836.084996
2015-03-31,3426957264.2116175
2015-04-01,3462409579.406614
2015-04-02,3553728796.7408247
2015-04-03,3571516036.061579
2015-04-04,3560051556.9785414
2015-04-05,3661481425.4431505
2015-04-06,3595755072.903167
2015-04-07,3575186989.673343
2015-04-08,3449595061.098264
2015-04-09,3422837587.9593616
2015-04-10,3311603691.496089
2015-04-11,3334016203.77265
2015-04-12,3331011083.015563
2015-04-13,3168453355.0185876
2015-04-14,3088504414.231545
2015-04-15,3139171565.362344
2015-04-16,3212774939.335911
2015-04-17,3133207820.358849
2015-04-18,3142644115.6342034
2015-04-19,3141851112.238399
2015-04-20,3165382222.462422
2015-04-21,3307655935.8249736
2015-04-22,3292819357.09004
2015-04-23,3323312673.176487
2015-04-24,3261000380.5226417
2015-04-25,3191301062.82119
2015-04-26,3108346068.4578934
2015-04-27,3205299821.835456
2015-04-28,3181112157.843448
2015-04-29,3183519985.1888514
2015-04-30,3334673947.4553585
2015-05-01,3285000343.4349766
2015-05-02,3325293514.790359
2015-05-03,3395659327.7417884
2015-05-04,3375417433.7278066
2015-05-05,3334612653.9885497
2015-05-06,3243106562.193164
2015-05-07,3352047328.9478006
2015-05-08,3455488162.0896983
2015-05-09,3432551362.7063966
2015-05-10,3405403163.984579
2015-05-11,3427838774.99882
2015-05-12,3428170514.2198277
2015-05-13,3349034848.944277
2015-05-14,3355591126.3026547
2015-05-15,3364048665.8897886
2015-05-16,3341137186.217037
2015-05-17,3358466081.9732075
2015-05-18,3301481333.929694
2015-05-19,3289343088.6451774
2015-05-20,3321612394.0908113
2015-05-21,3341864436.7513223
2015-05-22,3410358036.1838894
2015-05-23,3391728868.5088854
2015-05-24,3417424495.1609354
2015-05-25,3365613792.1716657
2015-05-26,3363522711.3517814
2015-05-27,3370126970.7481446
2015-05-28,3367403673.12386
2015-05-29,3363904289.7064414
2015-05-30,3309858187.054192
2015-05-31,3263243345.059638
2015-06-01,3176261135.317753
2015-06-02,3206098638.097028
2015-06-03,3205365142.156569
2015-06-04,3182342189.564728
2015-06-05,3200072653.7183056
2015-06-06,3207189674.672468
2015-06-07,3183111561.3986707
2015-06-08,3260414508.051764
2015-06-09,3269777768.24803
2015-06-10,3259595200.829957
2015-06-11,3274571594.9491153
2015-06-12,3278622378.6497383
2015-06-13,3325260566.2108974
2015-06-14,3318868030.2263055
2015-06-15,3380869346.470486
2015-06-16,3590663484.050795
2015-06-17,3542183372.32402
2015-06-18,3558055843.2596903
2015-06-19,3498814572.862747
2015-06-20,3510771420.444903
2015-06-21,3493198059.1425056
2015-06-22,3533001756.575591
2015-06-23,3493335248.1509166
2015-06-24,3440865164.001367
2015-06-25,3468922344.170873
2015-06-26,3478734335.532736
2015-06-27,3602123761.058016
2015-06-28,3567614187.0077357
2015-06-29,3677262511.34254
2015-06-30,3781439208.194029
2015-07-01,3699019359.3169966
2015-07-02,3652758933.862812
2015-07-03,3673002617.3644543
2015-07-04,3737419191.3775535
2015-07-05,3893228194.4129305
2015-07-06,3863384906.069908
2015-07-07,3825979032.67402
2015-07-08,3886025324.2615986
2015-07-09,3874055948.766721
2015-07-10,4103255450.276876
2015-07-11,4224450512.3152337
2015-07-12,4477953762.4413595
2015-07-13,4208292844.131372
2015-07-14,4138747805.314685
2015-07-15,4113691144.216646
2015-07-16,4008299274.556174
2015-07-17,4031374810.7913055
2015-07-18,3993397737.869242
2015-07-19,3964601513.393176
2015-07-20,4020884200.643299
2015-07-21,3986295615.0528727
2015-07-22,4003387232.698967
2015-07-23,3990624329.5583215
2015-07-24,4171970034.347817
2015-07-25,4175992752.5274105
2015-07-26,4231965548.687132
2015-07-27,4249105128.489564
2015-07-28,4264301217.254371
2015-07-29,4185225454.907616
2015-07-30,4162806009.563684
2015-07-31,4111325610.108484
2015-08-01,4070111946.409812
2015-08-02,4082075699.521997
2015-08-03,4079743942.9708977
2015-08-04,4125555384.437055
2015-08-05,4083866764.8530912
2015-08-06,4036507636.772834
2015-08-07,4044597118.3642817
2015-08-08,3784607715.853803
2015-08-09,3856363388.431896
2015-08-10,3837007827.3308535
2015-08-11,3932144983.270839
2015-08-12,3885502464.253271
2015-08-13,3836450981.8437095
2015-08-14,3861519172.3478336
2015-08-15,3798349935.904611
2015-08-16,3755652917.488387
2015-08-17,3743236411.3783593
2015-08-18,3161886892.890434
2015-08-19,3298201251.3114314
2015-08-20,3419645393.4232545
2015-08-21,3381065750.1088943
2015-08-22,3350585165.1281605
2015-08-23,3322788928.251413
2015-08-24,3080697609.0501647
2015-08-25,3236956684.2576046
2015-08-26,3288192392.142522
2015-08-27,3271849435.0457935
2015-08-28,3377926168.673827
2015-08-29,3344733031.8844867
2015-08-30,3333852748.4216976
2015-08-31,3359066951.9227314
2015-09-01,3320136353.914489
2015-09-02,3343580491.3405457
2015-09-03,3309516199.153644
2015-09-04,3369734261.0245614
2015-09-05,3439481099.355
2015-09-06,3511826272.0757103
2015-09-07,3510234381.8466825
2015-09-08,3562723704.108738
2015-09-09,3484056329.619461
2015-09-10,3485485743.3847775
2015-09-11,3517014443.8737726
2015-09-12,3452198889.67502
2015-09-13,3368309570.3646874
2015-09-14,3375030516.0714784
2015-09-15,3367911560.96047
2015-09-16,3348913151.4073014
2015-09-17,3410568738.8057647
2015-09-18,3411022493.656878
2015-09-19,3398091544.278299
2015-09-20,3385967055.005891
2015-09-21,3319557617.5923657
2015-09-22,3376861757.3471384
2015-09-23,3370539512.0771394
2015-09-24,3432689103.0621896
2015-09-25,3451503181.4239817
2015-09-26,3438496949.835321
2015-09-27,3419600261.1048646
2015-09-28,3519771869.26679
2015-09-29,3481487862.484529
2015-09-30,3473615410.713113
2015-10-01,3496364654.7323823
2015-10-02,3492888180.8293414
2015-10-03,3520164729.941746
2015-10-04,3517865592.290263
2015-10-05,3540000026.045972
2015-10-06,3628719295.758303
2015-10-07,3582418301.470667
2015-10-08,3572908937.268152
2015-10-09,3594544173.051464
2015-10-10,3617688500.22872
2015-10-11,3656429914.913464
2015-10-12,3621485952.20494
2015-10-13,3686765011.986784
2015-10-14,3727042598.5500207
2015-10-15,3750930547.892338
2015-10-16,3870347619.255164
2015-10-17,4006701466.0361586
2015-10-18,3883162961.001024
2015-10-19,3897238283.402315
2015-10-20,3993478146.273724
2015-10-21,3953274547.7456384
2015-10-22,4063062212.072203
2015-10-23,4111275942.9719906
2015-10-24,4186061085.708384
2015-10-25,4223162195.8379135
2015-10-26,4233988576.976577
2015-10-27,4365910872.377493
2015-10-28,4498127762.504589
2015-10-29,4653528359.828375
2015-10-30,4856113853.881978
2015-10-31,4644794429.499121
2015-11-01,4878720873.406128
2015-11-02,5394270070.549458
2015-11-03,5932954782.927945
2015-11-04,6001984912.541993
2015-11-05,5690464341.778327
2015-11-06,5523536982.471544
2015-11-07,5725363853.894037
2015-11-08,5517726529.270193
2015-11-09,5639092372.258233
2015-11-10,5008011574.29464
2015-11-11,4580771119.302635
2015-11-12,5006229106.120829
2015-11-13,5003958699.460659
2015-11-14,4942356322.479359
2015-11-15,4748951129.880329
2015-11-16,4916703779.861369
2015-11-17,4987994385.318497
2015-11-18,4987714987.43995
2015-11-19,4847511550.504216
2015-11-20,4785085356.666097
2015-11-21,4845432243.699364
2015-11-22,4814289952.834088
