time,value
2023-11-09,1.2792658048223777
2023-11-10,1.1672669778909093
2023-11-11,1.1143017446299999
2023-11-12,1.115676450206211
2023-11-13,1.141382011490909
2023-11-14,1.118179093147826
2023-11-15,1.1476729296540542
2023-11-16,1.3477190692324323
2023-11-17,1.2581975302933333
2023-11-18,1.3393492225073826
2023-11-19,1.1896366433411765
2023-11-20,1.171231470313253
2023-11-21,1.1786605986421055
2023-11-22,1.1752225940169014
2023-11-23,1.2388878697904762
2023-11-24,1.092013331638095
2023-11-25,1.092969185499371
2023-11-26,1.0896132273534247
2023-11-27,1.111240331716923
2023-11-28,1.0850689132843536
2023-11-29,1.0730330166588236
2023-11-30,1.087019101086567
2023-12-01,1.0922800130745562
2023-12-02,1.0815396349984252
2023-12-03,1.1369107100703029
2023-12-04,1.1571987330167741
2023-12-05,1.284991484394203
2023-12-06,1.3381545859764705
2023-12-07,1.237438414455652
2023-12-08,1.1818331641362965
2023-12-09,1.145008389890446
2023-12-10,1.1256884748342857
2023-12-11,1.139167714349367
2023-12-12,1.1286711699111112
2023-12-13,1.2151759125798658
2023-12-14,1.3733194432000002
2023-12-15,1.406572432255215
2023-12-16,1.5988907562210524
2023-12-17,1.579562016192
2023-12-18,1.383072997152381
2023-12-19,1.4206001492938272
2023-12-20,1.472763470874483
2023-12-21,1.4447880133260276
2023-12-22,1.3019541048380951
2023-12-23,1.20272232586
2023-12-24,1.1661884414783623
2023-12-25,1.1948681366446043
2023-12-26,1.193464607516547
2023-12-27,1.3410753641178295
2023-12-28,1.3022865925950413
2023-12-29,1.2255865616529802
2023-12-30,1.2900888041048275
2023-12-31,1.3697429852820513
2024-01-01,1.219397522508387
2024-01-02,1.1709885434015268
2024-01-03,1.1483304271594936
2024-01-04,1.1200840585411764
2024-01-05,1.135714572115942
2024-01-06,1.0979476196914286
2024-01-07,1.1031737808677966
2024-01-08,1.1665255332682927
2024-01-09,1.1162237362
2024-01-10,1.0994234592120302
2024-01-11,1.0945147187791908
2024-01-12,1.1010070777238095
2024-01-13,1.1327132561509434
2024-01-14,1.2745988549749998
2024-01-15,1.1583069994385968
2024-01-16,1.1615023845504
2024-01-17,1.1373692020363637
2024-01-18,1.1358349083718309
2024-01-19,1.101557407090909
2024-01-20,1.0799389158713284
2024-01-21,1.0827952759085715
2024-01-22,1.07476848331
2024-01-23,1.0925966625454542
2024-01-24,1.0637457287040004
2024-01-25,1.0566424597392265
2024-01-26,1.0579767386842107
2024-01-27,1.0544163058619884
2024-01-28,1.05624412183
2024-01-29,1.056812006451282
2024-01-30,1.0571415805
2024-01-31,1.0614498062778626
2024-02-01,1.059163463696732
2024-02-02,1.0562190451914892
2024-02-03,1.1903498770860927
2024-02-04,1.0996278423329033
2024-02-05,1.0662750547692306
2024-02-06,1.0493695816658823
2024-02-07,1.07347071811
2024-02-08,1.0615849744927537
2024-02-09,1.0520180404626505
2024-02-10,1.0433770091157895
2024-02-11,1.033040059690511
2024-02-12,1.0608117358391063
2024-02-13,1.0567177694933334
2024-02-14,1.0614034352575539
2024-02-15,1.0391413476280253
2024-02-16,1.038896678483582
2024-02-17,1.0307478342506666
2024-02-18,1.0325757820033057
2024-02-19,1.0342988516470588
2024-02-20,1.0363961188992907
2024-02-21,1.0365706595826087
2024-02-22,1.0335429320296297
2024-02-23,1.0306549964377358
2024-02-24,1.0304843552350365
2024-02-25,1.0234690667219513
2024-02-26,1.039810120781955
2024-02-27,1.0603051381953488
2024-02-28,1.0653250540778523
2024-02-29,1.0897893226586466
2024-03-01,1.0607429974753246
2024-03-02,1.0529947454992126
2024-03-03,1.048993094430968
2024-03-04,1.1046555559689923
2024-03-05,1.096799125154491
2024-03-06,1.076202368822857
2024-03-07,1.0462911530666668
2024-03-08,1.0495962000415584
2024-03-09,1.0400261226601226
2024-03-10,1.0406534276027972
2024-03-11,1.0390265734682351
2024-03-12,1.0435152008964539
2024-03-13,1.0352733557
2024-03-14,1.0391309969702127
2024-03-15,1.046615428447244
2024-03-16,1.0418235126777777
2024-03-17,1.0277157891068494
2024-03-18,1.0473617960333335
2024-03-19,1.0465115600917199
2024-03-20,1.0353885413369128
2024-03-21,1.0515212793733333
2024-03-22,1.0444790754607407
2024-03-23,1.024387068523077
2024-03-24,1.02000175504
2024-03-25,1.034350722169697
2024-03-26,1.0378919165492537
2024-03-27,1.0353879349529411
2024-03-28,1.0320868929263156
2024-03-29,1.0324375739777778
2024-03-30,1.030576133708387
2024-03-31,1.0332028879649635
2024-04-01,1.0289525061013334
2024-04-02,1.0240234502270271
2024-04-03,1.0314462528338029
2024-04-04,1.0267556819130437
2024-04-05,1.0221393799783784
2024-04-06,1.0185105431948387
2024-04-07,1.0203008101741176
2024-04-08,1.0344322159898736
2024-04-09,1.0511734673643836
2024-04-10,1.0754538323072849
2024-04-11,1.1324465075151515
2024-04-12,1.1805369653882352
2024-04-13,1.1045706277170733
2024-04-14,1.0743776676076433
2024-04-15,1.1786923823319149
2024-04-16,1.0899437138715151
2024-04-17,1.1423076021255474
2024-04-18,1.1182566400772413
2024-04-19,1.193156066480537
2024-04-20,3.9697639000615386
2024-04-21,1.766923825668571
2024-04-22,1.534964911368421
2024-04-23,1.848015758704762
2024-04-24,1.516285039070968
2024-04-25,1.2458966685538462
2024-04-26,1.2187602284511279
2024-04-27,1.14265621936
2024-04-28,1.1203105915428573
2024-04-29,1.110685167755725
2024-04-30,1.1022684994269505
2024-05-01,1.091919692727273
2024-05-02,1.076952889048276
2024-05-03,1.085931713116279
2024-05-04,1.1057988420992908
2024-05-05,1.2840769894215829
2024-05-06,1.1064307367081967
2024-05-07,1.0942069148590166
2024-05-08,1.075567141392126
2024-05-09,1.066947527724138
2024-05-10,1.0697782667255171
2024-05-11,1.073129424362264
2024-05-12,1.0527672811151518
2024-05-13,1.0578335276843538
2024-05-14,1.0513023458588235
2024-05-15,1.0513353551886526
2024-05-16,1.0508637125633804
2024-05-17,1.0446226485677421
2024-05-18,1.0444596161500002
2024-05-19,1.0340125198545453
2024-05-20,1.0364457284102566
2024-05-21,1.0660885942492753
2024-05-22,1.0445159128470587
2024-05-23,1.0565961710201184
2024-05-24,1.0465932535
2024-05-25,1.04191831794
2024-05-26,1.037065191257143
2024-05-27,1.0585556331186992
2024-05-28,1.0425330390208956
2024-05-29,1.092704854329927
2024-05-30,1.1010289723317073
2024-05-31,1.1472527411675677
2024-06-01,1.099829753577305
2024-06-02,1.0792586259885715
2024-06-03,1.0899121494420385
2024-06-04,1.084442131797015
2024-06-05,1.1511130438504065
2024-06-06,1.1560078509233085
2024-06-07,1.7272392796845069
2024-06-08,1.2720317914790698
2024-06-09,1.1527088807529415
2024-06-10,1.1515310049381293
2024-06-11,1.1130673302113818
2024-06-12,1.1038067351232876
2024-06-13,1.125582716844138
2024-06-14,1.132307715375
2024-06-15,1.1057240174805971
2024-06-16,1.0717873286282211
2024-06-17,1.0654564792914287
2024-06-18,1.0759856661473686
2024-06-19,1.0777187368175183
2024-06-20,1.0748440135218045
2024-06-21,1.0630394000457142
2024-06-22,1.0437887721894736
2024-06-23,1.0417580960000001
2024-06-24,1.0413965850105262
2024-06-25,1.0619960265806452
2024-06-26,1.050958847629752
2024-06-27,1.0453549234215385
2024-06-28,1.0424150695822223
2024-06-29,1.0326919555261147
2024-06-30,1.0356381642049588
2024-07-01,1.04196371510922
2024-07-02,1.0389316191135136
2024-07-03,1.0335332871724139
2024-07-04,1.0386706461714286
2024-07-05,1.0390634227305786
2024-07-06,1.0297753166545454
2024-07-07,1.0288114993021276
2024-07-08,1.0289293897660376
2024-07-09,1.027648830503896
2024-07-10,1.038201365835294
2024-07-11,1.0278681519314283
2024-07-12,1.0263329097173335
2024-07-13,1.0407051212675325
2024-07-14,1.0249473954874253
2024-07-15,1.0278862559372548
2024-07-16,1.0265750339482993
2024-07-17,1.028250580709434
2024-07-18,1.0249189307782944
2024-07-19,1.0266215847836737
2024-07-20,1.019363742390303
2024-07-21,1.0196348938792898
2024-07-22,1.023621209778771
2024-07-23,1.0214269590343195
2024-07-24,1.0232800792228571
2024-07-25,1.021047473374233
2024-07-26,1.02096733092
2024-07-27,1.0210173563636362
2024-07-28,1.0175776938378378
2024-07-29,1.0195511694022474
2024-07-30,1.0208800889386667
2024-07-31,1.0239359980936171
2024-08-01,1.0215311071314286
2024-08-02,1.0229931901440001
2024-08-03,1.0190658889244448
2024-08-04,1.0161692792167833
2024-08-05,1.0194984127179487
2024-08-06,1.0182744487542856
2024-08-07,1.020504998452459
2024-08-08,1.0227570970790698
2024-08-09,1.0214305501046157
2024-08-10,1.0160342038821706
2024-08-11,1.0130945624645962
2024-08-12,1.019572450989781
2024-08-13,1.0172159114523487
2024-08-14,1.019232377769697
2024-08-15,1.0172573043000002
2024-08-16,1.0198177310422534
2024-08-17,1.0156128221637586
2024-08-18,1.0151542067897437
2024-08-19,1.0224911696246153
2024-08-20,1.0205746600959997
2024-08-21,1.018576431934694
2024-08-22,1.20069045816
2024-08-23,1.0188394561560976
2024-08-24,1.0155587726431372
2024-08-25,1.017098967218045
2024-08-26,1.0201011541731346
2024-08-27,1.0175263952676057
2024-08-28,1.0153922658385093
2024-08-29,1.0198712533818182
2024-08-30,1.0179259939154928
2024-08-31,1.0139705391020408
2024-09-01,1.014383162140845
2024-09-02,1.01473574434491
2024-09-03,1.0181008916187917
2024-09-04,1.0164214242754968
2024-09-05,1.022337868634839
2024-09-06,1.0167547066041378
2024-09-07,1.0130973786531645
2024-09-08,1.0121322440047904
2024-09-09,1.0152536773075862
2024-09-10,1.0165739135065694
2024-09-11,1.019531799437037
2024-09-12,1.0174866003789476
2024-09-13,1.0195879933398375
2024-09-14,1.015590878296403
2024-09-15,1.0127883422728476
2024-09-16,1.0171490804480001
2024-09-17,1.0171826365013334
2024-09-18,1.0164970427130435
2024-09-19,1.0262396032786885
2024-09-20,1.021124195795862
2024-09-21,1.0139740301037037
2024-09-22,1.0123983925411764
2024-09-23,1.017177854049315
2024-09-24,1.015263570626207
2024-09-25,1.0147229244666667
2024-09-26,1.0215636999876923
2024-09-27,1.025610346627737
2024-09-28,1.024648943131783
2024-09-29,1.0155199021625807
2024-09-30,1.0172654355854016
2024-10-01,1.0160943497375796
2024-10-02,1.0140540967225806
2024-10-03,1.0154079941468355
2024-10-04,1.0139501509112427
2024-10-05,1.025403663194702
2024-10-06,1.0208213046105261
2024-10-07,1.031355216516129
2024-10-08,1.0276971715065868
2024-10-09,1.0379154395716537
2024-10-10,1.0523552810941936
2024-10-11,1.104527538605714
2024-10-12,1.0993282975104897
2024-10-13,1.0566456560927537
2024-10-14,1.059470819476259
2024-10-15,1.0528226590564103
2024-10-16,1.1405342289021276
2024-10-17,1.1025663217121018
2024-10-18,1.0581618559294117
2024-10-19,1.028460182603468
2024-10-20,1.0250665824924856
2024-10-21,1.0337479765894737
2024-10-22,1.059672455026087
2024-10-23,1.050283789605298
2024-10-24,1.1072887005823129
2024-10-25,1.0726454967424837
2024-10-26,1.0225188664547946
2024-10-27,1.016318214221118
2024-10-28,1.014156928038095
2024-10-29,1.0234163229350317
2024-10-30,1.0180250894390532
2024-10-31,1.1328458278886078
2024-11-01,1.0176750499346405
2024-11-02,1.015859344521986
2024-11-03,1.012745324169697
2024-11-04,1.013850093160265
2024-11-05,1.014556348040288
2024-11-06,1.017389300454902
2024-11-07,1.014005337271795
2024-11-08,1.0176455823323942
2024-11-09,1.031283662894964
2024-11-10,1.0224938446486487
2024-11-11,1.0384444098588235
2024-11-12,1.0428253836054793
2024-11-13,1.0532765012637684
2024-11-14,1.0625618725291341
2024-11-15,1.0874831282133333
2024-11-16,1.036233004086624
2024-11-17,1.0205395696853334
2024-11-18,1.0357592222564103
2024-11-19,1.0464153297554286
2024-11-20,1.0475351104435373
2024-11-21,1.0474519567777778
2024-11-22,1.0434484051916084
2024-11-23,1.0309225777391304
2024-11-24,1.0218748546626866
2024-11-25,1.0219966595029586
2024-11-26,1.0396696888172663
2024-11-27,1.0238457296601504
2024-11-28,1.031436302197183
2024-11-29,1.0344237638611569
2024-11-30,1.019473907395122
2024-12-01,1.0431742850835444
2024-12-02,1.046109575886614
2024-12-03,1.0312706167031847
2024-12-04,1.0256176513741495
2024-12-05,1.0297492073496775
2024-12-06,1.0363627405882354
2024-12-07,1.0404579849014086
2024-12-08,1.0333017387835617
2024-12-09,1.0301996976479042
2024-12-10,1.033418779116883
2024-12-11,1.0430221768788732
2024-12-12,1.041796478918919
2024-12-13,1.0273905852988234
2024-12-14,1.0240087168805032
2024-12-15,1.0221379623007298
2024-12-16,1.0268678446054054
2024-12-17,1.0298412086117648
2024-12-18,1.0298844515111112
2024-12-19,1.0497207964468966
2024-12-20,1.0320083899337749
2024-12-21,1.0235508943227585
2024-12-22,1.0169992181470966
2024-12-23,1.0253310262791369
2024-12-24,1.0230731920242424
2024-12-25,1.0162017625006623
2024-12-26,1.018883802430534
2024-12-27,1.0138374081822785
2024-12-28,1.0124497450069931
2024-12-29,1.0135131679797469
2024-12-30,1.0138510694238994
2024-12-31,1.0150120793302326
2025-01-01,1.0105902321371427
2025-01-02,1.010850511003593
2025-01-03,1.0136641776676056
2025-01-04,1.0129469819919463
2025-01-05,1.0120288038153846
2025-01-06,1.0160706623278195
2025-01-07,1.017302524131343
2025-01-08,1.01927789568
2025-01-09,1.015171238568421
2025-01-10,1.0155675630422536
2025-01-11,1.012926352278261
2025-01-12,1.0090640567627907
2025-01-13,1.019208430925
2025-01-14,1.0136488399376626
2025-01-15,1.0174430189122303
2025-01-16,1.019113130425
2025-01-17,1.0186680742826666
2025-01-18,1.0151039930092307
2025-01-19,1.0136145147093334
2025-01-20,1.026835289494737
2025-01-21,1.0240624972270678
2025-01-22,1.0163606882346667
2025-01-23,1.0158048762117646
2025-01-24,1.0152034073142857
2025-01-25,1.012837080525
2025-01-26,1.009966523748905
2025-01-27,1.012662455651282
2025-01-28,1.0106018032864865
2025-01-29,1.0094874604180646
2025-01-30,1.0108951406344828
2025-01-31,1.0129742130176
2025-02-01,1.0080351097391305
2025-02-02,1.008595122825731
2025-02-03,1.0129524125490197
2025-02-04,1.0128094218748092
2025-02-05,1.0116365969777779
2025-02-06,1.01168460032
2025-02-07,1.0098849639213874
2025-02-08,1.0090413241400003
2025-02-09,1.00785597900979
2025-02-10,1.0107779298762591
2025-02-11,1.013292293470968
2025-02-12,1.0111528274766917
2025-02-13,1.0114210618734176
2025-02-14,1.0099608926736843
2025-02-15,1.0075906277
2025-02-16,1.0093478693509934
2025-02-17,1.0144247245547444
2025-02-18,1.0105898718857145
2025-02-19,1.0132811797333334
2025-02-20,1.0130420461046155
2025-02-21,1.0142581286945735
2025-02-22,1.0145277350906474
2025-02-23,1.0298367797333332
2025-02-24,1.0331899982276922
2025-02-25,1.0248971722013602
2025-02-26,1.0221014985375796
2025-02-27,1.0179111726293333
2025-02-28,1.013916173497436
2025-03-01,1.0119971640222223
2025-03-02,1.0144470570920634
2025-03-03,1.0127273144533333
2025-03-04,1.011545310421918
2025-03-05,1.0114335061492534
