time,CapRealUSD
2015-06-09,4099974309.1541214
2015-06-10,4098970078.5934997
2015-06-11,4097676094.639189
2015-06-12,4098704597.226937
2015-06-13,4097971336.820732
2015-06-14,4097752368.4305954
2015-06-15,4098580857.263844
2015-06-16,4102995693.8741627
2015-06-17,4103266922.5704846
2015-06-18,4103409040.1107364
2015-06-19,4104099909.129952
2015-06-20,4105169792.323704
2015-06-21,4106247507.8177743
2015-06-22,4107305072.200227
2015-06-23,4107339161.4299293
2015-06-24,4106260441.631078
2015-06-25,4105967758.460564
2015-06-26,4106287204.0830398
2015-06-27,4107973965.0277176
2015-06-28,4108931144.8771224
2015-06-29,4111071490.490676
2015-06-30,4114952441.2496395
2015-07-01,4115625071.073988
2015-07-02,4115325420.7097363
2015-07-03,4110315849.5875854
2015-07-04,4111771161.6672516
2015-07-05,4113169832.8254848
2015-07-06,4115251990.526754
2015-07-07,4117791162.390386
2015-07-08,4119692555.7530375
2015-07-09,4117058666.9483037
2015-07-10,4121858386.420806
2015-07-11,4124802623.090048
2015-07-12,4132176688.201109
2015-07-13,4132534397.0576324
2015-07-14,4133370455.6866546
2015-07-15,4134671293.293074
2015-07-16,4133781578.5200715
2015-07-17,4135441246.0918202
2015-07-18,4135170443.8191075
2015-07-19,4135793676.606069
2015-07-20,4133649667.535713
2015-07-21,4133509823.380812
2015-07-22,4134425406.651806
2015-07-23,4135700484.1270027
2015-07-24,4138997415.070221
2015-07-25,4141677011.89566
2015-07-26,4143826118.5167146
2015-07-27,4145764648.0901365
2015-07-28,4147516162.2358804
2015-07-29,4147475423.9223547
2015-07-30,4147225174.8873944
2015-07-31,4148717838.0339704
2015-08-01,4149400432.624584
2015-08-02,4150432365.990415
2015-08-03,4151245028.86044
2015-08-04,4150582525.443147
2015-08-05,4151013011.698637
2015-08-06,4151379418.826322
2015-08-07,4151724565.5357485
2015-08-08,4151332438.1618834
2015-08-09,4132510377.3266153
2015-08-10,4132207036.925145
2015-08-11,4133545975.9729986
2015-08-12,4133595272.133081
2015-08-13,4133084123.9867277
2015-08-14,4132812968.241246
2015-08-15,4131605526.9182215
2015-08-16,4129336796.676587
2015-08-17,4128485362.414401
2015-08-18,4117145995.027234
2015-08-19,4113178962.739306
2015-08-20,4109960479.3812423
2015-08-21,4106907526.3500724
2015-08-22,4105518901.3973904
2015-08-23,4106103268.3858194
2015-08-24,4095954688.9100447
2015-08-25,4076386285.520168
2015-08-26,4068815221.228353
2015-08-27,4068549351.4689975
2015-08-28,4069846561.833209
2015-08-29,4069076402.483518
2015-08-30,4069286071.0835805
2015-08-31,4069614920.8454247
2015-09-01,4068868947.842145
2015-09-02,4068191110.8295507
2015-09-03,4065867291.8144784
2015-09-04,4066170647.6706276
2015-09-05,4067202569.151101
2015-09-06,4068268637.58668
2015-09-07,4069393412.3733163
2015-09-08,4070926389.6104393
2015-09-09,4071026924.966883
2015-09-10,4068887989.4174366
2015-09-11,4069608562.1641064
2015-09-12,4069493717.750967
2015-09-13,4068846787.105004
2015-09-14,4068074526.8269167
2015-09-15,4067781946.5242324
2015-09-16,4067486947.154555
2015-09-17,4068235353.766121
2015-09-18,4068698954.663635
2015-09-19,4068676333.817038
2015-09-20,4068578119.53379
2015-09-21,4068830819.225672
2015-09-22,4069173622.861091
2015-09-23,4066156160.736013
2015-09-24,4067256432.0513167
2015-09-25,4067873951.091721
2015-09-26,4068320140.8331237
2015-09-27,4068774831.6250825
2015-09-28,4068967209.381989
2015-09-29,4069669361.5431924
2015-09-30,4070067240.3071265
2015-10-01,4069891720.314296
2015-10-02,4070769393.3202624
2015-10-03,4071914051.6794553
2015-10-04,4072465652.8752365
2015-10-05,4073449009.90159
2015-10-06,4075122977.957745
2015-10-07,4073101869.606817
2015-10-08,4072219626.62271
2015-10-09,4073175812.5287743
2015-10-10,4073842237.4593287
2015-10-11,4074743352.737534
2015-10-12,4070664848.993136
2015-10-13,4072757329.703577
2015-10-14,4071007341.8855486
2015-10-15,4072620177.328638
2015-10-16,4075994632.402648
2015-10-17,4079877371.3927584
2015-10-18,4080632093.125116
2015-10-19,4081969144.0668793
2015-10-20,4086354110.1218896
2015-10-21,4087624293.9702477
2015-10-22,4090371124.9470887
2015-10-23,4093737715.600324
2015-10-24,4097292586.2602425
2015-10-25,4100899495.60865
2015-10-26,4103861728.7745204
2015-10-27,4110163510.6294355
2015-10-28,4117997286.121493
2015-10-29,4128856555.505686
2015-10-30,4145383217.037811
2015-10-31,4150812353.0560765
2015-11-01,4159119783.91572
2015-11-02,4180308194.607656
2015-11-03,4212261921.115444
2015-11-04,4244659201.80107
2015-11-05,4260780750.1761017
2015-11-06,4262466558.5338144
2015-11-07,4275136715.14461
2015-11-08,4274494405.220752
2015-11-09,4283910163.8401537
2015-11-10,4268466465.166172
2015-11-11,4255725843.85397
2015-11-12,4261192821.2425103
2015-11-13,4265215341.121432
2015-11-14,4266297674.762934
2015-11-15,4264151246.3772116
2015-11-16,4265847550.1778483
2015-11-17,4273876176.069996
2015-11-18,4276267600.1465344
2015-11-19,4275407739.9717727
2015-11-20,4275340448.3254642
2015-11-21,4276935856.415676
2015-11-22,4279226510.3805065
2015-11-23,4279799894.6690054
2015-11-24,4280203713.375005
2015-11-25,4282695962.502999
2015-11-26,4292174881.923125
2015-11-27,4298143223.740563
2015-11-28,4300761659.300573
2015-11-29,4306492848.941394
2015-11-30,4316837395.356901
2015-12-01,4317377168.010066
2015-12-02,4319341906.855305
2015-12-03,4321502322.267378
2015-12-04,4324969423.708952
2015-12-05,4335080134.606991
2015-12-06,4344391738.196299
2015-12-07,4352913107.192568
2015-12-08,4365260189.136406
2015-12-09,4384145561.581567
2015-12-10,4391543252.234266
2015-12-11,4412233927.036119
2015-12-12,4417538225.940428
2015-12-13,4422199996.687974
2015-12-14,4437685607.335389
2015-12-15,4455136622.56691
2015-12-16,4459967472.746628
2015-12-17,4467557480.3167
2015-12-18,4478951161.807545
2015-12-19,4486332493.35448
2015-12-20,4487753152.5226965
2015-12-21,4489608421.403611
2015-12-22,4493161626.687301
2015-12-23,4500885068.8635435
2015-12-24,4509409308.660462
2015-12-25,4518628608.2206955
2015-12-26,4514356872.160615
2015-12-27,4516326697.113667
2015-12-28,4517163226.372499
2015-12-29,4520681005.17502
2015-12-30,4522604243.039726
2015-12-31,4528716220.157696
2016-01-01,4531461828.6346655
2016-01-02,4533731415.384209
2016-01-03,4537363040.360368
2016-01-04,4541543835.832057
2016-01-05,4545016208.411361
2016-01-06,4547837769.146061
2016-01-07,4567600704.5952635
2016-01-08,4573841546.73282
2016-01-09,4576703177.695282
2016-01-10,4586881897.805768
2016-01-11,4594168984.362022
2016-01-12,4597936542.1666355
2016-01-13,4597822856.029902
2016-01-14,4598486560.992919
2016-01-15,4582967152.293373
2016-01-16,4585145625.027135
2016-01-17,4585506003.244516
2016-01-18,4584838379.35193
2016-01-19,4583975282.679271
2016-01-20,4596651979.401059
2016-01-21,4597013480.760048
2016-01-22,4571544516.1015625
2016-01-23,4573905274.961906
2016-01-24,4580030445.503487
2016-01-25,4583060617.412071
2016-01-26,4584854917.34444
2016-01-27,4586972213.881744
2016-01-28,4582514766.95981
2016-01-29,4578586487.914191
2016-01-30,4581450665.213908
2016-01-31,4580006788.643384
2016-02-01,4572423827.87061
2016-02-02,4572577326.309749
2016-02-03,4570478204.667315
2016-02-04,4577973694.495174
2016-02-05,4578552495.455818
2016-02-06,4577587350.062101
2016-02-07,4579300590.303247
2016-02-08,4578004950.147717
2016-02-09,4577345643.182966
2016-02-10,4580776724.042115
2016-02-11,4583169985.194669
2016-02-12,4586158565.496174
2016-02-13,4589715206.796242
2016-02-14,4597105590.588029
2016-02-15,4599531129.23874
2016-02-16,4607802086.812318
2016-02-17,4618581724.837586
2016-02-18,4624906245.898959
2016-02-19,4631656686.119715
2016-02-20,4641602865.971997
2016-02-21,4645765449.955764
2016-02-22,4650600741.606453
2016-02-23,4649985890.013929
2016-02-24,4654640441.571106
2016-02-25,4657501810.834432
2016-02-26,4662758906.504014
2016-02-27,4666026851.879111
2016-02-28,4671615453.486239
2016-02-29,4682381862.84243
2016-03-01,4692194824.107867
2016-03-02,4693578334.510045
2016-03-03,4696515729.063515
2016-03-04,4695587523.129723
2016-03-05,4696279181.40855
2016-03-06,4698442698.157697
2016-03-07,4704418987.9430275
2016-03-08,4705975344.265695
2016-03-09,4705800033.788799
2016-03-10,4709842080.162674
2016-03-11,4713539885.960171
2016-03-12,4714451745.4481
2016-03-13,4716612517.874068
2016-03-14,4720518533.113116
2016-03-15,4723251802.014885
2016-03-16,4726953774.059084
2016-03-17,4730637034.116406
2016-03-18,4731307988.66054
2016-03-19,4731602245.324583
2016-03-20,4733670514.874012
2016-03-21,4737323623.509818
2016-03-22,4742255157.58876
2016-03-23,4744967377.209826
2016-03-24,4748075113.551067
2016-03-25,4752180833.415338
2016-03-26,4755917439.623897
2016-03-27,4761481605.118309
2016-03-28,4766030493.022571
2016-03-29,4767681946.437269
2016-03-30,4769249003.362786
2016-03-31,4772614953.886383
2016-04-01,4775519912.654113
2016-04-02,4778420652.498131
2016-04-03,4781022353.795322
2016-04-04,4783617847.99655
2016-04-05,4787547156.51543
2016-04-06,4793455840.434542
2016-04-07,4805436210.393025
2016-04-08,4806491926.23927
2016-04-09,4808400343.712575
2016-04-10,4815937305.361569
2016-04-11,4819137581.525473
2016-04-12,4824695847.527634
2016-04-13,4827046113.395314
2016-04-14,4829655304.371652
2016-04-15,4833715008.149334
2016-04-16,4836915138.954714
2016-04-17,4838680071.006822
2016-04-18,4841075099.077616
2016-04-19,4846360071.667634
2016-04-20,4852047613.548445
2016-04-21,4859512202.760475
2016-04-22,4864616896.708244
2016-04-23,4871029766.2423725
2016-04-24,4876985341.934848
2016-04-25,4888220205.413391
2016-04-26,4897780111.353487
2016-04-27,4895251196.174445
2016-04-28,4900179054.58457
2016-04-29,4905419440.664798
2016-04-30,4907111517.084063
2016-05-01,4913739968.301091
2016-05-02,4914874042.854862
2016-05-03,4918330059.705701
2016-05-04,4921228224.597172
2016-05-05,4924198921.580319
2016-05-06,4932126002.471818
2016-05-07,4936679636.456268
2016-05-08,4940340340.100741
2016-05-09,4944916192.849113
2016-05-10,4946551655.38287
2016-05-11,4950937337.318314
2016-05-12,4954657405.040111
2016-05-13,4957660596.019171
2016-05-14,4962481485.944152
2016-05-15,4965658151.994901
2016-05-16,4966572222.857002
2016-05-17,4984308454.882225
2016-05-18,4987767159.404259
2016-05-19,4987419562.611521
2016-05-20,4992043780.456713
2016-05-21,4994519569.585341
2016-05-22,4996437914.450513
2016-05-23,5000877016.209553
2016-05-24,5003610743.578128
2016-05-25,5009212828.717359
2016-05-26,5014057470.477202
2016-05-27,5034985970.851195
2016-05-28,5065064702.444992
2016-05-29,5081723398.356772
2016-05-30,5098855037.111825
2016-05-31,5111788792.575717
2016-06-01,5124993030.087895
2016-06-02,5142035991.111757
2016-06-03,5158776070.946207
2016-06-04,5169772068.068828
2016-06-05,5180811361.773045
2016-06-06,5198615425.738608
2016-06-07,5207418065.28897
2016-06-08,5220396487.745653
2016-06-09,5228432875.356396
2016-06-10,5239118094.524904
2016-06-11,5254099437.824048
2016-06-12,5299656157.665235
2016-06-13,5367078387.659636
2016-06-14,5385508808.1932955
2016-06-15,5420392468.097939
2016-06-16,5504033818.62883
2016-06-17,5528067888.916468
2016-06-18,5549665315.794805
2016-06-19,5566891300.750154
2016-06-20,5573669146.193577
2016-06-21,5578164943.475038
2016-06-22,5547968341.991818
2016-06-23,5558794849.486635
2016-06-24,5574597486.508312
2016-06-25,5588359591.429336
2016-06-26,5583305541.660339
2016-06-27,5595609704.301359
2016-06-28,5600448783.15175
2016-06-29,5601568433.618702
2016-06-30,5623593204.201527
2016-07-01,5634254752.285321
2016-07-02,5647996607.999244
2016-07-03,5649447569.335515
2016-07-04,5659331995.010979
2016-07-05,5668318467.97435
2016-07-06,5678102327.398337
2016-07-07,5674579242.9784155
2016-07-08,5685789219.761467
2016-07-09,5693468035.094807
2016-07-10,5699251330.615694
2016-07-11,5707118305.016409
2016-07-12,5716435169.836762
2016-07-13,5719456868.640375
2016-07-14,5723815619.546729
2016-07-15,5728288278.045013
2016-07-16,5732506857.46165
2016-07-17,5745102476.684888
2016-07-18,5749059634.674027
2016-07-19,5759057471.978447
2016-07-20,5761162390.037807
2016-07-21,5764400172.981062
2016-07-22,5763853989.230161
2016-07-23,5765723282.786481
2016-07-24,5778844675.756325
2016-07-25,5782076066.762533
2016-07-26,5786365157.3056965
2016-07-27,5792645556.565515
2016-07-28,5796227386.027152
2016-07-29,5800746405.725576
2016-07-30,5804865704.591221
2016-07-31,5799716004.984295
2016-08-01,5793058105.309185
2016-08-02,5752805510.171441
2016-08-03,5757680474.207108
2016-08-04,5769130856.738287
2016-08-05,5770542475.238463
2016-08-06,5772130905.73196
2016-08-07,5775214099.620957
2016-08-08,5776362688.918657
2016-08-09,5775532732.043001
2016-08-10,5773462849.366191
2016-08-11,5773730613.6674185
2016-08-12,5774894574.687538
2016-08-13,5776518746.867309
2016-08-14,5776090215.454888
2016-08-15,5774546143.041868
2016-08-16,5778532780.411598
2016-08-17,5778187591.05706
2016-08-18,5779418645.899101
2016-08-19,5781455885.4259405
2016-08-20,5793082077.334072
2016-08-21,5795405063.022593
2016-08-22,5798027484.71276
2016-08-23,5798821091.948669
2016-08-24,5798245729.53046
2016-08-25,5809060758.004255
2016-08-26,5811761588.169641
2016-08-27,5811358010.78522
2016-08-28,5813049669.980174
2016-08-29,5811748995.038025
2016-08-30,5815609247.333342
2016-08-31,5820347532.995622
2016-09-01,5821168273.523866
2016-09-02,5823633507.369155
2016-09-03,5829949346.669061
2016-09-04,5835766341.561491
2016-09-05,5839813487.286692
2016-09-06,5846369074.552841
2016-09-07,5851564441.573391
2016-09-08,5860094025.223294
2016-09-09,5864622097.913523
2016-09-10,5868351893.825113
2016-09-11,5870130467.923502
2016-09-12,5871890851.132187
2016-09-13,5879022840.127893
2016-09-14,5882326024.793051
2016-09-15,5885072884.714741
2016-09-16,5889740320.230082
2016-09-17,5892109272.3183775
2016-09-18,5895190395.88833
2016-09-19,5897169049.332842
2016-09-20,5906450435.778633
2016-09-21,5906395948.318853
2016-09-22,5907050587.889398
2016-09-23,5909706204.004218
2016-09-24,5909789893.134932
2016-09-25,5915540287.927769
2016-09-26,5919791682.824722
2016-09-27,5923548700.555202
2016-09-28,5925661454.91469
2016-09-29,5927658175.51878
2016-09-30,5929731472.055159
2016-10-01,5933264070.676564
2016-10-02,5934971598.897628
2016-10-03,5941671870.006814
2016-10-04,5948001935.58315
2016-10-05,5951583179.362424
2016-10-06,5954818200.399591
2016-10-07,5958628409.615879
2016-10-08,5962483382.777953
2016-10-09,5964785060.778431
2016-10-10,5967967569.187619
2016-10-11,5981718139.823599
2016-10-12,5993274100.051884
2016-10-13,5997013429.641662
2016-10-14,6001382184.510859
2016-10-15,6004066268.490664
2016-10-16,6008366460.890716
2016-10-17,6018571693.022478
2016-10-18,6025818735.3061495
2016-10-19,6028843882.9233675
2016-10-20,6031299227.907584
2016-10-21,6039433434.420491
2016-10-22,6046508174.230461
2016-10-23,6050794169.93954
2016-10-24,6056983357.212174
2016-10-25,6065626130.700719
2016-10-26,6079984684.80903
2016-10-27,6097349126.742455
2016-10-28,6105232903.462238
2016-10-29,6120491567.413384
2016-10-30,6123238536.191049
2016-10-31,6134329616.853833
2016-11-01,6151552729.946606
2016-11-02,6163806316.364966
2016-11-03,6163100104.236185
2016-11-04,6171001063.56148
2016-11-05,6175267334.811779
2016-11-06,6181514408.457066
2016-11-07,6186336427.043718
2016-11-08,6198954615.317889
2016-11-09,6211906246.202778
2016-11-10,6218567920.254115
2016-11-11,6225767849.6321
2016-11-12,6228196682.850649
2016-11-13,6231204326.962147
2016-11-14,6237454795.795522
2016-11-15,6246272656.304389
2016-11-16,6269642024.540952
2016-11-17,6281814030.369976
2016-11-18,6294979725.188906
2016-11-19,6301743189.845332
2016-11-20,6303650522.435313
2016-11-21,6311921740.350914
2016-11-22,6324177821.815451
2016-11-23,6344661633.346842
2016-11-24,6362638825.419881
2016-11-25,6368192527.306102
2016-11-26,6373754703.970954
2016-11-27,6378230478.622469
2016-11-28,6385566960.082602
2016-11-29,6390869519.510924
2016-11-30,6400088543.021447
2016-12-01,6412848037.218735
2016-12-02,6430617504.6908045
2016-12-03,6481131015.1171055
2016-12-04,6486468862.11442
2016-12-05,6492817075.683022
2016-12-06,6499660217.422081
2016-12-07,6509042816.589158
2016-12-08,6521278998.186762
2016-12-09,6528031857.598529
2016-12-10,6539641718.810937
2016-12-11,6545001230.912587
2016-12-12,6555376494.793985
2016-12-13,6564984943.759998
2016-12-14,6573666954.754753
2016-12-15,6584690079.093026
2016-12-16,6593598979.7952175
2016-12-17,6602842845.228955
2016-12-18,6613151985.602175
2016-12-19,6619838236.678366
2016-12-20,6634048422.397968
2016-12-21,6666267562.561716
2016-12-22,6699025381.876187
2016-12-23,6752640962.173037
2016-12-24,6763305513.570363
2016-12-25,6776844600.127874
2016-12-26,6794115143.471121
2016-12-27,6820151375.244873
2016-12-28,6869745424.574858
2016-12-29,6904762451.193062
2016-12-30,6927092894.961263
2016-12-31,6940193866.634416
2017-01-01,6965068893.909038
2017-01-02,7003064559.221409
2017-01-03,7043145835.101977
2017-01-04,7133884536.041666
2017-01-05,7193867996.726834
2017-01-06,7172604683.804348
2017-01-07,7176913725.907761
2017-01-08,7186615947.740769
2017-01-09,7195983167.944798
2017-01-10,7205038646.074008
2017-01-11,7175193710.528568
2017-01-12,7175547988.191677
2017-01-13,7180887213.642423
2017-01-14,7180850200.426669
2017-01-15,7184718408.425851
2017-01-16,7188691597.02209
2017-01-17,7214962395.757307
2017-01-18,7220051293.785444
2017-01-19,7232696167.675188
2017-01-20,7239607938.308651
2017-01-21,7253388584.952125
2017-01-22,7266493893.858376
2017-01-23,7277340884.075933
2017-01-24,7285885996.570445
2017-01-25,7299317063.839731
2017-01-26,7314728517.100862
2017-01-27,7323809271.133842
2017-01-28,7330205008.709788
2017-01-29,7351872944.522388
2017-01-30,7361028907.045299
2017-01-31,7381186430.938188
2017-02-01,7401857623.805358
2017-02-02,7425401189.964328
2017-02-03,7453526294.513715
2017-02-04,7471248269.919642
2017-02-05,7483238230.774953
2017-02-06,7502631320.545399
2017-02-07,7532261843.820601
2017-02-08,7552057920.035223
2017-02-09,7558590556.628199
2017-02-10,7581073894.247775
2017-02-11,7588495202.070626
2017-02-12,7598607180.651263
2017-02-13,7613249803.687789
2017-02-14,7627417535.272511
2017-02-15,7635204197.264694
2017-02-16,7651994580.722066
2017-02-17,7682232586.159837
2017-02-18,7696620094.528367
2017-02-19,7708550727.174472
2017-02-20,7727426147.415089
2017-02-21,7759543318.877235
2017-02-22,7799958210.59526
2017-02-23,7846416754.964844
2017-02-24,7903158374.020585
2017-02-25,7913761745.280116
2017-02-26,7930100324.079163
2017-02-27,7955583535.624203
2017-02-28,7975313389.816464
2017-03-01,8016757396.928731
2017-03-02,8065386590.533106
2017-03-03,8121081038.265512
2017-03-04,8142410399.36272
2017-03-05,8164800296.757252
2017-03-06,8201968622.025577
2017-03-07,8218482042.160643
2017-03-08,8224362771.766002
2017-03-09,8241255037.584967
2017-03-10,8233258075.323023
2017-03-11,8253865653.235366
2017-03-12,8277306557.850598
2017-03-13,8335630068.248877
2017-03-14,8359331839.272322
2017-03-15,8398478920.371418
2017-03-16,8414218507.427253
2017-03-17,8400490005.029253
2017-03-18,8384057299.855536
2017-03-19,8397117303.421529
2017-03-20,8399875721.5167465
2017-03-21,8433443791.475907
2017-03-22,8439904661.484944
2017-03-23,8437876587.128886
2017-03-24,8429440806.206299
2017-03-25,8441424824.603456
2017-03-26,8450051909.607709
2017-03-27,8474243470.841632
2017-03-28,8490516008.299869
2017-03-29,8498462794.495501
2017-03-30,8509765246.876684
2017-03-31,8543454997.374253
2017-04-01,8558433472.964956
2017-04-02,8572765938.43213
2017-04-03,8603333726.139412
2017-04-04,8620510586.186687
2017-04-05,8639231806.651262
2017-04-06,8672568788.323696
2017-04-07,8703823239.285276
2017-04-08,8715759775.455603
2017-04-09,8739595067.696089
2017-04-10,8760713366.462885
2017-04-11,8786130127.442339
2017-04-12,8808771068.1698
2017-04-13,8812737959.937809
2017-04-14,8826257585.04419
2017-04-15,8833737605.081486
2017-04-16,8839673935.63226
2017-04-17,8869394554.17041
2017-04-18,8889608858.556616
2017-04-19,8906383961.18308
2017-04-20,8933244196.607082
2017-04-21,8951653027.710365
2017-04-22,8961968674.088587
2017-04-23,8975428164.436934
2017-04-24,9000656951.003874
2017-04-25,9030095767.42821
2017-04-26,9059002596.898392
2017-04-27,9101666951.384092
2017-04-28,9150512270.593445
2017-04-29,9175140880.879885
2017-04-30,9209709008.3458
2017-05-01,9276810049.094654
2017-05-02,9335116402.47502
2017-05-03,9395504304.071133
2017-05-04,9486733312.694149
2017-05-05,9557851272.475847
2017-05-06,9609477633.974659
2017-05-07,9633266868.16989
2017-05-08,9750419163.214775
2017-05-09,9845309456.859314
2017-05-10,9930377531.22506
2017-05-11,10048705463.869913
2017-05-12,10089212160.152075
2017-05-13,10143540315.095795
2017-05-14,10176366051.121113
2017-05-15,10219981712.053076
2017-05-16,10267508480.67273
2017-05-17,10362505720.784025
2017-05-18,10430810754.469698
2017-05-19,10533552194.402704
2017-05-20,10625857123.98376
2017-05-21,10704225602.670109
2017-05-22,10875467826.171503
2017-05-23,11090205812.41617
2017-05-24,11296972576.525467
2017-05-25,11503989795.826683
2017-05-26,11623392823.379492
2017-05-27,11628317817.709002
2017-05-28,11706342362.362516
2017-05-29,11785240174.65145
2017-05-30,11835750752.46664
2017-05-31,11972603924.46748
2017-06-01,12115505104.948402
2017-06-02,12216808564.297573
2017-06-03,12329962892.980278
2017-06-04,12413760401.930008
2017-06-05,12568788315.831253
2017-06-06,12752198156.217594
2017-06-07,12828919246.397093
2017-06-08,12968040745.282448
2017-06-09,13094619048.060873
2017-06-10,13258693661.981104
2017-06-11,13388008883.038563
2017-06-12,13531642795.124973
2017-06-13,13689118289.812984
2017-06-14,13719151398.516428
2017-06-15,13747158800.413582
2017-06-16,13837060918.783054
2017-06-17,13908670427.36264
2017-06-18,14005532086.610352
2017-06-19,14123032350.43341
2017-06-20,14252268674.195436
2017-06-21,14311153494.45725
2017-06-22,14416101087.703403
2017-06-23,14488772756.435877
2017-06-24,14502471096.17725
2017-06-25,14515499455.30276
2017-06-26,14524703348.811821
2017-06-27,14588235781.08727
2017-06-28,14660520412.138195
2017-06-29,14720444557.79208
2017-06-30,14786868602.718313
2017-07-01,14803768953.660042
2017-07-02,14857116991.175516
2017-07-03,14934899062.325727
2017-07-04,14993496384.889647
2017-07-05,15077199330.005075
2017-07-06,15126524407.284874
2017-07-07,15185582146.61771
2017-07-08,15226015178.69587
2017-07-09,15239766982.55978
2017-07-10,15211503424.336248
2017-07-11,15228086536.994478
2017-07-12,15250542604.04342
2017-07-13,15276314198.0358
2017-07-14,15271399050.841352
2017-07-15,15211158475.622803
2017-07-16,15167450921.96735
2017-07-17,15272831998.719786
2017-07-18,15330275977.567028
2017-07-19,15362059837.371891
2017-07-20,15596849064.091787
2017-07-21,15656301711.381151
2017-07-22,15756527722.835436
2017-07-23,15805072322.450348
2017-07-24,15879838005.62282
2017-07-25,16012397073.31249
2017-07-26,16056237096.621931
2017-07-27,16207018705.851183
2017-07-28,16581296561.51176
2017-07-29,16825358664.816511
2017-07-30,17199051678.50855
2017-07-31,17706920208.20678
2017-08-01,17893595447.84648
2017-08-02,18051267866.739407
2017-08-03,18277681976.684685
2017-08-04,18663922543.86496
2017-08-05,19027512020.1289
2017-08-06,19417149130.47628
2017-08-07,19861913460.861042
2017-08-08,20204349228.61068
2017-08-09,20429974776.923496
2017-08-10,20628726105.11631
2017-08-11,20857434213.811348
2017-08-12,21151523693.183357
2017-08-13,21438661411.255848
2017-08-14,21826730277.01094
2017-08-15,22044669976.391277
2017-08-16,22314820314.213898
2017-08-17,22632499106.17222
2017-08-18,22803579756.0967
2017-08-19,23077702355.062504
2017-08-20,23358262864.492363
2017-08-21,23483076282.864193
2017-08-22,23683887860.690155
2017-08-23,23916725208.38222
2017-08-24,24084804543.38661
2017-08-25,24241114822.74282
2017-08-26,24378349629.105057
2017-08-27,24500204759.02893
2017-08-28,24678217889.012962
2017-08-29,25028005570.157578
2017-08-30,25222057930.33997
2017-08-31,25559888317.628193
2017-09-01,25883011211.79326
2017-09-02,26029058360.93007
2017-09-03,26160376447.55007
2017-09-04,26303473279.667725
2017-09-05,26440218593.793385
2017-09-06,26641401488.632
2017-09-07,26957151156.846535
2017-09-08,26978942931.396126
2017-09-09,27030571235.758495
2017-09-10,27152366450.013393
2017-09-11,27200308312.00168
2017-09-12,27248867028.27633
2017-09-13,27190312143.202297
2017-09-14,26963493373.98474
2017-09-15,27080998142.6219
2017-09-16,27140277879.976265
2017-09-17,27161639429.837288
2017-09-18,27279497777.436043
2017-09-19,27329306425.032227
2017-09-20,27369596083.2333
2017-09-21,27346457559.014164
2017-09-22,27381751014.747444
2017-09-23,27431482934.840324
2017-09-24,27439826388.283047
2017-09-25,27743823425.41746
2017-09-26,27809137310.533035
2017-09-27,27958927855.09431
2017-09-28,28075324499.33376
2017-09-29,28148925379.981853
2017-09-30,28299664416.832054
2017-10-01,28390529695.87122
2017-10-02,28542671371.48228
2017-10-03,28629227538.670647
2017-10-04,28687821991.522404
2017-10-05,28888732713.61023
2017-10-06,28990008205.16792
2017-10-07,29073592637.238297
2017-10-08,29223796136.453167
2017-10-09,29508880799.00023
2017-10-10,29708154722.72241
2017-10-11,29829554866.802685
2017-10-12,30146294027.9041
2017-10-13,30590485456.764652
2017-10-14,30810017323.18315
2017-10-15,31007919508.16278
2017-10-16,31297278548.4862
2017-10-17,31511371329.327644
2017-10-18,31677951776.735065
2017-10-19,31981670669.74934
2017-10-20,32223741270.204865
2017-10-21,32408582081.289474
2017-10-22,32734134246.700367
2017-10-23,33336962809.934254
2017-10-24,33518492335.66321
2017-10-25,33720776458.43372
2017-10-26,33908906268.572464
2017-10-27,34048449963.0956
2017-10-28,34137771840.65452
2017-10-29,34358491599.151665
2017-10-30,34590400888.439964
2017-10-31,34873281530.83687
2017-11-01,35326641521.03951
2017-11-02,35911938491.91905
2017-11-03,36350664950.048615
2017-11-04,36642638941.64326
2017-11-05,37006203483.265854
2017-11-06,37215234707.493744
2017-11-07,37541282381.86439
2017-11-08,37898127739.18299
2017-11-09,38254471565.46991
2017-11-10,38479623214.82365
2017-11-11,38691116743.397385
2017-11-12,39360420140.03893
2017-11-13,39877707821.64015
2017-11-14,40120645983.85556
2017-11-15,40678401708.9604
2017-11-16,41416233290.22424
2017-11-17,42069186558.98228
2017-11-18,42411671735.75385
2017-11-19,42799981115.00968
2017-11-20,43353016319.54079
2017-11-21,43902594029.31286
2017-11-22,44234258235.54727
2017-11-23,44546617463.496414
2017-11-24,45084160618.03515
2017-11-25,45749792573.101234
2017-11-26,46489190726.40039
2017-11-27,47365983157.1699
2017-11-28,48463021874.34583
2017-11-29,49379974317.869415
2017-11-30,50024398847.88141
2017-12-01,50848750932.98524
2017-12-02,51557629455.5749
2017-12-03,52076908836.00443
2017-12-04,52911224640.71544
2017-12-05,53726464157.39221
2017-12-06,55573163013.18642
2017-12-07,60401987123.92326
2017-12-08,62724084983.84409
2017-12-09,63512148869.954216
2017-12-10,64599823554.030945
2017-12-11,66347463400.612
2017-12-12,68830784737.62984
2017-12-13,70241410738.51877
2017-12-14,71281419402.91913
2017-12-15,72670097774.34082
2017-12-16,74230678328.655
2017-12-17,75827043292.28624
2017-12-18,76988404886.82553
2017-12-19,77711922742.97244
